Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
390,736,376,312,75,123,183,101,203,51,1.1271676300578035:1,140,
396,732,376,316,73,123,181,103,199,53,1.1403508771929824:1,137,
402,730,376,318,72,123,179,100,203,53,1.1407624633431086:1,138,
408,725,376,323,69,123,176,103,201,53,1.1323529411764706:1,136,
414,775,431,328,123,122,172,102,203,53,1.0889487870619947:1,138,
420,777,436,331,59,113,244,104,203,54,1.0943396226415094:1,139,
426,770,436,338,59,113,241,105,199,53,1.0810810810810811:1,135,
432,764,436,344,59,113,239,106,194,53,1.0817438692098094:1,133,
438,759,436,349,59,112,231,110,195,52,1.0909090909090908:1,133,
444,755,436,353,59,112,223,115,194,52,1.0856353591160222:1,131,
450,746,436,362,59,111,209,126,190,51,1.0837988826815643:1,127,
456,738,436,370,56,111,204,125,191,51,1.0730337078651686:1,126,
462,732,436,376,56,110,200,126,191,49,1.0677966101694916:1,125,
468,725,436,383,56,110,196,129,187,47,1.0773638968481376:1,122,
474,716,436,392,54,109,189,130,189,45,1.0753623188405796:1,123,
480,708,436,400,52,109,180,135,188,44,1.0884955752212389:1,121,
486,706,436,402,52,109,175,139,187,44,1.0949554896142433:1,121,
492,762,498,408,60,118,209,146,187,42,1.0819672131147542:1,120,
498,758,498,412,60,116,208,145,186,43,1.0824175824175823:1,120,
504,752,498,418,58,115,206,147,184,42,1.0831024930747923:1,119,
510,748,498,422,57,113,201,151,183,43,1.083565459610028:1,118,
516,740,498,430,56,113,200,146,183,42,1.0963172804532577:1,120,
522,735,498,435,56,112,199,143,183,42,1.1060171919770774:1,121,
528,732,498,438,55,112,199,140,184,42,1.103448275862069:1,121,
534,729,498,441,53,112,198,136,188,42,1.106936416184971:1,124,
540,725,498,445,53,112,196,127,194,43,1.1014492753623188:1,129,
546,722,498,448,52,112,196,123,195,44,1.1049562682215743:1,129,
552,719,498,451,52,111,195,120,195,46,1.1023391812865497:1,128,
558,714,498,456,51,111,194,115,197,46,1.1124260355029585:1,130,
564,764,551,459,54,101,208,155,200,46,1.1104972375690607:1,131,
570,756,551,467,52,101,209,150,199,45,1.1176470588235294:1,128,
576,752,551,471,51,101,209,144,203,44,1.1123595505617978:1,129,
582,751,551,472,51,101,209,142,203,45,1.115492957746479:1,129,
588,744,551,479,51,101,209,139,201,43,1.1196581196581197:1,128,
594,738,551,485,50,99,209,134,203,43,1.1206896551724137:1,129,
600,736,551,487,50,99,209,130,206,42,1.1210374639769451:1,130,
606,731,551,492,50,98,208,126,208,41,1.1374269005847952:1,133,
612,723,551,500,46,97,208,125,205,42,1.1327433628318584:1,131,
618,719,551,504,45,96,208,123,206,41,1.1272189349112427:1,130,
624,715,551,508,45,96,207,119,208,40,1.1407185628742516:1,131,
630,710,551,513,44,96,207,116,206,41,1.1450151057401812:1,129,
636,749,598,521,48,95,211,152,203,40,1.0980392156862746:1,124,
642,741,600,531,47,93,212,149,202,38,1.1051136363636365:1,124,
648,735,600,537,46,92,211,147,202,37,1.1120689655172413:1,124,
654,733,600,539,46,92,210,145,203,37,1.1063218390804597:1,124,
660,730,600,542,46,92,210,139,208,35,1.0977011494252873:1,128,
666,727,600,545,46,91,210,126,219,35,1.1011560693641618:1,133,
672,722,600,550,45,91,210,119,222,35,1.1173020527859236:1,136,
678,718,600,554,45,91,210,115,223,34,1.1305637982195846:1,139,
684,715,600,557,44,90,210,112,225,34,1.1216617210682494:1,139,
690,709,600,563,43,88,210,108,226,34,1.1355421686746987:1,142,
696,706,600,566,42,88,210,100,232,34,1.1329305135951662:1,143,
702,702,600,570,41,88,210,96,233,34,1.1337386018237081:1,143,
708,759,665,578,67,81,190,151,238,32,1.1320224719101124:1,145,
714,753,665,584,64,78,190,151,239,31,1.1271186440677967:1,144,
720,745,665,592,64,77,188,149,235,32,1.1285714285714286:1,142,
726,739,665,598,63,77,188,146,233,32,1.1358381502890174:1,142,
732,732,665,605,62,77,187,145,229,32,1.1529411764705881:1,140,
738,723,665,614,60,76,187,145,223,32,1.1711711711711712:1,138,
744,717,665,620,58,76,187,145,219,32,1.1859756097560976:1,137,
750,710,665,627,57,75,187,145,215,31,1.191358024691358:1,136,
756,705,665,632,55,75,187,145,213,30,1.18944099378882:1,135,
762,701,665,636,54,74,187,145,212,29,1.190625:1,135,
768,693,665,644,50,74,187,145,208,29,1.2070063694267517:1,133,
774,687,665,650,50,74,187,145,204,27,1.2090032154340835:1,131,
780,731,718,659,54,88,221,143,198,27,1.182089552238806:1,129,
786,726,720,666,54,85,179,148,233,27,1.1867469879518073:1,146,
792,725,720,667,53,85,179,148,232,28,1.1837349397590362:1,145,
798,722,720,670,52,85,179,148,230,28,1.187878787878788:1,144,
804,718,720,674,52,85,179,146,228,28,1.1890243902439024:1,143,
810,715,720,677,50,85,179,146,227,28,1.1865443425076452:1,143,
816,710,720,682,50,85,179,146,225,25,1.1846153846153846:1,142,
822,706,720,686,49,85,179,146,222,25,1.1790123456790123:1,140,
828,698,720,694,48,85,178,145,217,25,1.188087774294671:1,138,
834,690,720,702,48,85,177,145,208,27,1.1766561514195584:1,130,
840,685,720,707,47,85,175,145,206,27,1.1815286624203822:1,128,
846,679,720,713,46,85,173,145,204,26,1.1762820512820513:1,127,
852,747,790,715,116,85,173,145,202,26,1.146551724137931:1,127,
858,742,792,722,69,94,158,158,237,26,1.138328530259366:1,145,
864,739,792,725,68,94,157,158,235,27,1.1420289855072463:1,144,
870,734,792,730,67,93,156,158,233,27,1.152492668621701:1,143,
876,730,792,734,65,92,156,158,233,26,1.1661721068249258:1,143,
882,726,792,738,64,92,156,157,231,26,1.1671641791044776:1,142,
888,721,792,743,64,92,154,157,228,26,1.1716867469879517:1,141,
894,715,792,749,64,92,153,157,225,24,1.1601208459214503:1,138,
900,712,792,752,63,92,153,157,223,24,1.170731707317073:1,138,
906,707,792,757,61,90,153,157,222,24,1.1753846153846155:1,137,
912,702,792,762,60,89,151,157,221,24,1.1666666666666667:1,136,
918,698,792,766,58,89,151,156,220,24,1.154320987654321:1,135,
924,694,792,770,57,89,151,156,216,25,1.1486068111455108:1,132,
930,749,852,775,60,100,158,130,276,25,1.1218130311614731:1,161,
936,744,852,780,59,100,156,131,272,26,1.1196581196581197:1,158,
942,740,852,784,58,100,156,131,268,27,1.1203438395415473:1,155,
948,729,852,795,55,100,154,129,264,27,1.106936416184971:1,153,
954,725,852,799,55,99,154,129,260,28,1.1075581395348837:1,152,
960,721,852,803,55,99,154,128,259,26,1.108187134502924:1,152,
966,716,852,808,54,98,154,127,257,26,1.112094395280236:1,152,
972,714,852,810,54,98,154,127,255,26,1.1061946902654867:1,150,
978,712,852,812,53,98,153,127,255,26,1.106508875739645:1,150,
984,710,852,814,53,98,153,126,254,26,1.1130952380952381:1,150,
990,703,852,821,52,98,152,125,251,25,1.1238670694864048:1,150,
996,697,852,827,51,98,152,125,246,25,1.125:1,147,
1002,765,925,832,74,106,154,130,277,24,1.0844686648501363:1,163,
1008,759,925,838,73,105,152,130,277,22,1.0909090909090908:1,163,
1014,753,925,844,73,105,151,130,270,24,1.0974930362116992:1,160,
1020,749,925,848,72,105,151,130,267,24,1.0863509749303621:1,157,
1026,745,925,852,71,105,151,130,266,22,1.0810055865921788:1,156,
1032,743,925,854,70,105,151,130,265,22,1.0870786516853932:1,156,
1038,739,925,858,69,105,151,130,262,22,1.093484419263456:1,155,
1044,734,925,863,66,105,151,130,261,21,1.1031518624641834:1,155,
1050,729,925,868,64,105,151,130,259,20,1.100864553314121:1,155,
1056,724,925,873,61,105,150,130,257,21,1.1107871720116618:1,154,
1062,719,925,878,58,104,150,129,257,21,1.1085043988269794:1,154,
1068,718,925,879,58,104,150,128,256,22,1.1055718475073313:1,154,
1074,798,1006,880,81,109,172,111,304,21,1.1:1,183,
1080,790,1007,889,79,108,169,110,304,20,1.0954907161803713:1,185,
1086,781,1007,898,78,108,169,110,295,21,1.0994623655913978:1,181,
1092,778,1007,901,76,108,169,109,294,22,1.0970350404312668:1,180,
1098,771,1007,908,74,108,169,109,289,22,1.1065573770491803:1,179,
1104,768,1007,911,73,108,168,109,289,21,1.10989010989011:1,179,
1110,762,1007,917,73,106,167,108,287,21,1.110803324099723:1,178,
1116,757,1007,922,73,105,166,108,283,22,1.1086350974930361:1,175,
1122,755,1007,924,72,105,166,108,282,22,1.1089385474860336:1,175,
1128,752,1007,927,71,104,166,108,280,23,1.1064425770308124:1,173,
1134,749,1007,930,69,104,165,108,280,23,1.103932584269663:1,173,
1140,743,1007,936,68,103,165,108,274,25,1.1168091168091168:1,171,
1146,814,1080,938,75,121,181,107,305,25,1.1534391534391535:1,185,
1152,806,1081,947,72,120,182,105,302,25,1.1550802139037433:1,184,
1158,804,1081,949,72,120,182,105,300,25,1.155495978552279:1,183,
1164,796,1081,957,67,120,182,105,297,25,1.1513513513513514:1,180,
1170,791,1081,962,66,120,181,105,293,26,1.1494565217391304:1,177,
1176,788,1081,965,66,120,181,104,291,26,1.158904109589041:1,177,
1182,780,1081,973,63,120,181,103,287,26,1.1727019498607243:1,177,
1188,775,1081,978,63,120,181,103,283,25,1.164804469273743:1,174,
1194,768,1081,985,61,120,181,103,278,25,1.1694915254237288:1,171,
1200,757,1081,996,59,120,179,102,272,25,1.1752873563218391:1,167,
1206,753,1081,1000,58,120,179,102,269,25,1.182608695652174:1,167,
1212,748,1081,1005,58,119,177,102,268,24,1.1935483870967742:1,167,
1218,839,1177,1010,121,112,215,102,265,24,1.1906005221932114:1,166,
1224,840,1180,1012,100,121,192,104,299,24,1.1818181818181819:1,183,
1230,833,1180,1019,98,119,192,104,293,27,1.1863517060367454:1,179,
1236,828,1180,1024,97,119,192,104,289,27,1.1846965699208443:1,178,
1242,823,1180,1029,95,118,190,104,289,27,1.1888297872340425:1,178,
1248,821,1180,1031,95,118,190,104,286,28,1.1835106382978724:1,175,
1254,815,1180,1037,91,118,190,104,284,28,1.1908602150537635:1,174,
1260,805,1180,1047,87,116,190,104,279,29,1.1934604904632153:1,171,
1266,800,1180,1052,87,116,190,103,276,28,1.2038567493112948:1,171,
1272,798,1180,1054,87,116,190,102,274,29,1.2105263157894737:1,170,
1278,789,1180,1063,87,116,190,99,268,29,1.1977715877437325:1,164,
1284,779,1180,1073,81,116,190,98,263,31,1.1820728291316527:1,160,
1290,814,1222,1080,122,116,189,98,258,31,1.1706666666666667:1,160,
1296,843,1257,1086,76,132,210,106,288,31,1.1505102040816326:1,175,
1302,841,1257,1088,75,132,210,106,287,31,1.1564102564102565:1,175,
1308,833,1257,1096,75,131,209,106,282,30,1.1580310880829014:1,173,
1314,823,1257,1106,72,129,208,105,279,30,1.1488250652741514:1,170,
1320,820,1257,1109,72,128,207,105,278,30,1.1465968586387434:1,169,
1326,813,1257,1116,70,127,206,105,277,28,1.1507936507936507:1,169,
1332,810,1257,1119,70,127,206,104,275,28,1.1428571428571428:1,167,
1338,802,1257,1127,69,127,204,103,273,26,1.1617250673854447:1,167,
1344,798,1257,1131,68,127,204,103,270,26,1.1567567567567567:1,165,
1350,794,1257,1135,68,127,203,103,267,26,1.1576086956521738:1,163,
1356,790,1257,1139,65,127,203,102,267,26,1.1467391304347827:1,163,
1362,781,1257,1148,64,127,202,101,262,25,1.1456043956043955:1,160,
1368,870,1348,1150,92,137,209,121,286,25,1.0813397129186604:1,172,
1374,863,1348,1157,91,137,206,121,282,26,1.0845410628019323:1,170,
1380,854,1348,1166,86,137,205,121,279,26,1.103448275862069:1,170,
1386,851,1348,1169,85,137,205,121,278,25,1.1064356435643565:1,170,
1392,843,1348,1177,83,137,205,121,273,24,1.0970149253731343:1,166,
1398,839,1348,1181,83,137,204,121,270,24,1.1080402010050252:1,166,
1404,833,1348,1187,83,137,203,121,265,24,1.114213197969543:1,164,
1410,825,1348,1195,79,135,203,121,262,25,1.1153846153846154:1,162,
1416,821,1348,1199,79,135,202,121,260,24,1.115979381443299:1,162,
1422,815,1348,1205,77,134,202,121,257,24,1.1223958333333333:1,160,
1428,806,1348,1214,72,133,202,121,253,25,1.1266490765171504:1,157,
1434,800,1348,1220,71,133,202,121,248,25,1.127659574468085:1,154,
1440,876,1429,1225,80,130,230,132,278,26,1.1523341523341524:1,168,
1446,865,1429,1236,78,130,228,133,270,26,1.1517412935323383:1,165,
1452,859,1429,1242,77,130,226,132,270,24,1.1475:1,165,
1458,854,1429,1247,75,130,225,132,268,24,1.1457286432160805:1,164,
