Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Pop Age 25+,F:M Ratio,Rep. Female
318,773,369,305,70,145,186,75,231,66,0.9769820971867008:1,174,
324,766,369,312,70,145,179,78,231,63,0.9742268041237113:1,173,
330,761,369,317,69,145,173,83,228,63,0.9766233766233766:1,172,
336,758,369,320,68,145,167,89,224,65,0.9739583333333334:1,168,
342,845,459,323,94,157,216,88,225,65,0.9651162790697675:1,167,
348,845,463,327,94,156,215,88,226,66,0.9560185185185185:1,166,
354,841,463,331,92,156,213,86,228,66,0.9603729603729604:1,166,
360,836,463,336,91,156,208,89,228,64,0.9578454332552693:1,165,
366,832,463,340,89,156,202,92,229,64,0.9576470588235294:1,165,
372,823,463,349,87,154,199,94,224,65,0.964200477326969:1,162,
378,821,463,351,86,154,196,94,226,65,0.9641148325358851:1,163,
384,815,463,357,85,154,195,94,221,66,0.9685990338164251:1,162,
390,812,463,360,85,154,190,97,219,67,0.970873786407767:1,160,
396,809,463,363,83,154,184,101,218,69,0.9779951100244498:1,159,
402,805,463,367,82,154,182,103,216,68,0.9778869778869779:1,158,
408,798,463,374,82,153,178,104,214,67,0.9801488833746899:1,155,
414,852,522,379,140,153,173,108,211,67,0.9676674364896074:1,154,
420,853,526,382,63,146,257,110,208,69,0.9791183294663574:1,152,
426,848,526,387,62,146,250,113,208,69,0.9720930232558139:1,152,
432,847,526,388,62,146,249,112,209,69,0.9697674418604652:1,153,
438,840,526,395,61,145,243,115,208,68,0.971830985915493:1,151,
444,837,526,398,59,145,240,116,209,68,0.9740566037735849:1,151,
450,835,526,400,58,145,236,117,209,70,0.9786729857819905:1,150,
456,830,526,405,56,144,232,116,211,71,0.9714964370546318:1,150,
462,824,526,411,56,144,227,118,208,71,0.9760191846522782:1,148,
468,819,526,416,55,144,222,120,208,70,0.9734939759036144:1,147,
474,811,526,424,53,144,220,118,207,69,0.9636803874092009:1,145,
480,806,526,429,52,144,216,117,208,69,0.9658536585365853:1,145,
486,800,526,435,51,144,210,121,205,69,0.9656019656019657:1,144,
492,875,607,441,80,132,267,123,205,68,0.9796380090497737:1,144,
498,868,607,448,78,131,261,122,208,68,0.9772209567198178:1,146,
504,864,607,452,76,131,258,124,205,70,0.981651376146789:1,144,
510,858,607,458,75,131,248,132,205,67,0.9769585253456221:1,144,
516,851,607,465,74,131,246,131,204,65,0.9790697674418605:1,142,
522,843,607,473,70,131,246,129,200,67,0.9835294117647059:1,138,
528,832,607,484,69,131,244,123,201,64,0.9856801909307876:1,137,
534,830,607,486,69,131,244,120,203,63,0.9856459330143541:1,138,
540,822,607,494,68,131,244,117,202,60,0.9759615384615384:1,137,
546,817,607,499,67,131,244,109,208,58,0.9782082324455206:1,138,
552,810,607,506,65,131,244,105,207,58,0.9708029197080292:1,138,
558,806,607,510,64,131,244,101,208,58,0.9706601466992665:1,139,
564,862,666,513,59,116,274,147,207,59,0.9861751152073732:1,140,
570,856,666,519,57,115,271,148,208,57,0.9814814814814815:1,140,
576,853,666,522,55,115,270,145,210,58,0.9837209302325581:1,140,
582,847,666,528,54,115,270,139,213,56,0.9789719626168224:1,139,
588,841,666,534,53,114,270,136,210,58,0.9788235294117648:1,137,
594,836,666,539,52,114,269,131,213,57,0.981042654028436:1,136,
600,828,666,547,52,114,269,129,212,52,0.9667458432304038:1,134,
606,821,666,554,50,114,268,126,214,49,0.9735576923076923:1,136,
612,815,666,560,50,113,267,122,214,49,0.9733656174334141:1,136,
618,808,666,567,47,112,267,118,216,48,0.9803921568627451:1,136,
624,802,666,573,44,112,267,115,215,49,0.9851485148514851:1,134,
630,795,666,580,42,112,266,112,214,49,0.9875:1,132,
636,859,733,583,70,106,266,152,215,50,0.9838337182448037:1,132,
642,856,733,586,65,106,267,150,218,50,0.976905311778291:1,134,
648,847,733,595,65,106,266,147,217,46,0.9743589743589743:1,134,
654,843,733,599,65,106,265,146,215,46,0.9788732394366197:1,133,
660,831,733,611,63,104,263,143,212,46,0.9880382775119617:1,131,
666,820,733,622,62,103,262,138,210,45,0.9806763285024155:1,130,
672,811,733,631,60,103,262,132,208,46,0.9732360097323601:1,127,
678,804,733,638,58,103,262,128,209,44,0.9754299754299754:1,126,
684,795,733,647,55,103,261,124,206,46,0.9678217821782178:1,126,
690,788,733,654,53,103,260,122,205,45,0.9650872817955112:1,125,
696,781,733,661,52,103,260,121,202,43,0.9573934837092731:1,123,
702,775,733,667,51,103,260,118,202,41,0.9570707070707071:1,122,
708,819,783,673,50,91,248,186,203,41,0.96875:1,123,
714,820,788,677,54,91,244,186,204,41,0.9570405727923628:1,124,
720,816,788,681,54,91,244,182,205,40,0.9615384615384616:1,123,
726,812,788,685,53,90,243,172,215,39,0.9661016949152542:1,126,
732,808,788,689,53,90,243,169,214,39,0.9707317073170731:1,126,
738,803,788,694,52,90,242,169,213,37,0.9681372549019608:1,126,
744,799,788,698,52,90,242,169,209,37,0.9777227722772277:1,126,
750,793,788,704,51,90,241,168,207,36,0.972636815920398:1,125,
756,790,788,707,51,90,239,168,207,35,0.975:1,125,
762,785,788,712,50,89,239,167,205,35,0.9773299748110831:1,124,
768,776,788,721,49,88,239,167,196,37,0.9897435897435898:1,120,
774,771,788,726,47,88,238,167,192,39,0.9871134020618557:1,117,
780,817,840,732,57,93,272,167,189,39,0.9734299516908212:1,115,
786,806,841,744,49,95,217,175,233,37,0.9754901960784313:1,137,
792,795,841,755,47,95,216,174,226,37,0.9825436408977556:1,134,
798,792,841,758,46,95,216,173,225,37,0.9899497487437185:1,134,
804,788,841,762,46,94,216,173,222,37,0.98989898989899:1,133,
810,782,841,768,46,93,216,173,216,38,0.989821882951654:1,129,
816,782,841,768,46,93,216,173,216,38,0.989821882951654:1,129,
822,777,841,773,45,93,216,173,214,36,0.9872122762148338:1,128,
828,767,841,783,42,93,216,172,209,35,0.9922077922077922:1,127,
834,763,841,787,40,93,215,172,209,34,0.9973821989528796:1,127,
840,760,841,790,39,93,215,171,208,34,1.0052770448548813:1,127,
846,755,841,795,38,93,215,171,204,34,1.0133333333333334:1,127,
852,808,899,800,95,93,215,171,201,33,1.0250626566416041:1,125,
858,808,905,806,63,83,187,201,241,33,1.035264483627204:1,147,
864,799,905,815,62,82,187,200,233,35,1.0330788804071247:1,142,
870,792,905,822,58,82,187,200,232,33,1.041237113402062:1,142,
876,789,905,825,57,82,187,200,232,31,1.0387596899224807:1,142,
882,782,905,832,56,81,187,198,229,31,1.0364583333333333:1,141,
888,778,905,836,54,80,187,198,228,31,1.036649214659686:1,140,
894,771,905,843,53,80,187,197,224,30,1.0450928381962865:1,137,
900,767,905,847,52,80,187,196,218,34,1.0508021390374331:1,132,
906,762,905,852,52,79,187,196,215,33,1.0539083557951483:1,131,
912,755,905,859,51,79,185,196,212,32,1.0572207084468666:1,131,
918,755,905,859,51,79,185,196,212,32,1.0572207084468666:1,131,
924,747,905,867,48,78,184,196,211,30,1.0635359116022098:1,131,
930,812,973,870,68,85,181,171,275,32,1.0556962025316456:1,163,
936,805,973,877,66,85,179,171,273,31,1.0535714285714286:1,161,
942,801,973,881,66,85,178,171,270,31,1.0538461538461539:1,159,
948,797,973,885,65,85,177,171,267,32,1.0541237113402062:1,158,
954,793,973,889,65,85,177,170,265,31,1.049095607235142:1,156,
960,789,973,893,64,85,177,170,262,31,1.0493506493506493:1,154,
966,781,973,901,63,85,176,169,257,31,1.044502617801047:1,151,
972,779,973,903,63,84,176,169,256,31,1.0446194225721785:1,150,
978,776,973,906,62,84,175,169,254,32,1.052910052910053:1,149,
984,772,973,910,62,83,175,169,253,30,1.053191489361702:1,148,
990,768,973,914,61,83,175,169,251,29,1.053475935828877:1,147,
996,761,973,921,60,82,175,169,248,27,1.0512129380053907:1,145,
1002,818,1033,924,60,108,154,170,298,28,1.050125313283208:1,169,
1008,813,1033,929,59,108,153,167,298,28,1.0478589420654911:1,169,
1014,805,1033,937,57,107,153,166,294,28,1.0535714285714286:1,169,
1020,802,1033,940,56,107,153,166,291,29,1.0459183673469388:1,166,
1026,799,1033,943,56,107,153,165,289,29,1.0434782608695652:1,164,
1032,791,1033,951,56,104,153,165,283,30,1.0439276485788114:1,160,
1038,786,1033,956,55,103,152,164,282,30,1.0362694300518134:1,159,
1044,779,1033,963,53,103,152,164,276,31,1.0446194225721785:1,156,
1050,776,1033,966,51,103,152,164,274,32,1.0474934036939314:1,155,
1056,772,1033,970,50,103,152,163,273,31,1.0477453580901857:1,154,
1062,767,1033,975,49,103,152,163,269,31,1.0453333333333332:1,152,
1068,762,1033,980,49,102,152,162,266,31,1.0483870967741935:1,152,
1074,842,1118,985,87,104,164,125,332,30,1.0790123456790124:1,186,
1080,834,1119,994,84,104,164,124,329,29,1.0954773869346734:1,184,
1086,832,1119,996,84,104,164,124,327,29,1.0957178841309825:1,183,
1092,824,1119,1004,81,104,164,123,324,28,1.0966921119592876:1,182,
1098,812,1119,1016,78,104,163,123,316,28,1.1036269430051813:1,180,
1104,807,1119,1021,76,104,163,123,313,28,1.112565445026178:1,179,
1110,800,1119,1028,76,103,163,122,308,28,1.127659574468085:1,178,
1116,792,1119,1036,75,103,163,120,303,28,1.1405405405405404:1,178,
1122,785,1119,1043,71,103,162,120,301,28,1.1331521739130435:1,177,
1128,780,1119,1048,71,101,162,119,299,28,1.1311475409836065:1,176,
1134,772,1119,1056,70,101,160,118,295,28,1.1385041551246537:1,176,
1140,770,1119,1058,69,101,160,118,293,29,1.1448467966573816:1,175,
1146,838,1193,1064,75,114,170,125,326,28,1.154241645244216:1,188,
1152,830,1196,1075,75,114,170,124,321,26,1.1336760925449871:1,185,
1158,825,1196,1080,72,114,170,124,317,28,1.1262886597938144:1,182,
1164,819,1196,1086,70,112,170,124,314,29,1.1272727272727272:1,180,
1170,816,1196,1089,69,111,170,124,312,30,1.1194805194805195:1,178,
1176,809,1196,1096,67,110,170,123,310,29,1.112271540469974:1,176,
1182,800,1196,1105,66,109,168,122,307,28,1.105263157894737:1,175,
1188,793,1196,1112,66,109,167,122,302,27,1.1146666666666667:1,174,
1194,787,1196,1118,65,109,167,122,296,28,1.1212938005390836:1,171,
1200,783,1196,1122,65,109,165,122,294,28,1.1162162162162161:1,170,
1206,777,1196,1128,64,109,164,120,293,27,1.111413043478261:1,169,
1212,773,1196,1132,64,109,163,119,289,29,1.1236263736263736:1,167,
1218,863,1290,1136,124,112,193,119,287,28,1.099756690997567:1,166,
1224,861,1291,1139,96,127,168,109,332,29,1.1:1,187,
1230,851,1291,1149,94,127,168,109,324,29,1.0909090909090908:1,182,
1236,845,1291,1155,93,127,167,109,320,29,1.096774193548387:1,180,
1242,838,1291,1162,91,127,167,109,316,28,1.100250626566416:1,177,
1248,830,1291,1170,90,126,167,108,312,27,1.1119592875318065:1,177,
1254,823,1291,1177,89,125,167,108,307,27,1.1266149870801034:1,177,
1260,818,1291,1182,86,125,167,108,305,27,1.1357702349869452:1,177,
1266,813,1291,1187,85,125,167,108,300,28,1.1394736842105264:1,176,
1272,808,1291,1192,84,125,167,108,295,29,1.148936170212766:1,175,
1278,804,1291,1196,84,125,166,108,292,29,1.144:1,173,
1284,797,1291,1203,83,125,166,108,287,28,1.1367292225201073:1,170,
1290,826,1328,1211,117,125,165,108,285,26,1.1233933161953729:1,169,
1296,858,1367,1218,76,139,199,110,308,26,1.1185185185185185:1,184,
1302,853,1367,1223,76,139,198,109,305,26,1.1113861386138615:1,182,
1308,844,1367,1232,73,139,198,108,301,25,1.1152882205513786:1,179,
1314,837,1367,1239,73,139,197,108,296,24,1.1243654822335025:1,179,
1320,828,1367,1248,73,138,197,107,290,23,1.123076923076923:1,175,
1326,823,1367,1253,72,138,197,106,287,23,1.1376623376623376:1,175,
1332,816,1367,1260,70,137,197,105,285,22,1.1361256544502618:1,173,
1338,808,1367,1268,70,136,196,104,280,22,1.1546666666666667:1,172,
1344,800,1367,1276,66,136,196,104,277,21,1.1447721179624666:1,170,
1350,791,1367,1285,65,136,195,104,271,20,1.1553133514986376:1,168,
1356,785,1367,1291,65,135,194,104,268,19,1.1506849315068493:1,166,
1362,774,1367,1302,64,133,191,104,262,20,1.138121546961326:1,162,
1368,852,1452,1309,86,139,209,103,296,19,1.1246882793017456:1,174,
1374,850,1452,1311,86,139,207,104,295,19,1.125:1,174,
1380,845,1452,1316,84,139,207,104,292,19,1.1338383838383839:1,173,
1386,842,1452,1319,84,139,207,104,290,18,1.1370558375634519:1,172,
1392,836,1452,1325,81,139,206,103,289,18,1.1326530612244898:1,171,
1398,830,1452,1331,81,138,205,103,285,18,1.1282051282051282:1,168,
1404,825,1452,1336,80,136,205,102,284,18,1.1317829457364341:1,168,
1410,820,1452,1341,80,136,205,102,279,18,1.1409921671018277:1,167,
1416,816,1452,1345,79,136,205,102,276,18,1.1361256544502618:1,165,
1422,811,1452,1350,79,134,204,102,273,19,1.1342105263157896:1,163,
1428,802,1452,1359,78,133,202,102,269,18,1.1501340482573728:1,163,
1434,796,1452,1365,77,133,202,101,266,17,1.1689373297002725:1,163,
1440,869,1529,1369,79,136,229,116,291,18,1.1725:1,177,
1446,863,1529,1375,77,137,228,114,291,16,1.1683417085427135:1,175,
1452,855,1529,1383,76,137,228,114,284,16,1.1700507614213198:1,171,
1458,849,1529,1389,75,137,228,114,280,15,1.1713554987212276:1,170,
