6, 65
60, 82
61, 82
62, 82
63, 83
63, 84
63, 84
71, 88
72, 89
73, 88
74, 87
73, 87
72, 88
72, 89
71, 89
70, 89
70, 88
70, 88
35, 77
34, 77
35, 78
34, 77
33, 76
34, 77
34, 77
40, 68
40, 67
39, 68
38, 67
37, 67
36, 66
35, 66
35, 67
35, 68
34, 68
34, 68
72, 72
71, 71
70, 70
71, 71
70, 71
70, 71
38, 67
37, 67
36, 68
36, 67
35, 66
34, 66
34, 66
7, 68
6, 69
7, 69
8, 69
7, 70
8, 71
7, 70
6, 69
6, 69
61, 76
61, 75
62, 76
62, 77
61, 76
62, 75
61, 75
62, 76
63, 75
63, 76
63, 76
35, 68
34, 68
33, 67
34, 67
33, 67
33, 67
63, 83
64, 83
64, 82
64, 83
64, 84
65, 84
66, 84
66, 83
67, 83
68, 83
68, 83
34, 67
34, 66
34, 67
34, 66
33, 65
34, 66
35, 66
35, 65
36, 66
37, 67
37, 67
71, 87
71, 88
70, 87
69, 87
68, 88
68, 89
69, 89
68, 90
67, 91
67, 91
35, 76
34, 75
35, 74
35, 75
35, 76
34, 77
34, 77
7, 70
8, 71
9, 70
10, 71
9, 70
8, 71
9, 71
8, 71
9, 71
9, 70
9, 70
70, 72
69, 73
70, 74
69, 73
68, 74
69, 75
68, 75
68, 75
63, 77
63, 78
64, 78
65, 77
66, 76
65, 75
65, 74
65, 73
65, 73
65, 72
66, 72
67, 72
68, 71
69, 72
70, 71
71, 72
71, 72
33, 77
32, 77
33, 78
33, 79
33, 78
33, 77
32, 77
31, 78
31, 78
67, 92
68, 91
67, 92
67, 93
68, 93
67, 93
67, 93
37, 66
38, 66
37, 65
67, 82
67, 81
66, 82
65, 83
66, 82
67, 82
68, 82
69, 82
70, 83
70, 83
10, 70
11, 71
10, 70
9, 70
10, 70
11, 70
10, 70
10, 70
69, 76
69, 75
69, 74
68, 73
67, 73
67, 72
66, 71
67, 70
68, 71
69, 70
69, 70
33, 66
34, 65
33, 66
33, 65
33, 66
33, 67
32, 67
31, 68
31, 68
69, 83
69, 84
69, 83
68, 83
69, 83
68, 83
68, 82
68, 82
32, 78
33, 77
33, 76
34, 76
33, 76
32, 76
33, 76
34, 76
34, 76
69, 71
70, 70
71, 71
71, 72
72, 72
71, 73
71, 72
70, 73
70, 72
71, 73
71, 73
31, 67
30, 66
31, 67
32, 67
32, 68
31, 69
31, 68
31, 68
67, 94
66, 95
67, 94
