69, 77,127
68, 77,186
69, 76,134
69, 75,122
68, 75,193
68, 74,156
59, 84,376
59, 83,404
60, 83,470
61, 82,438
62, 81,484
63, 80,518
62, 81,484
61, 80,581
60, 80,657
59, 79,643
53, 73,592
54, 72,561
53, 72,550
54, 73,556
53, 74,490
52, 74,462
51, 74,392
50, 73,356
49, 72,293
48, 73,279
44, 77,115
45, 77,140
45, 76,161
46, 76,197
46, 77,143
46, 78,111
47, 78,143
46, 79,100
53, 78,490
54, 78,573
53, 79,500
52, 80,414
51, 81,216
52, 82,243
52, 82,243
51, 82,198
51, 83,168
50, 83,160
49, 83,84
56, 74,615
57, 75,767
58, 75,723
57, 75,767
58, 76,785
58, 77,716
59, 76,714
58, 76,785
59, 77,740
58, 76,785
67, 91,18
66, 90,48
65, 91,17
65, 92,16
66, 92,12
66, 93,15
67, 92,12
66, 93,15
66, 92,12
61, 78,653
60, 77,704
61, 78,653
60, 79,722
59, 79,643
58, 80,575
59, 81,596
59, 80,649
67, 89,53
68, 88,33
67, 89,53
66, 88,69
66, 87,121
65, 88,103
66, 88,69
67, 88,68
68, 89,28
67, 90,32
47, 79,109
47, 80,75
47, 79,109
48, 79,129
47, 78,143
46, 79,100
46, 78,111
47, 78,143
48, 79,129
49, 79,168
58, 80,575
58, 79,634
57, 78,699
56, 79,564
57, 79,644
58, 80,575
59, 80,649
60, 79,722
59, 80,649
67, 74,237
68, 74,156
68, 75,193
67, 76,288
68, 75,193
67, 75,248
48, 72,262
49, 73,269
48, 73,279
47, 74,241
48, 74,238
48, 73,279
67, 91,18
68, 91,15
67, 91,18
68, 90,28
67, 90,32
68, 90,28
67, 91,18
68, 91,15
69, 91,8
53, 83,251
52, 82,243
52, 83,218
52, 84,168
53, 83,251
50, 83,160
49, 82,100
50, 83,160
50, 82,164
50, 83,160
51, 83,168
50, 82,164
50, 83,160
67, 92,12
68, 91,15
67, 90,32
66, 91,16
66, 92,12
65, 93,15
66, 92,12
66, 91,16
59, 78,733
60, 78,691
59, 77,740
60, 76,741
59, 76,714
60, 75,709
61, 75,681
60, 74,630
60, 75,709
60, 76,741
59, 76,714
59, 75,655
58, 76,785
59, 77,740
58, 78,761
57, 79,644
56, 80,661
57, 80,581
57, 79,644
56, 80,661
56, 79,564
57, 79,644
57, 78,699
56, 77,701
55, 76,658
56, 76,724
56, 75,662
57, 76,763
68, 92,4
67, 92,12
66, 93,15
65, 92,16
65, 93,15
66, 92,12
49, 84,71
48, 84,40
47, 85,29
48, 86,23
49, 85,47
50, 86,80
66, 76,316
67, 77,257
67, 78,255
68, 77,186
68, 78,199
69, 79,153
69, 78,124
50, 79,233
51, 80,237
50, 79,233
49, 79,168
49, 80,91
49, 79,168
50, 78,309
50, 79,233
50, 78,309
49, 78,161
54, 84,306
53, 83,251
54, 84,306
55, 85,206
56, 85,254
55, 84,311
56, 83,374
55, 84,311
55, 85,206
67, 90,32
68, 89,28
67, 89,53
66, 89,50
65, 90,52
66, 90,48
65, 90,52
64, 89,55
49, 72,293
48, 71,234
49, 72,293
50, 73,356
51, 73,425
50, 74,343
51, 75,401
50, 76,338
58, 81,553
59, 81,596
60, 80,657
59, 81,596
58, 82,448
59, 81,596
60, 81,588
61, 75,681
60, 75,709
61, 75,681
62, 74,530
63, 74,423
20, 65,23
19, 65,19
19, 65,19
50, 77,280
49, 77,227
48, 77,160
49, 77,227
48, 76,231
59, 82,511
60, 83,470
61, 83,427
62, 82,442
61, 83,427
61, 84,380
60, 83,470
59, 84,376
58, 84,350
56, 75,662
55, 76,658
56, 76,724
