Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,232,145,2.4680851063829787,1.5425531914893618,8.887659574468088,3.360212765957447,
12,227,150,2.4148936170212765,1.5957446808510638,8.775957446808514,3.425106382978724,
18,224,153,2.382978723404255,1.627659574468085,8.675957446808514,3.4410638297872342,
24,218,159,2.3191489361702127,1.6914893617021276,8.411063829787237,3.554893617021277,
30,212,165,2.25531914893617,1.7553191489361701,8.149148936170215,3.6993617021276592,
36,208,169,2.2127659574468086,1.797872340425532,7.973617021276599,3.8663829787234043,
42,204,173,2.1702127659574466,1.8404255319148937,7.799893617021279,3.9461702127659573,
48,199,178,2.117021276595745,1.8936170212765957,7.4469148936170235,4.127234042553192,
54,197,180,2.095744680851064,1.9148936170212767,7.2288297872340435,4.109148936170212,
60,192,185,2.0425531914893615,1.9680851063829787,6.898085106382981,4.183617021276595,
66,188,189,2.0,2.0106382978723403,6.720425531914897,4.295319148936169,
72,186,191,1.9787234042553192,2.0319148936170213,6.610851063829789,4.308085106382978,
78,179,198,1.9042553191489362,2.106382978723404,6.265106382978725,4.393191489361702,
84,174,203,1.851063829787234,2.1595744680851063,6.136382978723405,4.49,
90,168,209,1.7872340425531914,2.223404255319149,5.675744680851065,4.68468085106383,
96,165,212,1.7553191489361701,2.25531914893617,5.51968085106383,4.7647872340425526,
102,161,216,1.7127659574468086,2.297872340425532,5.380319148936169,4.828617021276596,
108,155,222,1.648936170212766,2.3617021276595747,5.042234042553191,4.908936170212765,
114,153,224,1.627659574468085,2.382978723404255,4.909255319148936,4.995106382978722,
120,146,231,1.553191489361702,2.4574468085106385,4.667765957446807,5.068510638297871,
126,142,235,1.5106382978723405,2.5,4.503936170212765,5.116382978723403,
132,141,236,1.5,2.5106382978723403,4.480531914893616,5.116382978723403,
138,138,239,1.4680851063829787,2.5425531914893615,4.462978723404254,5.11159574468085,
144,135,242,1.4361702127659575,2.574468085106383,4.418297872340424,5.124361702127659,
150,134,243,1.425531914893617,2.5851063829787235,4.4076595744680835,5.14563829787234,
156,129,248,1.372340425531915,2.6382978723404253,4.229255319148935,5.213723404255318,
162,129,248,1.372340425531915,2.6382978723404253,4.2182978723404245,5.243191489361702,
168,125,252,1.3297872340425532,2.6808510638297873,4.125744680851063,5.326170212765957,
174,125,252,1.3297872340425532,2.6808510638297873,4.127872340425531,5.315531914893617,
180,123,254,1.3085106382978724,2.702127659574468,4.004468085106383,5.310212765957447,
186,126,251,1.3404255319148937,2.6702127659574466,4.15127659574468,5.288936170212765,
192,125,252,1.3297872340425532,2.6808510638297873,4.1087234042553185,5.310212765957447,
198,123,254,1.3085106382978724,2.702127659574468,4.039574468085106,5.374042553191489,
204,122,255,1.297872340425532,2.7127659574468086,3.9885106382978726,5.335744680851064,
210,118,259,1.2553191489361701,2.75531914893617,3.876808510638298,5.363404255319148,
216,120,257,1.2765957446808511,2.734042553191489,3.9417021276595747,5.310212765957446,
222,117,260,1.2446808510638299,2.765957446808511,3.7858510638297878,5.350106382978723,
228,117,260,1.2446808510638299,2.765957446808511,3.8220212765957453,5.364999999999999,
234,114,263,1.2127659574468086,2.797872340425532,3.7337234042553193,5.399042553191489,
240,113,264,1.202127659574468,2.8085106382978724,3.698617021276596,5.404361702127659,
246,113,264,1.202127659574468,2.8085106382978724,3.6177659574468084,5.4064893617021275,
252,113,264,1.202127659574468,2.8085106382978724,3.6124468085106383,5.3922340425531905,
258,111,266,1.1808510638297873,2.8297872340425534,3.513510638297873,5.473085106382979,
264,109,268,1.1595744680851063,2.851063829787234,3.4475531914893622,5.495425531914893,
270,108,269,1.148936170212766,2.8617021276595747,3.442234042553192,5.5135106382978725,
276,108,269,1.148936170212766,2.8617021276595747,3.4284042553191494,5.558191489361701,
282,105,272,1.1170212765957446,2.893617021276596,3.2967021276595747,5.585,
288,108,269,1.148936170212766,2.8617021276595747,3.371170212765958,5.57968085106383,
294,108,269,1.148936170212766,2.8617021276595747,3.3743617021276595,5.561595744680851,
300,111,266,1.1808510638297873,2.8297872340425534,3.445106382978723,5.521702127659574,
306,110,267,1.1702127659574468,2.8404255319148937,3.4606382978723405,5.485531914893617,
312,109,268,1.1595744680851063,2.851063829787234,3.4372340425531918,5.485531914893617,
318,107,270,1.1382978723404256,2.872340425531915,3.2670212765957456,5.51531914893617,
324,104,273,1.1063829787234043,2.904255319148936,3.155319148936171,5.5855319148936164,
330,101,276,1.074468085106383,2.9361702127659575,3.080851063829788,5.596170212765956,
336,98,279,1.0425531914893618,2.9680851063829787,2.9106382978723406,5.662127659574467,
342,96,281,1.0212765957446808,2.9893617021276597,2.8521276595744682,5.672765957446807,
348,97,280,1.0319148936170213,2.978723404255319,2.878723404255319,5.669574468085106,
354,98,279,1.0425531914893618,2.9680851063829787,2.9457446808510634,5.659999999999998,
360,101,276,1.074468085106383,2.9361702127659575,3.10531914893617,5.638723404255318,
366,101,276,1.074468085106383,2.9361702127659575,3.10531914893617,5.638723404255318,
372,100,277,1.0638297872340425,2.9468085106382977,3.1012765957446806,5.610212765957446,
378,103,274,1.0957446808510638,2.9148936170212765,3.1597872340425535,5.572978723404256,
384,102,275,1.0851063829787233,2.925531914893617,3.1065957446808516,5.626170212765956,
390,98,279,1.0425531914893618,2.9680851063829787,2.8863829787234034,5.643191489361701,
396,96,281,1.0212765957446808,2.9893617021276597,2.875744680851063,5.714468085106382,
402,97,280,1.0319148936170213,2.978723404255319,2.9074468085106377,5.716382978723402,
408,96,281,1.0212765957446808,2.9893617021276597,2.8968085106382975,5.721702127659572,
414,96,281,1.0212765957446808,2.9893617021276597,2.9345744680851067,5.734999999999998,
420,96,281,1.0212765957446808,2.9893617021276597,2.904255319148936,5.771702127659573,
426,97,280,1.0319148936170213,2.978723404255319,2.9468085106382977,5.750425531914892,
432,96,281,1.0212765957446808,2.9893617021276597,2.9414893617021276,5.766382978723403,
438,94,283,1.0,3.0106382978723403,2.7950000000000004,5.784787234042553,
444,96,281,1.0212765957446808,2.9893617021276597,2.9141489361702133,5.734787234042551,
450,97,280,1.0319148936170213,2.978723404255319,2.9567021276595753,5.730531914893617,
456,98,279,1.0425531914893618,2.9680851063829787,2.999255319148937,5.698617021276595,
462,94,283,1.0,3.0106382978723403,2.8609574468085115,5.768829787234041,
468,92,285,0.9787234042553191,3.0319148936170213,2.855638297872341,5.793617021276595,
474,93,284,0.9893617021276596,3.021276595744681,2.8343617021276604,5.737234042553191,
480,94,283,1.0,3.0106382978723403,2.873723404255319,5.637872340425531,
486,93,284,0.9893617021276596,3.021276595744681,2.8542553191489364,5.7092553191489355,
492,93,284,0.9893617021276596,3.021276595744681,2.8574468085106384,5.7092553191489355,
498,91,286,0.9680851063829787,3.0425531914893615,2.778723404255319,5.746489361702127,
504,93,284,0.9893617021276596,3.021276595744681,2.8585106382978727,5.7092553191489355,
510,91,286,0.9680851063829787,3.0425531914893615,2.810638297872341,5.778404255319148,
516,92,285,0.9787234042553191,3.0319148936170213,2.8531914893617025,5.725212765957447,
522,92,285,0.9787234042553191,3.0319148936170213,2.8382978723404264,5.699680851063828,
528,89,288,0.9468085106382979,3.0638297872340425,2.769148936170213,5.743297872340426,
534,91,286,0.9680851063829787,3.0425531914893615,2.8276595744680857,5.739787234042553,
540,94,283,1.0,3.0106382978723403,2.9797872340425533,5.711063829787233,
546,96,281,1.0212765957446808,2.9893617021276597,3.176595744680852,5.697234042553191,
552,95,282,1.0106382978723405,3.0,3.187234042553192,5.729148936170213,
558,96,281,1.0212765957446808,2.9893617021276597,3.187234042553192,5.716382978723403,
564,98,279,1.0425531914893618,2.9680851063829787,3.2351063829787243,5.687659574468084,
570,98,279,1.0425531914893618,2.9680851063829787,3.2500000000000004,5.672765957446807,
576,95,282,1.0106382978723405,3.0,3.1361702127659576,5.735531914893616,
582,92,285,0.9787234042553191,3.0319148936170213,2.952127659574468,5.796170212765957,
588,92,285,0.9787234042553191,3.0319148936170213,2.952127659574468,5.796170212765957,
594,92,285,0.9787234042553191,3.0319148936170213,2.952127659574468,5.796170212765957,
600,92,285,0.9787234042553191,3.0319148936170213,2.952127659574468,5.796170212765957,
606,93,284,0.9893617021276596,3.021276595744681,2.973404255319149,5.785531914893615,
612,93,284,0.9893617021276596,3.021276595744681,2.973404255319149,5.785531914893615,
618,94,283,1.0,3.0106382978723403,2.9882978723404254,5.758936170212764,
624,95,282,1.0106382978723405,3.0,3.035106382978723,5.737659574468083,
630,95,282,1.0106382978723405,3.0,3.035106382978723,5.737659574468083,
636,96,281,1.0212765957446808,2.9893617021276597,3.0829787234042554,5.732340425531913,
642,96,281,1.0212765957446808,2.9893617021276597,3.0829787234042554,5.732340425531913,
648,97,280,1.0319148936170213,2.978723404255319,3.1095744680851065,5.695106382978722,
654,97,280,1.0319148936170213,2.978723404255319,3.1095744680851065,5.695106382978722,
660,97,280,1.0319148936170213,2.978723404255319,3.1095744680851065,5.695106382978722,
666,98,279,1.0425531914893618,2.9680851063829787,3.152127659574468,5.6631914893617,
672,99,278,1.053191489361702,2.9574468085106385,3.194680851063829,5.609999999999998,
678,100,277,1.0638297872340425,2.9468085106382977,3.226063829787234,5.6020212765957424,
684,102,275,1.0851063829787233,2.925531914893617,3.2484042553191492,5.578617021276594,
690,102,275,1.0851063829787233,2.925531914893617,3.2484042553191492,5.578617021276594,
