Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,228,149,2.425531914893617,1.5851063829787233,8.805744680851067,3.4985106382978732,
12,222,155,2.3617021276595747,1.648936170212766,8.509148936170215,3.5604255319148943,
18,216,161,2.297872340425532,1.7127659574468086,8.216595744680854,3.6614893617021282,
24,213,164,2.265957446808511,1.7446808510638299,8.096595744680855,3.6968085106382986,
30,211,166,2.24468085106383,1.7659574468085106,8.02212765957447,3.7500000000000004,
36,208,169,2.2127659574468086,1.797872340425532,7.954255319148939,3.8012765957446826,
42,202,175,2.148936170212766,1.8617021276595744,7.53085106382979,3.9948936170212774,
48,197,180,2.095744680851064,1.9148936170212767,7.272340425531918,4.149148936170213,
54,196,181,2.0851063829787235,1.925531914893617,7.173404255319152,4.159787234042554,
60,192,185,2.0425531914893615,1.9680851063829787,7.05212765957447,4.22468085106383,
66,189,188,2.0106382978723403,2.0,6.938297872340427,4.270425531914894,
72,188,189,2.0,2.0106382978723403,6.932978723404257,4.288510638297873,
78,183,194,1.946808510638298,2.0638297872340425,6.646808510638299,4.347021276595745,
84,180,197,1.9148936170212767,2.095744680851064,6.495744680851064,4.422553191489362,
90,176,201,1.872340425531915,2.1382978723404253,6.3873404255319155,4.397021276595745,
96,171,206,1.8191489361702127,2.1914893617021276,6.2224468085106395,4.53531914893617,
102,166,211,1.7659574468085106,2.24468085106383,6.108617021276597,4.487446808510638,
108,159,218,1.6914893617021276,2.3191489361702127,5.794042553191489,4.613617021276597,
114,156,221,1.6595744680851063,2.351063829787234,5.679148936170213,4.642340425531916,
120,151,226,1.6063829787234043,2.404255319148936,5.501170212765958,4.743404255319151,
126,149,228,1.5851063829787233,2.425531914893617,5.429893617021277,4.801914893617022,
132,145,232,1.5425531914893618,2.4680851063829787,5.321382978723404,4.87212765957447,
138,143,234,1.5212765957446808,2.4893617021276597,5.242872340425532,4.908510638297873,
144,139,238,1.4787234042553192,2.5319148936170213,5.072978723404256,4.993936170212767,
150,138,239,1.4680851063829787,2.5425531914893615,5.046382978723405,4.975851063829788,
156,138,239,1.4680851063829787,2.5425531914893615,5.004893617021278,4.95031914893617,
162,133,244,1.4148936170212767,2.595744680851064,4.659148936170214,4.992872340425532,
168,136,241,1.446808510638298,2.5638297872340425,4.845319148936171,4.93968085106383,
174,135,242,1.4361702127659575,2.574468085106383,4.840000000000001,4.955638297872341,
180,133,244,1.4148936170212767,2.595744680851064,4.761276595744682,5.008829787234043,
186,137,240,1.4574468085106382,2.5531914893617023,4.832340425531916,4.9362765957446815,
192,138,239,1.4680851063829787,2.5425531914893615,4.867446808510639,4.930957446808511,
198,137,240,1.4574468085106382,2.5531914893617023,4.814255319148937,4.941595744680852,
204,134,243,1.425531914893617,2.5851063829787235,4.771702127659576,4.970319148936171,
210,128,249,1.3617021276595744,2.648936170212766,4.497340425531916,5.037340425531916,
216,131,246,1.3936170212765957,2.617021276595745,4.653723404255319,5.030957446808511,
222,131,246,1.3936170212765957,2.617021276595745,4.695744680851064,4.99,
228,128,249,1.3617021276595744,2.648936170212766,4.6372340425531915,5.037872340425533,
234,127,250,1.351063829787234,2.6595744680851063,4.602127659574467,5.069787234042554,
240,121,256,1.2872340425531914,2.723404255319149,4.403191489361703,5.207659574468086,
246,119,258,1.2659574468085106,2.74468085106383,4.282127659574468,5.2663829787234056,
252,115,262,1.2234042553191489,2.7872340425531914,4.020425531914894,5.300425531914895,
258,113,264,1.202127659574468,2.8085106382978724,3.9565957446808513,5.327021276595746,
264,115,262,1.2234042553191489,2.7872340425531914,4.060638297872341,5.251276595744682,
270,114,263,1.2127659574468086,2.797872340425532,4.018085106382979,5.283191489361704,
276,114,263,1.2127659574468086,2.797872340425532,3.7904255319148943,5.328936170212767,
282,111,266,1.1808510638297873,2.8297872340425534,3.68936170212766,5.405531914893618,
288,112,265,1.1914893617021276,2.8191489361702127,3.7106382978723405,5.394893617021277,
294,111,266,1.1808510638297873,2.8297872340425534,3.67468085106383,5.403617021276596,
300,112,265,1.1914893617021276,2.8191489361702127,3.8138297872340425,5.394893617021277,
306,113,264,1.202127659574468,2.8085106382978724,3.8329787234042554,5.434255319148937,
312,113,264,1.202127659574468,2.8085106382978724,3.851063829787234,5.423617021276597,
318,113,264,1.202127659574468,2.8085106382978724,3.8435106382978725,5.453404255319151,
324,113,264,1.202127659574468,2.8085106382978724,3.8190425531914896,5.460851063829789,
330,111,266,1.1808510638297873,2.8297872340425534,3.755212765957447,5.535319148936172,
336,113,264,1.202127659574468,2.8085106382978724,3.7626595744680853,5.492446808510639,
342,112,265,1.1914893617021276,2.8191489361702127,3.704148936170213,5.535000000000001,
