Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
12,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
18,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
24,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,22,29,22,10,3,
30,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,22,29,22,10,3,
36,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,22,29,22,10,3,
42,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,22,29,22,10,3,
48,33,46,49,45,41,28,37,23,4,0,26,46,19,17,30,22,29,22,10,3,
54,33,46,49,45,41,28,37,23,4,0,27,46,19,17,30,22,29,22,10,3,
60,33,46,49,45,41,28,37,23,4,0,27,45,19,17,30,22,29,22,10,3,
66,33,46,49,45,41,28,37,23,4,0,27,45,19,17,30,22,29,22,10,3,
72,33,46,49,45,41,28,37,23,4,0,27,45,19,17,30,22,29,22,10,3,
78,33,45,47,43,44,29,37,24,4,0,27,43,20,18,28,24,29,22,10,3,
84,34,45,47,43,44,29,37,24,4,0,27,43,20,18,28,24,29,22,10,3,
90,34,45,47,43,44,29,37,24,4,0,27,43,20,18,28,24,29,22,10,3,
96,35,45,47,43,44,29,37,24,4,0,27,43,20,18,28,24,29,22,10,3,
102,35,45,47,43,44,29,37,24,4,0,27,43,20,18,28,24,29,22,10,3,
108,35,45,47,43,44,29,37,24,4,0,27,43,20,18,28,24,29,22,10,3,
114,36,45,47,43,44,29,37,24,4,0,28,43,20,18,28,24,29,22,10,3,
120,36,45,47,43,44,29,37,24,4,0,28,43,20,18,28,24,29,22,10,3,
126,36,45,47,43,44,29,37,24,4,0,28,43,20,18,28,24,29,22,10,3,
132,36,45,47,43,44,29,37,24,4,0,28,43,20,18,28,24,29,22,10,3,
138,36,45,47,43,44,29,37,24,4,0,28,43,20,18,28,24,29,22,10,3,
144,36,45,47,43,44,29,37,24,4,0,28,43,20,18,28,24,29,22,10,3,
150,35,44,46,41,46,32,35,24,6,0,26,43,20,19,25,24,31,23,11,3,
156,35,44,46,41,46,32,34,24,6,0,26,43,20,19,25,24,31,23,11,3,
162,35,44,46,41,46,32,34,24,6,0,26,43,20,19,25,24,31,23,11,3,
168,35,44,46,41,46,32,34,24,6,0,26,43,20,19,25,24,31,23,11,3,
174,35,44,46,41,46,32,34,24,6,0,26,43,20,19,25,24,31,23,11,3,
180,35,44,46,41,46,32,34,24,6,0,26,43,20,19,25,24,31,23,11,3,
186,35,44,46,41,46,32,34,24,6,0,27,43,20,19,25,24,31,23,11,3,
192,35,44,46,41,46,32,34,24,6,0,28,43,20,19,25,24,31,23,11,3,
198,36,44,46,41,46,32,34,24,6,0,29,43,20,19,25,24,31,23,11,3,
204,36,44,46,41,46,32,34,24,6,0,30,43,20,19,25,24,31,23,11,3,
210,37,44,46,41,46,32,34,24,6,0,30,43,20,19,25,24,31,23,11,3,
216,38,44,46,41,46,32,34,24,6,0,30,43,20,19,25,24,31,23,11,3,
222,37,42,47,38,51,30,35,24,8,0,30,38,22,20,27,23,30,25,11,3,
228,37,42,47,38,51,30,35,23,8,0,30,38,22,20,27,23,30,25,11,3,
234,37,42,47,38,51,30,35,23,8,0,30,38,22,20,27,23,30,25,11,3,
240,38,42,47,38,51,30,35,23,8,0,31,38,22,20,27,23,30,25,11,3,
246,38,42,47,38,51,30,35,23,8,0,33,38,22,20,27,23,30,25,11,3,
252,38,42,47,38,51,30,35,23,8,0,34,38,22,20,27,23,30,25,11,3,
258,38,42,47,38,51,30,35,23,8,0,34,38,22,20,27,23,30,25,11,3,
264,38,42,47,38,51,30,35,23,8,0,34,38,22,20,27,23,30,24,11,3,
270,38,42,47,38,51,30,35,23,8,0,34,38,22,20,27,23,30,24,11,3,
276,38,42,47,38,51,30,35,23,8,0,35,38,22,20,27,23,30,24,11,3,
282,38,42,47,38,51,30,35,23,8,0,35,38,22,20,27,23,30,24,11,3,
288,38,42,47,38,51,30,35,22,8,0,35,38,22,20,27,23,30,24,11,3,
294,38,38,44,40,55,30,35,21,10,0,33,38,24,19,24,27,30,22,13,3,
300,38,38,44,40,55,30,35,21,10,0,33,38,24,19,24,27,30,22,13,3,
306,39,38,44,40,55,30,35,21,10,0,33,38,24,19,24,27,30,22,13,3,
312,40,38,44,40,55,30,35,21,10,0,33,38,24,19,24,27,30,22,13,3,
318,40,38,44,40,55,30,35,21,10,0,33,38,24,19,24,27,30,22,13,3,
324,41,38,44,40,55,30,35,21,10,0,34,38,24,19,24,27,30,22,13,3,
330,41,38,44,40,55,30,35,21,10,0,34,38,24,19,24,27,30,22,13,3,
336,41,38,44,40,55,30,35,21,10,0,35,38,24,19,24,27,30,22,13,3,
342,41,38,44,40,55,30,35,20,9,0,35,38,24,19,24,27,30,22,13,3,
348,41,38,44,40,55,30,35,20,9,0,35,38,24,19,24,27,30,22,13,3,
354,40,38,44,40,55,30,35,20,9,0,35,37,24,19,24,27,30,22,13,3,
360,40,38,44,40,55,30,35,20,8,0,35,37,24,19,24,27,30,22,13,3,
366,39,31,46,46,50,35,28,25,9,1,35,35,27,18,23,27,31,21,15,3,
372,39,31,46,46,50,35,28,25,9,1,35,35,27,18,23,27,31,21,14,3,
378,39,31,46,46,50,35,28,25,9,1,35,35,27,18,23,27,31,21,14,3,
384,39,31,46,46,50,35,28,24,9,1,36,35,27,18,23,27,31,21,14,3,
390,40,31,46,46,50,35,28,24,9,1,37,35,27,18,23,27,31,21,14,3,
396,40,31,46,46,50,35,28,24,9,1,37,34,27,18,23,27,30,21,14,3,
402,40,31,46,46,50,35,28,24,9,1,37,34,27,18,23,27,30,21,14,3,
408,40,31,46,46,50,35,28,24,9,1,37,34,27,18,23,27,30,21,14,3,
414,40,31,46,46,50,35,28,24,9,1,37,34,27,18,23,27,30,21,14,3,
420,40,31,46,46,50,35,28,24,9,1,38,34,27,18,23,27,30,21,14,3,
426,40,31,46,46,50,35,28,24,9,1,38,34,27,18,23,27,30,21,14,3,
432,40,31,46,46,50,35,28,24,9,1,38,34,27,18,23,27,30,21,14,3,
438,40,30,41,46,51,39,24,29,9,1,37,33,29,16,22,28,30,23,14,3,
444,40,30,41,46,51,39,24,29,9,1,37,33,29,16,22,28,30,23,14,3,
450,40,30,41,46,51,39,24,29,9,1,37,33,29,16,22,28,30,23,14,3,
456,41,30,41,46,51,39,24,29,9,1,37,33,29,16,22,28,30,23,14,3,
