Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,691,0,6,55,133,108,141,237,17,0.9913544668587896:1,187,
12,685,0,12,51,131,109,139,238,17,0.9855072463768116:1,187,
18,684,0,13,48,128,113,138,237,20,0.9883720930232558:1,185,
24,679,0,18,44,123,118,138,235,21,0.9853801169590644:1,183,
30,675,0,22,32,127,124,135,237,20,0.9852941176470589:1,184,
36,675,0,22,26,131,125,130,241,22,0.9852941176470589:1,186,
42,668,0,29,18,133,124,127,244,22,0.9821958456973294:1,186,
48,663,0,34,17,129,124,129,242,22,0.9791044776119403:1,185,
54,678,17,36,28,130,129,128,242,21,0.9766763848396501:1,185,
60,674,17,40,25,121,140,126,243,19,0.9823529411764705:1,186,
66,673,17,41,23,116,141,130,243,20,0.9852507374631269:1,184,
72,665,17,49,16,115,144,126,245,19,0.9850746268656716:1,184,
78,665,17,49,16,107,149,124,248,21,0.9850746268656716:1,186,
84,658,17,56,14,99,154,122,249,20,0.9879154078549849:1,188,
90,656,17,58,14,94,156,119,251,22,0.993920972644377:1,189,
96,651,17,63,14,89,156,116,253,23,0.9908256880733946:1,193,
102,646,17,68,13,80,164,113,252,24,0.9938271604938271:1,192,
108,642,17,72,12,77,164,111,252,26,1.0:1,190,
114,639,17,75,12,68,171,109,252,27,1.0031347962382444:1,189,
120,633,17,81,12,63,172,104,255,27,0.9968454258675079:1,187,
126,693,81,85,65,72,169,106,254,27,1.032258064516129:1,185,
132,691,81,87,64,69,173,104,254,27,1.0263929618768328:1,185,
138,689,81,89,63,67,174,101,256,28,1.026470588235294:1,186,
144,686,81,92,62,64,177,95,260,28,1.0235988200589972:1,188,
150,682,81,96,62,59,180,91,262,28,1.0237388724035608:1,188,
156,674,81,104,62,55,182,90,257,28,1.024024024024024:1,186,
162,669,81,109,61,52,182,89,257,28,1.0272727272727273:1,186,
168,666,81,112,60,48,184,84,260,30,1.0243161094224924:1,185,
174,666,81,112,60,42,190,80,264,30,1.0243161094224924:1,187,
180,662,81,116,58,32,195,81,266,30,1.0244648318042813:1,188,
186,655,81,123,57,29,198,75,265,31,1.0341614906832297:1,187,
192,651,81,127,55,25,197,78,265,31,1.034375:1,187,
198,721,151,127,74,72,200,72,271,32,1.0139664804469273:1,193,
204,724,155,128,75,72,203,69,273,32,1.0223463687150838:1,194,
210,718,155,134,74,71,200,64,278,31,1.0339943342776203:1,196,
216,716,155,136,73,66,204,64,277,32,1.0340909090909092:1,196,
222,714,155,138,73,65,204,62,274,36,1.0341880341880343:1,195,
228,706,155,146,72,63,201,63,270,37,1.0404624277456647:1,193,
234,701,155,151,70,63,200,61,267,40,1.0497076023391814:1,190,
240,699,155,153,70,63,195,63,268,40,1.043859649122807:1,189,
246,694,155,158,69,63,188,68,265,41,1.047197640117994:1,189,
252,689,155,163,68,63,185,68,263,42,1.0505952380952381:1,187,
258,688,155,164,67,63,183,70,261,44,1.0476190476190477:1,185,
264,684,155,168,66,63,178,69,264,44,1.054054054054054:1,187,
270,719,196,174,46,113,184,71,260,45,1.0542857142857143:1,185,
276,716,196,177,42,115,185,72,257,45,1.0515759312320916:1,183,
282,713,196,180,42,115,184,71,254,47,1.0488505747126438:1,181,
288,708,196,185,40,115,181,70,254,48,1.058139534883721:1,181,
294,708,196,185,40,115,177,71,256,49,1.058139534883721:1,181,
300,705,196,188,40,115,170,76,255,49,1.067448680351906:1,180,
306,700,196,193,39,114,168,77,253,49,1.0710059171597632:1,179,
312,696,196,197,38,113,162,80,255,48,1.0714285714285714:1,180,
