Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,682,0,1,73,98,111,141,230,29,1.0542168674698795:1,183,
12,679,0,4,66,98,110,141,234,30,1.051359516616314:1,183,
18,674,0,9,62,98,107,142,232,33,1.0362537764350452:1,180,
24,670,0,13,56,99,110,136,236,33,1.0426829268292683:1,181,
30,669,0,14,52,97,112,132,243,33,1.0396341463414633:1,183,
36,666,0,17,42,103,113,130,245,33,1.0492307692307692:1,185,
42,662,0,21,35,107,110,129,247,34,1.0369230769230768:1,185,
48,656,0,27,26,108,111,129,247,35,1.043613707165109:1,185,
54,668,15,30,38,108,112,126,249,35,1.0365853658536586:1,187,
60,664,15,34,31,111,109,127,250,36,1.0305810397553516:1,188,
66,661,15,37,23,117,110,124,249,38,1.0338461538461539:1,189,
72,658,15,40,13,124,109,124,251,37,1.0308641975308641:1,189,
78,653,15,45,13,117,114,123,249,37,1.0342679127725856:1,188,
84,647,15,51,12,110,121,120,248,36,1.0410094637223974:1,189,
90,642,15,56,12,108,122,120,244,36,1.0511182108626198:1,186,
96,639,15,59,11,104,122,121,244,37,1.0415335463258786:1,185,
102,637,15,61,11,100,122,120,244,40,1.0482315112540193:1,186,
108,633,15,65,11,94,125,119,242,42,1.0618892508143323:1,184,
114,632,15,66,11,92,124,113,250,42,1.065359477124183:1,188,
120,630,15,68,11,84,131,111,252,41,1.0655737704918034:1,190,
126,676,64,71,49,93,131,111,253,39,1.042296072507553:1,191,
132,671,64,76,47,89,133,111,252,39,1.0395136778115501:1,189,
138,670,64,77,47,82,140,106,254,41,1.0426829268292683:1,191,
144,667,64,80,47,78,142,102,258,40,1.0460122699386503:1,193,
150,661,64,86,46,72,145,98,260,40,1.065625:1,195,
156,656,64,91,45,66,148,90,266,41,1.05:1,199,
162,654,64,93,45,63,148,92,262,44,1.04375:1,195,
168,651,64,96,44,60,151,89,263,44,1.034375:1,195,
174,645,64,102,44,56,152,91,256,46,1.0411392405063291:1,189,
180,642,64,105,43,50,157,88,257,47,1.0445859872611465:1,189,
186,640,64,107,42,45,158,83,265,47,1.0382165605095541:1,195,
192,638,64,109,42,35,166,83,266,46,1.038338658146965:1,196,
198,710,140,113,75,72,166,84,267,46,1.0285714285714285:1,196,
204,709,141,115,74,69,168,81,271,46,1.0315186246418337:1,198,
210,703,141,121,74,63,172,78,272,44,1.03768115942029:1,200,
216,700,141,124,73,55,172,78,278,44,1.0408163265306123:1,206,
222,700,141,124,73,51,175,78,278,45,1.0408163265306123:1,206,
228,691,141,133,68,51,173,76,278,45,1.0504451038575668:1,205,
234,687,141,137,67,51,171,73,280,45,1.0446428571428572:1,203,
240,680,141,144,65,51,164,76,279,45,1.054380664652568:1,204,
246,674,141,150,63,51,163,76,276,45,1.0548780487804879:1,202,
252,670,141,154,62,51,160,77,274,46,1.0615384615384615:1,200,
258,670,141,154,62,51,158,77,274,48,1.0615384615384615:1,198,
264,664,141,160,61,51,157,73,273,49,1.0685358255451713:1,199,
270,719,197,161,59,99,166,72,274,49,1.0720461095100864:1,200,
276,713,199,169,55,101,165,71,271,50,1.0666666666666667:1,197,
282,709,199,173,54,99,164,68,270,54,1.0670553935860059:1,193,
288,704,199,178,53,98,163,65,267,58,1.0705882352941176:1,191,
294,698,199,184,52,97,159,66,265,59,1.0712166172106825:1,189,
300,694,199,188,50,97,157,67,265,58,1.0654761904761905:1,189,
306,686,199,196,47,96,153,71,261,58,1.0725075528700907:1,188,
312,684,199,198,47,96,150,71,263,57,1.0727272727272728:1,190,
318,681,199,201,46,95,147,71,264,58,1.076219512195122:1,188,
