Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,228,149,2.425531914893617,1.5851063829787233,8.720957446808514,3.3803191489361697,
12,223,154,2.372340425531915,1.6382978723404256,8.465638297872344,3.474999999999999,
18,216,161,2.297872340425532,1.7127659574468086,8.150744680851068,3.6547872340425527,
24,210,167,2.234042553191489,1.7765957446808511,7.914893617021279,3.7306382978723405,
30,210,167,2.234042553191489,1.7765957446808511,7.904255319148938,3.773191489361702,
36,208,169,2.2127659574468086,1.797872340425532,7.667021276595747,3.8497872340425525,
42,207,170,2.202127659574468,1.8085106382978724,7.608510638297875,3.9082978723404254,
48,204,173,2.1702127659574466,1.8404255319148937,7.500000000000003,3.9242553191489353,
54,198,179,2.106382978723404,1.9042553191489362,7.3234042553191525,4.083829787234042,
60,196,181,2.0851063829787235,1.925531914893617,7.258510638297874,4.088085106382979,
66,193,184,2.0531914893617023,1.9574468085106382,7.163829787234045,4.089148936170213,
72,192,185,2.0425531914893615,1.9680851063829787,7.087234042553194,4.1487234042553185,
78,190,187,2.021276595744681,1.9893617021276595,6.98617021276596,4.12531914893617,
84,189,188,2.0106382978723403,2.0,6.98085106382979,4.143404255319149,
90,185,192,1.9680851063829787,2.0425531914893615,6.856595744680853,4.19468085106383,
96,182,195,1.9361702127659575,2.074468085106383,6.659787234042554,4.256382978723404,
102,177,200,1.8829787234042554,2.127659574468085,6.333297872340426,4.365425531914894,
108,176,201,1.872340425531915,2.1382978723404253,6.281382978723404,4.4220212765957445,
114,171,206,1.8191489361702127,2.1914893617021276,6.234574468085107,4.405,
120,170,207,1.8085106382978724,2.202127659574468,6.207978723404256,4.417765957446808,
126,166,211,1.7659574468085106,2.24468085106383,6.033510638297875,4.49968085106383,
132,166,211,1.7659574468085106,2.24468085106383,5.997340425531916,4.474148936170212,
138,163,214,1.7340425531914894,2.276595744680851,5.893085106382981,4.511382978723404,
144,161,216,1.7127659574468086,2.297872340425532,5.792021276595746,4.597553191489362,
150,160,217,1.702127659574468,2.3085106382978724,5.765425531914896,4.61031914893617,
156,160,217,1.702127659574468,2.3085106382978724,5.767553191489364,4.668829787234042,
162,158,219,1.6808510638297873,2.3297872340425534,5.749468085106384,4.7092553191489355,
168,158,219,1.6808510638297873,2.3297872340425534,5.749468085106384,4.7092553191489355,
174,158,219,1.6808510638297873,2.3297872340425534,5.749468085106384,4.7092553191489355,
180,153,224,1.627659574468085,2.382978723404255,5.633723404255321,4.746702127659575,
186,149,228,1.5851063829787233,2.425531914893617,5.429468085106382,4.788191489361703,
192,149,228,1.5851063829787233,2.425531914893617,5.425212765957446,4.798829787234043,
198,148,229,1.574468085106383,2.4361702127659575,5.394361702127659,4.745638297872341,
204,146,231,1.553191489361702,2.4574468085106385,5.1603191489361695,4.820106382978723,
210,141,236,1.5,2.5106382978723403,4.988723404255318,4.880744680851064,
216,139,238,1.4787234042553192,2.5319148936170213,4.916382978723403,4.936063829787234,
222,140,237,1.4893617021276595,2.521276595744681,4.854680851063828,4.930319148936171,
228,141,236,1.5,2.5106382978723403,4.89723404255319,4.877127659574469,
234,139,238,1.4787234042553192,2.5319148936170213,4.856808510638297,4.882446808510639,
240,138,239,1.4680851063829787,2.5425531914893615,4.8355319148936164,4.886702127659575,
246,137,240,1.4574468085106382,2.5531914893617023,4.812127659574467,4.897340425531916,
252,134,243,1.425531914893617,2.5851063829787235,4.731914893617021,4.978191489361703,
258,136,241,1.446808510638298,2.5638297872340425,4.758510638297872,4.9658510638297875,
264,135,242,1.4361702127659575,2.574468085106383,4.715957446808511,4.956276595744681,
270,134,243,1.425531914893617,2.5851063829787235,4.662765957446808,4.966914893617021,
276,132,245,1.4042553191489362,2.606382978723404,4.602127659574467,5.012659574468086,
282,131,246,1.3936170212765957,2.617021276595745,4.507446808510638,5.059468085106383,
288,127,250,1.351063829787234,2.6595744680851063,4.439468085106383,5.052021276595745,
294,123,254,1.3085106382978724,2.702127659574468,4.334680851063831,5.09936170212766,
300,124,253,1.3191489361702127,2.6914893617021276,4.355957446808512,5.08872340425532,
306,123,254,1.3085106382978724,2.702127659574468,4.337872340425533,5.085531914893618,
312,123,254,1.3085106382978724,2.702127659574468,4.279361702127661,5.0727659574468085,
318,123,254,1.3085106382978724,2.702127659574468,4.2740425531914905,5.08340425531915,
324,123,254,1.3085106382978724,2.702127659574468,4.301702127659576,5.09936170212766,
330,123,254,1.3085106382978724,2.702127659574468,4.307021276595746,5.1153191489361705,
336,121,256,1.2872340425531914,2.723404255319149,4.31340425531915,5.08872340425532,
342,120,257,1.2765957446808511,2.734042553191489,4.2868085106382985,5.125957446808511,
348,120,257,1.2765957446808511,2.734042553191489,4.315531914893618,5.125957446808511,
354,120,257,1.2765957446808511,2.734042553191489,4.347021276595745,5.073829787234042,
360,119,258,1.2659574468085106,2.74468085106383,4.300957446808511,5.095106382978724,
366,117,260,1.2446808510638299,2.765957446808511,4.228617021276596,5.116382978723404,
372,115,262,1.2234042553191489,2.7872340425531914,4.164787234042554,5.148297872340425,
378,115,262,1.2234042553191489,2.7872340425531914,4.154574468085107,5.147234042553192,
384,114,263,1.2127659574468086,2.797872340425532,4.0588297872340435,5.157872340425532,
390,113,264,1.202127659574468,2.8085106382978724,4.0330851063829805,5.21904255319149,
396,114,263,1.2127659574468086,2.797872340425532,3.9511702127659585,5.2584042553191495,
402,111,266,1.1808510638297873,2.8297872340425534,3.8128723404255327,5.302021276595745,
408,111,266,1.1808510638297873,2.8297872340425534,3.7947872340425537,5.271170212765958,
414,111,266,1.1808510638297873,2.8297872340425534,3.78308510638298,5.272234042553192,
420,112,265,1.1914893617021276,2.8191489361702127,3.8245744680851077,5.271170212765958,
426,112,265,1.1914893617021276,2.8191489361702127,3.8373404255319157,5.273297872340426,
432,109,268,1.1595744680851063,2.851063829787234,3.727446808510639,5.36904255319149,
438,109,268,1.1595744680851063,2.851063829787234,3.6976595744680854,5.3615957446808515,
444,108,269,1.148936170212766,2.8617021276595747,3.6582978723404262,5.359468085106383,
