Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,230,147,2.4468085106382977,1.5638297872340425,8.835531914893618,3.277234042553192,
12,223,154,2.372340425531915,1.6382978723404256,8.379148936170216,3.5048936170212777,
18,217,160,2.3085106382978724,1.702127659574468,8.137659574468087,3.68468085106383,
24,212,165,2.25531914893617,1.7553191489361701,7.924255319148939,3.7627659574468084,
30,208,169,2.2127659574468086,1.797872340425532,7.774893617021279,3.8372340425531912,
36,207,170,2.202127659574468,1.8085106382978724,7.701489361702129,3.825531914893616,
42,199,178,2.117021276595745,1.8936170212765957,7.405744680851067,3.978723404255318,
48,196,181,2.0851063829787235,1.925531914893617,7.306808510638302,3.9936170212765942,
54,191,186,2.0319148936170213,1.9787234042553192,7.099361702127663,4.034680851063828,
60,189,188,2.0106382978723403,2.0,7.0068085106383,4.069787234042551,
66,187,190,1.9893617021276595,2.021276595744681,6.893297872340427,4.1201063829787214,
72,184,193,1.9574468085106382,2.0531914893617023,6.771489361702129,4.149361702127658,
78,183,194,1.946808510638298,2.0638297872340425,6.728936170212767,4.159999999999998,
84,179,198,1.9042553191489362,2.106382978723404,6.615851063829787,4.23127659574468,
90,177,200,1.8829787234042554,2.127659574468085,6.504148936170212,4.248936170212765,
96,173,204,1.8404255319148937,2.1702127659574466,6.330957446808511,4.305744680851062,
102,168,209,1.7872340425531914,2.223404255319149,6.12563829787234,4.3961702127659565,
108,162,215,1.7234042553191489,2.2872340425531914,5.908829787234042,4.47404255319149,
114,162,215,1.7234042553191489,2.2872340425531914,5.908829787234042,4.47404255319149,
120,161,216,1.7127659574468086,2.297872340425532,5.86627659574468,4.505957446808511,
126,158,219,1.6808510638297873,2.3297872340425534,5.791382978723404,4.578297872340426,
132,157,220,1.6702127659574468,2.3404255319148937,5.779680851063829,4.624042553191489,
138,156,221,1.6595744680851063,2.351063829787234,5.723297872340425,4.626170212765957,
144,151,226,1.6063829787234043,2.404255319148936,5.495319148936171,4.701702127659574,
150,154,223,1.6382978723404256,2.372340425531915,5.596382978723405,4.631489361702127,
156,154,223,1.6382978723404256,2.372340425531915,5.608085106382978,4.618723404255319,
162,151,226,1.6063829787234043,2.404255319148936,5.525106382978723,4.688191489361703,
168,151,226,1.6063829787234043,2.404255319148936,5.565744680851063,4.706276595744682,
174,152,225,1.6170212765957446,2.393617021276596,5.571063829787233,4.688191489361703,
180,153,224,1.627659574468085,2.382978723404255,5.5817021276595735,4.68468085106383,
186,151,226,1.6063829787234043,2.404255319148936,5.493404255319149,4.743191489361703,
192,151,226,1.6063829787234043,2.404255319148936,5.493404255319149,4.743191489361703,
198,148,229,1.574468085106383,2.4361702127659575,5.4051063829787225,4.791063829787234,
204,146,231,1.553191489361702,2.4574468085106385,5.349787234042552,4.807021276595745,
210,145,232,1.5425531914893618,2.4680851063829787,5.329574468085105,4.787872340425532,
216,143,234,1.5212765957446808,2.4893617021276597,5.0636170212765945,4.851702127659575,
222,143,234,1.5212765957446808,2.4893617021276597,5.010425531914892,4.851702127659575,
228,142,235,1.5106382978723405,2.5,4.962553191489361,4.862340425531915,
234,142,235,1.5106382978723405,2.5,4.962553191489361,4.862340425531915,
240,142,235,1.5106382978723405,2.5,4.971063829787233,4.894255319148936,
246,139,238,1.4787234042553192,2.5319148936170213,4.868936170212765,4.97404255319149,
252,138,239,1.4680851063829787,2.5425531914893615,4.826382978723403,5.001702127659574,
258,135,242,1.4361702127659575,2.574468085106383,4.756170212765957,5.037872340425533,
264,133,244,1.4148936170212767,2.595744680851064,4.694999999999999,5.058617021276597,
270,131,246,1.3936170212765957,2.617021276595745,4.643936170212765,5.074574468085108,
276,127,250,1.351063829787234,2.6595744680851063,4.525851063829787,5.14372340425532,
