Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,233,144,2.478723404255319,1.5319148936170213,9.06212765957447,3.3070212765957456,
12,230,147,2.4468085106382977,1.5638297872340425,8.969574468085108,3.3570212765957455,
18,227,150,2.4148936170212765,1.5957446808510638,8.895106382978726,3.435744680851065,
24,218,159,2.3191489361702127,1.6914893617021276,8.551808510638297,3.538085106382979,
30,213,164,2.265957446808511,1.7446808510638299,8.426276595744682,3.5965957446808514,
36,212,165,2.25531914893617,1.7553191489361701,8.415638297872341,3.6019148936170216,
42,208,169,2.2127659574468086,1.797872340425532,8.210319148936172,3.634893617021277,
48,202,175,2.148936170212766,1.8617021276595744,7.9571276595744695,3.750851063829788,
54,196,181,2.0851063829787235,1.925531914893617,7.684787234042554,3.8731914893617025,
60,194,183,2.0638297872340425,1.946808510638298,7.514574468085107,3.8412765957446813,
66,193,184,2.0531914893617023,1.9574468085106382,7.383723404255321,3.8519148936170216,
72,193,184,2.0531914893617023,1.9574468085106382,7.383723404255321,3.8519148936170216,
78,189,188,2.0106382978723403,2.0,7.215851063829789,3.876595744680851,
84,183,194,1.946808510638298,2.0638297872340425,6.930744680851065,3.9765957446808513,
90,183,194,1.946808510638298,2.0638297872340425,6.835000000000002,4.064893617021276,
96,182,195,1.9361702127659575,2.074468085106383,6.781276595744681,4.114361702127659,
102,180,197,1.9148936170212767,2.095744680851064,6.695851063829788,4.160106382978723,
108,179,198,1.9042553191489362,2.106382978723404,6.663936170212767,4.181382978723404,
114,175,202,1.8617021276595744,2.148936170212766,6.521382978723405,4.292021276595744,
120,172,205,1.8297872340425532,2.1808510638297873,6.361063829787233,4.312553191489362,
126,167,210,1.7765957446808511,2.234042553191489,6.161063829787234,4.374574468085107,
132,164,213,1.7446808510638299,2.265957446808511,6.073829787234042,4.445851063829788,
138,158,219,1.6808510638297873,2.3297872340425534,5.825638297872341,4.5947872340425535,
144,153,224,1.627659574468085,2.382978723404255,5.459680851063829,4.779893617021277,
150,151,226,1.6063829787234043,2.404255319148936,5.342659574468084,4.785212765957447,
156,150,227,1.5957446808510638,2.4148936170212765,5.290744680851063,4.7779787234042566,
162,151,226,1.6063829787234043,2.404255319148936,5.434361702127659,4.772659574468086,
168,153,224,1.627659574468085,2.382978723404255,5.521914893617021,4.733297872340426,
174,155,222,1.648936170212766,2.3617021276595747,5.618723404255319,4.649255319148937,
180,153,224,1.627659574468085,2.382978723404255,5.560212765957447,4.72372340425532,
186,155,222,1.648936170212766,2.3617021276595747,5.4219148936170205,4.730851063829787,
192,155,222,1.648936170212766,2.3617021276595747,5.4219148936170205,4.730851063829787,
198,154,223,1.6382978723404256,2.372340425531915,5.3793617021276585,4.762765957446808,
204,152,225,1.6170212765957446,2.393617021276596,5.081489361702127,4.83936170212766,
210,151,226,1.6063829787234043,2.404255319148936,5.038936170212765,4.871276595744681,
216,147,230,1.5638297872340425,2.4468085106382977,4.883617021276595,4.913829787234043,
222,147,230,1.5638297872340425,2.4468085106382977,4.883617021276595,4.913829787234043,
228,145,232,1.5425531914893618,2.4680851063829787,4.808085106382978,4.961702127659575,
234,142,235,1.5106382978723405,2.5,4.75127659574468,4.991489361702127,
240,141,236,1.5,2.5106382978723403,4.74595744680851,5.009574468085106,
246,141,236,1.5,2.5106382978723403,4.922765957446808,4.954468085106384,
252,137,240,1.4574468085106382,2.5531914893617023,4.72595744680851,5.025744680851065,
258,137,240,1.4574468085106382,2.5531914893617023,4.717446808510638,5.031063829787235,
264,138,239,1.4680851063829787,2.5425531914893615,4.753404255319149,5.022340425531916,
270,135,242,1.4361702127659575,2.574468085106383,4.59063829787234,5.120212765957447,
276,135,242,1.4361702127659575,2.574468085106383,4.59063829787234,5.120212765957447,
282,129,248,1.372340425531915,2.6382978723404253,4.427872340425532,5.181914893617022,
288,126,251,1.3404255319148937,2.6702127659574466,4.3459574468085105,5.198936170212766,
294,124,253,1.3191489361702127,2.6914893617021276,4.2608510638297865,5.273404255319149,
300,126,251,1.3404255319148937,2.6702127659574466,4.284255319148936,5.262765957446809,
306,125,252,1.3297872340425532,2.6808510638297873,4.247021276595745,5.278723404255319,
312,124,253,1.3191489361702127,2.6914893617021276,4.037446808510637,5.347872340425533,
318,124,253,1.3191489361702127,2.6914893617021276,4.111914893617021,5.392553191489362,
324,123,254,1.3085106382978724,2.702127659574468,4.2661702127659575,5.371276595744682,
330,123,254,1.3085106382978724,2.702127659574468,4.2661702127659575,5.371276595744682,
336,123,254,1.3085106382978724,2.702127659574468,4.257659574468085,5.315957446808511,
342,125,252,1.3297872340425532,2.6808510638297873,4.347021276595744,5.202127659574468,
348,126,251,1.3404255319148937,2.6702127659574466,4.3704255319148935,5.172340425531915,
354,126,251,1.3404255319148937,2.6702127659574466,4.391702127659574,5.156382978723404,
360,125,252,1.3297872340425532,2.6808510638297873,4.322553191489361,5.182978723404255,
366,124,253,1.3191489361702127,2.6914893617021276,4.2970212765957445,5.182978723404255,
372,123,254,1.3085106382978724,2.702127659574468,4.243829787234042,5.182978723404255,
378,124,253,1.3191489361702127,2.6914893617021276,4.273617021276595,5.182978723404255,
384,123,254,1.3085106382978724,2.702127659574468,4.231063829787233,5.236170212765957,
390,121,256,1.2872340425531914,2.723404255319149,4.165106382978723,5.257446808510638,
396,122,255,1.297872340425532,2.7127659574468086,4.175744680851063,5.252127659574468,
402,121,256,1.2872340425531914,2.723404255319149,4.095425531914894,5.259042553191489,
408,119,258,1.2659574468085106,2.74468085106383,4.052872340425532,5.305851063829787,
414,120,257,1.2765957446808511,2.734042553191489,4.088829787234043,5.2971276595744685,
420,121,256,1.2872340425531914,2.723404255319149,4.096276595744681,5.25563829787234,
426,119,258,1.2659574468085106,2.74468085106383,4.0186170212765955,5.318404255319149,
432,120,257,1.2765957446808511,2.734042553191489,4.0611702127659575,5.265212765957447,
438,119,258,1.2659574468085106,2.74468085106383,4.014574468085106,5.252659574468085,
444,118,259,1.2553191489361701,2.75531914893617,3.9667021276595746,5.249042553191489,
450,117,260,1.2446808510638299,2.765957446808511,3.779255319148936,5.309468085106383,
456,114,263,1.2127659574468086,2.797872340425532,3.6776595744680844,5.333404255319149,
462,113,264,1.202127659574468,2.8085106382978724,3.663829787234042,5.345106382978723,
468,113,264,1.202127659574468,2.8085106382978724,3.663829787234042,5.345106382978723,
474,114,263,1.2127659574468086,2.797872340425532,3.6808510638297873,5.3291489361702125,
480,113,264,1.202127659574468,2.8085106382978724,3.8617021276595747,5.274893617021276,
486,113,264,1.202127659574468,2.8085106382978724,3.872340425531915,5.306808510638297,
492,111,266,1.1808510638297873,2.8297872340425534,3.7819148936170213,5.338723404255319,
498,112,265,1.1914893617021276,2.8191489361702127,3.8297872340425525,5.335106382978723,
504,113,264,1.202127659574468,2.8085106382978724,3.8510638297872335,5.330851063829787,
510,112,265,1.1914893617021276,2.8191489361702127,3.808510638297872,5.3627659574468085,
516,110,267,1.1702127659574468,2.8404255319148937,3.7548936170212763,5.406382978723404,
522,110,267,1.1702127659574468,2.8404255319148937,3.7921276595744677,5.392553191489362,
528,111,266,1.1808510638297873,2.8297872340425534,3.8080851063829786,5.385531914893617,
534,108,269,1.148936170212766,2.8617021276595747,3.730425531914894,5.398297872340426,
540,106,271,1.127659574468085,2.882978723404255,3.6974468085106382,5.400425531914894,
546,107,270,1.1382978723404256,2.872340425531915,3.6974468085106382,5.387659574468086,
552,105,272,1.1170212765957446,2.893617021276596,3.636808510638298,5.402553191489361,
558,100,277,1.0638297872340425,2.9468085106382977,3.5054255319148937,5.488191489361701,
564,100,277,1.0638297872340425,2.9468085106382977,3.4628723404255313,5.536063829787233,
570,100,277,1.0638297872340425,2.9468085106382977,3.443723404255319,5.538191489361702,
576,99,278,1.053191489361702,2.9574468085106385,3.4604255319148933,5.557021276595745,
582,96,281,1.0212765957446808,2.9893617021276597,3.3168085106382974,5.594255319148936,
588,97,280,1.0319148936170213,2.978723404255319,3.412553191489361,5.583617021276596,
594,97,280,1.0319148936170213,2.978723404255319,3.412553191489361,5.583617021276596,
600,98,279,1.0425531914893618,2.9680851063829787,3.444468085106382,5.572978723404256,
606,98,279,1.0425531914893618,2.9680851063829787,3.444468085106382,5.572978723404256,
612,99,278,1.053191489361702,2.9574468085106385,3.4870212765957436,5.541063829787234,
618,99,278,1.053191489361702,2.9574468085106385,3.4870212765957436,5.541063829787234,
624,100,277,1.0638297872340425,2.9468085106382977,3.699787234042552,5.477234042553191,
630,100,277,1.0638297872340425,2.9468085106382977,3.699787234042552,5.477234042553191,
636,101,276,1.074468085106383,2.9361702127659575,3.7231914893617017,5.466595744680851,
642,102,275,1.0851063829787233,2.925531914893617,3.733829787234042,5.464468085106384,
648,102,275,1.0851063829787233,2.925531914893617,3.733829787234042,5.464468085106384,
654,104,273,1.1063829787234043,2.904255319148936,3.819361702127659,5.399574468085106,
660,104,273,1.1063829787234043,2.904255319148936,3.819361702127659,5.399574468085106,
666,106,271,1.127659574468085,2.882978723404255,3.892234042553191,5.390531914893617,
672,106,271,1.127659574468085,2.882978723404255,3.892234042553191,5.390531914893617,
678,106,271,1.127659574468085,2.882978723404255,3.892234042553191,5.390531914893617,
684,108,269,1.148936170212766,2.8617021276595747,3.963510638297872,5.384148936170213,
690,109,268,1.1595744680851063,2.851063829787234,4.006063829787234,5.330957446808511,
696,109,268,1.1595744680851063,2.851063829787234,4.006063829787234,5.330957446808511,
702,109,268,1.1595744680851063,2.851063829787234,4.006063829787234,5.330957446808511,
708,110,267,1.1702127659574468,2.8404255319148937,4.052872340425532,5.30968085106383,
714,111,266,1.1808510638297873,2.8297872340425534,4.07627659574468,5.305425531914894,
720,112,265,1.1914893617021276,2.8191489361702127,4.289042553191489,5.241595744680851,
726,113,264,1.202127659574468,2.8085106382978724,4.358191489361702,5.225638297872341,
732,113,264,1.202127659574468,2.8085106382978724,4.358191489361702,5.225638297872341,
738,113,264,1.202127659574468,2.8085106382978724,4.358191489361702,5.225638297872341,
744,113,264,1.202127659574468,2.8085106382978724,4.358191489361702,5.225638297872341,
750,113,264,1.202127659574468,2.8085106382978724,4.358191489361702,5.225638297872341,
756,115,262,1.2234042553191489,2.7872340425531914,4.424148936170212,5.1681914893617025,
762,115,262,1.2234042553191489,2.7872340425531914,4.424148936170212,5.1681914893617025,
768,117,260,1.2446808510638299,2.765957446808511,4.514574468085105,5.147978723404256,
774,117,260,1.2446808510638299,2.765957446808511,4.514574468085105,5.147978723404256,
780,117,260,1.2446808510638299,2.765957446808511,4.514574468085105,5.147978723404256,
786,119,258,1.2659574468085106,2.74468085106383,4.5624468085106376,5.100106382978724,
792,119,258,1.2659574468085106,2.74468085106383,4.5624468085106376,5.100106382978724,
798,119,258,1.2659574468085106,2.74468085106383,4.5624468085106376,5.100106382978724,
804,119,258,1.2659574468085106,2.74468085106383,4.5624468085106376,5.100106382978724,
810,119,258,1.2659574468085106,2.74468085106383,4.5624468085106376,5.100106382978724,
816,120,257,1.2765957446808511,2.734042553191489,4.575212765957446,5.09904255319149,
822,120,257,1.2765957446808511,2.734042553191489,4.575212765957446,5.09904255319149,
828,120,257,1.2765957446808511,2.734042553191489,4.575212765957446,5.09904255319149,
834,120,257,1.2765957446808511,2.734042553191489,4.575212765957446,5.09904255319149,
840,120,257,1.2765957446808511,2.734042553191489,4.575212765957446,5.09904255319149,
846,122,255,1.297872340425532,2.7127659574468086,4.651808510638297,5.047978723404255,
852,122,255,1.297872340425532,2.7127659574468086,4.651808510638297,5.047978723404255,
858,122,255,1.297872340425532,2.7127659574468086,4.651808510638297,5.047978723404255,
864,122,255,1.297872340425532,2.7127659574468086,4.651808510638297,5.047978723404255,
870,122,255,1.297872340425532,2.7127659574468086,4.651808510638297,5.047978723404255,
876,123,254,1.3085106382978724,2.702127659574468,4.7156382978723395,5.042659574468085,
882,123,254,1.3085106382978724,2.702127659574468,4.7156382978723395,5.042659574468085,
888,124,253,1.3191489361702127,2.6914893617021276,4.747553191489361,5.0213829787234046,
894,125,252,1.3297872340425532,2.6808510638297873,4.790106382978722,4.989468085106383,
900,125,252,1.3297872340425532,2.6808510638297873,4.790106382978722,4.989468085106383,
906,125,252,1.3297872340425532,2.6808510638297873,4.790106382978722,4.989468085106383,
912,128,249,1.3617021276595744,2.648936170212766,4.96563829787234,4.966063829787234,
918,129,248,1.372340425531915,2.6382978723404253,5.008191489361702,4.912872340425532,
924,130,247,1.3829787234042554,2.627659574468085,5.029468085106383,4.87031914893617,
930,131,246,1.3936170212765957,2.617021276595745,5.072021276595745,4.838404255319149,
936,131,246,1.3936170212765957,2.617021276595745,5.072021276595745,4.838404255319149,
942,134,243,1.425531914893617,2.5851063829787235,5.143297872340424,4.763936170212766,
948,134,243,1.425531914893617,2.5851063829787235,5.143297872340424,4.763936170212766,
954,134,243,1.425531914893617,2.5851063829787235,5.143297872340424,4.763936170212766,
960,137,240,1.4574468085106382,2.5531914893617023,5.246489361702126,4.702234042553191,
966,137,240,1.4574468085106382,2.5531914893617023,5.246489361702126,4.702234042553191,
972,137,240,1.4574468085106382,2.5531914893617023,5.246489361702126,4.702234042553191,
978,137,240,1.4574468085106382,2.5531914893617023,5.246489361702126,4.702234042553191,
984,137,240,1.4574468085106382,2.5531914893617023,5.246489361702126,4.702234042553191,
990,137,240,1.4574468085106382,2.5531914893617023,5.246489361702126,4.702234042553191,
996,137,240,1.4574468085106382,2.5531914893617023,5.246489361702126,4.702234042553191,
1002,138,239,1.4680851063829787,2.5425531914893615,5.33159574468085,4.689468085106383,
1008,138,239,1.4680851063829787,2.5425531914893615,5.33159574468085,4.689468085106383,
1014,138,239,1.4680851063829787,2.5425531914893615,5.33159574468085,4.689468085106383,
1020,138,239,1.4680851063829787,2.5425531914893615,5.33159574468085,4.689468085106383,
1026,138,239,1.4680851063829787,2.5425531914893615,5.33159574468085,4.689468085106383,
1032,139,238,1.4787234042553192,2.5319148936170213,5.369893617021276,4.663936170212765,
1038,139,238,1.4787234042553192,2.5319148936170213,5.369893617021276,4.663936170212765,
1044,140,237,1.4893617021276595,2.521276595744681,5.46563829787234,4.653297872340425,
1050,140,237,1.4893617021276595,2.521276595744681,5.46563829787234,4.653297872340425,
1056,140,237,1.4893617021276595,2.521276595744681,5.46563829787234,4.653297872340425,
1062,141,236,1.5,2.5106382978723403,5.495425531914893,4.647978723404255,
1068,141,236,1.5,2.5106382978723403,5.495425531914893,4.647978723404255,
1074,141,236,1.5,2.5106382978723403,5.495425531914893,4.647978723404255,
1080,141,236,1.5,2.5106382978723403,5.495425531914893,4.647978723404255,
1086,141,236,1.5,2.5106382978723403,5.495425531914893,4.647978723404255,
1092,141,236,1.5,2.5106382978723403,5.495425531914893,4.647978723404255,
1098,142,235,1.5106382978723405,2.5,5.511382978723404,4.64095744680851,
1104,142,235,1.5106382978723405,2.5,5.511382978723404,4.64095744680851,
1110,142,235,1.5106382978723405,2.5,5.511382978723404,4.64095744680851,
1116,142,235,1.5106382978723405,2.5,5.511382978723404,4.64095744680851,
1122,142,235,1.5106382978723405,2.5,5.511382978723404,4.64095744680851,
1128,142,235,1.5106382978723405,2.5,5.511382978723404,4.64095744680851,
1134,142,235,1.5106382978723405,2.5,5.511382978723404,4.64095744680851,
1140,142,235,1.5106382978723405,2.5,5.511382978723404,4.64095744680851,
1146,142,235,1.5106382978723405,2.5,5.511382978723404,4.64095744680851,
1152,143,234,1.5212765957446808,2.4893617021276597,5.541170212765958,4.63031914893617,
1158,143,234,1.5212765957446808,2.4893617021276597,5.541170212765958,4.63031914893617,
1164,143,234,1.5212765957446808,2.4893617021276597,5.541170212765958,4.63031914893617,
1170,143,234,1.5212765957446808,2.4893617021276597,5.541170212765958,4.63031914893617,
1176,144,233,1.5319148936170213,2.478723404255319,5.556063829787234,4.6037234042553195,
1182,144,233,1.5319148936170213,2.478723404255319,5.556063829787234,4.6037234042553195,
1188,145,232,1.5425531914893618,2.4680851063829787,5.592021276595744,4.595,
1194,146,231,1.553191489361702,2.4574468085106385,5.621808510638298,4.5843617021276595,
1200,146,231,1.553191489361702,2.4574468085106385,5.621808510638298,4.5843617021276595,
1206,146,231,1.553191489361702,2.4574468085106385,5.621808510638298,4.5843617021276595,
1212,147,230,1.5638297872340425,2.4468085106382977,5.632446808510638,4.563085106382979,
1218,147,230,1.5638297872340425,2.4468085106382977,5.632446808510638,4.563085106382979,
1224,147,230,1.5638297872340425,2.4468085106382977,5.632446808510638,4.563085106382979,
1230,149,228,1.5851063829787233,2.425531914893617,5.695106382978723,4.541808510638298,
1236,150,227,1.5957446808510638,2.4148936170212765,5.7607446808510625,4.532978723404256,
1242,151,226,1.6063829787234043,2.404255319148936,5.782021276595743,4.528723404255319,
1248,151,226,1.6063829787234043,2.404255319148936,5.782021276595743,4.528723404255319,
1254,151,226,1.6063829787234043,2.404255319148936,5.782021276595743,4.528723404255319,
1260,151,226,1.6063829787234043,2.404255319148936,5.782021276595743,4.528723404255319,
1266,152,225,1.6170212765957446,2.393617021276596,5.792659574468084,4.507446808510639,
1272,153,224,1.627659574468085,2.382978723404255,5.847978723404254,4.464893617021277,
1278,153,224,1.627659574468085,2.382978723404255,5.847978723404254,4.464893617021277,
1284,153,224,1.627659574468085,2.382978723404255,5.847978723404254,4.464893617021277,
1290,153,224,1.627659574468085,2.382978723404255,5.847978723404254,4.464893617021277,
1296,153,224,1.627659574468085,2.382978723404255,5.847978723404254,4.464893617021277,
1302,154,223,1.6382978723404256,2.372340425531915,5.862872340425532,4.438297872340425,
1308,155,222,1.648936170212766,2.3617021276595747,5.904361702127661,4.437234042553191,
1314,155,222,1.648936170212766,2.3617021276595747,5.904361702127661,4.437234042553191,
1320,155,222,1.648936170212766,2.3617021276595747,5.904361702127661,4.437234042553191,
1326,155,222,1.648936170212766,2.3617021276595747,5.904361702127661,4.437234042553191,
1332,155,222,1.648936170212766,2.3617021276595747,5.904361702127661,4.437234042553191,
1338,156,221,1.6595744680851063,2.351063829787234,5.920319148936171,4.41595744680851,
1344,156,221,1.6595744680851063,2.351063829787234,5.920319148936171,4.41595744680851,
1350,156,221,1.6595744680851063,2.351063829787234,5.920319148936171,4.41595744680851,
1356,157,220,1.6702127659574468,2.3404255319148937,5.9415957446808525,4.4117021276595745,
1362,157,220,1.6702127659574468,2.3404255319148937,5.9415957446808525,4.4117021276595745,
1368,157,220,1.6702127659574468,2.3404255319148937,5.9415957446808525,4.4117021276595745,
