Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
12,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
18,33,47,49,45,41,28,36,23,4,0,26,46,19,17,30,23,28,22,10,3,
24,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,28,22,10,3,
30,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,27,22,10,3,
36,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,27,22,10,3,
42,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,27,22,10,3,
48,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,27,22,10,3,
54,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,27,22,10,3,
60,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,27,22,10,3,
66,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,26,22,10,3,
72,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,26,22,10,3,
78,33,45,47,43,44,29,36,23,4,0,26,44,20,18,28,25,26,22,10,3,
84,33,45,47,43,44,29,36,23,4,0,26,44,20,18,28,25,26,22,10,3,
90,33,45,47,43,44,29,36,23,4,0,26,44,20,18,28,25,26,22,10,3,
96,34,45,47,43,44,29,35,23,4,0,26,44,20,18,28,25,26,22,10,3,
102,34,45,47,43,44,29,35,23,4,0,26,44,20,18,28,25,26,22,10,3,
108,34,45,47,43,44,29,35,23,4,0,26,44,20,18,28,25,26,22,10,3,
114,34,45,47,43,44,29,35,23,4,0,27,44,20,18,28,25,26,22,10,3,
120,34,45,47,43,44,29,35,23,4,0,27,44,20,18,28,25,26,22,10,3,
126,34,45,47,43,44,29,35,23,4,0,27,44,20,18,28,25,26,22,10,3,
132,34,45,47,43,44,29,35,23,4,0,27,44,20,18,28,25,26,22,10,3,
138,34,45,47,43,44,29,35,23,4,0,28,43,20,18,28,25,26,22,10,3,
144,34,45,47,43,44,29,35,23,4,0,28,43,20,18,28,25,26,22,10,3,
150,34,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,29,22,11,3,
156,34,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,29,22,11,3,
162,36,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,29,22,11,3,
168,36,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,28,22,11,3,
174,37,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,28,22,11,3,
180,37,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,28,22,11,3,
186,38,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,28,22,11,3,
192,38,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,28,22,11,3,
198,38,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,28,22,11,3,
204,38,44,46,41,46,32,33,24,5,0,26,43,20,19,25,25,28,22,11,3,
210,38,44,46,41,46,32,32,24,5,0,26,43,20,19,25,25,28,22,11,3,
216,38,44,46,41,46,32,32,24,5,0,26,43,20,19,25,25,28,22,11,3,
222,36,42,47,38,51,30,33,24,7,0,27,38,22,20,27,24,27,24,11,3,
228,36,42,47,38,51,30,33,24,7,0,27,38,22,20,27,24,27,24,11,3,
234,36,42,47,38,51,30,33,24,7,0,27,38,22,20,27,24,27,24,11,3,
240,37,42,47,38,51,30,33,24,7,0,27,38,22,20,27,24,27,24,11,3,
246,37,42,47,38,51,30,33,24,7,0,27,38,22,20,27,24,27,24,11,3,
252,38,42,47,38,51,30,33,24,7,0,28,38,22,20,27,24,27,24,11,3,
258,38,42,47,38,51,30,33,24,7,0,28,38,22,20,27,24,27,24,11,3,
264,38,42,47,38,51,30,33,24,7,0,29,38,22,20,27,24,27,24,11,3,
270,41,42,47,38,51,30,33,24,7,0,29,38,22,20,27,24,27,24,11,3,
276,41,42,47,38,51,30,33,24,7,0,29,38,22,20,27,24,27,24,11,3,
282,41,42,47,38,51,30,33,24,7,0,29,38,22,20,27,24,27,24,11,3,
288,41,42,47,38,51,30,32,24,7,0,29,38,22,20,27,24,27,24,11,3,
294,41,38,44,40,55,30,32,23,9,0,27,38,24,19,24,28,27,22,13,3,
300,41,38,44,40,55,30,32,23,8,0,27,38,24,19,24,28,27,22,13,3,
306,41,38,44,40,55,30,32,23,8,0,27,38,24,19,24,28,27,22,13,3,
312,41,38,44,40,55,30,32,23,8,0,27,38,24,19,24,28,26,22,13,3,
318,41,38,44,40,55,30,32,23,8,0,28,38,24,19,24,28,26,22,13,3,
324,41,38,44,40,55,30,32,23,8,0,28,38,24,19,24,28,26,22,13,3,
330,41,38,44,40,55,30,32,23,8,0,28,38,24,19,24,28,26,22,13,3,
336,41,38,44,40,55,30,32,23,8,0,28,38,24,19,24,28,26,22,13,3,
342,41,38,44,40,55,30,32,23,8,0,28,38,24,19,24,28,26,22,13,3,
348,41,38,44,40,55,30,32,23,7,0,29,38,24,19,24,28,26,22,13,3,
354,41,38,44,40,55,30,32,23,7,0,29,38,24,19,24,28,26,22,13,3,
360,41,38,44,40,55,30,32,23,7,0,29,38,24,19,24,28,26,22,13,3,
366,40,31,46,46,50,35,25,28,8,1,28,36,27,18,23,28,27,21,15,3,
372,40,31,46,46,50,35,25,28,8,1,28,36,27,18,23,28,27,21,15,3,
378,40,31,46,46,50,35,25,28,8,1,28,36,27,18,23,28,26,21,14,3,
384,40,31,46,46,50,35,25,28,8,1,28,36,27,18,23,28,25,21,14,3,
390,40,31,46,46,50,35,25,28,8,1,28,36,27,18,23,28,25,21,14,3,
396,40,31,46,46,50,35,25,28,8,1,28,36,27,18,23,28,25,21,14,3,
402,40,31,46,46,50,35,25,28,8,1,28,36,27,18,23,28,25,21,14,3,
408,40,31,46,46,50,35,25,28,8,1,30,36,27,18,23,28,25,21,14,3,
414,41,31,46,46,50,35,25,28,8,1,30,36,27,18,23,28,25,21,14,3,
