Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,698,0,5,75,124,92,125,248,34,0.9829545454545454:1,196,
12,697,0,6,65,130,93,126,248,35,0.9801136363636364:1,195,
18,696,0,7,62,130,88,130,250,36,0.9772727272727273:1,197,
24,690,0,13,53,135,89,127,249,37,0.9714285714285714:1,195,
30,686,0,17,47,134,91,124,252,38,0.9656160458452722:1,196,
36,682,0,21,43,132,95,123,249,40,0.9654178674351584:1,192,
42,677,0,26,33,136,97,119,251,41,0.9737609329446064:1,192,
48,675,0,28,27,137,102,115,252,42,0.9794721407624634:1,192,
54,686,14,31,33,142,102,113,254,42,0.9656160458452722:1,192,
60,682,14,35,25,147,101,112,254,43,0.9654178674351584:1,192,
66,680,14,37,20,149,101,113,254,43,0.9653179190751445:1,193,
72,677,14,40,16,149,100,113,254,45,0.9623188405797102:1,192,
78,674,14,43,13,144,104,113,254,46,0.9650145772594753:1,191,
84,671,14,46,13,136,109,112,255,46,0.9735294117647059:1,190,
90,666,14,51,12,129,111,113,256,45,0.9762611275964391:1,191,
96,662,14,55,12,121,118,111,254,46,0.9761194029850746:1,191,
102,659,14,58,11,114,124,105,257,48,0.978978978978979:1,189,
108,656,14,61,11,109,126,104,255,51,0.9759036144578314:1,189,
114,651,14,66,11,105,127,103,256,49,0.9667673716012085:1,188,
120,646,14,71,11,97,134,102,251,51,0.9635258358662614:1,182,
126,691,62,74,48,100,138,97,255,53,0.9630681818181818:1,186,
132,684,62,81,47,91,145,93,257,51,0.9598853868194842:1,186,
138,683,62,82,47,88,146,92,258,52,0.9626436781609196:1,186,
144,677,62,88,45,82,150,90,259,51,0.9566473988439307:1,185,
150,672,62,93,44,74,155,92,254,53,0.9478260869565217:1,180,
156,668,62,97,42,70,158,90,255,53,0.936231884057971:1,179,
162,664,62,101,40,63,162,91,254,54,0.9358600583090378:1,177,
168,656,62,109,37,57,167,84,255,56,0.9351032448377581:1,178,
174,652,62,113,37,50,168,85,256,56,0.9347181008902077:1,175,
