Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,237,140,2.521276595744681,1.4893617021276595,9.135531914893619,3.1580851063829787,
12,233,144,2.478723404255319,1.5319148936170213,9.006808510638301,3.246382978723405,
18,227,150,2.4148936170212765,1.5957446808510638,8.767446808510641,3.3463829787234047,
24,226,151,2.404255319148936,1.6063829787234043,8.720638297872343,3.3676595744680857,
30,224,153,2.382978723404255,1.627659574468085,8.63148936170213,3.3848936170212767,
36,222,155,2.3617021276595747,1.648936170212766,8.503829787234045,3.4604255319148938,
42,221,156,2.351063829787234,1.6595744680851063,8.467872340425535,3.469148936170213,
48,217,160,2.3085106382978724,1.702127659574468,8.315744680851067,3.5,
54,215,162,2.2872340425531914,1.7234042553191489,8.252021276595748,3.5106382978723403,
60,213,164,2.265957446808511,1.7446808510638299,8.220106382978726,3.5340425531914894,
66,211,166,2.24468085106383,1.7659574468085106,8.032872340425534,3.5244680851063825,
72,209,168,2.223404255319149,1.7872340425531914,7.941382978723408,3.5287234042553184,
78,208,169,2.2127659574468086,1.797872340425532,7.906276595744685,3.5340425531914885,
84,204,173,2.1702127659574466,1.8404255319148937,7.758404255319153,3.6053191489361693,
90,200,177,2.127659574468085,1.8829787234042554,7.621808510638302,3.7095744680851057,
96,200,177,2.127659574468085,1.8829787234042554,7.621808510638302,3.7095744680851057,
102,200,177,2.127659574468085,1.8829787234042554,7.621808510638302,3.7095744680851057,
108,198,179,2.106382978723404,1.9042553191489362,7.575212765957451,3.734255319148936,
114,197,180,2.095744680851064,1.9148936170212767,7.522021276595749,3.787446808510638,
120,193,184,2.0531914893617023,1.9574468085106382,7.389042553191493,3.8579787234042553,
126,191,186,2.0319148936170213,1.9787234042553192,7.346489361702133,3.8611702127659573,
132,191,186,2.0319148936170213,1.9787234042553192,7.346489361702133,3.8611702127659573,
138,190,187,2.021276595744681,1.9893617021276595,7.27202127659575,3.8611702127659573,
144,189,188,2.0106382978723403,2.0,7.197553191489366,3.8611702127659573,
150,188,189,2.0,2.0106382978723403,7.176276595744685,3.8611702127659573,
156,186,191,1.9787234042553192,2.0319148936170213,7.107127659574473,3.925,
162,188,189,2.0,2.0106382978723403,7.139042553191493,3.9196808510638297,
168,188,189,2.0,2.0106382978723403,7.139042553191493,3.9196808510638297,
174,187,190,1.9893617021276595,2.021276595744681,7.124148936170216,3.946276595744681,
180,186,191,1.9787234042553192,2.0319148936170213,7.081595744680854,3.9853191489361697,
186,184,193,1.9574468085106382,2.0531914893617023,6.953936170212769,4.0597872340425525,
192,182,195,1.9361702127659575,2.074468085106383,6.92521276595745,4.0597872340425525,
198,181,196,1.925531914893617,2.0851063829787235,6.898617021276598,4.097021276595744,
204,179,198,1.9042553191489362,2.106382978723404,6.852872340425534,4.173617021276595,
210,178,199,1.8936170212765957,2.117021276595745,6.8294680851063845,4.173617021276595,
216,177,200,1.8829787234042554,2.127659574468085,6.7805319148936185,4.177872340425532,
222,178,199,1.8936170212765957,2.117021276595745,6.797553191489363,4.135319148936169,
228,176,201,1.872340425531915,2.1382978723404253,6.752872340425534,4.20127659574468,
234,176,201,1.872340425531915,2.1382978723404253,6.772021276595747,4.209787234042553,
240,176,201,1.872340425531915,2.1382978723404253,6.772021276595747,4.209787234042553,
246,177,200,1.8829787234042554,2.127659574468085,6.795425531914896,4.209787234042553,
252,177,200,1.8829787234042554,2.127659574468085,6.795425531914896,4.209787234042553,
258,173,204,1.8404255319148937,2.1702127659574466,6.698617021276596,4.268936170212766,
264,171,206,1.8191489361702127,2.1914893617021276,6.6103191489361715,4.332765957446808,
270,168,209,1.7872340425531914,2.223404255319149,6.532340425531916,4.363617021276596,
276,167,210,1.7765957446808511,2.234042553191489,6.386595744680853,4.324255319148937,
282,167,210,1.7765957446808511,2.234042553191489,6.386595744680853,4.324255319148937,
