53, 62
54, 62
54, 61
54, 60
54, 59
55, 60
56, 60
55, 59
55, 59
44, 69
44, 68
43, 68
44, 69
45, 70
46, 71
46, 71
42, 5
41, 4
42, 5
41, 5
41, 4
40, 4
41, 5
41, 4
41, 4
48, 10
48, 11
48, 10
49, 10
50, 11
49, 11
48, 12
48, 11
48, 11
51, 52
50, 53
50, 54
51, 55
51, 54
51, 54
43, 75
43, 74
42, 73
42, 74
43, 73
42, 72
41, 73
40, 72
40, 73
41, 73
41, 73
70, 57
71, 57
70, 58
71, 59
71, 58
71, 58
50, 79
50, 78
51, 79
51, 78
50, 77
50, 76
51, 77
52, 77
52, 77
8, 60
8, 61
7, 61
7, 62
7, 61
6, 60
6, 61
5, 62
5, 62
56, 62
55, 62
56, 63
57, 64
58, 63
59, 64
59, 64
62, 38
61, 39
62, 40
63, 39
62, 39
62, 40
61, 39
62, 39
62, 39
59, 60
59, 61
58, 62
59, 61
60, 60
59, 59
58, 59
58, 60
58, 61
58, 61
62, 39
62, 40
61, 41
60, 40
61, 41
61, 40
61, 39
61, 39
53, 33
53, 34
53, 33
53, 32
52, 31
53, 30
54, 30
55, 31
56, 32
56, 32
41, 17
42, 16
41, 15
41, 14
41, 15
42, 16
43, 16
44, 15
45, 16
45, 15
45, 15
64, 81
64, 80
65, 80
66, 80
65, 80
64, 79
63, 80
63, 80
34, 58
33, 57
34, 56
33, 57
34, 56
34, 56
30, 14
30, 15
30, 14
29, 14
29, 13
29, 14
29, 14
37, 52
37, 51
37, 52
37, 53
36, 52
36, 53
35, 53
35, 53
61, 68
62, 68
63, 69
63, 68
62, 68
63, 67
62, 66
63, 65
64, 64
64, 64
55, 60
54, 59
53, 60
52, 61
53, 61
52, 60
52, 59
53, 59
53, 59
64, 65
65, 65
64, 65
64, 64
65, 65
65, 65
59, 62
58, 62
57, 63
57, 62
56, 62
57, 61
57, 61
35, 55
34, 56
34, 57
33, 56
32, 56
31, 56
31, 56
70, 58
70, 57
69, 58
70, 59
69, 60
68, 61
68, 61
61, 39
60, 39
59, 38
58, 38
58, 37
59, 36
60, 36
60, 36
58, 64
59, 64
58, 63
57, 64
58, 63
58, 63
55, 31
54, 31
54, 30
53, 30
54, 31
55, 31
56, 31
56, 31
61, 38
60, 39
61, 39
62, 39
62, 40
63, 39
64, 38
65, 37
64, 38
64, 37
64, 37
42, 72
43, 72
42, 72
43, 73
43, 74
43, 73
44, 73
44, 74
45, 74
46, 74
46, 74
46, 15
47, 14
48, 13
47, 14
46, 15
47, 14
46, 14
47, 15
47, 14
47, 14
62, 79
63, 78
62, 78
63, 79
62, 80
62, 79
62, 80
61, 81
61, 82
61, 82
47, 71
46, 71
47, 71
46, 71
45, 70
44, 71
45, 70
45, 71
45, 72
45, 72
52, 55
53, 54
52, 53
52, 54
52, 55
51, 56
50, 55
50, 56
51, 55
52, 54
52, 54
4, 61
5, 61
6, 61
7, 61
7, 60
8, 59
7, 60
7, 59
7, 60
7, 60
51, 77
50, 78
51, 79
52, 80
52, 81
51, 82
52, 83
51, 84
52, 83
51, 83
51, 83
36, 52
36, 51
35, 52
35, 53
36, 52
37, 53
37, 54
37, 54
28, 13
29, 12
28, 13
27, 14
26, 15
26, 15
40, 5
41, 5
40, 5
41, 6
42, 7
41, 6
41, 7
40, 7
40, 7
48, 10
47, 11
48, 11
48, 10
49, 10
49, 11
48, 10
49, 10
50, 11
50, 11
66, 65
65, 66
64, 66
65, 67
66, 67
66, 67
36, 54
35, 55
36, 54
35, 54
36, 55
36, 56
35, 57
36, 56
36, 56
50, 10
49, 11
48, 10
48, 9
49, 8
50, 8
49, 7
48, 7
47, 7
47, 8
47, 8
40, 8
40, 9
39, 9
39, 8
40, 7
40, 6
39, 7
39, 7
56, 62
55, 62
55, 63
54, 63
54, 64
55, 65
56, 66
56, 66
45, 71
44, 70
45, 69
44, 70
43, 69
44, 70
44, 69
44, 68
44, 68
50, 82
51, 81
51, 80
52, 79
52, 78
52, 78
55, 31
55, 32
55, 33
56, 34
55, 33
54, 33
55, 33
55, 32
55, 32
61, 83
62, 84
61, 83
60, 83
61, 82
61, 83
61, 83
47, 74
47, 73
46, 72
46, 73
45, 74
