Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,703,0,3,74,118,99,140,243,29,0.9473684210526315:1,197,
12,698,0,8,64,121,102,136,243,32,0.9497206703910615:1,196,
18,694,0,12,54,124,105,137,241,33,0.96045197740113:1,194,
24,691,0,15,47,127,107,133,242,35,0.9630681818181818:1,194,
30,691,0,15,40,124,115,125,252,35,0.9630681818181818:1,202,
36,686,0,20,32,126,116,123,253,36,0.9656160458452722:1,203,
42,679,0,27,26,126,117,120,254,36,0.9624277456647399:1,205,
48,677,0,29,22,125,122,117,255,36,0.9623188405797102:1,205,
54,688,14,32,30,125,124,114,257,38,0.9601139601139601:1,204,
60,686,14,34,26,122,127,112,260,39,0.9544159544159544:1,205,
66,684,14,36,18,127,127,111,262,39,0.9542857142857143:1,207,
72,681,14,39,15,122,132,109,262,41,0.9457142857142857:1,206,
78,680,14,40,14,119,136,104,263,44,0.9428571428571428:1,204,
84,674,14,46,14,115,137,98,264,46,0.9423631123919308:1,203,
90,671,14,49,13,109,140,97,265,47,0.9393063583815029:1,202,
96,664,14,56,13,108,134,98,262,49,0.9472140762463344:1,201,
102,662,14,58,13,103,135,96,263,52,0.9470588235294117:1,199,
108,659,14,61,13,97,139,92,264,54,0.9497041420118343:1,201,
114,654,14,66,12,96,137,92,260,57,0.9580838323353293:1,198,
120,654,14,66,12,90,140,92,262,58,0.9580838323353293:1,197,
126,719,80,67,67,96,144,93,260,59,0.9327956989247311:1,195,
132,714,80,72,66,89,150,89,261,59,0.9402173913043478:1,196,
138,706,80,80,62,83,151,91,259,60,0.9449035812672176:1,194,
144,700,80,86,60,80,151,87,262,60,0.9553072625698324:1,194,
150,697,80,89,60,74,152,87,264,60,0.9633802816901409:1,196,
156,690,80,96,57,67,158,82,266,60,0.9714285714285714:1,195,
162,687,80,99,56,57,167,82,265,60,0.9741379310344828:1,195,
168,683,80,103,54,53,166,81,268,61,0.9739884393063584:1,196,
174,678,80,108,54,47,168,83,265,61,0.9824561403508771:1,196,
180,672,80,114,53,41,171,80,267,60,0.9881656804733728:1,196,
186,670,80,116,53,35,176,78,267,61,0.9940476190476191:1,196,
192,669,80,117,52,30,180,78,268,61,0.9910714285714286:1,197,
198,749,165,122,85,77,182,76,269,60,0.9658792650918635:1,197,
204,746,166,126,85,73,184,71,274,59,0.958005249343832:1,198,
210,742,166,130,83,66,189,70,274,60,0.9577836411609498:1,197,
216,732,166,140,80,62,191,69,270,60,0.967741935483871:1,194,
222,726,166,146,80,61,189,71,265,60,0.9782016348773842:1,192,
228,721,166,151,78,61,185,70,267,60,0.9753424657534246:1,192,
234,718,166,154,77,61,180,73,268,59,0.9725274725274725:1,192,
240,717,166,155,76,61,176,76,269,59,0.9697802197802198:1,193,
246,715,166,157,76,61,175,76,269,58,0.9696969696969697:1,193,
252,711,166,161,76,61,174,71,271,58,0.975:1,193,
258,706,166,166,75,61,172,71,268,59,0.9775910364145658:1,192,
264,700,166,172,75,61,170,70,264,60,0.9830028328611898:1,188,
270,736,215,185,52,120,178,71,258,57,1.010928961748634:1,184,
276,733,217,190,51,120,175,71,258,58,1.0082191780821919:1,183,
282,728,217,195,49,120,174,69,255,61,1.011049723756906:1,180,
288,722,217,201,47,120,173,67,253,62,1.0167597765363128:1,179,
294,716,217,207,46,120,171,69,251,59,1.0112359550561798:1,178,
300,712,217,211,46,120,166,72,252,56,1.0169971671388103:1,178,
306,711,217,212,45,120,160,75,254,57,1.0141643059490084:1,179,
312,704,217,219,43,120,156,74,252,59,1.0114285714285713:1,176,
318,703,217,220,43,120,149,80,252,59,1.0143266475644699:1,175,
324,699,217,224,43,120,143,82,251,60,1.0086206896551724:1,173,
330,691,217,232,42,120,137,84,249,59,1.0145772594752187:1,173,
336,689,217,234,42,120,133,86,247,61,1.0146198830409356:1,170,
342,742,272,236,58,110,176,88,248,62,0.9946236559139785:1,171,
348,743,274,237,57,109,177,89,248,63,0.9973118279569892:1,170,
354,739,274,241,56,109,172,92,246,64,1.002710027100271:1,170,
360,737,274,243,55,108,168,96,246,64,1.002717391304348:1,170,
366,730,274,250,52,107,164,97,245,65,1.0165745856353592:1,169,
372,725,274,255,51,107,161,98,241,67,1.0138888888888888:1,166,
378,722,274,258,51,107,159,97,240,68,1.011142061281337:1,164,
384,718,274,262,51,107,151,101,241,67,1.0225352112676056:1,166,
390,711,274,269,49,106,150,98,240,68,1.0314285714285714:1,168,
396,707,274,273,48,106,143,102,238,70,1.0257879656160458:1,166,
402,703,274,277,47,106,140,102,237,71,1.0317919075144508:1,165,
408,698,274,282,46,106,138,102,234,72,1.0349854227405249:1,162,
414,756,335,285,106,106,134,105,233,72,1.0599455040871935:1,162,
420,754,337,289,63,83,197,108,231,72,1.0714285714285714:1,161,
426,750,337,293,61,83,190,114,229,73,1.077562326869806:1,160,
432,747,337,296,60,83,187,117,228,72,1.0807799442896935:1,160,
438,743,337,300,58,83,185,116,228,73,1.0929577464788733:1,159,
444,738,337,305,57,83,178,120,228,72,1.0965909090909092:1,159,
450,735,337,308,56,83,170,125,230,71,1.1:1,158,
456,730,337,313,55,83,164,127,232,69,1.1037463976945245:1,159,
462,725,337,318,53,83,160,127,233,69,1.1014492753623188:1,160,
468,720,337,323,51,83,153,132,230,71,1.099125364431487:1,157,
474,715,337,328,50,83,147,136,229,70,1.096774193548387:1,157,
480,711,337,332,50,82,142,141,226,70,1.1035502958579881:1,156,
486,709,337,334,50,82,138,144,227,68,1.1038575667655786:1,157,
492,754,386,338,50,91,177,143,227,66,1.123943661971831:1,157,
498,750,386,342,49,90,173,145,227,66,1.11864406779661:1,157,
504,746,386,346,48,90,167,150,225,66,1.1253561253561253:1,157,
510,740,386,352,46,90,163,150,225,66,1.1264367816091954:1,157,
516,738,386,354,45,90,162,147,227,67,1.1268011527377522:1,157,
522,731,386,361,43,89,161,143,228,67,1.131195335276968:1,157,
528,728,386,364,42,89,161,137,232,67,1.1224489795918366:1,158,
534,724,386,368,42,88,161,130,238,65,1.1169590643274854:1,163,
540,719,386,373,41,87,161,122,244,64,1.1085043988269794:1,166,
