Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,233,144,2.478723404255319,1.5319148936170213,9.005744680851068,3.2793617021276593,
12,229,148,2.4361702127659575,1.574468085106383,8.82489361702128,3.3172340425531908,
18,224,153,2.382978723404255,1.627659574468085,8.613297872340429,3.366170212765957,
24,223,154,2.372340425531915,1.6382978723404256,8.596276595744683,3.3714893617021273,
30,221,156,2.351063829787234,1.6595744680851063,8.440957446808513,3.3768085106382975,
36,220,157,2.3404255319148937,1.6702127659574468,8.387765957446812,3.3768085106382975,
42,218,159,2.3191489361702127,1.6914893617021276,8.34521276595745,3.4172340425531913,
48,218,159,2.3191489361702127,1.6914893617021276,8.34521276595745,3.4172340425531913,
54,216,161,2.297872340425532,1.7127659574468086,8.292021276595747,3.4278723404255316,
60,216,161,2.297872340425532,1.7127659574468086,8.292021276595747,3.4278723404255316,
66,213,164,2.265957446808511,1.7446808510638299,8.192021276595746,3.525744680851064,
72,213,164,2.265957446808511,1.7446808510638299,8.192021276595746,3.525744680851064,
78,213,164,2.265957446808511,1.7446808510638299,8.192021276595746,3.525744680851064,
84,211,166,2.24468085106383,1.7659574468085106,8.101595744680854,3.5363829787234042,
90,208,169,2.2127659574468086,1.797872340425532,7.950531914893619,3.6661702127659574,
96,206,171,2.1914893617021276,1.8191489361702127,7.886702127659577,3.708723404255319,
102,203,174,2.1595744680851063,1.851063829787234,7.765638297872343,3.791914893617021,
108,200,177,2.127659574468085,1.8829787234042554,7.678404255319151,3.8674468085106377,
114,200,177,2.127659574468085,1.8829787234042554,7.6464893617021295,3.8780851063829784,
120,194,183,2.0638297872340425,1.946808510638298,7.458191489361706,3.9493617021276592,
126,190,187,2.021276595744681,1.9893617021276595,7.337978723404259,4.033404255319148,
132,190,187,2.021276595744681,1.9893617021276595,7.337978723404259,4.033404255319148,
138,189,188,2.0106382978723403,2.0,7.29648936170213,4.034468085106382,
144,184,193,1.9574468085106382,2.0531914893617023,7.124148936170215,4.096489361702127,
150,184,193,1.9574468085106382,2.0531914893617023,7.124148936170215,4.096489361702127,
156,184,193,1.9574468085106382,2.0531914893617023,7.115638297872342,4.066702127659574,
162,184,193,1.9574468085106382,2.0531914893617023,7.115638297872342,4.066702127659574,
168,183,194,1.946808510638298,2.0638297872340425,7.066702127659576,4.07095744680851,
174,180,197,1.9148936170212767,2.095744680851064,6.998617021276597,4.162446808510639,
180,179,198,1.9042553191489362,2.106382978723404,6.913510638297873,4.175212765957446,
186,176,201,1.872340425531915,2.1382978723404253,6.805212765957448,4.241063829787234,
192,177,200,1.8829787234042554,2.127659574468085,6.843510638297873,4.215531914893616,
198,175,202,1.8617021276595744,2.148936170212766,6.771170212765958,4.253829787234042,
204,173,204,1.8404255319148937,2.1702127659574466,6.711595744680853,4.259148936170212,
210,171,206,1.8191489361702127,2.1914893617021276,6.638191489361703,4.344255319148936,
216,170,207,1.8085106382978724,2.202127659574468,6.600638297872341,4.408085106382979,
222,168,209,1.7872340425531914,2.223404255319149,6.492127659574468,4.424042553191489,
228,167,210,1.7765957446808511,2.234042553191489,6.46872340425532,4.453829787234042,
234,167,210,1.7765957446808511,2.234042553191489,6.47936170212766,4.432553191489362,
240,167,210,1.7765957446808511,2.234042553191489,6.450638297872341,4.435744680851063,
246,166,211,1.7659574468085106,2.24468085106383,6.409148936170213,4.436808510638297,
252,163,214,1.7340425531914894,2.276595744680851,6.270851063829787,4.516595744680851,
258,164,213,1.7446808510638299,2.265957446808511,6.281489361702128,4.4953191489361695,
264,162,215,1.7234042553191489,2.2872340425531914,6.193191489361702,4.566595744680851,
270,161,216,1.7127659574468086,2.297872340425532,6.16127659574468,4.587872340425531,
276,160,217,1.702127659574468,2.3085106382978724,6.131489361702128,4.589999999999999,
282,160,217,1.702127659574468,2.3085106382978724,6.131489361702128,4.589999999999999,
288,161,216,1.7127659574468086,2.297872340425532,6.161276595744682,4.577234042553191,
294,159,218,1.6914893617021276,2.3191489361702127,6.0974468085106395,4.672978723404254,
300,157,220,1.6702127659574468,2.3404255319148937,6.035744680851064,4.707021276595744,
306,157,220,1.6702127659574468,2.3404255319148937,6.028297872340427,4.726170212765957,
312,158,219,1.6808510638297873,2.3297872340425534,6.086808510638298,4.667659574468084,
318,158,219,1.6808510638297873,2.3297872340425534,6.063723404255319,4.623297872340426,
324,158,219,1.6808510638297873,2.3297872340425534,6.063723404255319,4.623297872340426,
330,157,220,1.6702127659574468,2.3404255319148937,6.010531914893617,4.623297872340426,
336,156,221,1.6595744680851063,2.351063829787234,5.987127659574468,4.627553191489362,
342,154,223,1.6382978723404256,2.372340425531915,5.9232978723404255,4.704148936170213,
348,157,220,1.6702127659574468,2.3404255319148937,6.019042553191489,4.6062765957446805,
354,156,221,1.6595744680851063,2.351063829787234,5.993510638297872,4.57436170212766,
360,156,221,1.6595744680851063,2.351063829787234,5.993510638297872,4.57436170212766,
366,156,221,1.6595744680851063,2.351063829787234,5.993510638297872,4.57436170212766,
372,155,222,1.648936170212766,2.3617021276595747,5.966489361702127,4.580744680851064,
378,155,222,1.648936170212766,2.3617021276595747,5.966489361702127,4.580744680851064,
384,155,222,1.648936170212766,2.3617021276595747,5.966489361702127,4.580744680851064,
390,155,222,1.648936170212766,2.3617021276595747,5.966489361702127,4.580744680851064,
396,154,223,1.6382978723404256,2.372340425531915,5.919680851063831,4.602021276595744,
402,155,222,1.648936170212766,2.3617021276595747,5.940957446808511,4.591382978723404,
408,155,222,1.648936170212766,2.3617021276595747,5.940957446808511,4.591382978723404,
414,153,224,1.627659574468085,2.382978723404255,5.851914893617022,4.604468085106382,
420,151,226,1.6063829787234043,2.404255319148936,5.771063829787234,4.629999999999999,
426,151,226,1.6063829787234043,2.404255319148936,5.792340425531915,4.614042553191489,
432,151,226,1.6063829787234043,2.404255319148936,5.792340425531915,4.614042553191489,
438,151,226,1.6063829787234043,2.404255319148936,5.767872340425533,4.614042553191489,
444,150,227,1.5957446808510638,2.4148936170212765,5.744468085106383,4.618297872340425,
450,150,227,1.5957446808510638,2.4148936170212765,5.744468085106383,4.618297872340425,
456,150,227,1.5957446808510638,2.4148936170212765,5.744468085106383,4.618297872340425,
462,151,226,1.6063829787234043,2.404255319148936,5.779574468085106,4.612978723404255,
468,151,226,1.6063829787234043,2.404255319148936,5.779574468085106,4.612978723404255,
474,151,226,1.6063829787234043,2.404255319148936,5.779574468085106,4.612978723404255,
480,150,227,1.5957446808510638,2.4148936170212765,5.7668085106383,4.618297872340425,
486,149,228,1.5851063829787233,2.425531914893617,5.737021276595744,4.620425531914893,
492,150,227,1.5957446808510638,2.4148936170212765,5.741276595744681,4.621489361702126,
498,150,227,1.5957446808510638,2.4148936170212765,5.741276595744681,4.621489361702126,
504,149,228,1.5851063829787233,2.425531914893617,5.705319148936171,4.630212765957446,
510,149,228,1.5851063829787233,2.425531914893617,5.705319148936171,4.630212765957446,
516,150,227,1.5957446808510638,2.4148936170212765,5.735106382978723,4.628085106382979,
522,148,229,1.574468085106383,2.4361702127659575,5.65,4.67063829787234,
528,146,231,1.553191489361702,2.4574468085106385,5.611702127659575,4.718510638297872,
534,146,231,1.553191489361702,2.4574468085106385,5.622340425531916,4.691914893617021,
540,145,232,1.5425531914893618,2.4680851063829787,5.574468085106383,4.697234042553191,
546,145,232,1.5425531914893618,2.4680851063829787,5.574468085106383,4.697234042553191,
552,140,237,1.4893617021276595,2.521276595744681,5.372340425531916,4.7685106382978715,
558,140,237,1.4893617021276595,2.521276595744681,5.372340425531916,4.7685106382978715,
564,138,239,1.4680851063829787,2.5425531914893615,5.33936170212766,4.7685106382978715,
570,138,239,1.4680851063829787,2.5425531914893615,5.33936170212766,4.7685106382978715,
576,141,236,1.5,2.5106382978723403,5.422340425531915,4.745106382978723,
582,142,235,1.5106382978723405,2.5,5.425531914893617,4.745106382978723,
588,142,235,1.5106382978723405,2.5,5.425531914893617,4.745106382978723,
594,142,235,1.5106382978723405,2.5,5.425531914893617,4.745106382978723,
600,142,235,1.5106382978723405,2.5,5.425531914893617,4.745106382978723,
606,143,234,1.5212765957446808,2.4893617021276597,5.460638297872341,4.732340425531914,
612,143,234,1.5212765957446808,2.4893617021276597,5.460638297872341,4.732340425531914,
618,144,233,1.5319148936170213,2.478723404255319,5.487234042553191,4.705744680851064,
624,144,233,1.5319148936170213,2.478723404255319,5.487234042553191,4.705744680851064,
630,144,233,1.5319148936170213,2.478723404255319,5.487234042553191,4.705744680851064,
636,144,233,1.5319148936170213,2.478723404255319,5.487234042553191,4.705744680851064,
642,145,232,1.5425531914893618,2.4680851063829787,5.517021276595743,4.695106382978723,
648,145,232,1.5425531914893618,2.4680851063829787,5.517021276595743,4.695106382978723,
654,145,232,1.5425531914893618,2.4680851063829787,5.517021276595743,4.695106382978723,
660,147,230,1.5638297872340425,2.4468085106382977,5.642553191489362,4.673829787234042,
666,147,230,1.5638297872340425,2.4468085106382977,5.642553191489362,4.673829787234042,
672,147,230,1.5638297872340425,2.4468085106382977,5.642553191489362,4.673829787234042,
678,147,230,1.5638297872340425,2.4468085106382977,5.642553191489362,4.673829787234042,
684,147,230,1.5638297872340425,2.4468085106382977,5.642553191489362,4.673829787234042,
690,147,230,1.5638297872340425,2.4468085106382977,5.642553191489362,4.673829787234042,
696,147,230,1.5638297872340425,2.4468085106382977,5.642553191489362,4.673829787234042,
702,147,230,1.5638297872340425,2.4468085106382977,5.642553191489362,4.673829787234042,
708,147,230,1.5638297872340425,2.4468085106382977,5.642553191489362,4.673829787234042,
714,148,229,1.574468085106383,2.4361702127659575,5.645744680851063,4.673829787234042,
720,148,229,1.574468085106383,2.4361702127659575,5.645744680851063,4.673829787234042,
726,150,227,1.5957446808510638,2.4148936170212765,5.745531914893617,4.659787234042552,
732,150,227,1.5957446808510638,2.4148936170212765,5.745531914893617,4.659787234042552,
738,151,226,1.6063829787234043,2.404255319148936,5.750851063829787,4.624680851063829,
744,151,226,1.6063829787234043,2.404255319148936,5.750851063829787,4.624680851063829,
750,151,226,1.6063829787234043,2.404255319148936,5.750851063829787,4.624680851063829,
756,151,226,1.6063829787234043,2.404255319148936,5.750851063829787,4.624680851063829,
762,152,225,1.6170212765957446,2.393617021276596,5.785957446808511,4.619361702127659,
768,152,225,1.6170212765957446,2.393617021276596,5.785957446808511,4.619361702127659,
774,152,225,1.6170212765957446,2.393617021276596,5.785957446808511,4.619361702127659,
780,153,224,1.627659574468085,2.382978723404255,5.821914893617021,4.61063829787234,
786,154,223,1.6382978723404256,2.372340425531915,5.864468085106384,4.578723404255318,
792,154,223,1.6382978723404256,2.372340425531915,5.864468085106384,4.578723404255318,
798,154,223,1.6382978723404256,2.372340425531915,5.864468085106384,4.578723404255318,
804,154,223,1.6382978723404256,2.372340425531915,5.864468085106384,4.578723404255318,
810,154,223,1.6382978723404256,2.372340425531915,5.864468085106384,4.578723404255318,
816,154,223,1.6382978723404256,2.372340425531915,5.864468085106384,4.578723404255318,
822,154,223,1.6382978723404256,2.372340425531915,5.864468085106384,4.578723404255318,
828,155,222,1.648936170212766,2.3617021276595747,5.907021276595746,4.557446808510638,
834,155,222,1.648936170212766,2.3617021276595747,5.907021276595746,4.557446808510638,
840,155,222,1.648936170212766,2.3617021276595747,5.907021276595746,4.557446808510638,
846,155,222,1.648936170212766,2.3617021276595747,5.907021276595746,4.557446808510638,
852,155,222,1.648936170212766,2.3617021276595747,5.907021276595746,4.557446808510638,
858,155,222,1.648936170212766,2.3617021276595747,5.907021276595746,4.557446808510638,
864,157,220,1.6702127659574468,2.3404255319148937,5.937872340425534,4.523829787234042,
870,157,220,1.6702127659574468,2.3404255319148937,5.937872340425534,4.523829787234042,
876,157,220,1.6702127659574468,2.3404255319148937,5.937872340425534,4.523829787234042,
882,157,220,1.6702127659574468,2.3404255319148937,5.937872340425534,4.523829787234042,
888,158,219,1.6808510638297873,2.3297872340425534,5.948510638297875,4.521702127659574,
894,160,217,1.702127659574468,2.3085106382978724,5.969787234042555,4.495106382978723,
900,160,217,1.702127659574468,2.3085106382978724,5.969787234042555,4.495106382978723,
906,161,216,1.7127659574468086,2.297872340425532,6.0048936170212786,4.489787234042553,
912,163,214,1.7340425531914894,2.276595744680851,6.05808510638298,4.447234042553191,
918,163,214,1.7340425531914894,2.276595744680851,6.05808510638298,4.447234042553191,
924,164,213,1.7446808510638299,2.265957446808511,6.123723404255319,4.438404255319148,
930,164,213,1.7446808510638299,2.265957446808511,6.123723404255319,4.438404255319148,
936,164,213,1.7446808510638299,2.265957446808511,6.123723404255319,4.438404255319148,
942,165,212,1.7553191489361701,2.25531914893617,6.140744680851062,4.422446808510638,
948,165,212,1.7553191489361701,2.25531914893617,6.140744680851062,4.422446808510638,
