Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,729,0,7,67,134,115,154,229,30,1.0593220338983051:1,180,
12,723,0,13,58,136,119,151,227,32,1.0598290598290598:1,175,
18,718,0,18,50,135,122,151,227,33,1.0573065902578798:1,175,
24,716,0,20,42,138,123,151,230,32,1.0574712643678161:1,175,
30,714,0,22,36,139,125,153,229,32,1.0635838150289016:1,175,
36,711,0,25,33,134,131,147,231,35,1.0728862973760933:1,174,
42,707,0,29,25,139,131,145,231,36,1.0794117647058823:1,172,
48,704,0,32,19,143,127,146,234,35,1.0766961651917404:1,175,
54,707,8,37,20,141,130,144,236,36,1.0855457227138643:1,175,
60,703,8,41,18,143,127,144,236,35,1.086053412462908:1,173,
66,700,8,44,12,142,131,143,236,36,1.0895522388059702:1,173,
72,697,8,47,8,138,137,139,236,39,1.0993975903614457:1,173,
78,695,8,49,8,130,144,137,236,40,1.0996978851963746:1,174,
84,689,8,55,6,122,150,132,240,39,1.100609756097561:1,176,
90,680,8,64,6,117,150,131,237,39,1.105263157894737:1,174,
96,677,8,67,6,112,150,132,238,39,1.1090342679127725:1,174,
102,675,8,69,6,108,149,135,235,42,1.115987460815047:1,172,
108,673,8,71,6,104,149,128,244,42,1.109717868338558:1,175,
114,672,8,72,6,97,155,122,251,41,1.1132075471698113:1,178,
120,669,8,75,6,91,159,119,254,40,1.1170886075949367:1,181,
126,720,62,78,53,90,164,117,255,41,1.099125364431487:1,182,
132,714,62,84,52,81,167,115,257,42,1.1:1,183,
138,710,62,88,50,77,171,110,261,41,1.1005917159763314:1,186,
144,709,62,89,50,74,173,108,263,41,1.1038575667655786:1,186,
150,707,62,91,49,67,180,106,264,41,1.1041666666666667:1,187,
156,702,62,96,48,58,185,104,265,42,1.1017964071856288:1,186,
162,700,62,98,48,52,191,102,267,40,1.095808383233533:1,187,
168,696,62,102,46,47,194,98,269,42,1.0963855421686748:1,187,
174,691,62,107,46,40,199,97,268,41,1.1067073170731707:1,186,
180,688,62,110,44,37,199,97,268,43,1.1039755351681957:1,185,
186,687,62,111,43,30,204,98,269,43,1.1009174311926606:1,186,
192,684,62,114,43,24,209,96,271,41,1.1046153846153846:1,186,
198,762,143,117,84,58,212,97,270,41,1.110803324099723:1,185,
204,760,144,120,81,59,210,95,273,42,1.116991643454039:1,188,
210,755,144,125,80,55,212,91,275,42,1.1207865168539326:1,187,
216,750,144,130,79,49,217,86,278,41,1.11864406779661:1,187,
222,743,144,137,77,49,215,81,281,40,1.1228571428571428:1,189,
228,737,144,143,76,49,209,81,282,40,1.117816091954023:1,189,
234,728,144,152,74,49,204,79,281,41,1.1224489795918366:1,189,
240,726,144,154,74,49,203,79,279,42,1.1290322580645162:1,188,
246,723,144,157,74,49,201,75,282,42,1.1264705882352941:1,190,
252,721,144,159,74,49,199,76,278,45,1.126843657817109:1,187,
258,720,144,160,73,49,198,76,278,46,1.1238938053097345:1,187,
264,715,144,165,71,49,193,77,276,49,1.1279761904761905:1,187,
270,754,186,168,44,112,198,74,277,49,1.1359773371104815:1,188,
276,753,188,171,44,113,196,74,276,50,1.1392045454545454:1,187,
282,751,188,173,44,113,196,73,274,51,1.1396011396011396:1,185,
288,745,188,179,43,113,192,71,274,52,1.1285714285714286:1,184,
294,739,188,185,42,112,189,73,271,52,1.1420289855072463:1,182,
300,735,188,189,40,112,182,79,269,53,1.1428571428571428:1,181,
306,730,188,194,39,112,176,82,268,53,1.1533923303834808:1,182,
312,725,188,199,38,112,170,81,267,57,1.1513353115727003:1,179,
318,720,188,204,36,112,165,81,266,60,1.155688622754491:1,181,
324,717,188,207,35,112,160,83,267,60,1.1661631419939578:1,181,
330,713,188,211,35,112,156,84,265,61,1.180428134556575:1,178,
336,707,188,217,35,112,154,84,262,60,1.1888544891640866:1,177,
342,747,232,221,46,106,191,85,257,62,1.146551724137931:1,175,
348,743,234,227,43,104,191,84,257,64,1.1661807580174928:1,175,
354,738,234,232,42,104,187,86,256,63,1.151603498542274:1,173,
360,736,234,234,42,103,183,89,254,65,1.1457725947521866:1,171,
366,732,234,238,40,103,175,96,254,64,1.1466275659824048:1,170,
372,727,234,243,38,102,166,104,252,65,1.150887573964497:1,168,
378,725,234,245,37,101,159,110,252,66,1.1513353115727003:1,167,
384,718,234,252,36,100,151,115,251,65,1.1626506024096386:1,167,
390,711,234,259,35,100,148,116,247,65,1.1743119266055047:1,163,
396,706,234,264,34,100,144,117,246,65,1.1790123456790123:1,164,
402,702,234,268,34,100,137,121,243,67,1.1801242236024845:1,163,
408,697,234,273,33,100,132,121,242,69,1.178125:1,161,
