Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,232,145,2.4680851063829787,1.5425531914893618,9.013191489361704,3.333617021276596,
12,232,145,2.4680851063829787,1.5425531914893618,9.013191489361704,3.333617021276596,
18,228,149,2.425531914893617,1.5851063829787233,8.828085106382982,3.3995744680851057,
24,226,151,2.404255319148936,1.6063829787234043,8.679148936170215,3.4931914893617018,
30,224,153,2.382978723404255,1.627659574468085,8.641914893617024,3.5357446808510633,
36,221,156,2.351063829787234,1.6595744680851063,8.604680851063835,3.5570212765957443,
42,220,157,2.3404255319148937,1.6702127659574468,8.562127659574472,3.5782978723404253,
48,215,162,2.2872340425531914,1.7234042553191489,8.431914893617025,3.6229787234042545,
54,212,165,2.25531914893617,1.7553191489361701,8.339361702127661,3.6410638297872326,
60,210,167,2.234042553191489,1.7765957446808511,8.281914893617024,3.649148936170212,
66,208,169,2.2127659574468086,1.797872340425532,8.20553191489362,3.6951063829787225,
72,205,172,2.1808510638297873,1.8297872340425532,8.041702127659578,3.8174468085106374,
78,202,175,2.148936170212766,1.8617021276595744,7.9651063829787265,3.8546808510638297,
84,200,177,2.127659574468085,1.8829787234042554,7.884255319148939,3.8546808510638297,
90,200,177,2.127659574468085,1.8829787234042554,7.868297872340428,3.838723404255319,
96,196,181,2.0851063829787235,1.925531914893617,7.780000000000002,3.885531914893616,
102,194,183,2.0638297872340425,1.946808510638298,7.728936170212768,3.917446808510637,
108,191,186,2.0319148936170213,1.9787234042553192,7.565106382978726,3.9663829787234035,
114,191,186,2.0319148936170213,1.9787234042553192,7.584361702127663,3.9610638297872334,
120,188,189,2.0,2.0106382978723403,7.312021276595748,4.040851063829787,
126,189,188,2.0106382978723403,2.0,7.333297872340428,3.9982978723404248,
132,189,188,2.0106382978723403,2.0,7.335638297872344,3.9814893617021263,
138,188,189,2.0,2.0106382978723403,7.314361702127663,4.036808510638297,
144,187,190,1.9893617021276595,2.021276595744681,7.298404255319151,4.05595744680851,
150,186,191,1.9787234042553192,2.0319148936170213,7.250531914893619,4.061276595744681,
