Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,672,0,6,59,126,101,124,239,23,1.0804953560371517:1,197,
12,670,0,8,53,128,103,122,239,25,1.0807453416149069:1,197,
18,665,0,13,47,123,111,118,241,25,1.078125:1,197,
24,658,0,20,38,126,112,118,239,25,1.0757097791798107:1,194,
30,655,0,23,31,126,118,116,237,27,1.0793650793650793:1,193,
36,649,0,29,24,124,122,116,236,27,1.0868167202572347:1,192,
42,646,0,32,19,122,126,110,242,27,1.0771704180064308:1,197,
48,641,0,37,13,122,128,109,244,25,1.0811688311688312:1,198,
54,652,17,43,27,122,128,112,238,25,1.0897435897435896:1,193,
60,649,17,46,23,122,130,108,238,28,1.0935483870967742:1,189,
66,644,17,51,17,121,134,101,242,29,1.0841423948220066:1,194,
72,642,17,53,16,119,134,103,240,30,1.0912052117263844:1,193,
78,640,17,55,16,111,138,103,241,31,1.0846905537459284:1,194,
84,639,17,56,16,103,144,100,244,32,1.088235294117647:1,193,
90,631,17,64,16,101,142,96,240,36,1.0894039735099337:1,189,
96,628,17,67,16,93,147,91,243,38,1.0933333333333333:1,190,
102,627,17,68,16,88,151,90,242,40,1.0969899665551839:1,189,
108,625,17,70,16,83,151,91,243,41,1.0973154362416107:1,190,
114,619,17,76,15,81,147,91,245,40,1.0912162162162162:1,191,
120,614,17,81,15,76,151,88,245,39,1.0955631399317407:1,193,
126,664,72,86,56,80,156,86,248,38,1.0880503144654088:1,195,
132,657,72,93,52,75,159,86,246,39,1.0857142857142856:1,193,
138,655,72,95,51,74,158,84,247,41,1.0793650793650793:1,195,
144,652,72,98,50,69,161,84,244,44,1.0830670926517572:1,194,
150,648,72,102,49,65,161,82,246,45,1.0836012861736335:1,195,
156,647,72,103,49,61,163,76,253,45,1.0870967741935484:1,199,
162,643,72,107,49,57,162,76,252,47,1.0876623376623376:1,198,
168,641,72,109,49,48,169,74,254,47,1.0811688311688312:1,197,
174,634,72,116,46,44,171,73,252,48,1.0855263157894737:1,195,
180,632,72,118,46,36,176,73,249,52,1.0858085808580857:1,192,
186,628,72,122,45,33,176,73,248,53,1.0794701986754967:1,190,
192,625,72,125,45,28,179,71,248,54,1.0833333333333333:1,189,
198,695,146,129,76,66,181,71,248,53,1.068452380952381:1,191,
204,692,148,134,72,64,182,71,249,54,1.0656716417910448:1,190,
210,687,148,139,72,60,185,70,246,54,1.069277108433735:1,189,
216,683,148,143,70,58,186,68,246,55,1.0696969696969696:1,189,
222,679,148,147,70,58,182,70,244,55,1.0828220858895705:1,189,
228,672,148,154,67,58,180,70,242,55,1.1:1,188,
234,669,148,157,66,57,177,71,242,56,1.110410094637224:1,188,
240,668,148,158,65,57,175,71,242,58,1.1072555205047319:1,187,
246,664,148,162,63,57,173,72,241,58,1.1146496815286624:1,187,
252,659,148,167,62,57,170,73,238,59,1.1258064516129032:1,184,
258,657,148,169,60,57,170,70,240,60,1.1331168831168832:1,185,
264,652,148,174,58,57,167,71,239,60,1.1237785016286646:1,184,
270,699,201,180,56,98,179,69,237,60,1.0865671641791044:1,182,
276,697,202,183,53,101,177,68,237,61,1.093093093093093:1,184,
282,694,202,186,52,101,173,70,236,62,1.096676737160121:1,182,
288,689,202,191,52,101,170,69,234,63,1.107033639143731:1,180,
294,682,202,198,49,100,167,68,233,65,1.1049382716049383:1,178,
300,677,202,203,48,100,163,68,232,66,1.1024844720496894:1,177,
306,673,202,207,46,100,159,71,232,65,1.103125:1,176,
312,670,202,210,46,100,150,78,230,66,1.1003134796238245:1,173,
318,668,202,212,46,100,147,78,230,67,1.10062893081761:1,172,
324,662,202,218,45,97,142,82,230,66,1.10828025477707:1,172,
330,656,202,224,44,97,135,83,231,66,1.1093247588424437:1,169,
336,653,202,227,44,97,130,85,229,68,1.12012987012987:1,168,
342,705,258,231,61,98,164,87,228,67,1.1299093655589123:1,167,
348,702,260,236,58,100,163,87,228,66,1.1272727272727272:1,167,
354,696,260,242,55,100,158,91,226,66,1.1349693251533743:1,167,
360,694,260,244,54,100,155,94,226,65,1.1419753086419753:1,167,
366,690,260,248,54,99,151,96,226,64,1.1428571428571428:1,167,
372,684,260,254,51,99,141,102,226,65,1.1645569620253164:1,166,
378,681,260,257,50,99,137,104,223,68,1.161904761904762:1,163,
384,678,260,260,49,99,135,103,224,68,1.1661341853035143:1,165,
390,677,260,261,48,99,125,111,225,69,1.1629392971246006:1,165,
396,675,260,263,48,99,123,111,224,70,1.1634615384615385:1,164,
402,670,260,268,48,99,118,113,223,69,1.1612903225806452:1,162,
408,665,260,273,47,99,113,117,221,68,1.180327868852459:1,162,
414,719,316,275,103,99,110,119,220,68,1.1398809523809523:1,162,
420,724,323,277,63,91,159,122,220,69,1.135693215339233:1,161,
426,722,323,279,63,91,156,123,215,74,1.136094674556213:1,156,
432,718,323,283,62,90,154,124,213,75,1.1369047619047619:1,155,
438,714,323,287,62,90,151,123,213,75,1.1441441441441442:1,154,
444,708,323,293,60,90,148,126,210,74,1.1519756838905775:1,153,
450,701,323,300,59,89,142,126,212,73,1.1503067484662577:1,154,
456,699,323,302,58,89,138,130,209,75,1.1441717791411044:1,151,
462,688,323,313,54,89,130,134,208,73,1.1433021806853583:1,150,
468,687,323,314,53,89,124,139,209,73,1.146875:1,150,
474,685,323,316,53,89,120,141,209,73,1.1473354231974922:1,151,
480,682,323,319,52,89,115,144,207,75,1.1514195583596214:1,149,
486,680,323,321,51,89,112,147,206,75,1.1518987341772151:1,148,
492,716,365,327,42,97,151,149,204,73,1.1566265060240963:1,146,
498,714,365,329,41,97,148,149,204,75,1.1570996978851964:1,146,
504,707,365,336,40,96,143,150,206,72,1.1687116564417177:1,148,
510,706,365,337,40,96,142,150,207,71,1.1723076923076923:1,149,
516,703,365,340,39,96,142,147,208,71,1.1832298136645962:1,147,
522,701,365,342,39,96,142,145,209,70,1.1838006230529594:1,147,
528,696,365,347,36,96,141,137,215,71,1.1886792452830188:1,150,
534,693,365,350,35,96,140,132,219,71,1.1930379746835442:1,150,
540,689,365,354,35,95,140,126,222,71,1.2012779552715656:1,151,
546,683,365,360,35,95,139,120,225,69,1.1961414790996785:1,153,
552,678,365,365,34,95,139,113,230,67,1.1941747572815533:1,156,
558,677,365,366,34,95,139,110,232,67,1.198051948051948:1,157,
564,722,414,370,50,82,177,113,233,67,1.1812688821752266:1,158,
570,719,414,373,49,82,176,111,232,69,1.1722054380664653:1,158,
576,717,414,375,49,82,175,105,236,70,1.1727272727272726:1,160,
582,710,414,382,49,82,173,100,235,71,1.1846153846153846:1,159,
588,704,414,388,48,82,173,95,238,68,1.186335403726708:1,160,
594,700,414,392,47,82,172,87,246,66,1.1806853582554517:1,166,
600,694,414,398,46,82,172,86,244,64,1.1755485893416928:1,164,
606,687,414,405,44,82,170,81,246,64,1.194888178913738:1,167,
612,682,414,410,43,82,170,74,251,62,1.185897435897436:1,168,
618,678,414,414,43,81,169,70,252,63,1.180064308681672:1,166,
624,675,414,417,43,81,168,69,250,64,1.1915584415584415:1,165,
630,669,414,423,42,81,168,65,250,63,1.1862745098039216:1,165,
636,715,465,428,52,74,180,90,255,64,1.1865443425076452:1,168,
642,708,466,436,50,71,179,91,254,63,1.1919504643962848:1,165,
648,701,466,443,49,70,179,88,254,61,1.2183544303797469:1,165,
654,699,466,445,49,70,179,85,256,60,1.2190476190476192:1,166,
660,689,466,455,46,70,179,82,254,58,1.2083333333333333:1,165,
666,687,466,457,45,70,179,78,257,58,1.2090032154340835:1,168,
672,683,466,461,44,70,179,74,259,57,1.2103559870550162:1,169,
678,682,466,462,44,70,179,67,266,56,1.2071197411003236:1,173,
684,676,466,468,44,70,178,63,265,56,1.2091503267973855:1,173,
