Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,687,0,3,66,110,105,119,256,31,0.9684813753581661:1,203,
12,684,0,6,59,114,106,117,256,32,0.9711815561959655:1,203,
18,680,0,10,50,113,108,119,256,34,0.9825072886297376:1,203,
24,680,0,10,46,115,110,118,257,34,0.9825072886297376:1,203,
30,677,0,13,44,110,114,114,261,34,0.97953216374269:1,205,
36,674,0,16,39,109,117,111,262,36,0.9823529411764705:1,204,
42,670,0,20,27,118,115,112,259,39,0.9822485207100592:1,201,
48,667,0,23,22,118,119,109,260,39,0.9851190476190477:1,200,
54,681,16,25,27,120,126,108,260,40,0.9912280701754386:1,200,
60,678,16,28,22,118,130,108,260,40,1.0:1,200,
66,677,16,29,17,118,131,109,262,40,1.0029585798816567:1,201,
72,674,16,32,16,115,133,108,260,42,1.0:1,198,
78,671,16,35,16,109,138,107,260,41,1.0029850746268656:1,197,
84,665,16,41,16,106,138,106,257,42,1.0030120481927711:1,196,
90,664,16,42,16,104,136,106,259,43,1.0:1,196,
96,661,16,45,15,100,136,106,258,46,1.003030303030303:1,197,
102,656,16,50,14,96,133,106,259,48,1.0061162079510704:1,198,
108,649,16,57,13,93,132,103,260,48,1.0092879256965945:1,199,
114,647,16,59,13,89,135,102,257,51,1.0155763239875388:1,197,
120,645,16,61,12,85,137,101,257,53,1.0093457943925233:1,196,
126,713,90,67,75,88,141,102,254,53,0.9587912087912088:1,194,
132,710,90,70,73,88,141,99,257,52,0.9613259668508287:1,198,
138,707,90,73,73,82,146,95,259,52,0.9638888888888889:1,198,
144,702,90,78,73,79,147,89,262,52,0.9608938547486033:1,198,
150,700,90,80,72,73,150,85,268,52,0.9662921348314607:1,201,
156,694,90,86,71,66,155,83,266,53,0.9715909090909091:1,200,
162,691,90,89,69,57,162,81,267,55,0.9799426934097422:1,202,
168,690,90,90,69,53,166,80,266,56,0.9770773638968482:1,200,
174,685,90,95,66,51,167,79,263,59,0.9797687861271677:1,199,
180,682,90,98,66,48,165,80,260,63,0.9883381924198251:1,199,
186,677,90,103,63,39,174,77,262,62,1.0029585798816567:1,200,
192,669,90,111,61,34,173,79,262,60,1.009009009009009:1,199,
198,735,162,117,73,81,181,78,262,60,1.0136986301369864:1,199,
204,729,162,123,68,78,182,77,264,60,1.0193905817174516:1,198,
210,720,162,132,64,71,186,75,263,61,1.0396600566572238:1,198,
216,714,162,138,63,70,183,76,262,60,1.0458452722063036:1,197,
222,713,162,139,63,70,180,74,266,60,1.0488505747126438:1,199,
228,706,162,146,62,69,178,75,262,60,1.0583090379008746:1,199,
234,703,162,149,61,69,178,71,264,60,1.0676470588235294:1,199,
240,698,162,154,60,69,176,71,261,61,1.0712166172106825:1,198,
246,695,162,157,59,69,174,72,259,62,1.0746268656716418:1,197,
252,692,162,160,59,69,171,75,255,63,1.0718562874251496:1,195,
258,691,162,161,59,69,169,74,256,64,1.075075075075075:1,197,
264,686,162,166,57,69,163,76,257,64,1.0662650602409638:1,197,
270,739,216,167,56,114,172,76,255,66,1.0875706214689265:1,194,
276,738,219,171,55,113,173,76,254,67,1.0965909090909092:1,193,
282,736,219,173,55,113,169,76,256,67,1.0968660968660968:1,194,
288,730,219,179,54,113,166,75,257,65,1.1037463976945245:1,193,
294,727,219,182,54,113,163,77,252,68,1.107246376811594:1,188,
300,723,219,186,52,113,159,80,251,68,1.1078717201166182:1,186,
306,721,219,188,51,113,155,81,252,69,1.1020408163265305:1,186,
312,720,219,189,51,113,149,84,254,69,1.099125364431487:1,186,
