Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,658,0,2,65,109,120,122,216,26,0.9410029498525073:1,178,
12,656,0,4,58,111,122,121,217,27,0.9408284023668639:1,179,
18,652,0,8,53,109,124,119,220,27,0.9347181008902077:1,179,
24,648,0,12,45,111,123,121,219,29,0.9285714285714286:1,177,
30,646,0,14,39,112,126,119,220,30,0.9283582089552239:1,177,
36,644,0,16,34,114,126,118,217,35,0.933933933933934:1,173,
42,638,0,22,27,113,131,113,218,36,0.9274924471299094:1,174,
48,636,0,24,20,116,131,112,221,36,0.9331306990881459:1,176,
54,646,13,27,27,117,135,111,219,37,0.9226190476190477:1,174,
60,643,13,30,24,114,137,108,223,37,0.9194029850746268:1,177,
66,641,13,32,17,114,139,111,221,39,0.924924924924925:1,176,
72,633,13,40,13,116,135,111,219,39,0.9298780487804879:1,175,
78,633,13,40,12,111,139,108,224,39,0.9298780487804879:1,178,
84,630,13,43,11,108,137,111,223,40,0.9325153374233128:1,177,
90,625,13,48,10,101,142,109,224,39,0.9409937888198758:1,177,
96,623,13,50,10,94,147,107,225,40,0.946875:1,178,
102,619,13,54,10,87,151,105,226,40,0.9526813880126183:1,178,
108,616,13,57,10,81,152,104,228,41,0.9555555555555556:1,179,
114,614,13,59,10,77,151,105,228,43,0.9492063492063492:1,179,
120,609,13,64,10,70,154,101,233,41,0.9519230769230769:1,182,
126,666,71,65,58,79,153,101,232,43,0.936046511627907:1,182,
132,662,71,69,56,75,155,100,234,42,0.935672514619883:1,182,
138,658,71,73,56,72,157,99,232,42,0.9296187683284457:1,180,
144,657,71,74,55,69,157,97,237,42,0.9266862170087976:1,182,
150,652,71,79,55,63,157,98,239,40,0.9233038348082596:1,182,
156,649,71,82,53,60,156,99,240,41,0.9315476190476191:1,183,
162,647,71,84,53,54,158,97,241,44,0.937125748502994:1,181,
168,642,71,89,52,51,158,95,238,48,0.9454545454545454:1,177,
174,636,71,95,50,45,160,95,237,49,0.9390243902439024:1,177,
180,633,71,98,50,39,166,94,236,48,0.9476923076923077:1,178,
186,632,71,99,50,35,167,93,239,48,0.9506172839506173:1,182,
192,629,71,102,49,28,171,89,244,48,0.941358024691358:1,184,
198,697,141,104,74,68,173,88,246,48,0.9361111111111111:1,187,
204,696,143,107,72,70,171,87,248,48,0.9387186629526463:1,188,
210,692,143,111,71,65,173,84,250,49,0.9438202247191011:1,188,
216,686,143,117,69,61,174,79,254,49,0.9378531073446328:1,190,
222,682,143,121,68,59,173,81,252,49,0.9375:1,188,
228,676,143,127,67,59,168,84,248,50,0.9314285714285714:1,185,
234,670,143,133,66,58,168,81,247,50,0.9364161849710982:1,183,
240,665,143,138,64,58,166,82,244,51,0.9331395348837209:1,182,
246,658,143,145,64,57,163,78,245,51,0.9352941176470588:1,180,
252,656,143,147,64,56,161,79,243,53,0.9408284023668639:1,179,
258,652,143,151,63,56,159,80,240,54,0.9462686567164179:1,177,
264,647,143,156,61,56,159,77,241,53,0.9429429429429429:1,177,
270,689,188,159,48,103,166,80,239,53,0.9299719887955182:1,176,
276,683,188,165,44,106,164,80,235,54,0.923943661971831:1,172,
282,678,188,170,43,105,164,76,237,53,0.9261363636363636:1,174,
288,675,188,173,43,104,163,75,239,51,0.9230769230769231:1,175,
294,672,188,176,42,104,158,77,241,50,0.9255014326647565:1,177,
300,670,188,178,41,104,153,80,242,50,0.9252873563218391:1,178,
306,667,188,181,40,104,150,80,243,50,0.9333333333333333:1,178,
312,662,188,186,38,104,144,85,239,52,0.9413489736070382:1,174,
318,659,188,189,36,104,143,83,241,52,0.943952802359882:1,173,
324,657,188,191,36,104,138,87,240,52,0.9437869822485208:1,172,
330,656,188,192,36,103,136,87,240,54,0.9408284023668639:1,172,
336,648,188,200,35,103,130,91,239,50,0.9401197604790419:1,172,
342,700,243,203,56,98,164,91,241,50,0.9553072625698324:1,172,
