Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,689,0,5,89,105,100,132,228,35,0.9033149171270718:1,177,
12,686,0,8,85,100,106,125,235,35,0.9002770083102493:1,179,
18,682,0,12,74,107,107,123,236,35,0.9050279329608939:1,180,
24,680,0,14,65,114,104,125,237,35,0.8994413407821229:1,180,
30,676,0,18,59,116,106,123,235,37,0.898876404494382:1,180,
36,669,0,25,45,123,109,120,236,36,0.9114285714285715:1,180,
42,666,0,28,41,123,110,119,237,36,0.9083094555873925:1,180,
48,663,0,31,35,122,111,121,237,37,0.9106628242074928:1,180,
54,676,17,35,44,127,113,119,234,39,0.8935574229691877:1,178,
60,672,17,39,33,132,115,120,233,39,0.8876404494382022:1,176,
66,669,17,42,24,134,115,121,236,39,0.8898305084745762:1,177,
72,666,17,45,14,136,121,115,240,40,0.886685552407932:1,180,
78,660,17,51,14,133,122,110,241,40,0.8911174785100286:1,182,
84,659,17,52,14,128,126,107,244,40,0.8882521489971347:1,181,
90,657,17,54,14,123,129,104,247,40,0.8933717579250721:1,181,
96,652,17,59,14,118,131,103,247,39,0.8898550724637682:1,182,
102,648,17,63,14,114,133,104,246,37,0.8947368421052632:1,181,
108,644,17,67,14,110,135,102,246,37,0.8885630498533724:1,179,
114,643,17,68,14,106,138,98,247,40,0.8856304985337243:1,175,
120,640,17,71,14,99,145,93,248,41,0.887905604719764:1,177,
126,686,71,79,52,110,144,90,250,40,0.8692098092643051:1,178,
132,684,71,81,50,107,145,87,253,42,0.8688524590163934:1,181,
138,682,71,83,50,103,147,84,255,43,0.8684931506849315:1,180,
144,681,71,84,50,102,144,86,254,45,0.8708791208791209:1,178,
150,678,71,87,50,93,152,83,256,44,0.8781163434903048:1,179,
156,668,71,97,46,89,151,84,255,43,0.8870056497175142:1,179,
162,666,71,99,46,84,155,81,257,43,0.886685552407932:1,182,
168,662,71,103,46,71,167,80,255,43,0.8968481375358166:1,181,
174,656,71,109,44,69,163,81,256,43,0.9014492753623189:1,182,
180,654,71,111,44,59,171,79,257,44,0.9067055393586005:1,182,
186,649,71,116,44,51,175,75,260,44,0.9088235294117647:1,182,
192,644,71,121,44,46,177,72,259,46,0.9166666666666666:1,180,
198,718,147,123,78,81,181,73,260,45,0.9197860962566845:1,181,
204,719,149,124,77,74,186,70,266,46,0.9224598930481284:1,184,
210,717,149,126,77,68,190,68,268,46,0.9274193548387096:1,186,
216,715,149,128,77,63,192,69,268,46,0.9272237196765498:1,186,
222,709,149,134,74,58,195,70,265,47,0.9214092140921409:1,184,
228,705,149,138,73,57,194,66,268,47,0.9262295081967213:1,185,
234,700,149,143,71,57,189,70,262,51,0.9337016574585635:1,182,
240,698,149,145,71,57,188,70,260,52,0.9388888888888889:1,179,
246,696,149,147,70,57,188,66,263,52,0.9387186629526463:1,179,
252,691,149,152,69,57,188,64,262,51,0.9355742296918768:1,178,
258,687,149,156,68,57,187,62,261,52,0.9352112676056338:1,180,
264,684,149,159,68,57,183,63,262,51,0.9376770538243626:1,183,
270,721,190,163,44,107,197,62,261,50,0.9433962264150944:1,181,
276,718,190,166,39,110,195,63,260,51,0.9353099730458221:1,180,
282,712,190,172,39,110,192,59,262,50,0.9347826086956522:1,181,
288,711,190,173,39,110,187,62,261,52,0.9373297002724795:1,179,
294,708,190,176,38,110,183,64,261,52,0.9291553133514986:1,180,
300,706,190,178,38,110,179,68,258,53,0.9289617486338798:1,177,
306,699,190,185,38,110,172,73,254,52,0.9362880886426593:1,175,
312,694,190,190,37,110,170,70,256,51,0.9331476323119777:1,174,
318,692,190,192,36,110,169,70,255,52,0.9329608938547486:1,173,
324,687,190,197,34,110,164,75,251,53,0.9352112676056338:1,171,
330,683,190,201,32,110,160,78,250,53,0.9403409090909091:1,171,
336,680,190,204,31,110,156,81,250,52,0.9373219373219374:1,172,
342,734,252,212,61,103,189,85,244,52,0.946949602122016:1,168,
348,731,255,218,63,98,189,88,241,52,0.9441489361702128:1,166,
354,728,255,221,61,98,186,91,240,52,0.946524064171123:1,165,
360,723,255,226,60,98,180,92,239,54,0.9487870619946092:1,166,
366,718,255,231,59,98,176,94,235,56,0.9564032697547684:1,163,
