Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,720,0,0,55,119,110,149,252,35,0.9726027397260274:1,191,
12,713,0,7,46,117,115,146,255,34,0.9696132596685083:1,192,
18,711,0,9,35,122,118,146,253,37,0.9640883977900553:1,190,
24,709,0,11,30,124,121,142,255,37,0.96398891966759:1,192,
30,704,0,16,25,122,122,147,251,37,0.9719887955182073:1,190,
36,702,0,18,18,124,127,142,253,38,0.9663865546218487:1,190,
42,700,0,20,14,124,125,144,256,37,0.9662921348314607:1,191,
48,697,0,23,7,127,125,145,255,38,0.9633802816901409:1,189,
54,708,15,27,20,122,129,144,253,40,0.9558011049723757:1,186,
60,702,15,33,16,119,130,142,255,40,0.9663865546218487:1,187,
66,700,15,35,16,113,134,140,256,41,0.971830985915493:1,188,
72,698,15,37,13,112,136,135,260,42,0.9717514124293786:1,188,
78,695,15,40,13,104,142,134,260,42,0.9688385269121813:1,187,
84,688,15,47,13,99,143,129,260,44,0.9827089337175793:1,189,
90,686,15,49,13,98,144,127,260,44,0.9826589595375722:1,187,
96,682,15,53,11,90,151,123,261,46,0.9883381924198251:1,188,
102,680,15,55,11,85,151,122,264,47,0.9883040935672515:1,190,
108,679,15,56,11,80,152,119,270,47,0.9853801169590644:1,193,
114,674,15,61,10,75,156,118,268,47,0.9882005899705014:1,192,
120,668,15,67,9,70,156,119,267,47,1.0:1,191,
126,713,71,78,53,73,160,114,268,45,1.019830028328612:1,192,
132,709,71,82,53,70,160,112,271,43,1.0315186246418337:1,193,
138,704,71,87,53,68,157,110,274,42,1.0346820809248556:1,194,
144,700,71,91,53,63,160,108,274,42,1.0348837209302326:1,195,
150,696,71,95,52,57,163,103,278,43,1.0410557184750733:1,196,
156,691,71,100,52,51,165,100,281,42,1.044378698224852:1,199,
162,688,71,103,52,43,169,99,283,42,1.0537313432835822:1,199,
168,683,71,108,51,39,172,99,279,43,1.0510510510510511:1,198,
174,682,71,109,50,35,172,96,286,43,1.0542168674698795:1,202,
180,677,71,114,49,30,176,93,288,41,1.0640243902439024:1,204,
186,674,71,117,48,23,179,88,295,41,1.0674846625766872:1,208,
192,669,71,122,48,17,183,88,292,41,1.0776397515527951:1,207,
198,747,154,127,83,62,183,84,292,43,1.0578512396694215:1,207,
204,742,155,133,79,60,182,84,294,43,1.0611111111111111:1,209,
210,739,155,136,78,59,182,82,295,43,1.0700280112044818:1,209,
216,737,155,138,78,57,181,77,301,43,1.0644257703081232:1,211,
222,731,155,144,75,56,180,74,304,42,1.0708215297450425:1,215,
228,726,155,149,72,55,180,73,301,45,1.0862068965517242:1,213,
234,720,155,155,72,55,178,73,297,45,1.0869565217391304:1,211,
240,715,155,160,69,55,177,74,296,44,1.0784883720930232:1,210,
246,712,155,163,68,55,174,73,296,46,1.075801749271137:1,211,
252,708,155,167,68,55,174,71,293,47,1.0823529411764705:1,211,
258,701,155,174,66,55,168,74,292,46,1.098802395209581:1,210,
264,698,155,177,66,54,164,71,295,48,1.1024096385542168:1,212,
270,741,203,182,49,109,170,72,293,48,1.087323943661972:1,210,
276,739,207,188,51,111,169,71,288,49,1.093484419263456:1,208,
282,732,207,195,49,108,166,71,290,48,1.103448275862069:1,207,
288,730,207,197,49,108,160,74,291,48,1.1098265895953756:1,208,
294,725,207,202,49,108,157,74,289,48,1.1198830409356726:1,206,
