Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,698,0,2,78,104,106,133,250,27,1.04093567251462:1,194,
12,696,0,4,72,103,106,132,254,29,1.0410557184750733:1,197,
18,693,0,7,64,101,112,128,257,31,1.0382352941176471:1,198,
24,691,0,9,59,99,116,125,259,33,1.0383480825958702:1,197,
30,687,0,13,53,100,117,128,255,34,1.0385756676557865:1,194,
36,685,0,15,44,105,119,124,259,34,1.044776119402985:1,195,
42,685,0,15,39,106,121,123,260,36,1.044776119402985:1,194,
48,682,0,18,34,104,125,121,262,36,1.0419161676646707:1,194,
54,696,15,19,42,104,129,119,266,36,1.0591715976331362:1,196,
60,693,15,22,31,112,130,117,265,38,1.056379821958457:1,195,
66,688,15,27,22,115,133,118,261,39,1.0660660660660661:1,193,
72,686,15,29,17,117,134,116,260,42,1.0662650602409638:1,190,
78,684,15,31,14,117,131,121,256,45,1.0727272727272728:1,186,
84,682,15,33,14,112,133,121,254,48,1.079268292682927:1,185,
90,680,15,35,14,108,136,114,258,50,1.0858895705521472:1,187,
96,678,15,37,14,105,136,111,261,51,1.0861538461538462:1,189,
102,678,15,37,14,101,139,107,265,52,1.0861538461538462:1,191,
108,675,15,40,14,98,139,109,265,50,1.089783281733746:1,191,
114,670,15,45,14,95,137,105,268,51,1.09375:1,195,
120,668,15,47,14,86,145,101,272,50,1.0940438871473355:1,198,
126,725,79,54,64,96,145,96,274,50,1.0655270655270654:1,199,
132,723,79,56,63,93,146,97,274,50,1.0657142857142856:1,200,
138,718,79,61,60,88,149,96,275,50,1.069164265129683:1,201,
144,714,79,65,59,85,151,95,272,52,1.0755813953488371:1,201,
150,708,79,71,59,82,153,90,272,52,1.0884955752212389:1,202,
156,705,79,74,58,81,152,89,272,53,1.0857988165680474:1,202,
162,700,79,79,55,74,154,91,272,54,1.0895522388059702:1,200,
168,696,79,83,55,72,155,89,273,52,1.0963855421686748:1,201,
174,695,79,84,55,67,156,87,278,52,1.0933734939759037:1,201,
180,692,79,87,55,59,159,91,276,52,1.096969696969697:1,200,
186,688,79,91,54,53,164,83,281,53,1.1039755351681957:1,204,
192,683,79,96,54,50,164,80,281,54,1.1145510835913313:1,205,
198,748,151,103,73,94,169,77,282,53,1.1070422535211268:1,205,
204,747,154,107,76,83,179,76,280,53,1.1221590909090908:1,204,
210,742,154,112,76,76,184,73,280,53,1.132183908045977:1,203,
216,737,154,117,75,68,187,72,280,55,1.1239193083573487:1,201,
222,735,154,119,75,64,191,68,283,54,1.1242774566473988:1,203,
228,727,154,127,71,64,187,68,284,53,1.138235294117647:1,203,
234,720,154,134,69,63,184,69,280,55,1.1492537313432836:1,199,
240,716,154,138,69,63,182,69,280,53,1.1437125748502994:1,198,
246,714,154,140,69,63,181,68,281,52,1.1441441441441442:1,200,
252,711,154,143,69,63,179,69,279,52,1.1545454545454545:1,200,
258,711,154,143,69,63,177,70,280,52,1.1545454545454545:1,200,
264,706,154,148,67,62,177,69,277,54,1.1524390243902438:1,198,
270,753,206,153,57,108,182,76,277,53,1.157593123209169:1,197,
276,753,207,154,52,113,180,75,279,54,1.157593123209169:1,197,
282,750,207,157,52,113,179,74,278,54,1.1613832853025936:1,198,
288,746,207,161,50,113,176,77,277,53,1.1686046511627908:1,197,
294,740,207,167,49,113,174,74,279,51,1.1893491124260356:1,198,
300,736,207,171,49,112,172,70,279,54,1.1904761904761905:1,197,
306,729,207,178,48,112,165,75,277,52,1.1957831325301205:1,196,
312,725,207,182,47,111,157,81,279,50,1.190332326283988:1,197,
318,721,207,186,47,111,154,82,276,51,1.1981707317073171:1,194,
324,719,207,188,47,111,151,85,274,51,1.198776758409786:1,193,
330,717,207,190,45,111,147,85,275,54,1.2061538461538461:1,191,
336,716,207,191,45,111,142,87,276,55,1.2098765432098766:1,191,
342,776,273,197,68,105,185,88,275,55,1.198300283286119:1,191,
348,770,274,204,66,105,181,92,272,54,1.2:1,191,
354,763,274,211,63,105,180,90,272,53,1.2115942028985507:1,193,
360,761,274,213,62,105,175,95,271,53,1.2122093023255813:1,192,
366,753,274,221,59,104,174,95,269,52,1.2212389380530972:1,192,
372,749,274,225,59,104,167,99,270,50,1.2225519287833828:1,193,
378,745,274,229,58,104,164,101,267,51,1.2238805970149254:1,192,
384,743,274,231,57,104,161,101,267,53,1.2312312312312312:1,192,
390,742,274,232,56,104,159,101,267,55,1.2349397590361446:1,193,
396,738,274,236,55,104,156,98,267,58,1.229607250755287:1,192,
402,730,274,244,52,103,153,97,268,57,1.2121212121212122:1,192,
408,725,274,249,50,103,149,99,265,59,1.196969696969697:1,189,
414,787,341,254,115,103,140,108,258,63,1.1680440771349863:1,184,
420,790,347,257,73,86,200,109,258,64,1.1525885558583107:1,182,
426,785,347,262,73,86,198,109,258,61,1.1506849315068493:1,182,
432,777,347,270,70,86,192,109,260,60,1.1464088397790055:1,180,
438,765,347,282,68,86,187,110,254,60,1.1671388101983002:1,177,
444,759,347,288,68,85,184,112,251,59,1.174785100286533:1,176,
450,753,347,294,66,85,180,114,250,58,1.1637931034482758:1,175,
456,748,347,299,64,84,175,115,252,58,1.1681159420289855:1,175,
462,742,347,305,62,84,170,116,253,57,1.1695906432748537:1,175,
468,741,347,306,62,84,164,121,253,57,1.1666666666666667:1,175,
474,732,347,315,61,83,156,128,250,54,1.1850746268656716:1,173,
480,729,347,318,61,83,151,131,251,52,1.1761194029850746:1,172,
486,723,347,324,60,83,146,131,254,49,1.1842900302114803:1,173,
492,777,405,328,59,103,177,134,257,47,1.2011331444759208:1,174,
498,773,405,332,58,103,170,139,257,46,1.2148997134670487:1,174,
504,766,405,339,56,103,163,142,257,45,1.2202898550724637:1,175,
510,760,405,345,54,103,158,143,257,45,1.215743440233236:1,174,
516,755,405,350,54,103,153,142,259,44,1.2271386430678466:1,175,
522,751,405,354,53,103,152,139,262,42,1.228486646884273:1,176,
528,747,405,358,53,102,152,132,266,42,1.2232142857142858:1,178,
534,740,405,365,53,102,151,125,267,42,1.2356495468277946:1,180,
540,732,405,373,51,100,150,123,266,42,1.2453987730061349:1,180,
546,728,405,377,49,100,150,121,266,42,1.2608695652173914:1,182,
552,723,405,382,48,100,149,116,267,43,1.259375:1,183,
558,719,405,386,48,99,149,112,266,45,1.2753164556962024:1,182,
564,771,462,391,59,102,178,119,267,46,1.2609970674486803:1,184,
570,769,462,393,58,103,177,116,269,46,1.261764705882353:1,185,
576,765,462,397,58,102,177,113,270,45,1.25:1,186,
582,759,462,403,57,101,177,110,269,45,1.2522255192878338:1,187,
588,757,462,405,56,101,177,110,268,45,1.2529761904761905:1,187,
594,754,462,408,55,99,177,105,273,45,1.2574850299401197:1,189,
600,745,462,417,54,98,176,102,271,44,1.2644376899696048:1,187,
606,741,462,421,54,97,175,100,270,45,1.2591463414634145:1,185,
612,738,462,424,54,97,174,97,270,46,1.2638036809815951:1,186,
618,733,462,429,54,97,174,95,266,47,1.2623456790123457:1,184,
624,730,462,432,53,97,174,93,267,46,1.2670807453416149:1,185,
630,727,462,435,52,97,174,85,275,44,1.264797507788162:1,189,
636,773,514,441,54,96,185,120,275,43,1.1898016997167138:1,189,
642,774,517,443,56,94,187,117,277,43,1.1926345609065157:1,189,
648,770,517,447,56,94,187,113,275,45,1.1937321937321936:1,187,
654,765,517,452,55,94,187,109,274,46,1.191977077363897:1,185,
660,762,517,455,54,94,186,108,273,47,1.1896551724137931:1,183,
666,754,517,463,52,94,186,107,269,46,1.2046783625730995:1,183,
672,743,517,474,49,94,185,103,267,45,1.217910447761194:1,183,
678,736,517,481,47,93,185,99,267,45,1.2303030303030302:1,183,
684,730,517,487,47,92,185,94,266,46,1.2324159021406729:1,185,
690,729,517,488,46,92,185,89,271,46,1.2361963190184049:1,188,
696,726,517,491,44,92,184,82,278,46,1.2407407407407407:1,192,
702,723,517,494,43,92,184,80,278,46,1.2523364485981308:1,193,
