Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,700,0,6,64,114,115,145,232,30,0.9886363636363636:1,182,
12,693,0,13,57,115,117,138,236,30,0.9856733524355301:1,184,
18,689,0,17,50,116,119,132,242,30,0.9798850574712644:1,187,
24,686,0,20,43,120,116,137,239,31,0.9769452449567724:1,184,
30,681,0,25,37,121,115,139,237,32,0.9912280701754386:1,182,
36,675,0,31,33,116,116,138,241,31,0.9852941176470589:1,184,
42,672,0,34,30,112,121,134,243,32,0.9881656804733728:1,184,
48,670,0,36,26,107,130,132,241,34,0.9881305637982196:1,181,
54,676,6,36,22,109,135,127,247,36,0.9824046920821115:1,183,
60,674,6,38,17,107,139,122,251,38,0.9823529411764705:1,186,
66,672,6,40,14,108,140,120,252,38,0.9881656804733728:1,186,
72,670,6,42,6,113,138,120,255,38,0.9822485207100592:1,189,
78,669,6,43,6,111,139,116,259,38,0.9851632047477745:1,190,
84,666,6,46,5,106,144,113,261,37,0.9880597014925373:1,192,
90,661,6,51,5,101,144,111,263,37,0.984984984984985:1,194,
96,660,6,52,5,95,150,107,266,37,0.9879518072289156:1,196,
102,657,6,55,5,95,149,105,266,37,0.990909090909091:1,198,
108,656,6,56,5,90,149,103,272,37,0.993920972644377:1,204,
114,652,6,60,5,88,151,99,271,38,1.0:1,201,
120,650,6,62,5,85,152,100,268,40,1.0061728395061729:1,201,
126,701,59,64,53,83,156,95,273,41,1.0497076023391814:1,203,
132,698,59,67,52,80,157,94,274,41,1.0529411764705883:1,205,
138,694,59,71,51,74,161,93,274,41,1.0532544378698225:1,205,
144,689,59,76,49,67,166,90,275,42,1.062874251497006:1,205,
150,683,59,82,48,65,162,88,277,43,1.0696969696969696:1,203,
156,681,59,84,48,57,168,87,278,43,1.0699088145896656:1,203,
162,672,59,93,44,53,171,87,273,44,1.0740740740740742:1,199,
168,670,59,95,44,45,177,84,275,45,1.0679012345679013:1,198,
174,666,59,99,44,41,178,81,279,43,1.074766355140187:1,199,
180,664,59,101,44,37,178,80,282,43,1.075:1,202,
186,660,59,105,43,35,176,79,282,45,1.0820189274447949:1,204,
192,651,59,114,40,34,175,78,279,45,1.0798722044728435:1,201,
198,735,148,119,89,61,181,81,277,46,1.0192307692307692:1,199,
204,736,150,120,88,57,187,77,280,47,1.0164383561643835:1,202,
210,733,150,123,86,54,187,77,279,50,1.0137362637362637:1,200,
216,731,150,125,86,48,188,81,278,50,1.0137741046831956:1,199,
222,726,150,130,84,44,189,81,279,49,1.0166666666666666:1,199,
228,721,150,135,80,44,185,84,279,49,1.0196078431372548:1,200,
234,717,150,139,79,44,182,85,276,51,1.0254237288135593:1,198,
240,709,150,147,75,42,180,79,279,54,1.0315186246418337:1,202,
246,699,150,157,72,42,179,79,273,54,1.0319767441860466:1,200,
252,694,150,162,71,42,178,72,274,57,1.035190615835777:1,200,
258,693,150,163,71,42,176,73,273,58,1.0382352941176471:1,199,
264,688,150,168,69,41,176,72,274,56,1.0355029585798816:1,199,
270,737,203,172,60,97,178,74,273,55,1.0303030303030303:1,200,
276,737,204,173,54,104,176,72,276,55,1.0303030303030303:1,200,
282,733,204,177,52,104,172,74,274,57,1.0361111111111112:1,199,
288,732,204,178,52,103,170,72,277,58,1.0333333333333334:1,199,
294,726,204,184,49,103,162,79,275,58,1.0166666666666666:1,198,
300,720,204,190,48,103,157,81,272,59,1.0224719101123596:1,196,
306,716,204,194,48,103,154,83,269,59,1.028328611898017:1,194,
312,711,204,199,46,103,152,82,267,61,1.0314285714285714:1,193,
318,708,204,202,45,103,148,85,266,61,1.0344827586206897:1,192,
324,703,204,207,44,103,145,85,265,61,1.0317919075144508:1,190,
330,699,204,211,44,103,139,87,264,62,1.043859649122807:1,190,
336,695,204,215,44,103,129,95,263,61,1.0501474926253687:1,190,
342,757,270,219,66,112,154,102,262,61,1.0404312668463611:1,189,
348,755,273,224,66,110,151,106,262,60,1.046070460704607:1,188,
354,751,273,228,66,110,146,110,261,58,1.0463215258855585:1,188,
360,747,273,232,66,109,144,109,261,58,1.0465753424657533:1,189,
366,745,273,234,64,109,141,109,262,60,1.0467032967032968:1,191,
372,743,273,236,64,109,139,108,262,61,1.046831955922865:1,189,
378,738,273,241,63,109,134,110,262,60,1.05:1,188,
384,733,273,246,61,109,130,112,261,60,1.0532212885154062:1,185,
390,729,273,250,61,109,124,114,262,59,1.0535211267605633:1,185,
396,723,273,256,60,109,123,114,259,58,1.0657142857142856:1,185,
402,712,273,267,55,109,120,112,257,59,1.0578034682080926:1,185,
408,709,273,270,55,109,119,110,256,60,1.0670553935860059:1,186,
414,770,336,272,118,109,115,113,254,61,1.0810810810810811:1,184,
420,773,340,273,66,98,177,115,254,63,1.0779569892473118:1,182,
426,768,340,278,64,98,173,117,252,64,1.0756756756756756:1,180,
432,764,340,282,63,98,168,116,257,62,1.0648648648648649:1,182,
438,762,340,284,62,98,163,119,257,63,1.0594594594594595:1,182,
444,758,340,288,60,98,159,120,258,63,1.0653950953678475:1,184,
450,757,340,289,60,98,153,123,261,62,1.0626702997275204:1,186,
456,750,340,296,58,98,144,129,260,61,1.0661157024793388:1,185,
462,744,340,302,55,97,138,134,259,61,1.0609418282548477:1,184,
468,736,340,310,54,97,134,136,255,60,1.0732394366197182:1,182,
474,728,340,318,51,97,131,137,253,59,1.0623229461756374:1,180,
480,726,340,320,49,97,130,137,252,61,1.0566572237960339:1,179,
486,723,340,323,49,97,127,137,251,62,1.0657142857142856:1,178,
492,777,395,324,55,104,159,145,252,62,1.0664893617021276:1,179,
498,774,395,327,55,104,155,146,253,61,1.0750670241286864:1,180,
504,770,395,331,53,102,153,147,254,61,1.0754716981132075:1,180,
510,765,395,336,52,102,146,151,254,60,1.0731707317073171:1,179,
516,760,395,341,52,102,146,146,256,58,1.0708446866485013:1,178,
522,754,395,347,51,101,146,141,256,59,1.0828729281767955:1,179,
528,749,395,352,51,101,146,136,255,60,1.0805555555555555:1,176,
534,740,395,361,49,100,146,135,249,61,1.0903954802259888:1,173,
540,736,395,365,48,100,146,130,254,58,1.0909090909090908:1,174,
546,730,395,371,47,99,146,125,256,57,1.0977011494252873:1,174,
552,726,395,375,47,98,146,123,255,57,1.0982658959537572:1,173,
558,723,395,378,47,97,146,115,261,57,1.1017441860465116:1,176,
564,784,461,383,65,93,190,112,268,56,1.10752688172043:1,180,
570,781,461,386,63,91,192,104,275,56,1.1165311653116532:1,184,
576,773,461,394,62,91,191,103,272,54,1.106267029972752:1,182,
582,765,461,402,60,90,191,98,273,53,1.095890410958904:1,182,
588,762,461,405,60,90,191,95,273,53,1.0934065934065933:1,182,
594,758,461,409,58,90,191,91,274,54,1.0997229916897506:1,183,
600,750,461,417,57,90,191,89,271,52,1.1067415730337078:1,179,
606,747,461,420,56,90,191,87,271,52,1.1101694915254237:1,179,
612,738,461,429,56,88,191,84,269,50,1.1206896551724137:1,176,
618,736,461,431,56,88,191,81,271,49,1.1210374639769451:1,178,
624,734,461,433,56,88,191,79,272,48,1.127536231884058:1,178,
630,730,461,437,55,88,191,77,272,47,1.1282798833819243:1,178,
636,773,510,443,50,98,201,102,274,48,1.0668449197860963:1,176,
642,771,511,446,48,99,199,102,276,47,1.0781671159029649:1,177,
648,765,511,452,47,99,197,97,279,46,1.0675675675675675:1,181,
654,761,511,456,46,98,196,92,283,46,1.0679347826086956:1,182,
660,760,511,457,45,98,196,89,283,49,1.065217391304348:1,183,
666,752,511,465,45,98,195,82,285,47,1.0716253443526171:1,186,
672,750,511,467,45,97,195,79,288,46,1.0661157024793388:1,188,
678,743,511,474,45,97,193,72,292,44,1.0638888888888889:1,188,
684,738,511,479,43,97,193,70,293,42,1.0730337078651686:1,187,
690,737,511,480,43,97,193,66,296,42,1.076056338028169:1,188,
696,736,511,481,42,97,193,65,297,42,1.0732394366197182:1,189,
702,732,511,485,42,96,193,63,296,42,1.0677966101694916:1,187,
708,786,568,488,62,89,184,108,303,40,1.046875:1,189,
714,782,570,494,58,93,179,109,304,39,1.05249343832021:1,193,
720,777,570,499,56,93,177,105,307,39,1.0555555555555556:1,195,
726,773,570,503,55,93,177,103,306,39,1.0503978779840848:1,193,
732,769,570,507,54,93,177,97,310,38,1.0561497326203209:1,193,
738,760,570,516,51,93,176,97,305,38,1.0596205962059622:1,190,
744,755,570,521,50,93,175,96,302,39,1.0628415300546448:1,188,
750,749,570,527,48,93,175,95,299,39,1.074792243767313:1,187,
756,745,570,531,48,92,175,95,294,41,1.075208913649025:1,185,
762,738,570,538,48,92,174,95,286,43,1.0847457627118644:1,181,
768,734,570,542,48,92,173,95,283,43,1.0793201133144477:1,179,
774,730,570,546,48,92,172,95,281,42,1.0857142857142856:1,178,
780,783,630,553,59,93,218,95,278,40,1.0605263157894738:1,178,
786,783,634,557,61,88,181,131,282,40,1.0551181102362204:1,179,
792,781,634,559,60,88,181,131,281,40,1.0606860158311346:1,179,
798,778,634,562,60,88,181,130,278,41,1.063660477453581:1,177,
804,774,634,566,59,87,180,130,276,42,1.064:1,175,
810,768,634,572,58,87,179,129,274,41,1.064516129032258:1,174,
816,762,634,578,58,87,178,128,271,40,1.0706521739130435:1,174,
822,754,634,586,58,86,177,128,264,41,1.0714285714285714:1,170,
828,750,634,590,56,86,177,128,262,41,1.0604395604395604:1,168,
834,745,634,595,56,85,177,127,261,39,1.0637119113573408:1,168,
840,741,634,599,56,85,177,126,258,39,1.0698324022346368:1,168,
