54, 74,734
54, 75,688
54, 74,734
54, 74,734
39, 66,176
39, 67,187
38, 68,189
37, 68,125
38, 67,193
38, 68,189
38, 67,193
38, 67,193
60, 78,1154
59, 77,1112
58, 76,1035
58, 75,1009
57, 74,873
57, 74,873
63, 83,771
62, 82,881
63, 83,771
63, 82,811
62, 83,863
62, 83,863
62, 84,792
63, 85,597
62, 84,792
62, 85,608
63, 86,456
63, 87,304
63, 86,456
63, 85,597
63, 85,597
66, 77,627
66, 78,601
65, 79,682
66, 78,601
65, 78,751
65, 77,712
64, 77,862
63, 77,919
62, 76,996
62, 76,996
65, 81,689
64, 80,788
64, 81,829
64, 82,692
63, 81,788
64, 80,788
64, 81,829
64, 80,788
64, 79,827
64, 79,827
55, 74,750
56, 74,735
55, 73,743
56, 73,722
55, 73,743
56, 73,722
55, 73,743
55, 72,682
55, 72,682
58, 73,748
57, 74,873
58, 73,748
59, 73,710
60, 72,712
61, 73,854
61, 72,700
62, 71,522
61, 71,586
60, 71,612
60, 71,612
61, 73,854
60, 73,806
61, 74,846
62, 75,817
63, 75,867
62, 75,817
61, 74,846
61, 74,846
51, 65,376
60, 73,806
61, 73,854
60, 74,913
61, 75,974
61, 74,846
61, 73,854
61, 73,854
37, 66,178
38, 65,179
39, 65,229
40, 65,238
39, 66,176
38, 67,193
37, 68,125
38, 69,182
37, 70,148
37, 70,148
64, 80,788
65, 79,682
66, 80,530
65, 81,689
64, 81,829
65, 80,687
66, 79,551
66, 79,551
63, 76,951
64, 75,762
65, 75,609
66, 75,518
66, 74,442
66, 73,460
67, 74,372
67, 74,372
56, 71,600
56, 70,547
55, 71,605
56, 71,600
56, 72,641
57, 72,690
58, 72,689
58, 72,689
60, 74,913
59, 75,1056
60, 74,913
60, 73,806
61, 73,854
61, 73,854
59, 71,627
58, 72,689
58, 71,593
59, 70,492
60, 70,571
60, 70,571
64, 84,514
63, 83,771
64, 83,617
65, 82,661
65, 81,689
64, 81,829
64, 80,788
64, 80,788
66, 75,518
67, 76,424
68, 76,346
68, 77,352
68, 76,346
68, 76,346
37, 69,160
38, 69,182
38, 70,191
37, 70,148
36, 71,106
36, 72,117
36, 72,117
69, 77,251
68, 76,346
68, 75,309
69, 75,239
68, 75,309
68, 76,346
68, 75,309
68, 75,309
64, 81,829
65, 80,687
66, 81,501
66, 82,512
65, 81,689
65, 80,687
64, 79,827
65, 80,687
65, 80,687
60, 70,571
60, 69,413
60, 70,571
59, 71,627
59, 72,652
60, 73,806
60, 72,712
59, 71,627
59, 71,627
62, 72,680
61, 73,854
60, 72,712
61, 73,854
61, 74,846
61, 73,854
61, 74,846
60, 73,806
59, 74,876
59, 74,876
66, 78,601
66, 77,627
65, 77,712
66, 77,627
65, 76,663
64, 76,807
63, 75,867
62, 76,996
63, 76,951
63, 76,951
37, 71,146
38, 70,191
37, 71,146
37, 72,113
36, 73,116
36, 72,117
36, 72,117
62, 77,1018
63, 78,905
64, 77,862
63, 77,919
62, 78,967
62, 77,1018
61, 76,1061
61, 76,1061
59, 72,652
58, 72,689
59, 72,652
60, 71,612
61, 72,700
62, 72,680
61, 72,700
60, 73,806
59, 73,710
59, 73,710
67, 75,387
67, 74,372
68, 75,309
69, 75,239
69, 76,289
69, 77,251
70, 78,167
69, 79,237
68, 79,356
68, 79,356
61, 70,466
62, 71,522
63, 71,479
63, 72,599
64, 71,367
63, 70,433
62, 71,522
62, 70,463
63, 70,433
63, 70,433
35, 72,117
34, 73,80
34, 74,95
34, 75,60
33, 74,73
32, 74,49
31, 74,52
32, 74,49
31, 75,48
31, 75,48
60, 75,1042
59, 76,1086
58, 75,1009
