Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,683,0,1,65,99,100,152,245,22,1.0088235294117647:1,198,
12,679,0,5,58,98,107,151,243,22,1.0148367952522255:1,197,
18,676,0,8,52,100,109,147,244,24,1.0059347181008902:1,197,
24,674,0,10,43,106,112,143,245,25,1.005952380952381:1,198,
30,674,0,10,36,105,118,142,247,26,1.005952380952381:1,198,
36,671,0,13,30,105,118,144,248,26,1.0029850746268656:1,198,
42,662,0,22,23,105,118,142,249,25,1.0182926829268293:1,200,
48,659,0,25,14,110,119,138,253,25,1.0091463414634145:1,200,
54,677,19,26,29,113,117,139,252,27,1.0029585798816567:1,199,
60,674,19,29,23,116,118,137,250,30,1.0119402985074626:1,199,
66,672,19,31,20,118,116,135,252,31,1.0059701492537314:1,199,
72,669,19,34,17,114,121,127,260,30,1.0029940119760479:1,203,
78,668,19,35,17,113,119,125,263,31,1.006006006006006:1,205,
84,665,19,38,17,112,120,121,264,31,1.0090634441087614:1,205,
90,661,19,42,17,105,123,116,267,33,1.0152439024390243:1,207,
96,656,19,47,16,102,122,118,263,35,1.0184615384615385:1,204,
102,651,19,52,16,100,122,114,267,32,1.034375:1,204,
108,650,19,53,16,97,123,108,273,33,1.03125:1,206,
114,647,19,56,16,92,125,110,272,32,1.0410094637223974:1,207,
120,642,19,61,16,88,127,106,272,33,1.0576923076923077:1,208,
126,706,85,63,67,100,128,106,272,33,1.052325581395349:1,209,
132,701,85,68,63,96,129,105,275,33,1.0497076023391814:1,210,
138,697,85,72,62,89,131,106,275,34,1.0439882697947214:1,208,
144,695,85,74,61,83,136,106,275,34,1.0381231671554252:1,207,
150,691,85,78,59,78,141,100,280,33,1.044378698224852:1,210,
156,685,85,84,57,70,144,96,284,34,1.0386904761904763:1,212,
162,679,85,90,55,65,148,93,286,32,1.039039039039039:1,215,
168,677,85,92,54,58,150,95,283,37,1.0453172205438066:1,210,
174,674,85,95,53,48,158,92,286,37,1.0486322188449848:1,212,
180,671,85,98,53,45,159,91,285,38,1.045731707317073:1,211,
186,667,85,102,51,38,164,89,285,40,1.039755351681957:1,210,
192,660,85,109,51,30,170,83,286,40,1.043343653250774:1,211,
198,734,161,111,78,75,171,83,287,40,1.0852272727272727:1,211,
204,730,162,116,77,70,177,81,285,40,1.0916905444126075:1,209,
210,727,162,119,77,67,178,79,283,43,1.1011560693641618:1,206,
216,725,162,121,76,65,180,73,288,43,1.1014492753623188:1,210,
222,722,162,124,75,64,179,70,291,43,1.1049562682215743:1,213,
228,716,162,130,73,64,176,68,290,45,1.1183431952662721:1,211,
234,712,162,134,71,64,173,70,289,45,1.119047619047619:1,211,
240,706,162,140,70,64,173,69,286,44,1.1137724550898203:1,208,
246,699,162,147,65,63,172,69,285,45,1.1117824773413898:1,207,
252,691,162,155,60,63,167,70,285,46,1.1067073170731707:1,206,
258,690,162,156,60,63,166,67,288,46,1.110091743119266:1,208,
264,685,162,161,57,63,165,64,289,47,1.1141975308641976:1,206,
270,738,220,166,65,99,176,64,287,47,1.1206896551724137:1,205,
276,737,224,171,63,104,173,63,286,48,1.130057803468208:1,201,
282,732,224,176,62,103,169,64,285,49,1.1403508771929824:1,200,
288,727,224,181,61,103,168,63,282,50,1.1445427728613569:1,198,
294,724,224,184,61,103,164,65,280,51,1.1420118343195267:1,196,
300,722,224,186,60,103,159,70,278,52,1.1488095238095237:1,195,
306,717,224,191,59,103,149,76,276,54,1.1531531531531531:1,193,
312,709,224,199,56,103,146,77,271,56,1.1615853658536586:1,188,
318,705,224,203,54,103,141,79,272,56,1.1625766871165644:1,188,
324,702,224,206,52,103,136,82,272,57,1.1666666666666667:1,187,
330,698,224,210,51,103,131,84,271,58,1.18125:1,187,
336,692,224,216,50,103,125,87,267,60,1.1898734177215189:1,184,
342,753,289,220,70,99,170,88,265,61,1.1514285714285715:1,183,
348,751,291,224,68,100,171,84,266,62,1.1580459770114941:1,183,
354,746,291,229,65,100,169,83,266,63,1.1560693641618498:1,181,
360,743,291,232,64,100,166,81,267,65,1.1598837209302326:1,181,
366,741,291,234,64,100,161,86,267,63,1.1603498542274053:1,181,
372,737,291,238,63,100,160,84,267,63,1.1676470588235295:1,183,
378,730,291,245,62,99,159,85,262,63,1.1726190476190477:1,181,
384,725,291,250,59,99,156,87,259,65,1.177177177177177:1,179,
390,719,291,256,57,99,153,83,261,66,1.1787878787878787:1,178,
396,716,291,259,56,99,152,82,261,66,1.1829268292682926:1,179,
402,713,291,262,56,99,146,87,258,67,1.187116564417178:1,177,
408,708,291,267,53,99,143,89,258,66,1.1919504643962848:1,176,
414,758,346,272,108,99,140,92,256,63,1.1971014492753622:1,174,
420,762,353,275,62,98,189,93,256,64,1.1896551724137931:1,174,
426,758,353,279,62,98,185,96,251,66,1.1781609195402298:1,169,
432,751,353,286,61,98,178,100,247,67,1.183139534883721:1,166,
438,748,353,289,60,97,173,104,246,68,1.1871345029239766:1,165,
444,747,353,290,59,97,166,111,246,68,1.1906158357771262:1,165,
450,744,353,293,59,97,161,115,244,68,1.2011834319526626:1,165,
456,737,353,300,58,97,155,117,242,68,1.2:1,164,
462,735,353,302,58,97,147,124,241,68,1.2072072072072073:1,163,
468,730,353,307,56,97,142,127,240,68,1.1987951807228916:1,162,
474,723,353,314,55,97,137,130,237,67,1.204268292682927:1,159,
480,718,353,319,52,97,131,135,237,66,1.2024539877300613:1,159,
486,714,353,323,52,96,123,138,237,68,1.2037037037037037:1,157,
492,763,405,326,53,100,167,138,239,66,1.18:1,159,
498,758,405,331,52,100,163,141,237,65,1.1907514450867052:1,158,
504,755,405,334,51,100,160,142,237,65,1.194767441860465:1,160,
510,745,405,344,49,99,158,139,237,63,1.18475073313783:1,161,
516,741,405,348,49,98,157,135,240,62,1.1858407079646018:1,164,
522,738,405,351,49,98,156,128,246,61,1.183431952662722:1,167,
528,733,405,356,47,98,156,124,248,60,1.1880597014925374:1,168,
534,726,405,363,46,97,156,120,247,60,1.1736526946107784:1,167,
540,718,405,371,43,96,156,115,247,61,1.1757575757575758:1,165,
546,713,405,376,43,96,155,112,248,59,1.1671732522796352:1,164,
552,709,405,380,41,96,155,105,252,60,1.1681957186544343:1,169,
558,702,405,387,39,95,154,103,252,59,1.173374613003096:1,169,
564,746,457,395,53,85,189,113,247,59,1.1749271137026238:1,164,
570,740,457,401,50,85,189,112,243,61,1.182890855457227:1,162,
576,735,457,406,50,85,189,112,239,60,1.1875:1,160,
582,730,457,411,50,84,189,106,243,58,1.1987951807228916:1,163,
588,726,457,415,50,84,189,105,241,57,1.2066869300911853:1,163,
594,721,457,420,48,83,188,104,240,58,1.2116564417177915:1,162,
600,717,457,424,48,83,187,101,241,57,1.212962962962963:1,162,
606,716,457,425,48,83,187,99,240,59,1.2098765432098766:1,159,
612,711,457,430,47,83,187,97,239,58,1.2080745341614907:1,158,
618,711,457,430,47,83,187,94,241,59,1.2080745341614907:1,159,
624,710,457,431,47,83,187,90,243,60,1.2118380062305296:1,160,
630,701,457,440,43,83,187,86,243,59,1.2113564668769716:1,160,
636,752,509,441,53,79,188,130,243,59,1.2117647058823529:1,160,
642,747,509,446,52,77,186,129,243,60,1.2166172106824926:1,160,
648,743,509,450,50,77,186,125,244,61,1.2113095238095237:1,159,
654,739,509,454,50,77,186,121,246,59,1.2125748502994012:1,159,
660,732,509,461,49,77,185,113,248,60,1.2249240121580547:1,159,
666,727,509,466,49,77,184,105,253,59,1.236923076923077:1,161,
672,722,509,471,46,77,183,101,255,60,1.2422360248447204:1,162,
678,720,509,473,45,77,182,97,259,60,1.2429906542056075:1,164,
684,717,509,476,44,77,181,89,264,62,1.2547169811320755:1,167,
690,711,509,482,44,77,179,85,265,61,1.2571428571428571:1,167,
696,707,509,486,42,77,179,80,268,61,1.2587859424920127:1,168,
702,704,509,489,42,77,179,73,272,61,1.2564102564102564:1,169,
708,747,555,492,49,80,172,110,275,61,1.2636363636363637:1,169,
714,744,557,497,48,81,169,111,276,59,1.2682926829268293:1,171,
720,736,557,505,44,81,168,108,276,59,1.278637770897833:1,172,
726,734,557,507,44,81,167,105,279,58,1.2724458204334366:1,174,
732,727,557,514,42,81,167,104,274,59,1.271875:1,171,
738,722,557,519,41,80,167,104,271,59,1.2848101265822784:1,170,
744,717,557,524,40,80,167,104,266,60,1.2980769230769231:1,168,
750,712,557,529,40,80,166,104,263,59,1.3116883116883118:1,166,
756,708,557,533,40,80,166,104,260,58,1.321311475409836:1,164,
762,706,557,535,40,80,165,104,260,57,1.3147540983606558:1,164,
768,702,557,539,39,80,164,104,259,56,1.3092105263157894:1,163,
774,696,557,545,39,79,164,104,256,54,1.32:1,163,
780,752,615,547,62,76,202,104,255,53,1.251497005988024:1,162,
786,751,618,551,60,76,164,132,267,52,1.248502994011976:1,167,
792,746,618,556,59,76,162,131,266,52,1.2402402402402402:1,166,
798,742,618,560,58,75,162,131,265,51,1.2349397590361446:1,165,
804,738,618,564,58,74,162,131,262,51,1.2363636363636363:1,163,
810,733,618,569,58,73,160,131,259,52,1.2553846153846153:1,162,
816,729,618,573,57,73,160,130,259,50,1.243076923076923:1,162,
822,723,618,579,56,73,159,130,256,49,1.2664576802507836:1,162,
828,721,618,581,56,73,159,129,254,50,1.2672955974842768:1,160,
834,717,618,585,55,73,159,129,251,50,1.268987341772152:1,159,
840,714,618,588,55,73,159,129,249,49,1.2666666666666666:1,158,
846,712,618,590,54,73,159,129,248,49,1.2603174603174603:1,157,
852,759,668,593,102,73,158,129,248,49,1.2455621301775148:1,157,
858,759,672,597,54,86,154,126,291,48,1.2455621301775148:1,176,
864,756,672,600,52,86,154,126,291,47,1.2433234421364985:1,176,
870,750,672,606,52,86,154,125,286,47,1.2388059701492538:1,173,
876,744,672,612,51,86,154,125,282,46,1.2409638554216869:1,172,
882,736,672,620,50,86,152,125,281,42,1.2507645259938838:1,171,
888,729,672,627,50,86,150,124,278,41,1.25:1,170,
894,726,672,630,50,85,150,123,277,41,1.2476780185758514:1,169,
900,722,672,634,49,85,150,123,274,41,1.249221183800623:1,168,
906,717,672,639,48,85,150,123,269,42,1.2547169811320755:1,165,
912,716,672,640,48,84,150,123,268,43,1.2586750788643533:1,164,
918,711,672,645,47,84,150,123,265,42,1.2715654952076678:1,163,
924,706,672,650,46,84,149,123,263,41,1.2774193548387096:1,163,
930,750,719,653,48,94,140,122,304,42,1.2796352583586625:1,186,
936,740,719,663,47,94,138,123,298,40,1.2839506172839505:1,184,
942,737,719,666,46,94,138,123,297,39,1.2817337461300309:1,184,
948,731,719,672,45,93,137,123,295,38,1.29153605015674:1,184,
954,725,719,678,43,93,137,123,291,38,1.3015873015873016:1,183,
960,721,719,682,43,93,136,123,290,36,1.2961783439490446:1,182,
966,717,719,686,42,93,136,123,287,36,1.3129032258064517:1,180,
972,714,719,689,42,93,135,123,286,35,1.3181818181818181:1,179,
978,712,719,691,42,93,135,123,285,34,1.3192182410423452:1,179,
984,710,719,693,42,93,135,123,284,33,1.3202614379084967:1,179,
990,706,719,697,41,93,135,122,282,33,1.3223684210526316:1,179,
996,703,719,700,41,93,135,122,280,32,1.3278145695364238:1,178,
