Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,671,0,3,69,107,109,118,242,26,0.8283378746594006:1,207,
12,669,0,5,59,111,111,117,245,26,0.8278688524590164:1,209,
18,664,0,10,53,109,115,113,248,26,0.8191780821917808:1,208,
24,662,0,12,47,111,115,113,248,28,0.8186813186813187:1,207,
30,660,0,14,47,108,115,114,244,32,0.8232044198895028:1,203,
36,657,0,17,43,109,116,112,244,33,0.825:1,201,
42,653,0,21,39,107,119,110,245,33,0.8189415041782729:1,200,
48,649,0,25,31,106,123,111,244,34,0.8230337078651685:1,200,
54,668,20,26,42,109,127,111,242,37,0.825136612021858:1,199,
60,661,20,33,31,119,122,111,242,36,0.8310249307479224:1,200,
66,658,20,36,24,121,127,104,245,37,0.8328690807799443:1,200,
72,654,20,40,20,120,129,100,247,38,0.8370786516853933:1,202,
78,652,20,42,19,119,129,96,251,38,0.8418079096045198:1,202,
84,648,20,46,19,113,131,92,254,39,0.8356940509915014:1,200,
90,645,20,49,19,110,134,87,255,40,0.8271954674220963:1,198,
96,642,20,52,19,103,140,88,253,39,0.8342857142857143:1,196,
102,639,20,55,19,99,143,83,256,39,0.8362068965517241:1,197,
108,633,20,61,19,96,145,81,251,41,0.8401162790697675:1,190,
114,630,20,64,19,86,152,82,250,41,0.8367346938775511:1,189,
120,630,20,64,19,83,155,80,251,42,0.8367346938775511:1,188,
126,682,76,68,56,99,157,80,248,42,0.8333333333333334:1,187,
132,677,76,73,55,97,156,81,246,42,0.8396739130434783:1,186,
138,674,76,76,54,96,156,80,245,43,0.8415300546448088:1,184,
144,669,76,81,52,89,159,80,245,44,0.8429752066115702:1,182,
150,667,76,83,52,83,164,78,245,45,0.8476454293628809:1,182,
156,663,76,87,52,74,169,77,245,46,0.8519553072625698:1,182,
162,661,76,89,52,68,174,76,244,47,0.8515406162464986:1,181,
168,657,76,93,50,64,177,75,242,49,0.8507042253521127:1,180,
174,652,76,98,49,63,176,75,239,50,0.8575498575498576:1,180,
180,651,76,99,49,60,179,73,239,51,0.8547008547008547:1,178,
186,649,76,101,48,57,178,69,244,53,0.8595988538681948:1,180,
192,644,76,106,47,50,183,66,243,55,0.861271676300578:1,179,
198,719,156,111,81,87,187,65,244,55,0.8772845953002611:1,177,
204,715,156,115,79,77,194,68,241,56,0.8717277486910995:1,174,
210,708,156,122,79,73,193,68,240,55,0.8779840848806366:1,174,
216,703,156,127,75,67,194,70,241,56,0.8796791443850267:1,174,
222,699,156,131,73,65,193,71,240,57,0.8840970350404312:1,172,
228,697,156,133,72,65,192,67,243,58,0.8837837837837837:1,172,
234,690,156,140,71,65,187,69,241,57,0.8904109589041096:1,172,
240,685,156,145,69,65,181,69,244,57,0.8870523415977961:1,172,
246,679,156,151,67,65,179,69,241,58,0.8913649025069638:1,168,
252,676,156,154,67,65,176,70,238,60,0.888268156424581:1,166,
258,674,156,156,67,65,172,73,238,59,0.88268156424581:1,165,
264,668,156,162,66,65,169,71,237,60,0.8816901408450705:1,163,
270,701,195,168,42,110,183,72,236,58,0.8743315508021391:1,161,
276,699,195,170,38,112,182,72,235,60,0.8689839572192514:1,159,
282,694,195,175,38,112,178,71,235,60,0.8706199460916442:1,160,
288,690,195,179,37,112,176,72,233,60,0.875:1,159,
294,686,195,183,36,111,174,70,233,62,0.8692098092643051:1,161,
300,681,195,188,35,111,169,73,232,61,0.8708791208791209:1,160,
306,678,195,191,35,111,161,79,232,60,0.8781163434903048:1,160,
312,676,195,193,34,111,158,81,232,60,0.883008356545961:1,160,
318,671,195,198,34,111,155,82,229,60,0.8901408450704226:1,158,
324,671,195,198,34,111,153,82,230,61,0.8901408450704226:1,158,
330,667,195,202,34,109,151,82,228,63,0.8895184135977338:1,156,
336,664,195,205,33,109,145,87,227,63,0.8917378917378918:1,155,
342,708,244,210,52,95,179,95,226,61,0.893048128342246:1,154,
348,702,246,218,48,95,179,97,222,61,0.8972972972972973:1,151,
354,700,246,220,46,95,178,95,224,62,0.8970189701897019:1,151,
360,699,246,221,46,94,171,101,224,63,0.8994565217391305:1,151,
366,698,246,222,46,94,169,102,223,64,0.9019073569482289:1,151,
372,696,246,224,46,94,168,103,222,63,0.9016393442622951:1,151,
378,692,246,228,44,94,164,104,224,62,0.9116022099447514:1,151,
384,687,246,233,43,94,156,111,220,63,0.9083333333333333:1,148,
390,685,246,235,42,94,153,112,220,64,0.9134078212290503:1,147,
396,680,246,240,42,93,146,115,221,63,0.9101123595505618:1,148,
402,677,246,243,42,93,140,119,217,66,0.9070422535211268:1,144,
408,668,246,252,39,92,133,123,217,64,0.9031339031339032:1,144,
414,718,300,256,93,92,131,123,215,64,0.9095744680851063:1,143,
420,714,303,263,56,71,188,123,215,61,0.9090909090909091:1,143,
426,712,303,265,56,71,186,120,218,61,0.9037433155080213:1,142,
432,708,303,269,55,71,183,117,221,61,0.9032258064516129:1,144,
438,697,303,280,53,70,178,114,223,59,0.9043715846994536:1,145,
444,694,303,283,53,70,175,116,221,59,0.9065934065934066:1,143,
450,689,303,288,51,70,166,124,220,58,0.9033149171270718:1,143,
456,683,303,294,49,70,163,123,219,59,0.9025069637883009:1,141,
462,678,303,299,48,70,159,124,218,59,0.9098591549295775:1,140,
468,674,303,303,48,70,159,121,215,61,0.9202279202279202:1,139,
474,669,303,308,48,70,154,123,214,60,0.9224137931034483:1,138,
480,661,303,316,46,70,151,121,214,59,0.9271137026239067:1,139,
486,652,303,325,45,70,140,125,214,58,0.9462686567164179:1,140,
492,684,337,327,33,84,163,130,216,58,0.9376770538243626:1,141,
498,683,337,328,32,84,155,137,217,58,0.9403409090909091:1,141,
504,680,337,331,32,84,149,140,215,60,0.9428571428571428:1,140,
510,678,337,333,32,84,145,141,216,60,0.9482758620689655:1,141,
516,673,337,338,32,82,144,140,216,59,0.9450867052023122:1,142,
522,668,337,343,32,81,144,133,220,58,0.936231884057971:1,143,
528,661,337,350,31,81,143,128,221,57,0.9384164222873901:1,145,
534,659,337,352,31,79,143,126,222,58,0.9325513196480938:1,145,
540,656,337,355,30,79,143,124,219,61,0.9408284023668639:1,142,
546,648,337,363,30,78,142,122,218,58,0.9401197604790419:1,143,
552,644,337,367,30,78,140,118,221,57,0.933933933933934:1,145,
558,640,337,371,30,78,139,112,226,55,0.9393939393939394:1,146,
564,682,383,375,46,71,161,120,229,55,0.9654178674351584:1,147,
570,677,383,380,45,71,159,120,227,55,0.9737609329446064:1,146,
576,668,383,389,41,71,158,117,227,54,0.9705014749262537:1,147,
