Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,683,0,2,66,97,112,134,237,37,0.923943661971831:1,194,
12,683,0,2,61,99,113,132,241,37,0.923943661971831:1,195,
18,680,0,5,52,103,116,131,238,40,0.9318181818181818:1,194,
24,677,0,8,50,101,115,132,239,40,0.9287749287749287:1,195,
30,673,0,12,38,109,115,132,240,39,0.9173789173789174:1,196,
36,668,0,17,32,111,114,135,235,41,0.9195402298850575:1,192,
42,665,0,20,25,115,116,129,240,40,0.9219653179190751:1,192,
48,663,0,22,19,115,120,124,242,43,0.9217391304347826:1,192,
54,682,20,23,35,115,118,123,247,44,0.9211267605633803:1,193,
60,678,20,27,30,117,115,123,250,43,0.9261363636363636:1,195,
66,677,20,28,25,117,118,120,254,43,0.9287749287749287:1,196,
72,673,20,32,20,118,120,121,251,43,0.9339080459770115:1,193,
78,671,20,34,19,114,124,117,254,43,0.9337175792507204:1,192,
84,668,20,37,19,111,124,113,256,45,0.936231884057971:1,190,
90,666,20,39,19,108,123,111,261,44,0.936046511627907:1,194,
96,663,20,42,19,102,122,114,260,46,0.9385964912280702:1,192,
102,658,20,47,16,97,125,113,259,48,0.9467455621301775:1,191,
108,656,20,49,16,94,125,114,258,49,0.9523809523809523:1,191,
114,649,20,56,14,91,128,103,263,50,0.9548192771084337:1,194,
120,646,20,59,13,82,137,100,261,53,0.9575757575757575:1,192,
126,704,81,62,60,92,139,100,256,57,0.9234972677595629:1,188,
132,702,81,64,59,90,138,100,258,57,0.9232876712328767:1,188,
138,699,81,67,57,87,138,97,263,57,0.9256198347107438:1,191,
144,695,81,71,56,84,140,91,267,57,0.925207756232687:1,195,
150,691,81,75,54,79,144,91,266,57,0.9301675977653632:1,194,
156,687,81,79,54,72,148,92,264,57,0.9352112676056338:1,192,
162,684,81,82,52,63,156,90,266,57,0.9376770538243626:1,192,
168,678,81,88,51,61,155,87,265,59,0.9371428571428572:1,191,
174,673,81,93,51,52,161,82,267,60,0.9394812680115274:1,193,
180,669,81,97,50,44,165,86,262,62,0.9447674418604651:1,190,
186,666,81,100,50,41,166,83,265,61,0.9416909620991254:1,192,
192,665,81,101,50,32,173,83,264,63,0.9444444444444444:1,191,
198,742,159,102,79,78,175,80,266,64,0.9424083769633508:1,191,
204,738,161,108,80,75,176,78,266,63,0.9421052631578948:1,190,
