Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,705,0,1,70,110,103,147,256,19,0.9421487603305785:1,201,
12,702,0,4,61,115,103,146,258,19,0.9445983379501385:1,201,
18,699,0,7,54,115,107,144,259,20,0.947075208913649:1,200,
24,697,0,9,50,111,111,144,261,20,0.9415041782729805:1,200,
30,696,0,10,45,114,110,144,262,21,0.9441340782122905:1,201,
36,693,0,13,39,118,110,142,261,23,0.952112676056338:1,199,
42,689,0,17,30,121,116,139,259,24,0.9573863636363636:1,197,
48,687,0,19,24,121,121,132,264,25,0.9572649572649573:1,198,
54,703,19,22,37,120,125,130,265,26,0.9527777777777777:1,199,
60,699,19,26,32,121,127,123,269,27,0.957983193277311:1,202,
66,694,19,31,27,122,127,118,271,29,0.96045197740113:1,202,
72,691,19,34,20,126,124,121,270,30,0.9630681818181818:1,201,
78,687,19,38,19,124,126,118,267,33,0.9628571428571429:1,197,
84,679,19,46,17,118,128,117,268,31,0.9624277456647399:1,196,
90,676,19,49,17,112,133,111,271,32,0.953757225433526:1,196,
96,672,19,53,17,107,135,109,272,32,0.9591836734693877:1,197,
102,666,19,59,17,100,140,107,269,33,0.9762611275964391:1,196,
108,662,19,63,17,92,147,105,266,35,0.9820359281437125:1,192,
114,656,19,69,15,89,149,103,263,37,0.9818731117824774:1,189,
120,652,19,73,15,86,150,98,264,39,0.9817629179331308:1,186,
126,706,75,75,56,98,152,97,262,41,1.0113960113960114:1,183,
132,703,75,78,56,92,155,93,263,44,1.0085714285714287:1,181,
138,699,75,82,56,90,155,91,263,44,1.0086206896551724:1,180,
144,697,75,84,55,88,156,91,261,46,1.0086455331412103:1,180,
150,695,75,86,55,83,161,88,262,46,1.0144927536231885:1,181,
156,693,75,88,55,74,170,85,263,46,1.0145348837209303:1,180,
162,689,75,92,54,69,172,83,265,46,1.0205278592375366:1,181,
168,686,75,95,53,65,174,80,266,48,1.0176470588235293:1,179,
174,681,75,100,52,63,171,82,265,48,1.0207715133531157:1,179,
180,679,75,102,52,54,177,80,268,48,1.0148367952522255:1,182,
186,675,75,106,52,48,178,83,266,48,1.0149253731343284:1,181,
192,673,75,108,51,43,179,82,267,51,1.021021021021021:1,180,
198,744,148,110,78,79,186,81,268,52,1.0327868852459017:1,179,
204,741,150,115,73,82,188,79,267,52,1.0301369863013699:1,178,
210,736,150,120,72,75,192,75,272,50,1.0275482093663912:1,180,
216,731,150,125,70,67,199,74,270,51,1.0362116991643453:1,180,
222,727,150,129,68,66,198,72,271,52,1.0421348314606742:1,180,
228,725,150,131,68,66,196,69,273,53,1.0422535211267605:1,180,
234,724,150,132,68,66,194,68,273,55,1.0394366197183098:1,179,
240,722,150,134,68,66,188,74,272,54,1.045325779036827:1,179,
246,716,150,140,67,65,188,70,270,56,1.03988603988604:1,177,
252,713,150,143,66,65,186,69,272,55,1.0313390313390314:1,179,
258,708,150,148,66,65,183,70,269,55,1.0344827586206897:1,177,
264,703,150,153,65,65,181,71,267,54,1.03768115942029:1,177,
270,740,190,156,42,112,195,69,268,54,1.0670391061452513:1,176,
276,738,190,158,40,114,193,69,268,54,1.0614525139664805:1,175,
282,731,190,165,40,113,190,67,268,53,1.0767045454545454:1,178,
288,724,190,172,39,112,189,64,265,55,1.0685714285714285:1,178,
294,719,190,177,38,111,187,65,263,55,1.0660919540229885:1,178,
300,716,190,180,38,111,179,72,262,54,1.063400576368876:1,178,
306,714,190,182,38,111,176,72,263,54,1.0635838150289016:1,179,
