Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,697,0,4,67,113,110,146,229,32,0.9857549857549858:1,186,
12,693,0,8,61,108,111,145,236,32,0.9913793103448276:1,190,
18,688,0,13,49,109,117,139,241,33,0.9827089337175793:1,193,
24,685,0,16,44,107,121,137,243,33,0.9855072463768116:1,195,
30,684,0,17,38,105,126,138,242,35,0.9826086956521739:1,196,
36,675,0,26,34,104,129,136,236,36,0.9970414201183432:1,192,
42,668,0,33,26,105,132,137,234,34,1.0:1,190,
48,664,0,37,23,101,135,134,236,35,1.0121212121212122:1,189,
54,672,15,44,31,99,139,133,235,35,1.018018018018018:1,188,
60,664,15,52,23,103,141,130,231,36,1.0182370820668694:1,183,
66,663,15,53,19,105,141,127,233,38,1.021341463414634:1,182,
72,662,15,54,15,103,145,125,235,39,1.0182926829268293:1,184,
78,657,15,59,13,99,146,125,235,39,1.0153374233128833:1,183,
84,651,15,65,13,96,147,122,235,38,1.0217391304347827:1,183,
90,644,15,72,13,90,150,117,237,37,1.0315457413249212:1,182,
96,641,15,75,13,85,154,112,240,37,1.0284810126582278:1,185,
102,636,15,80,13,79,158,106,242,38,1.0254777070063694:1,184,
108,634,15,82,13,76,156,106,243,40,1.02555910543131:1,184,
114,631,15,85,13,72,159,106,238,43,1.0354838709677419:1,180,
120,629,15,87,13,69,161,102,240,44,1.0422077922077921:1,180,
126,671,61,91,46,81,160,100,239,45,1.027190332326284:1,179,
132,668,61,94,46,77,160,99,239,47,1.0303951367781155:1,179,
138,664,61,98,44,73,160,94,245,48,1.0368098159509203:1,182,
144,663,61,99,43,69,161,92,249,49,1.0337423312883436:1,184,
150,661,61,101,43,65,161,90,252,50,1.0401234567901234:1,186,
156,660,61,102,43,62,162,87,255,51,1.037037037037037:1,187,
162,658,61,104,43,56,160,90,258,51,1.0371517027863777:1,190,
168,650,61,112,40,50,165,86,258,51,1.0376175548589341:1,188,
174,650,61,112,40,45,166,89,257,53,1.0376175548589341:1,188,
180,641,61,121,38,39,167,88,256,53,1.0544871794871795:1,186,
186,639,61,123,37,37,165,88,258,54,1.0612903225806452:1,187,
192,637,61,125,36,34,168,86,258,55,1.0614886731391586:1,185,
198,712,141,130,80,63,171,85,259,54,1.0518731988472623:1,185,
204,710,144,135,82,58,175,83,255,57,1.0520231213872833:1,183,
210,703,144,142,78,53,178,80,255,59,1.0555555555555556:1,181,
216,699,144,146,76,50,180,79,254,60,1.0619469026548674:1,180,
222,697,144,148,76,47,180,79,255,60,1.0682492581602374:1,181,
228,690,144,155,74,47,178,77,254,60,1.0658682634730539:1,180,
234,688,144,157,74,47,177,72,259,59,1.0660660660660661:1,184,
240,685,144,160,73,47,176,72,256,61,1.0757575757575757:1,182,
246,682,144,163,72,47,172,75,254,62,1.079268292682927:1,181,
252,679,144,166,70,47,171,73,255,63,1.0828220858895705:1,182,
258,675,144,170,67,47,169,75,253,64,1.0833333333333333:1,182,
264,670,144,175,63,47,167,72,256,65,1.09375:1,182,
270,714,194,181,52,95,177,70,255,65,1.0816326530612246:1,180,
276,714,195,182,51,97,173,72,255,66,1.0755813953488371:1,180,
282,711,195,185,50,97,172,72,254,66,1.0789473684210527:1,180,
288,703,195,193,50,96,167,77,249,64,1.0922619047619047:1,178,
294,699,195,197,50,96,163,74,251,65,1.0990990990990992:1,182,
300,697,195,199,50,95,159,76,250,67,1.093093093093093:1,180,
306,695,195,201,49,95,148,85,252,66,1.0933734939759037:1,180,
312,687,195,209,49,95,146,86,247,64,1.0945121951219512:1,175,
318,685,195,211,48,94,141,90,247,65,1.1012269938650308:1,175,
324,679,195,217,47,94,134,96,241,67,1.108695652173913:1,173,
330,674,195,222,47,94,130,96,242,65,1.1261829652996846:1,175,
336,669,195,227,46,94,127,96,240,66,1.1170886075949367:1,173,
342,707,238,232,46,106,151,100,239,65,1.0979228486646884:1,173,
348,704,241,238,45,105,150,101,239,64,1.1014925373134328:1,173,
354,699,241,243,45,105,147,100,238,64,1.105421686746988:1,170,
360,696,241,246,44,105,142,101,239,65,1.1090909090909091:1,172,
366,694,241,248,44,105,137,103,241,64,1.1094224924012157:1,172,
372,691,241,251,44,105,132,105,240,65,1.1131498470948011:1,172,
378,690,241,252,43,105,131,103,243,65,1.110091743119266:1,174,
384,686,241,256,43,105,123,108,242,65,1.117283950617284:1,174,
390,684,241,258,43,105,118,110,242,66,1.1176470588235294:1,174,
396,673,241,269,42,105,115,108,237,66,1.1230283911671923:1,172,
402,669,241,273,41,105,111,110,238,64,1.1170886075949367:1,172,
408,669,241,273,41,105,107,112,240,64,1.1170886075949367:1,174,
414,730,304,275,103,105,105,113,238,66,1.0857142857142856:1,171,
420,725,307,283,66,85,163,112,233,66,1.0953757225433527:1,167,
426,718,307,290,65,85,162,111,231,64,1.0932944606413995:1,166,
432,713,307,295,63,85,156,114,231,64,1.0909090909090908:1,165,
438,710,307,298,62,84,153,116,231,64,1.0943952802359882:1,165,
444,704,307,304,60,84,147,118,232,63,1.1014925373134328:1,165,
450,699,307,309,59,84,142,119,234,61,1.1117824773413898:1,165,
456,696,307,312,58,84,136,125,232,61,1.115501519756839:1,164,
462,691,307,317,58,84,132,126,231,60,1.1067073170731707:1,162,
468,688,307,320,57,84,127,130,231,59,1.0975609756097562:1,162,
474,687,307,321,56,84,126,130,232,59,1.1009174311926606:1,162,
480,685,307,323,56,84,122,131,233,59,1.1076923076923078:1,162,
486,678,307,330,55,84,119,130,232,58,1.11875:1,162,
492,728,360,333,52,95,161,130,229,61,1.0979827089337175:1,161,
498,726,360,335,51,94,155,135,230,61,1.1043478260869566:1,162,
504,718,360,343,50,94,152,137,229,56,1.0994152046783625:1,161,
510,715,360,346,49,93,148,137,231,57,1.096774193548387:1,163,
516,713,360,348,48,93,147,136,231,58,1.0970588235294119:1,162,
522,709,360,352,48,93,147,130,233,58,1.1038575667655786:1,164,
528,703,360,358,47,93,147,122,237,57,1.1111111111111112:1,167,
534,700,360,361,46,93,147,119,237,58,1.1148036253776434:1,166,
540,697,360,364,45,93,147,113,242,57,1.112121212121212:1,167,
546,692,360,369,44,92,147,108,243,58,1.1162079510703364:1,164,
552,683,360,378,41,92,147,104,245,54,1.1211180124223603:1,166,
558,676,360,385,40,92,146,99,246,53,1.1324921135646688:1,165,
564,714,406,393,45,94,169,108,246,52,1.1313432835820896:1,164,
570,710,406,397,42,95,169,104,248,52,1.1385542168674698:1,165,
576,707,406,400,41,95,169,104,246,52,1.13595166163142:1,163,
