Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,675,0,5,82,107,100,126,229,31,1.002967359050445:1,180,
12,672,0,8,77,105,103,128,227,32,1.0059701492537314:1,178,
18,669,0,11,70,105,103,128,230,33,1.0029940119760479:1,180,
24,668,0,12,63,109,104,126,231,35,1.006006006006006:1,181,
30,663,0,17,50,115,109,122,232,35,1.0030211480362539:1,181,
36,660,0,20,45,113,113,121,232,36,0.9939577039274925:1,180,
42,658,0,22,38,119,114,118,231,38,0.9939393939393939:1,180,
48,654,0,26,25,128,112,117,234,38,0.9878419452887538:1,182,
54,658,10,32,29,130,111,113,236,39,0.9819277108433735:1,179,
60,654,10,36,23,128,117,108,239,39,0.9818181818181818:1,182,
66,651,10,39,13,135,118,107,238,40,0.9908256880733946:1,181,
72,646,10,44,11,131,121,106,236,41,0.9938271604938271:1,180,
78,646,10,44,10,129,124,99,242,42,0.9938271604938271:1,184,
84,640,10,50,10,127,123,98,242,40,1.0125786163522013:1,186,
90,637,10,53,10,119,127,98,241,42,1.0222222222222221:1,187,
96,629,10,61,9,114,129,97,240,40,1.0422077922077921:1,189,
102,623,10,67,9,111,127,96,241,39,1.0359477124183007:1,189,
108,619,10,71,9,105,129,95,243,38,1.0429042904290429:1,189,
114,617,10,73,9,101,131,94,244,38,1.0430463576158941:1,188,
120,616,10,74,9,96,133,89,250,39,1.0465116279069768:1,191,
126,677,76,79,66,101,132,90,250,38,1.0453172205438066:1,193,
132,674,76,82,66,98,134,87,250,39,1.0548780487804879:1,193,
138,673,76,83,66,93,136,79,259,40,1.0518292682926829:1,197,
144,671,76,85,66,90,139,73,263,40,1.045731707317073:1,198,
150,667,76,89,66,83,144,74,260,40,1.039755351681957:1,196,
156,664,76,92,65,78,148,68,265,40,1.0368098159509203:1,198,
162,659,76,97,65,72,152,65,267,38,1.0339506172839505:1,199,
168,658,76,98,65,67,154,67,267,38,1.0371517027863777:1,198,
174,654,76,102,65,57,162,67,267,36,1.0373831775700935:1,196,
180,653,76,103,65,50,168,66,267,37,1.040625:1,197,
186,653,76,103,65,45,170,66,269,38,1.040625:1,197,
192,650,76,106,65,36,177,62,271,39,1.0376175548589341:1,197,
198,712,141,109,66,92,182,61,272,39,1.0459770114942528:1,197,
204,711,141,110,63,89,186,61,272,40,1.0489913544668588:1,196,
210,706,141,115,62,80,192,63,269,40,1.046376811594203:1,194,
216,701,141,120,62,74,196,63,266,40,1.0557184750733137:1,193,
222,698,141,123,62,73,194,64,265,40,1.0650887573964498:1,194,
228,694,141,127,60,73,193,62,264,42,1.0716417910447762:1,194,
234,688,141,133,58,73,187,66,263,41,1.0785498489425982:1,194,
240,681,141,140,58,72,183,64,264,40,1.076219512195122:1,194,
246,679,141,142,57,72,182,64,263,41,1.0764525993883791:1,193,
252,676,141,145,56,72,179,65,261,43,1.0736196319018405:1,192,
258,675,141,146,56,72,176,67,260,44,1.0705521472392638:1,191,
264,672,141,149,54,72,172,69,259,46,1.0676923076923077:1,190,
270,717,192,155,51,116,177,66,259,48,1.0544412607449856:1,187,
276,714,192,158,50,117,175,64,260,48,1.0517241379310345:1,185,
282,710,192,162,50,117,171,67,257,48,1.0461095100864553:1,182,
288,709,192,163,50,117,171,66,256,49,1.043227665706052:1,181,
294,706,192,166,49,117,169,68,253,50,1.052325581395349:1,180,
300,704,192,168,49,117,163,73,252,50,1.0465116279069768:1,178,
306,699,192,173,46,117,158,77,250,51,1.0558823529411765:1,176,
312,693,192,179,44,117,156,78,248,50,1.0502958579881656:1,175,
318,685,192,187,43,116,150,82,245,49,1.0386904761904763:1,173,
324,682,192,190,42,116,145,84,246,49,1.0419161676646707:1,172,
330,678,192,194,39,116,142,84,247,50,1.0483383685800605:1,173,
336,676,192,196,39,116,141,85,243,52,1.0484848484848486:1,170,
342,738,259,201,67,96,197,83,244,51,1.0847457627118644:1,169,
