Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,690,0,4,61,123,99,138,226,43,0.9273743016759777:1,172,
12,687,0,7,56,125,102,133,226,45,0.9297752808988764:1,174,
18,684,0,10,49,128,102,131,228,46,0.9267605633802817:1,175,
24,679,0,15,43,125,107,130,227,47,0.9180790960451978:1,173,
30,678,0,16,35,127,109,129,230,48,0.9206798866855525:1,173,
36,672,0,22,29,127,111,127,230,48,0.9255014326647565:1,173,
42,669,0,25,26,127,111,123,234,48,0.9224137931034483:1,176,
48,665,0,29,22,124,116,117,239,47,0.9164265129682997:1,178,
54,677,17,34,31,122,123,111,243,47,0.9398280802292264:1,179,
60,672,17,39,27,121,123,110,244,47,0.9365994236311239:1,178,
66,667,17,44,22,116,130,109,243,47,0.9446064139941691:1,175,
72,660,17,51,14,118,130,109,240,49,0.9469026548672567:1,172,
78,659,17,52,14,114,134,105,243,49,0.943952802359882:1,174,
84,655,17,56,13,106,136,103,249,48,0.9494047619047619:1,177,
90,653,17,58,12,101,141,100,249,50,0.9550898203592815:1,176,
96,650,17,61,11,98,143,96,251,51,0.9519519519519519:1,175,
102,645,17,66,10,93,144,96,251,51,0.9486404833836858:1,174,
108,642,17,69,10,90,144,95,252,51,0.9513677811550152:1,174,
114,639,17,72,10,85,147,93,252,52,0.9541284403669725:1,174,
120,637,17,74,9,80,151,89,255,53,0.9539877300613497:1,175,
126,687,70,77,54,84,152,84,259,54,0.9517045454545454:1,177,
132,679,70,85,52,79,154,82,257,55,0.9681159420289855:1,177,
138,675,70,89,52,76,152,80,260,55,0.9622093023255814:1,178,
144,672,70,92,50,69,155,81,259,58,0.9591836734693877:1,176,
150,665,70,99,46,66,155,82,257,59,0.973293768545994:1,176,
156,662,70,102,46,63,158,78,258,59,0.9820359281437125:1,177,
162,657,70,107,42,58,161,77,260,59,0.9848942598187311:1,179,
168,655,70,109,42,51,166,75,261,60,0.9848484848484849:1,179,
