Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,714,0,1,66,107,120,147,246,28,1.0284090909090908:1,190,
12,709,0,6,58,107,124,145,245,30,1.0373563218390804:1,190,
18,705,0,10,52,106,128,138,249,32,1.031700288184438:1,194,
24,700,0,15,43,109,130,137,248,33,1.0348837209302326:1,195,
30,699,0,16,37,112,131,134,251,34,1.0319767441860466:1,197,
36,696,0,19,33,113,131,131,253,35,1.0291545189504374:1,198,
42,692,0,23,25,112,132,133,255,35,1.023391812865497:1,200,
48,690,0,25,19,112,137,127,260,35,1.0234604105571847:1,204,
54,697,13,31,26,110,141,125,259,36,1.0202898550724637:1,203,
60,693,13,35,22,112,136,126,256,41,1.0204081632653061:1,199,
66,690,13,38,17,112,133,129,258,41,1.0175438596491229:1,201,
72,688,13,40,13,112,133,130,256,44,1.0175953079178885:1,201,
78,684,13,44,11,104,136,132,256,45,1.0176991150442478:1,200,
84,682,13,46,11,101,137,127,261,45,1.0237388724035608:1,205,
90,678,13,50,11,98,139,126,260,44,1.029940119760479:1,204,
96,674,13,54,11,94,137,126,262,44,1.0301204819277108:1,203,
102,671,13,57,11,91,136,126,262,45,1.0395136778115501:1,204,
108,666,13,62,10,90,133,125,263,45,1.0429447852760736:1,202,
114,661,13,67,9,85,136,122,264,45,1.0464396284829722:1,203,
120,659,13,69,9,82,137,121,265,45,1.046583850931677:1,204,
126,718,77,74,63,88,139,117,263,48,1.0632183908045978:1,202,
132,717,77,75,62,80,145,116,265,49,1.0603448275862069:1,204,
138,716,77,76,62,78,146,111,270,49,1.0574712643678161:1,205,
144,716,77,76,62,76,143,111,275,49,1.0574712643678161:1,206,
150,707,77,85,61,68,145,107,276,50,1.055232558139535:1,207,
156,703,77,89,61,61,149,109,270,53,1.0555555555555556:1,203,
162,698,77,94,61,55,153,109,267,53,1.0589970501474926:1,202,
168,697,77,95,61,50,156,106,271,53,1.0621301775147929:1,204,
174,696,77,96,60,40,165,106,270,55,1.0591715976331362:1,202,
180,689,77,103,58,37,163,102,275,54,1.062874251497006:1,202,
186,685,77,107,57,36,160,103,276,53,1.057057057057057:1,201,
192,678,77,114,57,30,164,100,274,53,1.060790273556231:1,200,
198,747,150,118,75,79,167,95,279,52,1.0521978021978022:1,203,
204,742,152,125,72,75,171,92,281,51,1.0554016620498614:1,202,
210,738,152,129,70,73,172,89,283,51,1.0614525139664805:1,203,
216,733,152,134,69,67,175,87,285,50,1.0589887640449438:1,202,
222,728,152,139,68,65,173,87,284,51,1.0507042253521126:1,199,
228,726,152,141,68,65,169,87,285,52,1.0566572237960339:1,200,
234,721,152,146,67,65,164,91,282,52,1.06:1,200,
240,710,152,157,65,65,159,91,276,54,1.0821114369501466:1,197,
246,706,152,161,65,65,158,87,277,54,1.076470588235294:1,198,
252,704,152,163,64,65,157,86,279,53,1.0766961651917404:1,198,
258,697,152,170,63,65,157,83,277,52,1.0744047619047619:1,197,
264,692,152,175,61,65,153,84,275,54,1.078078078078078:1,195,
270,743,211,183,62,114,160,84,268,55,1.1289398280802292:1,192,
276,733,211,193,57,117,158,82,266,53,1.1184971098265897:1,189,
282,729,211,197,56,117,158,76,269,53,1.1253644314868805:1,191,
288,720,211,206,54,115,157,73,268,53,1.1301775147928994:1,187,
294,716,211,210,54,115,153,71,271,52,1.130952380952381:1,188,
300,713,211,213,53,115,146,73,273,53,1.128358208955224:1,188,
306,707,211,219,51,115,143,75,270,53,1.1167664670658684:1,184,
312,702,211,224,50,115,137,78,264,58,1.1144578313253013:1,181,
318,696,211,230,48,115,133,80,261,59,1.1219512195121952:1,180,
324,693,211,233,48,115,132,77,260,61,1.1257668711656441:1,179,
330,689,211,237,46,115,129,78,257,64,1.12:1,178,
336,686,211,240,46,114,124,80,259,63,1.1238390092879258:1,178,
342,730,264,249,54,108,166,87,253,62,1.1533923303834808:1,175,
348,730,270,255,57,103,169,87,252,62,1.1597633136094674:1,174,
354,727,270,258,56,102,168,86,253,62,1.1572700296735905:1,174,
360,721,270,264,54,101,166,85,253,62,1.165165165165165:1,175,
366,713,270,272,52,100,162,84,254,61,1.173780487804878:1,174,
372,710,270,275,52,100,156,89,253,60,1.1712538226299694:1,174,
378,705,270,280,52,100,153,90,254,56,1.1759259259259258:1,176,
384,703,270,282,52,100,150,91,254,56,1.1697530864197532:1,177,
390,700,270,285,49,100,146,94,255,56,1.173913043478261:1,177,
396,700,270,285,49,100,145,94,256,56,1.173913043478261:1,178,
402,696,270,289,49,100,143,92,257,55,1.1818181818181819:1,178,
408,692,270,293,48,100,138,92,258,56,1.1829652996845426:1,178,
414,747,327,295,105,100,136,93,256,57,1.2100591715976332:1,176,
420,749,332,298,61,90,188,97,255,58,1.2159763313609468:1,175,
426,744,332,303,61,89,182,101,253,58,1.2275449101796407:1,173,
432,738,332,309,61,89,180,101,250,57,1.229607250755287:1,170,
438,735,332,312,61,89,177,103,247,58,1.2408536585365855:1,168,
444,733,332,314,61,89,169,107,248,59,1.2415902140672783:1,170,
450,725,332,322,59,88,163,110,247,58,1.2515527950310559:1,170,
456,720,332,327,59,88,159,108,249,57,1.2712933753943219:1,168,
462,717,332,330,58,88,150,115,249,57,1.276190476190476:1,168,
468,711,332,336,58,87,144,120,245,57,1.2788461538461537:1,165,
474,709,332,338,58,87,142,122,244,56,1.2870967741935484:1,165,
480,704,332,343,57,87,138,124,244,54,1.3081967213114754:1,167,
486,700,332,347,57,87,132,127,243,54,1.3178807947019868:1,166,
492,751,386,350,53,104,167,130,243,54,1.248502994011976:1,165,
498,745,386,356,52,104,163,134,241,51,1.2575757575757576:1,164,
504,739,386,362,49,104,160,137,239,50,1.2738461538461539:1,164,
510,737,386,364,48,104,157,138,239,51,1.2746913580246915:1,163,
516,726,386,375,45,104,155,134,239,49,1.2758620689655173:1,164,
522,724,386,377,44,104,155,130,243,48,1.2767295597484276:1,165,
528,718,386,383,44,103,155,125,243,48,1.2793650793650793:1,164,
534,712,386,389,44,103,155,119,242,49,1.2893890675241158:1,167,
540,706,386,395,41,102,154,117,239,53,1.2922077922077921:1,166,
546,700,386,401,39,102,154,116,237,52,1.280130293159609:1,164,
552,697,386,404,37,102,153,110,241,54,1.2852459016393443:1,166,
558,694,386,407,36,102,152,106,244,54,1.2980132450331126:1,169,
564,746,440,409,55,92,190,108,247,54,1.274390243902439:1,171,
570,742,440,413,54,91,191,105,248,53,1.2760736196319018:1,173,
576,736,440,419,53,91,190,103,248,51,1.278637770897833:1,172,
582,730,440,425,51,90,189,100,249,51,1.2884012539184952:1,172,
588,726,440,429,50,90,189,96,251,50,1.3047619047619048:1,175,
594,722,440,433,50,90,189,92,252,49,1.3067092651757188:1,177,
600,718,440,437,49,90,189,90,249,51,1.3086816720257235:1,174,
606,715,440,440,49,90,189,86,248,53,1.3064516129032258:1,171,
612,712,440,443,48,90,188,84,247,55,1.3116883116883118:1,169,
618,705,440,450,45,90,187,84,242,57,1.3114754098360655:1,166,
624,700,440,455,45,90,187,79,244,55,1.3178807947019868:1,167,
630,692,440,463,45,89,186,74,244,54,1.31438127090301:1,166,
636,740,495,470,57,77,193,114,244,55,1.2981366459627328:1,168,
642,739,496,472,55,78,189,112,250,55,1.3021806853582554:1,172,
648,734,496,477,53,78,189,109,247,58,1.3081761006289307:1,168,
654,730,496,481,53,78,188,108,243,60,1.3028391167192428:1,164,
660,724,496,487,53,77,187,103,243,61,1.3130990415335464:1,164,
666,720,496,491,52,77,187,99,244,61,1.315112540192926:1,163,
672,717,496,494,52,77,186,93,248,61,1.3129032258064517:1,166,
678,712,496,499,51,77,185,88,252,59,1.3192182410423452:1,170,
684,708,496,503,50,77,185,83,255,58,1.3289473684210527:1,173,
690,705,496,506,50,76,185,80,256,58,1.3267326732673268:1,173,
696,700,496,511,49,76,185,79,256,55,1.3411371237458194:1,173,
702,694,496,517,49,75,184,75,257,54,1.3367003367003367:1,173,
708,738,544,521,50,86,166,118,263,55,1.3134796238244515:1,174,
714,733,545,527,46,87,164,116,264,56,1.3196202531645569:1,173,
720,730,545,530,46,86,164,112,266,56,1.3248407643312101:1,174,
726,727,545,533,46,85,164,109,269,54,1.330128205128205:1,177,
732,720,545,540,45,85,162,107,267,54,1.3225806451612903:1,175,
738,712,545,548,44,85,162,107,261,53,1.3344262295081968:1,172,
744,706,545,554,44,85,162,107,256,52,1.33003300330033:1,169,
750,703,545,557,44,85,160,107,254,53,1.3355481727574752:1,168,
756,700,545,560,43,85,160,107,251,54,1.3333333333333333:1,166,
762,692,545,568,42,85,160,105,246,54,1.337837837837838:1,164,
768,681,545,579,41,84,157,105,240,54,1.3482758620689654:1,162,
774,678,545,582,41,84,157,105,237,54,1.3460207612456747:1,160,
780,732,602,585,59,87,192,105,235,54,1.3386581469648562:1,159,
786,731,604,588,60,83,163,132,238,55,1.3354632587859425:1,158,
792,729,604,590,60,83,163,132,237,54,1.3365384615384615:1,158,
798,724,604,595,60,83,163,131,232,55,1.335483870967742:1,154,
804,716,604,603,60,83,162,130,228,53,1.3475409836065573:1,153,
810,708,604,611,60,82,162,129,223,52,1.3443708609271523:1,150,
816,706,604,613,60,82,162,129,222,51,1.345514950166113:1,150,
822,699,604,620,59,82,162,128,219,49,1.3614864864864864:1,150,
828,694,604,625,59,82,162,127,217,47,1.3767123287671232:1,150,
834,691,604,628,59,82,162,127,215,46,1.3664383561643836:1,148,
840,689,604,630,59,82,162,127,214,45,1.3676975945017182:1,147,
846,684,604,635,58,82,162,126,213,43,1.3505154639175259:1,146,
852,724,648,639,101,81,162,126,211,43,1.3205128205128205:1,145,
858,726,653,642,50,95,164,124,249,44,1.3194888178913737:1,167,
864,724,653,644,49,95,163,124,249,44,1.3205128205128205:1,167,
870,722,653,646,48,95,163,124,246,46,1.3215434083601285:1,165,
876,719,653,649,47,95,163,124,242,48,1.3193548387096774:1,162,
882,717,653,651,46,95,163,124,240,49,1.3203883495145632:1,160,
888,712,653,656,44,94,163,124,240,47,1.3116883116883118:1,160,
894,709,653,659,44,93,162,124,239,47,1.3169934640522876:1,160,
900,708,653,660,44,93,162,124,238,47,1.321311475409836:1,160,
906,701,653,667,42,93,161,124,234,47,1.3366666666666667:1,158,
912,699,653,669,42,93,160,124,232,48,1.3377926421404682:1,157,
918,698,653,670,42,93,160,124,231,48,1.342281879194631:1,157,
924,696,653,672,41,93,160,124,230,48,1.3434343434343434:1,156,
930,734,696,677,43,93,154,120,276,48,1.3009404388714734:1,179,
936,731,696,680,43,92,153,120,277,46,1.29153605015674:1,180,
942,725,696,686,41,92,153,119,275,45,1.31629392971246:1,180,
948,722,696,689,41,92,152,119,274,44,1.3215434083601285:1,179,
954,715,696,696,39,91,152,118,270,45,1.3289902280130292:1,177,
