Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,689,0,4,75,112,103,124,242,33,0.9353932584269663:1,194,
12,686,0,7,70,113,100,127,242,34,0.9323943661971831:1,193,
18,677,0,16,64,108,106,122,243,34,0.9342857142857143:1,190,
24,672,0,21,55,110,110,124,241,32,0.9365994236311239:1,189,
30,666,0,27,52,108,111,120,244,31,0.9416909620991254:1,190,
36,659,0,34,40,117,111,118,243,30,0.9497041420118343:1,189,
42,657,0,36,35,116,116,117,243,30,0.9553571428571429:1,189,
48,656,0,37,27,119,118,115,247,30,0.9523809523809523:1,190,
54,672,18,39,41,113,126,114,248,30,0.9478260869565217:1,192,
60,670,18,41,34,116,122,117,247,34,0.9476744186046512:1,189,
66,666,18,45,27,121,122,115,246,35,0.9530791788856305:1,191,
72,663,18,48,19,126,124,111,249,34,0.9557522123893806:1,190,
78,659,18,52,17,123,128,110,244,37,0.9671641791044776:1,187,
84,654,18,57,17,115,134,103,248,37,0.963963963963964:1,189,
90,652,18,59,17,109,139,102,248,37,0.963855421686747:1,190,
96,648,18,63,17,102,146,96,250,37,0.9636363636363636:1,188,
102,646,18,65,17,100,145,96,248,40,0.9635258358662614:1,184,
108,644,18,67,17,94,149,93,251,40,0.9694189602446484:1,185,
114,642,18,69,17,87,155,90,251,42,0.9753846153846154:1,184,
120,641,18,70,16,82,159,88,253,43,0.9723076923076923:1,186,
126,694,75,74,57,95,155,90,254,43,1.0:1,187,
132,692,75,76,56,92,156,90,254,44,0.9942363112391931:1,185,
138,691,75,77,56,90,154,94,251,46,0.9971098265895953:1,183,
144,689,75,79,55,87,155,93,253,46,0.9971014492753624:1,183,
150,684,75,84,55,82,157,90,256,44,0.9883720930232558:1,184,
156,680,75,88,54,79,155,92,256,44,0.9883040935672515:1,184,
162,677,75,91,54,75,156,90,259,43,0.9911764705882353:1,185,
168,674,75,94,54,70,157,90,260,43,0.9940828402366864:1,186,
174,669,75,99,51,65,161,86,262,44,0.9851632047477745:1,184,
180,662,75,106,49,59,163,88,261,42,0.9702380952380952:1,183,
