Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,705,0,1,72,110,113,134,250,26,0.9583333333333334:1,200,
12,701,0,5,62,115,115,132,250,27,0.9581005586592178:1,199,
18,698,0,8,60,108,122,127,254,27,0.9551820728291317:1,199,
24,694,0,12,55,109,122,127,254,27,0.949438202247191:1,197,
30,694,0,12,51,107,127,125,253,31,0.949438202247191:1,196,
36,689,0,17,40,111,131,122,253,32,0.9518413597733711:1,196,
42,686,0,20,33,112,134,118,255,34,0.9488636363636364:1,198,
48,685,0,21,24,116,138,115,257,35,0.9515669515669516:1,198,
54,698,16,24,36,118,138,115,254,37,0.9551820728291317:1,197,
60,696,16,26,26,120,145,114,255,36,0.9605633802816902:1,197,
66,693,16,29,23,121,143,110,261,35,0.9576271186440678:1,201,
72,691,16,31,18,121,145,107,263,37,0.9630681818181818:1,202,
78,691,16,31,16,118,149,104,267,37,0.9630681818181818:1,204,
84,688,16,34,15,114,150,104,267,38,0.9601139601139601:1,203,
90,684,16,38,15,109,152,102,268,38,0.9598853868194842:1,204,
96,682,16,40,15,102,155,101,271,38,0.9654178674351584:1,206,
102,681,16,41,15,99,154,99,275,39,0.9682080924855492:1,206,
108,680,16,42,15,93,157,97,277,41,0.9653179190751445:1,206,
114,680,16,42,15,91,157,98,277,42,0.9653179190751445:1,206,
120,676,16,46,15,84,161,98,274,44,0.9708454810495627:1,206,
126,729,71,48,55,97,161,94,280,42,1.0027472527472527:1,211,
132,728,71,49,54,94,164,91,283,42,1.0055096418732783:1,213,
138,724,71,53,53,90,167,84,284,46,1.011111111111111:1,214,
144,720,71,57,52,86,166,87,281,48,1.0055710306406684:1,211,
150,716,71,61,51,83,167,87,279,49,1.0056022408963585:1,210,
156,712,71,65,48,76,169,86,283,50,1.0112994350282485:1,210,
162,711,71,66,48,70,173,85,285,50,1.0141643059490084:1,213,
168,708,71,69,48,66,176,82,285,51,1.017094017094017:1,212,
174,706,71,71,48,62,178,81,286,51,1.0171428571428571:1,212,
180,701,71,76,46,56,180,81,288,50,1.014367816091954:1,212,
186,698,71,79,46,46,188,76,291,51,1.0173410404624277:1,211,
192,696,71,81,45,39,192,74,294,52,1.017391304347826:1,213,
198,774,154,86,85,75,195,75,295,49,1.0750670241286864:1,214,
204,770,154,90,83,72,196,75,293,51,1.0810810810810811:1,213,
210,766,154,94,81,67,199,74,293,52,1.0815217391304348:1,212,
216,762,154,98,80,62,198,72,296,54,1.0876712328767124:1,212,
222,758,154,102,80,58,199,72,294,55,1.0824175824175823:1,211,
228,752,154,108,79,58,195,73,291,56,1.0831024930747923:1,209,
234,750,154,110,78,58,195,71,291,57,1.0891364902506964:1,207,
240,747,154,113,77,58,190,76,288,58,1.0924369747899159:1,204,
246,743,154,117,76,58,185,76,291,57,1.0870786516853932:1,206,
252,735,154,125,73,57,184,75,288,58,1.0880681818181819:1,204,
258,729,154,131,71,56,179,78,285,60,1.0888252148997135:1,203,
264,724,154,136,68,56,176,81,283,60,1.0804597701149425:1,201,
270,785,218,139,66,109,187,81,282,60,1.0657894736842106:1,201,
276,780,219,145,64,111,185,80,281,59,1.0689655172413792:1,200,
282,774,219,151,63,111,184,80,277,59,1.0695187165775402:1,200,
288,764,219,161,60,111,184,77,273,59,1.0874316939890711:1,199,
294,761,219,164,59,111,180,79,273,59,1.0906593406593406:1,198,
300,756,219,169,59,111,174,85,270,57,1.0941828254847645:1,195,
306,754,219,171,58,110,170,85,271,60,1.0944444444444446:1,195,
312,746,219,179,56,110,161,92,269,58,1.1014084507042254:1,194,
318,741,219,184,56,110,156,94,267,58,1.1111111111111112:1,192,
324,736,219,189,55,110,149,98,266,58,1.1028571428571428:1,189,
330,731,219,194,54,109,145,97,268,58,1.1127167630057804:1,188,
336,727,219,198,54,109,143,98,264,59,1.1133720930232558:1,186,
342,778,276,204,59,120,177,99,263,60,1.1315068493150684:1,186,
348,779,280,207,61,118,176,104,259,61,1.1284153005464481:1,183,
354,775,280,211,60,117,173,107,255,63,1.129120879120879:1,180,
360,770,280,216,58,117,171,108,253,63,1.12707182320442:1,178,
366,766,280,220,57,117,166,107,254,65,1.1277777777777778:1,177,
372,764,280,222,57,117,163,106,254,67,1.128133704735376:1,176,
378,760,280,226,56,117,159,109,253,66,1.1348314606741574:1,175,
384,754,280,232,56,117,154,109,252,66,1.1420454545454546:1,175,
390,748,280,238,54,116,146,114,252,66,1.143266475644699:1,175,
396,743,280,243,52,115,145,111,255,65,1.1412103746397695:1,176,
402,734,280,252,51,114,138,115,252,64,1.152492668621701:1,176,
408,730,280,256,51,114,133,119,249,64,1.1533923303834808:1,174,
414,783,339,262,108,114,130,118,251,62,1.139344262295082:1,174,
420,781,342,267,61,99,193,115,251,62,1.133879781420765:1,171,
426,775,342,273,61,99,187,116,251,61,1.1349862258953167:1,171,
432,770,342,278,59,99,183,116,249,64,1.1448467966573816:1,167,
438,764,342,284,57,99,179,118,245,66,1.1581920903954803:1,165,
444,761,342,287,56,99,177,120,242,67,1.1558073654390935:1,163,
450,752,342,296,54,98,168,126,240,66,1.160919540229885:1,163,
456,748,342,300,54,97,166,127,239,65,1.1744186046511629:1,164,
462,746,342,302,54,97,161,127,242,65,1.1749271137026238:1,166,
468,746,342,302,54,97,157,128,245,65,1.1749271137026238:1,168,
474,740,342,308,51,97,151,132,245,64,1.1893491124260356:1,169,
480,734,342,314,51,96,143,135,245,64,1.2042042042042043:1,170,
486,726,342,322,46,96,135,141,246,62,1.2134146341463414:1,171,
492,774,395,327,50,93,181,142,243,65,1.1864406779661016:1,169,
498,768,395,333,49,93,172,149,242,63,1.188034188034188:1,167,
504,763,395,338,48,93,169,151,240,62,1.1925287356321839:1,166,
510,759,395,342,47,93,164,153,241,61,1.19364161849711:1,168,
516,754,395,347,46,92,163,148,244,61,1.1982507288629738:1,170,
522,750,395,351,46,91,162,144,246,61,1.1994134897360704:1,172,
528,745,395,356,46,91,162,135,251,60,1.2106824925816024:1,173,
534,740,395,361,45,91,162,130,253,59,1.208955223880597:1,176,
540,733,395,368,44,91,162,125,252,59,1.2078313253012047:1,173,
546,732,395,369,44,91,162,119,255,61,1.2048192771084338:1,171,
