Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,664,0,3,62,103,92,148,235,24,1.0557275541795665:1,190,
12,658,0,9,53,104,91,149,236,25,1.0434782608695652:1,188,
18,650,0,17,45,103,93,143,239,27,1.0440251572327044:1,191,
24,647,0,20,35,107,96,138,244,27,1.0345911949685536:1,194,
30,646,0,21,30,110,97,134,247,28,1.0314465408805031:1,194,
36,642,0,25,26,111,96,129,252,28,1.0316455696202531:1,195,
42,638,0,29,19,114,99,125,254,27,1.0318471337579618:1,195,
48,634,0,33,15,112,102,125,252,28,1.0320512820512822:1,194,
54,651,18,34,28,113,104,123,253,30,1.034375:1,194,
60,648,18,37,26,109,106,120,256,31,1.031347962382445:1,196,
66,645,18,40,22,109,108,115,258,33,1.0411392405063291:1,195,
72,642,18,43,17,111,108,111,261,34,1.0445859872611465:1,196,
78,636,18,49,17,108,108,110,256,37,1.0516129032258064:1,192,
84,634,18,51,15,107,107,112,256,37,1.051779935275081:1,192,
90,633,18,52,15,105,109,109,256,39,1.0551948051948052:1,193,
96,628,18,57,14,97,116,107,256,38,1.0657894736842106:1,192,
102,626,18,59,13,90,120,106,257,40,1.0728476821192052:1,191,
108,623,18,62,13,88,122,101,258,41,1.0766666666666667:1,190,
114,620,18,65,13,83,126,98,257,43,1.0875420875420876:1,188,
120,617,18,68,13,76,132,93,260,43,1.0915254237288134:1,191,
126,679,82,70,63,84,134,92,262,44,1.1021671826625388:1,191,
132,677,82,72,62,80,134,93,264,44,1.0959752321981424:1,191,
138,670,82,79,61,75,137,88,265,44,1.09375:1,192,
144,668,82,81,61,65,147,82,269,44,1.0940438871473355:1,194,
150,664,82,85,59,64,145,80,272,44,1.0946372239747635:1,194,
156,663,82,86,59,58,148,79,275,44,1.0914826498422714:1,195,
162,660,82,89,59,55,150,78,273,45,1.1019108280254777:1,195,
168,654,82,95,57,50,154,77,272,44,1.1028938906752412:1,196,
174,649,82,100,54,44,156,74,276,45,1.1003236245954693:1,196,
180,644,82,105,52,38,160,71,275,48,1.1045751633986929:1,194,
186,643,82,106,52,33,163,71,277,47,1.1081967213114754:1,196,
192,641,82,108,51,29,165,70,277,49,1.1016393442622952:1,195,
198,707,152,112,70,72,169,69,277,50,1.0794117647058823:1,195,
204,703,154,118,70,70,168,69,276,50,1.0922619047619047:1,192,
210,699,154,122,70,66,170,68,275,50,1.0865671641791044:1,190,
216,694,154,127,67,61,173,65,276,52,1.0903614457831325:1,190,
222,692,154,129,66,61,169,65,278,53,1.0906344410876132:1,192,
228,690,154,131,66,61,166,66,278,53,1.0845921450151057:1,191,
234,683,154,138,63,61,162,64,280,53,1.0886850152905199:1,192,
240,680,154,141,62,61,161,61,281,54,1.0858895705521472:1,191,
246,677,154,144,61,61,159,62,281,53,1.0895061728395061:1,191,
252,673,154,148,58,61,156,64,281,53,1.08359133126935:1,191,
258,671,154,150,58,61,154,63,282,53,1.0838509316770186:1,191,
264,667,154,154,58,61,151,60,283,54,1.0778816199376946:1,190,
270,715,209,161,59,102,162,60,280,52,1.0664739884393064:1,188,
276,709,210,168,53,106,162,59,278,51,1.0670553935860059:1,188,
282,705,210,172,53,106,161,57,277,51,1.0735294117647058:1,188,
288,700,210,177,52,105,160,56,277,50,1.0710059171597632:1,189,
