Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,680,0,3,74,101,107,127,244,27,0.9484240687679083:1,198,
12,676,0,7,65,103,111,125,247,25,0.9481268011527377:1,200,
18,669,0,14,55,108,111,124,245,26,0.9618768328445748:1,199,
24,666,0,17,48,110,113,123,244,28,0.9704142011834319:1,201,
30,666,0,17,43,114,111,121,247,30,0.9704142011834319:1,203,
36,663,0,20,34,118,112,121,246,32,0.9673590504451038:1,201,
42,657,0,26,26,117,116,119,248,31,0.9789156626506024:1,203,
48,654,0,29,18,122,115,118,250,31,0.9818181818181818:1,205,
54,665,13,31,30,119,118,117,250,31,0.973293768545994:1,204,
60,661,13,35,22,120,124,109,253,33,0.9731343283582089:1,206,
66,660,13,36,17,114,131,110,251,37,0.9701492537313433:1,202,
72,657,13,39,13,113,134,108,252,37,0.9789156626506024:1,201,
78,655,13,41,12,112,132,108,254,37,0.9728915662650602:1,200,
84,650,13,46,12,109,132,109,250,38,0.9756838905775076:1,198,
90,648,13,48,11,105,135,107,250,40,0.981651376146789:1,197,
96,645,13,51,11,103,134,107,249,41,0.9907407407407407:1,198,
102,643,13,53,11,98,133,112,245,44,0.9907120743034056:1,195,
108,638,13,58,10,95,134,109,245,45,0.99375:1,196,
114,637,13,59,10,90,135,110,246,46,0.990625:1,196,
120,630,13,66,10,86,134,112,242,46,0.9873817034700315:1,193,
126,696,81,68,68,94,135,110,243,46,0.9661016949152542:1,192,
132,692,81,72,68,87,142,107,240,48,0.9715099715099715:1,190,
138,689,81,75,67,85,142,106,240,49,0.9685714285714285:1,189,
144,685,81,79,65,80,145,100,244,51,0.9797687861271677:1,193,
150,684,81,80,65,75,149,97,246,52,0.9826086956521739:1,194,
156,680,81,84,65,67,156,90,251,51,0.9825072886297376:1,197,
162,679,81,85,65,61,161,88,251,53,0.9795918367346939:1,197,
168,675,81,89,65,53,167,86,251,53,0.9911504424778761:1,197,
174,673,81,91,63,49,169,86,252,54,0.9970326409495549:1,196,
180,670,81,94,60,44,173,83,255,55,1.0:1,197,
186,665,81,99,58,35,178,86,254,54,0.996996996996997:1,195,
192,660,81,104,57,32,177,85,255,54,0.9939577039274925:1,194,
198,730,156,109,78,79,179,81,260,53,1.033426183844011:1,194,
204,728,156,111,76,76,179,81,263,53,1.0392156862745099:1,196,
210,722,156,117,75,70,184,78,262,53,1.0280898876404494:1,195,
216,714,156,125,73,65,187,72,263,54,1.0458452722063036:1,197,
222,710,156,129,72,63,187,73,259,56,1.0461095100864553:1,195,
228,704,156,135,70,63,184,73,258,56,1.0524781341107872:1,195,
234,701,156,138,69,63,181,71,255,62,1.0497076023391814:1,193,
240,698,156,141,69,62,175,74,255,63,1.0529411764705883:1,191,
246,690,156,149,66,62,174,73,251,64,1.0414201183431953:1,189,
252,688,156,151,65,62,172,74,251,64,1.0415430267062316:1,189,
258,682,156,157,63,62,168,74,249,66,1.048048048048048:1,185,
264,679,156,160,63,62,166,74,249,65,1.051359516616314:1,184,
270,717,200,166,45,113,171,74,251,63,1.019718309859155:1,183,
276,714,200,169,43,114,167,76,250,64,1.0169491525423728:1,181,
282,710,200,173,42,114,166,74,250,64,1.0227920227920229:1,182,
288,704,200,179,41,114,164,75,246,64,1.0288184438040346:1,180,
