Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,608,0,2,54,96,93,134,205,26,0.8765432098765432:1,162,
12,605,0,5,49,97,97,128,205,29,0.8788819875776398:1,160,
18,600,0,10,40,98,101,126,205,30,0.875:1,159,
24,598,0,12,32,102,100,125,208,31,0.8805031446540881:1,159,
30,593,0,17,28,96,107,124,206,32,0.8825396825396825:1,157,
36,592,0,18,24,99,108,119,210,32,0.8853503184713376:1,159,
42,588,0,22,20,97,112,117,208,34,0.8785942492012779:1,158,
48,585,0,25,16,96,115,113,210,35,0.875:1,157,
54,596,15,29,28,97,114,111,211,35,0.8625:1,157,
60,593,15,32,22,99,113,112,211,36,0.8647798742138365:1,158,
66,593,15,32,20,99,114,113,210,37,0.8647798742138365:1,157,
72,590,15,35,15,103,115,110,209,38,0.8670886075949367:1,156,
78,587,15,38,15,97,117,108,214,36,0.8634920634920635:1,157,
84,585,15,40,15,91,119,106,217,37,0.8630573248407644:1,158,
90,579,15,46,14,85,123,102,216,39,0.8557692307692307:1,157,
96,577,15,48,14,80,127,101,216,39,0.8553054662379421:1,156,
102,572,15,53,13,78,127,98,217,39,0.8511326860841424:1,158,
108,571,15,54,13,74,128,97,218,41,0.8538961038961039:1,160,
114,564,15,61,10,70,131,92,218,43,0.8613861386138614:1,159,
120,561,15,64,10,68,132,89,219,43,0.87:1,160,
126,610,66,66,51,72,136,85,222,44,0.8769230769230769:1,163,
132,608,66,68,51,68,133,84,228,44,0.8765432098765432:1,166,
138,603,66,73,50,68,133,80,227,45,0.8785046728971962:1,167,
144,598,66,78,49,64,134,79,225,47,0.8805031446540881:1,166,
150,593,66,83,48,57,137,80,223,48,0.8706624605678234:1,164,
156,591,66,85,47,52,139,82,223,48,0.8761904761904762:1,165,
162,586,66,90,45,48,142,80,222,49,0.8842443729903537:1,165,
168,581,66,95,43,40,144,81,224,49,0.8802588996763754:1,167,
174,576,66,100,43,35,145,83,220,50,0.8701298701298701:1,164,
180,574,66,102,42,31,144,81,225,51,0.8697068403908795:1,165,
186,571,66,105,40,29,145,78,227,52,0.8721311475409836:1,163,
192,564,66,112,40,26,145,78,225,50,0.8737541528239202:1,162,
198,628,133,115,68,61,148,76,227,48,0.891566265060241:1,165,
204,627,134,117,68,57,149,74,230,49,0.9:1,166,
210,621,134,123,67,53,149,72,230,50,0.8932926829268293:1,167,
216,617,134,127,66,52,146,72,233,48,0.8868501529051988:1,169,
222,615,134,129,66,48,147,68,238,48,0.8865030674846626:1,170,
228,609,134,135,66,48,144,66,234,51,0.897196261682243:1,169,
234,604,134,140,65,48,143,67,230,51,0.89937106918239:1,167,
240,600,134,144,64,48,142,65,231,50,0.8987341772151899:1,166,
246,598,134,146,63,48,138,67,232,50,0.9044585987261147:1,165,
252,593,134,151,63,47,134,68,232,49,0.9129032258064517:1,166,
258,588,134,156,61,47,133,69,229,49,0.9153094462540716:1,165,
264,584,134,160,60,46,131,70,227,50,0.9084967320261438:1,163,
270,623,176,163,43,95,140,70,225,50,0.916923076923077:1,161,
276,619,176,167,40,97,138,65,230,49,0.9283489096573209:1,162,
282,616,176,170,40,97,138,65,229,47,0.925:1,161,
288,612,176,174,39,97,138,64,228,46,0.9245283018867925:1,160,
294,612,176,174,39,97,138,64,227,47,0.9245283018867925:1,159,
300,610,176,176,39,97,133,64,230,47,0.9242902208201893:1,162,
306,610,176,176,39,97,126,70,229,49,0.9242902208201893:1,160,
312,602,176,184,36,95,124,71,228,48,0.9356913183279743:1,159,
318,599,176,187,36,95,117,77,227,47,0.9385113268608414:1,159,
324,596,176,190,36,94,113,78,228,47,0.935064935064935:1,159,
