Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,723,0,8,67,116,112,131,266,31,1.1390532544378698:1,215,
12,722,0,9,62,118,113,130,267,32,1.142433234421365:1,215,
18,718,0,13,54,122,112,130,270,30,1.1369047619047619:1,218,
24,713,0,18,50,120,115,125,271,32,1.1540785498489425:1,219,
30,711,0,20,43,124,116,123,273,32,1.1610942249240122:1,221,
36,707,0,24,38,125,116,123,272,33,1.1687116564417177:1,222,
42,702,0,29,27,130,117,121,270,37,1.173374613003096:1,216,
48,697,0,34,23,129,116,122,269,38,1.178125:1,215,
54,703,9,37,28,130,117,119,270,39,1.1697530864197532:1,215,
60,699,9,41,20,133,116,119,273,38,1.1640866873065014:1,217,
66,699,9,41,14,136,118,117,276,38,1.1640866873065014:1,219,
72,694,9,46,9,133,119,116,277,40,1.16875:1,218,
78,685,9,55,8,130,119,110,279,39,1.160883280757098:1,220,
84,683,9,57,8,124,124,109,277,41,1.1613924050632911:1,217,
90,681,9,59,8,118,129,106,279,41,1.161904761904762:1,221,
96,676,9,64,8,113,132,103,278,42,1.1736334405144695:1,220,
102,673,9,67,8,101,142,103,274,45,1.1850649350649352:1,218,
108,672,9,68,8,94,146,102,277,45,1.1818181818181819:1,219,
114,668,9,72,8,91,147,98,278,46,1.1901639344262296:1,221,
120,663,9,77,8,80,157,93,278,47,1.188118811881188:1,219,
126,737,86,80,75,82,160,90,282,48,1.193452380952381:1,220,
132,731,86,86,74,79,156,91,284,47,1.1951951951951951:1,222,
138,723,86,94,72,73,161,87,285,45,1.204268292682927:1,222,
144,720,86,97,72,67,163,84,288,46,1.2153846153846153:1,222,
150,716,86,101,71,65,160,87,288,45,1.21671826625387:1,220,
156,711,86,106,68,63,159,85,290,46,1.2080745341614907:1,219,
162,708,86,109,67,56,165,82,291,47,1.2125:1,222,
168,705,86,112,66,52,167,82,291,47,1.2169811320754718:1,221,
174,698,86,119,65,46,171,78,292,46,1.2371794871794872:1,221,
180,694,86,123,64,42,172,78,292,46,1.2315112540192925:1,222,
186,688,86,129,64,36,175,77,290,46,1.241042345276873:1,221,
192,683,86,134,64,28,177,77,289,48,1.2541254125412542:1,220,
198,761,171,141,87,85,173,81,288,47,1.1742857142857144:1,220,
204,756,172,147,84,83,177,78,286,48,1.166189111747851:1,218,
210,752,172,151,84,74,182,76,288,48,1.1671469740634006:1,219,
216,747,172,156,82,71,185,74,285,50,1.1715116279069768:1,218,
222,740,172,163,80,69,186,75,282,48,1.1764705882352942:1,217,
228,734,172,169,79,68,181,76,283,47,1.191044776119403:1,217,
234,724,172,179,75,68,177,75,280,49,1.2006079027355623:1,215,
240,722,172,181,75,68,175,75,280,49,1.2079510703363914:1,216,
246,719,172,184,74,68,173,76,277,51,1.2191358024691359:1,216,
252,715,172,188,72,68,171,78,273,53,1.220496894409938:1,212,
258,712,172,191,71,68,170,75,273,55,1.2319749216300941:1,212,
264,706,172,197,70,67,168,74,272,55,1.213166144200627:1,210,
270,759,228,200,58,125,174,75,268,59,1.1810344827586208:1,206,
276,752,228,207,52,128,171,73,267,61,1.1797101449275362:1,204,
282,743,228,216,49,128,168,72,265,61,1.1788856304985338:1,200,
288,741,228,218,48,128,167,72,264,62,1.1858407079646018:1,199,
294,741,228,218,48,128,165,71,264,65,1.1858407079646018:1,199,
300,738,228,221,47,127,161,72,267,64,1.1899109792284865:1,200,
306,736,228,223,47,126,158,73,266,66,1.1970149253731344:1,198,
312,731,228,228,47,126,153,76,264,65,1.1951951951951951:1,197,
318,727,228,232,46,124,151,75,263,68,1.1831831831831832:1,196,
324,721,228,238,44,124,150,76,258,69,1.1782477341389728:1,193,
330,714,228,245,43,123,146,77,256,69,1.1702127659574468:1,191,
336,707,228,252,42,123,141,79,254,68,1.162079510703364:1,190,
342,771,298,258,70,114,189,80,251,67,1.1779661016949152:1,189,
348,770,303,264,73,110,191,81,249,66,1.1751412429378532:1,188,
354,760,303,274,71,110,187,81,245,66,1.1652421652421652:1,183,
360,756,303,278,70,110,183,83,244,66,1.1724137931034482:1,182,
366,750,303,284,68,110,178,84,242,68,1.173913043478261:1,179,
372,747,303,287,68,110,173,85,244,67,1.1715116279069768:1,179,
378,742,303,292,67,109,169,88,241,68,1.1823529411764706:1,178,
384,735,303,299,67,109,161,94,237,67,1.1875:1,176,
390,734,303,300,66,109,158,96,236,69,1.191044776119403:1,174,
396,731,303,303,64,109,149,105,235,69,1.1951951951951951:1,173,
402,725,303,309,62,109,146,104,234,70,1.203647416413374:1,173,
408,722,303,312,61,109,140,108,235,69,1.201219512195122:1,172,
414,778,362,315,118,109,131,111,240,69,1.235632183908046:1,174,
420,778,365,318,62,101,192,115,240,68,1.2485549132947977:1,176,
426,772,365,324,60,101,191,114,238,68,1.244186046511628:1,174,
432,768,365,328,60,101,185,118,237,67,1.2456140350877194:1,172,
438,764,365,332,59,101,179,122,237,66,1.2536873156342183:1,172,
444,762,365,334,59,101,179,121,236,66,1.2544378698224852:1,171,
450,754,365,342,56,100,175,119,237,67,1.2574850299401197:1,170,
456,746,365,350,53,100,167,123,237,66,1.2469879518072289:1,171,
462,737,365,359,50,98,165,124,235,65,1.2469512195121952:1,170,
468,733,365,363,50,98,159,127,233,66,1.2347560975609757:1,167,
474,727,365,369,48,98,156,129,232,64,1.236923076923077:1,167,
480,725,365,371,48,98,150,132,233,64,1.2307692307692308:1,168,
486,722,365,374,48,98,146,134,233,63,1.2352941176470589:1,168,
492,770,414,375,48,106,183,134,233,66,1.2383720930232558:1,166,
498,766,414,379,48,106,177,138,231,66,1.2463343108504399:1,164,
504,762,414,383,46,106,170,143,232,65,1.247787610619469:1,165,
510,760,414,385,46,106,165,146,231,66,1.2418879056047198:1,164,
516,755,414,390,45,106,164,142,234,64,1.2403560830860534:1,166,
522,750,414,395,45,105,164,139,234,63,1.2388059701492538:1,166,
528,747,414,398,45,105,164,137,232,64,1.2432432432432432:1,164,
534,743,414,402,44,105,164,134,232,64,1.2515151515151515:1,164,
540,739,414,406,43,105,164,133,230,64,1.2530487804878048:1,162,
546,735,414,410,43,105,163,131,228,65,1.2546012269938651:1,160,
552,734,414,411,43,105,163,129,230,64,1.2515337423312884:1,162,
558,727,414,418,42,105,163,125,230,62,1.264797507788162:1,162,
564,779,473,425,57,92,210,130,227,63,1.271137026239067:1,160,
570,772,473,432,55,89,211,126,227,64,1.2840236686390532:1,161,
576,770,473,434,54,89,211,124,226,66,1.2916666666666667:1,161,
582,763,473,441,52,89,211,118,229,64,1.2981927710843373:1,160,
588,762,473,442,52,89,211,115,229,66,1.2951807228915662:1,158,
594,755,473,449,50,88,211,108,231,67,1.2948328267477203:1,160,
600,750,473,454,50,88,211,103,231,67,1.2935779816513762:1,159,
606,748,473,456,50,88,211,99,234,66,1.294478527607362:1,159,
612,737,473,467,49,88,209,92,233,66,1.3176100628930818:1,159,
618,732,473,472,49,88,209,87,232,67,1.3312101910828025:1,159,
624,726,473,478,49,88,209,86,228,66,1.3344051446945338:1,158,
630,725,473,479,49,88,209,75,238,66,1.3311897106109325:1,163,
636,771,527,487,54,88,207,117,239,66,1.2946428571428572:1,163,
642,764,527,494,51,90,202,117,239,65,1.2874251497005988:1,161,
648,757,527,501,49,90,201,113,240,64,1.2801204819277108:1,161,
654,753,527,505,47,90,201,108,241,66,1.2749244712990937:1,160,
660,746,527,512,46,90,199,105,241,65,1.2883435582822085:1,160,
666,740,527,518,45,90,198,104,238,65,1.2910216718266254:1,158,
672,734,527,524,44,90,197,97,240,66,1.29375:1,158,
678,727,527,531,43,90,196,95,240,63,1.2861635220125787:1,157,
684,724,527,534,43,90,196,92,241,62,1.2911392405063291:1,157,
690,718,527,540,42,90,194,88,244,60,1.2793650793650793:1,160,
696,713,527,545,41,89,194,84,246,59,1.2852564102564104:1,163,
702,711,527,547,41,89,194,78,247,62,1.293548387096774:1,163,
708,751,568,548,43,89,173,136,247,63,1.2757575757575759:1,164,
714,749,568,550,41,89,172,135,249,63,1.2696969696969698:1,163,
720,745,568,554,40,89,172,127,253,64,1.2782874617737003:1,167,
726,741,568,558,39,89,171,123,254,65,1.28:1,167,
732,738,568,561,38,89,170,121,255,65,1.2919254658385093:1,169,
738,735,568,564,37,89,170,121,254,64,1.296875:1,169,
744,732,568,567,36,88,170,121,253,64,1.3091482649842272:1,169,
750,728,568,571,35,88,170,120,251,64,1.3111111111111111:1,167,
