Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,685,0,0,61,124,112,135,220,33,1.1207430340557276:1,166,
12,680,0,5,56,124,111,138,218,33,1.118380062305296:1,164,
18,679,0,6,49,125,116,136,220,33,1.121875:1,165,
24,673,0,12,39,128,118,130,226,32,1.1365079365079365:1,166,
30,669,0,16,29,133,122,125,228,32,1.1442307692307692:1,166,
36,666,0,19,22,132,127,122,230,33,1.1553398058252426:1,168,
42,664,0,21,16,135,128,122,227,36,1.155844155844156:1,165,
48,659,0,26,15,134,126,119,228,37,1.167763157894737:1,166,
54,661,8,32,20,133,128,114,228,38,1.174342105263158:1,169,
60,658,8,35,16,127,136,111,230,38,1.1788079470198676:1,169,
66,656,8,37,15,121,138,113,229,40,1.1721854304635762:1,167,
72,653,8,40,7,125,140,113,226,42,1.1839464882943145:1,165,
78,651,8,42,7,118,145,108,229,44,1.1845637583892616:1,166,
84,650,8,43,7,114,146,107,233,43,1.1812080536912752:1,168,
90,647,8,46,6,111,145,108,233,44,1.193220338983051:1,168,
96,642,8,51,5,105,151,106,230,45,1.1986301369863013:1,166,
102,638,8,55,5,101,149,101,235,47,1.1924398625429553:1,169,
108,635,8,58,5,93,156,100,235,46,1.1972318339100345:1,168,
114,630,8,63,5,84,161,100,236,44,1.2183098591549295:1,169,
120,629,8,64,5,80,161,102,231,50,1.2147887323943662:1,164,
126,669,50,66,41,81,162,102,233,50,1.1934426229508197:1,165,
132,663,50,72,40,76,165,99,235,48,1.2026578073089702:1,166,
138,660,50,75,39,71,167,99,234,50,1.2073578595317727:1,164,
144,657,50,78,39,69,168,98,234,49,1.2046979865771812:1,164,
150,656,50,79,39,60,175,97,236,49,1.2087542087542087:1,166,
156,650,50,85,36,56,175,99,235,49,1.2184300341296928:1,166,
162,647,50,88,36,51,180,91,240,49,1.2233676975945018:1,170,
168,645,50,90,36,46,182,89,242,50,1.2241379310344827:1,171,
174,639,50,96,34,32,195,87,241,50,1.2264808362369337:1,171,
180,633,50,102,34,26,197,84,241,51,1.2288732394366197:1,170,
186,632,50,103,34,20,202,83,241,52,1.2253521126760563:1,169,
192,628,50,107,32,19,202,82,240,53,1.2269503546099292:1,170,
198,704,129,110,80,49,200,80,240,55,1.1529051987767585:1,170,
204,702,131,114,78,45,202,73,248,56,1.146788990825688:1,173,
210,698,131,118,76,44,196,75,251,56,1.1345565749235473:1,174,
216,696,131,120,75,37,200,76,249,59,1.1415384615384616:1,172,
222,693,131,123,74,36,199,74,250,60,1.1388888888888888:1,172,
228,691,131,125,73,36,199,69,253,61,1.1393188854489165:1,172,
234,688,131,128,71,36,197,71,251,62,1.1433021806853583:1,171,
240,685,131,131,70,36,197,69,249,64,1.1473354231974922:1,170,
