Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,692,0,4,62,111,91,130,268,30,0.9168975069252078:1,214,
12,690,0,6,54,114,95,129,265,33,0.9220055710306406:1,212,
18,686,0,10,47,116,95,130,263,35,0.9269662921348315:1,210,
24,678,0,18,38,117,98,126,263,36,0.9261363636363636:1,209,
30,677,0,19,32,117,103,121,268,36,0.9232954545454546:1,213,
36,674,0,22,27,118,107,116,270,36,0.9257142857142857:1,213,
42,670,0,26,21,120,106,114,269,40,0.9252873563218391:1,213,
48,668,0,28,14,123,109,111,270,41,0.9250720461095101:1,212,
54,681,14,29,25,121,112,112,271,40,0.9183098591549296:1,212,
60,679,14,31,22,120,115,109,272,41,0.9126760563380282:1,211,
66,677,14,33,20,120,116,106,274,41,0.9178470254957507:1,211,
72,672,14,38,14,122,117,105,273,41,0.9255014326647565:1,209,
78,671,14,39,14,118,121,100,276,42,0.9281609195402298:1,211,
84,667,14,43,14,114,122,100,275,42,0.938953488372093:1,210,
90,664,14,46,13,113,118,100,275,45,0.9415204678362573:1,210,
96,657,14,53,13,107,121,95,274,47,0.9380530973451328:1,207,
102,652,14,58,12,95,130,95,270,50,0.9404761904761905:1,202,
108,651,14,59,12,90,135,93,266,55,0.9432835820895522:1,200,
114,644,14,66,12,85,137,88,266,56,0.9515151515151515:1,196,
120,641,14,69,12,85,135,84,268,57,0.9602446483180428:1,200,
126,696,79,79,63,92,135,86,263,57,0.9829059829059829:1,200,
132,692,79,83,61,82,143,86,260,60,0.9885057471264368:1,196,
138,683,79,92,59,78,146,82,258,60,0.9912536443148688:1,194,
144,679,79,96,57,73,148,80,262,59,0.9970588235294118:1,196,
150,679,79,96,57,63,157,77,265,60,0.9970588235294118:1,197,
156,674,79,101,53,58,160,71,271,61,0.9823529411764705:1,199,
162,671,79,104,52,52,164,70,270,63,0.985207100591716:1,200,
168,668,79,107,51,47,166,69,272,63,0.9940298507462687:1,202,
174,663,79,112,50,41,170,64,275,63,0.9850299401197605:1,200,
180,658,79,117,49,36,171,62,277,63,0.9939393939393939:1,202,
186,650,79,125,48,32,173,57,280,60,0.9877675840978594:1,203,
192,647,79,128,47,25,177,58,280,60,0.9969135802469136:1,202,
198,722,159,133,79,69,178,57,279,60,1.0:1,202,
204,723,162,135,82,66,179,55,280,61,1.002770083102493:1,202,
210,718,162,140,80,64,181,54,277,62,1.0:1,200,
216,712,162,146,76,60,183,54,277,62,1.0:1,200,
222,707,162,151,76,57,185,50,277,62,0.9971751412429378:1,199,
228,703,162,155,76,57,181,51,278,60,0.9971590909090909:1,197,
234,697,162,161,74,57,178,51,271,66,1.0028735632183907:1,190,
240,695,162,163,72,57,175,53,272,66,1.0028818443804035:1,191,
246,689,162,169,70,56,174,53,270,66,1.0087463556851313:1,191,
252,682,162,176,68,56,172,54,266,66,1.0237388724035608:1,189,
258,676,162,182,67,56,167,55,266,65,1.0239520958083832:1,189,
264,674,162,184,66,56,162,59,265,66,1.024024024024024:1,188,
270,724,218,190,59,109,170,60,258,68,1.011111111111111:1,183,
276,725,219,190,57,111,166,64,258,69,1.0083102493074791:1,182,
282,722,219,193,56,111,164,63,258,70,1.0055555555555555:1,181,
288,718,219,197,56,111,163,64,256,68,1.0:1,179,
294,714,219,201,54,111,162,63,256,68,1.0:1,178,
300,710,219,205,53,111,158,66,254,68,0.9943820224719101:1,176,
306,705,219,210,52,111,156,64,255,67,1.0028409090909092:1,177,
312,700,219,215,51,110,150,66,256,67,1.005730659025788:1,180,
318,694,219,221,50,110,146,68,253,67,1.0115942028985507:1,181,
324,692,219,223,50,110,142,71,250,69,1.0174927113702623:1,180,
330,686,219,229,49,109,137,74,249,68,1.0235988200589972:1,179,
336,682,219,233,47,109,133,74,251,68,1.017751479289941:1,180,
342,725,270,241,52,108,174,76,249,66,1.0773638968481376:1,180,
348,723,270,243,49,110,168,79,250,67,1.0716332378223496:1,179,
354,720,270,246,49,110,167,79,249,66,1.0689655172413792:1,178,
360,716,270,250,49,110,162,81,249,65,1.069364161849711:1,177,
