Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,699,0,3,64,121,121,139,224,30,0.8541114058355438:1,168,
12,695,0,7,59,121,123,135,225,32,0.8582887700534759:1,166,
18,690,0,12,51,124,126,129,226,34,0.8598382749326146:1,163,
24,686,0,16,46,127,124,129,227,33,0.8540540540540541:1,162,
30,683,0,19,42,125,129,122,231,34,0.8610354223433242:1,166,
36,680,0,22,35,125,133,122,231,34,0.863013698630137:1,166,
42,678,0,24,28,127,135,121,230,37,0.8677685950413223:1,165,
48,676,0,26,26,126,136,121,228,39,0.8674033149171271:1,164,
54,685,12,29,30,129,138,119,231,38,0.8513513513513513:1,163,
60,679,12,35,24,127,140,119,230,39,0.845108695652174:1,162,
66,676,12,38,15,130,141,120,231,39,0.8469945355191257:1,160,
72,672,12,42,11,128,142,119,232,40,0.8512396694214877:1,158,
78,671,12,43,11,124,143,116,237,40,0.8535911602209945:1,162,
84,665,12,49,11,116,147,114,239,38,0.8575418994413407:1,164,
90,665,12,49,11,112,150,112,242,38,0.8575418994413407:1,165,
96,663,12,51,10,106,151,117,241,38,0.8623595505617978:1,164,
102,659,12,55,10,101,153,114,241,40,0.8668555240793201:1,163,
108,655,12,59,10,94,160,108,245,38,0.8714285714285714:1,165,
114,655,12,59,10,91,161,108,245,40,0.8714285714285714:1,164,
120,654,12,60,10,86,163,106,246,43,0.8739255014326648:1,163,
126,701,63,64,51,91,163,106,247,43,0.904891304347826:1,163,
132,695,63,70,50,84,167,104,247,43,0.9041095890410958:1,162,
138,694,63,71,50,79,171,100,250,44,0.9013698630136986:1,162,
144,691,63,74,49,75,170,102,249,46,0.9035812672176309:1,161,
150,687,63,78,47,72,172,99,250,47,0.9030470914127424:1,160,
156,681,63,84,46,66,174,97,251,47,0.9129213483146067:1,160,
162,680,63,85,45,62,176,94,256,47,0.9154929577464789:1,164,
168,676,63,89,45,55,178,93,259,46,0.9259259259259259:1,166,
174,668,63,97,43,48,181,91,260,45,0.9250720461095101:1,167,
180,666,63,99,42,42,185,91,259,47,0.9304347826086956:1,167,
186,660,63,105,41,35,184,94,258,48,0.9469026548672567:1,169,
192,655,63,110,39,32,181,96,260,47,0.9494047619047619:1,171,
198,707,123,118,61,66,181,94,256,49,0.936986301369863:1,169,
204,705,123,120,60,59,188,92,256,50,0.9368131868131868:1,168,
210,699,123,126,59,54,192,88,256,50,0.9362880886426593:1,168,
216,696,123,129,59,49,195,87,254,52,0.9333333333333333:1,165,
222,692,123,133,59,48,191,88,254,52,0.9222222222222223:1,162,
228,687,123,138,57,48,189,88,253,52,0.9297752808988764:1,161,
234,684,123,141,57,48,186,90,252,51,0.9267605633802817:1,161,
240,682,123,143,57,48,186,90,249,52,0.9211267605633803:1,158,
246,677,123,148,57,48,182,88,251,51,0.9178470254957507:1,157,
252,673,123,152,55,48,179,88,251,52,0.9228571428571428:1,157,
258,666,123,159,54,47,177,89,247,52,0.9137931034482759:1,155,
264,663,123,162,52,47,177,85,248,54,0.9217391304347826:1,156,
270,702,163,163,40,91,184,86,248,53,0.9232876712328767:1,156,
276,700,163,165,39,89,183,84,252,53,0.9178082191780822:1,159,
282,691,163,174,36,88,178,84,254,51,0.924791086350975:1,163,
288,688,163,177,36,87,176,80,257,52,0.9217877094972067:1,164,
294,681,163,184,35,87,174,81,254,50,0.9291784702549575:1,164,
300,677,163,188,35,86,170,82,255,49,0.9287749287749287:1,164,
306,667,163,198,34,86,167,82,248,50,0.9277456647398844:1,159,
312,663,163,202,33,85,164,78,252,51,0.9273255813953488:1,160,
318,661,163,204,32,85,162,80,252,50,0.9327485380116959:1,160,
324,654,163,211,30,85,157,84,249,49,0.9406528189910979:1,159,
330,652,163,213,30,85,151,90,247,49,0.9404761904761905:1,158,
336,649,163,216,29,85,149,88,249,49,0.9373134328358209:1,159,
342,700,217,219,55,79,178,89,249,50,0.9390581717451524:1,158,
348,693,219,228,55,79,170,92,249,48,0.9466292134831461:1,160,
354,687,219,234,51,79,165,96,248,48,0.9461756373937678:1,159,
360,682,219,239,51,79,158,100,247,47,0.9430199430199431:1,158,
366,676,219,245,50,78,153,101,247,47,0.9425287356321839:1,159,
372,673,219,248,49,78,148,104,247,47,0.9507246376811594:1,160,
378,667,219,254,49,78,142,108,244,46,0.9502923976608187:1,158,
384,665,219,256,49,78,137,111,243,47,0.9444444444444444:1,156,
390,661,219,260,48,77,133,113,244,46,0.9384164222873901:1,155,
396,659,219,262,48,77,132,111,245,46,0.9382352941176471:1,155,
402,655,219,266,47,76,126,113,245,48,0.9378698224852071:1,153,
408,654,219,267,47,76,124,109,251,47,0.9349112426035503:1,158,
414,710,277,269,104,76,121,109,254,46,0.9777158774373259:1,158,
420,704,278,276,58,74,161,112,255,44,0.9830985915492958:1,159,
426,696,278,284,55,74,156,116,250,45,0.994269340974212:1,157,
432,695,278,285,55,74,151,119,251,45,0.9971264367816092:1,158,
438,689,278,291,52,74,148,120,248,47,1.002906976744186:1,158,
