Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,677,0,5,79,114,91,130,218,45,1.070336391437309:1,177,
12,673,0,9,73,113,93,131,217,46,1.08359133126935:1,176,
18,672,0,10,66,109,101,131,218,47,1.0804953560371517:1,177,
24,669,0,13,53,119,102,128,218,49,1.0841121495327102:1,177,
30,667,0,15,48,122,103,123,218,53,1.084375:1,175,
36,664,0,18,39,127,105,119,219,55,1.0815047021943573:1,176,
42,659,0,23,33,126,110,116,219,55,1.0788643533123028:1,175,
48,653,0,29,24,132,109,118,216,54,1.0929487179487178:1,174,
54,660,11,33,29,134,111,111,222,53,1.0689655172413792:1,177,
60,658,11,35,22,134,116,111,221,54,1.0757097791798107:1,176,
66,658,11,35,14,138,120,104,227,55,1.0757097791798107:1,179,
72,656,11,37,12,137,122,100,230,55,1.0759493670886076:1,180,
78,651,11,42,11,135,120,102,228,55,1.0732484076433122:1,180,
84,644,11,49,11,128,124,101,224,56,1.0774193548387097:1,175,
90,640,11,53,11,125,123,101,223,57,1.077922077922078:1,173,
96,637,11,56,11,116,131,99,224,56,1.0816993464052287:1,172,
102,631,11,62,10,108,133,97,227,56,1.0688524590163935:1,174,
108,627,11,66,10,105,136,95,224,57,1.076158940397351:1,173,
114,624,11,69,10,99,142,90,228,55,1.08:1,174,
120,620,11,73,10,95,145,86,229,55,1.0875420875420876:1,173,
126,679,71,74,60,99,148,83,233,56,1.039039039039039:1,175,
132,676,71,77,58,98,147,82,234,57,1.042296072507553:1,177,
138,670,71,83,56,94,148,83,231,58,1.0364741641337385:1,174,
144,664,71,89,55,87,151,79,237,55,1.043076923076923:1,176,
150,660,71,93,55,83,153,77,238,54,1.049689440993789:1,178,
156,655,71,98,52,75,161,73,240,54,1.059748427672956:1,179,
162,651,71,102,52,68,164,73,240,54,1.053627760252366:1,177,
168,650,71,103,52,59,170,74,241,54,1.0504731861198737:1,177,
174,646,71,107,51,54,173,75,241,52,1.0507936507936508:1,176,
180,640,71,113,49,44,181,72,244,50,1.0512820512820513:1,178,
186,637,71,116,48,39,185,67,248,50,1.0548387096774194:1,179,
192,634,71,119,48,30,192,65,247,52,1.0651465798045603:1,180,
198,703,145,124,77,71,194,64,249,48,1.0922619047619047:1,181,
204,700,146,128,72,73,190,64,252,49,1.095808383233533:1,183,
210,696,146,132,71,63,197,63,251,51,1.0963855421686748:1,182,
216,692,146,136,71,59,197,60,254,51,1.0906344410876132:1,182,
222,686,146,142,68,57,197,58,254,52,1.0978593272171253:1,182,
228,682,146,146,68,57,195,58,249,55,1.1049382716049383:1,178,
234,678,146,150,67,57,195,56,248,55,1.11875:1,178,
240,674,146,154,65,57,190,58,248,56,1.119496855345912:1,177,
246,673,146,155,65,57,185,63,245,58,1.1230283911671923:1,175,
252,671,146,157,64,57,183,63,245,59,1.1301587301587301:1,175,
258,666,146,162,62,57,182,64,243,58,1.1210191082802548:1,173,
264,659,146,169,61,57,180,64,241,56,1.1258064516129032:1,172,
270,701,191,172,49,103,188,64,241,56,1.143730886850153:1,172,
276,700,192,174,45,107,187,64,242,55,1.1406727828746177:1,172,
282,694,192,180,44,106,185,66,237,56,1.1419753086419753:1,169,
288,692,192,182,44,106,184,67,234,57,1.1424148606811146:1,166,
294,685,192,189,43,104,181,66,234,57,1.1273291925465838:1,165,
300,683,192,191,43,104,176,68,234,58,1.134375:1,165,
306,681,192,193,42,104,168,72,235,60,1.128125:1,164,
312,675,192,199,40,104,162,77,235,57,1.1226415094339623:1,163,
318,672,192,202,40,104,160,78,234,56,1.1265822784810127:1,163,
324,667,192,207,40,103,157,79,233,55,1.1174603174603175:1,161,
330,665,192,209,39,102,152,84,233,55,1.1178343949044587:1,161,
336,663,192,211,39,101,150,86,231,56,1.1182108626198084:1,159,
342,718,249,213,58,100,185,87,233,55,1.0932944606413995:1,159,
348,714,251,219,58,98,183,88,234,53,1.0816326530612246:1,159,
354,710,251,223,58,98,177,92,234,51,1.0943952802359882:1,159,
360,705,251,228,58,98,174,92,232,51,1.1044776119402986:1,160,
366,698,251,235,57,97,172,93,228,51,1.108761329305136:1,156,
372,695,251,238,56,97,169,93,227,53,1.106060606060606:1,155,
378,690,251,243,54,96,166,95,226,53,1.110091743119266:1,154,
384,689,251,244,54,96,162,97,227,53,1.107033639143731:1,154,
390,687,251,246,52,96,157,100,228,54,1.107361963190184:1,153,
396,682,251,251,51,96,152,103,226,54,1.1180124223602483:1,154,
402,675,251,258,51,95,149,104,225,51,1.115987460815047:1,151,
408,667,251,266,49,95,144,106,223,50,1.124203821656051:1,151,
414,707,302,277,99,95,137,109,219,48,1.0917159763313609:1,148,
420,711,309,280,57,85,192,106,223,48,1.1035502958579881:1,151,
426,708,309,283,57,85,190,106,223,47,1.0946745562130178:1,151,
432,704,309,287,56,85,182,112,222,47,1.089020771513353:1,152,
438,698,309,293,54,85,179,113,223,44,1.089820359281437:1,152,
444,691,309,300,52,84,169,117,226,43,1.0876132930513596:1,155,
450,690,309,301,52,84,165,121,225,43,1.0909090909090908:1,155,
456,684,309,307,51,84,158,126,223,42,1.091743119266055:1,153,
462,678,309,313,49,83,147,133,224,42,1.0925925925925926:1,155,
468,672,309,319,48,83,142,132,227,40,1.1065830721003134:1,157,
