Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,686,0,3,72,118,109,113,242,32,0.96:1,201,
12,683,0,6,65,118,113,112,242,33,0.9570200573065902:1,200,
18,678,0,11,59,118,114,109,244,34,0.9595375722543352:1,198,
24,675,0,14,51,118,120,104,248,34,0.9565217391304348:1,199,
30,674,0,15,43,120,122,105,249,35,0.9536231884057971:1,199,
36,673,0,16,36,122,124,104,252,35,0.9507246376811594:1,199,
42,667,0,22,31,120,126,105,249,36,0.9560117302052786:1,198,
48,666,0,23,29,118,127,103,252,37,0.9530791788856305:1,199,
54,678,16,27,36,120,127,105,253,37,0.9371428571428572:1,200,
60,676,16,29,30,121,129,105,255,36,0.9369627507163324:1,201,
66,670,16,35,24,122,130,102,255,37,0.9364161849710982:1,200,
72,668,16,37,17,125,134,96,259,37,0.936231884057971:1,201,
78,665,16,40,14,124,135,93,261,38,0.9444444444444444:1,203,
84,658,16,47,14,115,141,91,259,38,0.9467455621301775:1,201,
90,655,16,50,14,115,138,91,260,37,0.9494047619047619:1,200,
96,650,16,55,13,112,140,87,259,39,0.9578313253012049:1,199,
102,648,16,57,13,107,144,82,262,40,0.9636363636363636:1,199,
108,647,16,58,13,105,143,82,264,40,0.9665653495440729:1,201,
114,643,16,62,13,102,143,80,263,42,0.9723926380368099:1,199,
120,641,16,64,12,94,149,82,262,42,0.9723076923076923:1,198,
126,687,68,70,52,103,147,81,260,44,0.940677966101695:1,195,
132,685,68,72,52,98,146,83,263,43,0.9405099150141643:1,195,
138,683,68,74,51,92,150,82,264,44,0.9458689458689459:1,195,
144,682,68,75,50,87,153,79,267,46,0.9485714285714286:1,196,
150,679,68,78,49,76,160,81,264,49,0.9455587392550143:1,193,
156,675,68,82,48,70,164,80,264,49,0.9452449567723343:1,192,
162,670,68,87,46,64,170,74,267,49,0.9420289855072463:1,193,
168,666,68,91,45,60,173,72,267,49,0.9416909620991254:1,193,
174,661,68,96,45,55,176,73,263,49,0.9384164222873901:1,191,
180,657,68,100,45,45,180,75,262,50,0.9437869822485208:1,191,
186,650,68,107,42,43,181,74,260,50,0.9578313253012049:1,190,
192,645,68,112,42,39,185,72,256,51,0.9664634146341463:1,187,
198,723,152,118,84,73,191,71,253,51,1.0139275766016713:1,184,
204,722,153,120,85,68,193,71,253,52,1.011142061281337:1,183,
210,720,153,122,83,63,194,73,253,54,1.0055710306406684:1,184,
216,714,153,128,79,58,197,73,253,54,1.0112676056338028:1,185,
222,710,153,132,79,52,199,73,253,54,1.0056497175141244:1,184,
228,702,153,140,77,51,196,74,249,55,1.011461318051576:1,180,
234,697,153,145,76,51,195,74,246,55,1.0086455331412103:1,180,
240,693,153,149,75,51,193,73,246,55,1.0204081632653061:1,180,
246,687,153,155,75,51,189,74,247,51,1.0029154518950438:1,181,
252,680,153,162,75,51,186,76,242,50,1.0118343195266273:1,178,
258,677,153,165,74,51,183,75,242,52,1.0089020771513353:1,177,
264,671,153,171,71,51,182,74,241,52,1.027190332326284:1,175,
270,715,199,173,51,107,188,74,243,52,1.03125:1,177,
276,714,202,177,49,112,186,71,244,52,1.0284090909090908:1,177,
282,710,202,181,49,111,186,67,246,51,1.0343839541547277:1,176,
288,707,202,184,49,110,183,70,244,51,1.037463976945245:1,175,
294,705,202,186,49,110,181,71,242,52,1.0375722543352601:1,172,
300,702,202,189,49,110,176,73,241,53,1.0347826086956522:1,170,
306,701,202,190,49,110,170,76,243,53,1.0377906976744187:1,171,
312,699,202,192,49,110,166,77,244,53,1.0379008746355685:1,171,
318,696,202,195,49,110,159,83,243,52,1.0410557184750733:1,170,
324,692,202,199,49,110,152,89,241,51,1.0412979351032448:1,168,
330,687,202,204,49,110,148,89,241,50,1.0446428571428572:1,167,
336,681,202,210,49,110,144,90,241,47,1.0636363636363637:1,166,
342,720,245,214,46,116,181,90,240,47,1.0630372492836677:1,164,
348,717,245,217,42,118,176,92,241,48,1.0603448275862069:1,165,
354,713,245,221,41,117,172,92,243,48,1.0666666666666667:1,166,
360,707,245,227,41,116,168,95,239,48,1.0612244897959184:1,163,
366,706,245,228,41,116,167,91,241,50,1.0583090379008746:1,161,
372,703,245,231,40,115,160,96,242,50,1.0555555555555556:1,161,
378,700,245,234,39,115,155,101,240,50,1.0588235294117647:1,161,
384,694,245,240,35,114,153,103,238,51,1.0654761904761905:1,160,
390,690,245,244,34,113,150,104,239,50,1.0658682634730539:1,160,
396,683,245,251,33,110,146,104,241,49,1.0634441087613293:1,161,
402,679,245,255,32,110,143,105,240,49,1.0764525993883791:1,161,
408,677,245,257,32,109,137,111,238,50,1.070336391437309:1,159,
414,734,305,260,92,109,134,113,235,51,1.0502793296089385:1,158,
420,736,311,264,66,77,192,115,235,51,1.0501392757660166:1,158,
426,734,311,266,65,77,186,116,237,53,1.0560224089635855:1,160,
432,731,311,269,64,77,183,116,238,53,1.053370786516854:1,160,
438,725,311,275,64,77,177,118,237,52,1.0596590909090908:1,160,
444,722,311,278,63,77,168,126,236,52,1.062857142857143:1,159,
450,716,311,284,61,77,162,129,234,53,1.069364161849711:1,156,
456,713,311,287,60,77,157,132,236,51,1.072674418604651:1,158,
462,709,311,291,59,77,152,136,234,51,1.0730994152046784:1,156,
468,704,311,296,58,77,147,136,234,52,1.0584795321637428:1,154,
474,696,311,304,58,76,140,141,227,54,1.0652818991097923:1,148,
480,695,311,305,58,76,137,141,228,55,1.068452380952381:1,148,
486,685,311,315,55,76,135,142,222,55,1.0694864048338368:1,144,
492,731,360,318,49,85,174,145,222,56,1.0649717514124293:1,145,
498,728,360,321,49,85,165,150,221,58,1.0681818181818181:1,144,
504,724,360,325,48,85,160,154,220,57,1.0744985673352436:1,144,
510,721,360,328,48,85,153,156,220,59,1.0778097982708934:1,142,
516,719,360,330,47,85,152,154,222,59,1.0780346820809248:1,143,
522,716,360,333,47,85,151,150,225,58,1.0753623188405796:1,144,
528,712,360,337,46,85,151,145,226,59,1.075801749271137:1,144,
534,710,360,339,46,85,150,140,230,59,1.0760233918128654:1,147,
540,708,360,341,46,85,150,134,234,59,1.0762463343108504:1,150,
546,704,360,345,45,85,149,128,240,57,1.0766961651917404:1,153,
552,698,360,351,44,85,148,122,242,57,1.0773809523809523:1,155,
558,695,360,354,43,85,148,120,242,57,1.0808383233532934:1,153,
564,733,403,359,43,97,169,124,245,55,1.0532212885154062:1,156,
570,727,403,365,42,98,168,119,246,54,1.0653409090909092:1,157,
576,720,403,372,40,98,168,115,243,56,1.0689655172413792:1,153,
582,712,403,380,40,98,167,111,241,55,1.075801749271137:1,152,
588,707,403,385,39,98,167,110,237,56,1.0733137829912023:1,149,
594,703,403,389,38,98,166,103,242,56,1.0737463126843658:1,149,
600,698,403,394,38,98,166,103,240,53,1.0835820895522388:1,149,
606,695,403,397,37,98,166,101,238,55,1.087087087087087:1,147,
612,690,403,402,37,98,165,95,241,54,1.0972644376899696:1,151,
618,688,403,404,36,98,165,94,241,54,1.1039755351681957:1,152,
624,682,403,410,35,98,165,91,240,53,1.1049382716049383:1,151,
630,679,403,413,34,98,164,84,246,53,1.108695652173913:1,153,
636,727,456,418,53,78,185,112,247,52,1.107246376811594:1,153,
642,725,457,421,54,76,187,108,247,53,1.1075581395348837:1,152,
