Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,728,0,4,78,113,127,136,242,32,0.9517426273458445:1,197,
12,723,0,9,71,114,128,134,244,32,0.9540540540540541:1,199,
18,716,0,16,68,112,130,133,240,33,0.9562841530054644:1,197,
24,713,0,19,61,114,134,131,240,33,0.9480874316939891:1,196,
30,711,0,21,54,117,136,130,239,35,0.9426229508196722:1,193,
36,706,0,26,48,114,135,130,244,35,0.9449035812672176:1,195,
42,701,0,31,35,118,141,128,243,36,0.9526462395543176:1,194,
48,697,0,35,27,121,143,125,246,35,0.9523809523809523:1,193,
54,709,17,40,37,121,146,122,246,37,0.96398891966759:1,192,
60,706,17,43,31,118,153,121,245,38,0.9720670391061452:1,190,
66,705,17,44,27,120,152,117,251,38,0.9692737430167597:1,194,
72,699,17,50,16,125,150,116,254,38,0.957983193277311:1,196,
78,695,17,54,16,114,157,114,256,38,0.963276836158192:1,196,
84,691,17,58,15,111,157,113,256,39,0.9630681818181818:1,196,
90,687,17,62,15,104,162,111,256,39,0.9628571428571429:1,194,
96,685,17,64,15,101,165,107,256,41,0.9683908045977011:1,193,
102,681,17,68,15,98,165,107,253,43,0.9796511627906976:1,193,
108,677,17,72,14,89,170,108,252,44,0.9737609329446064:1,192,
114,676,17,73,14,86,168,106,257,45,0.9708454810495627:1,195,
120,671,17,78,13,82,171,104,255,46,0.9619883040935673:1,194,
126,722,74,84,57,94,167,98,257,49,0.9780821917808219:1,193,
132,718,74,88,56,90,165,98,260,49,0.9725274725274725:1,196,
138,714,74,92,54,88,166,97,260,49,0.9723756906077348:1,196,
144,711,74,95,52,87,166,98,259,49,0.9695290858725761:1,195,
150,710,74,96,52,83,168,98,259,50,0.9722222222222222:1,194,
156,706,74,100,52,79,168,98,260,49,0.9720670391061452:1,194,
162,701,74,105,51,73,172,94,263,48,0.980225988700565:1,193,
168,696,74,110,50,68,174,92,264,48,0.9716713881019831:1,192,
174,692,74,114,49,62,175,92,266,48,0.9771428571428571:1,193,
180,688,74,118,48,58,175,95,264,48,0.9827089337175793:1,192,
186,681,74,125,47,52,174,97,263,48,0.9854227405247813:1,192,
