57, 75
58, 76
59, 75
58, 76
58, 75
57, 76
58, 77
59, 78
58, 78
58, 78
65, 65
63, 65
65, 65
66, 65
56, 86
56, 85
55, 84
54, 85
54, 86
54, 87
54, 86
54, 86
60, 76
61, 77
60, 77
59, 77
60, 77
60, 76
61, 77
61, 78
61, 79
61, 79
10, 70
11, 71
10, 71
11, 71
10, 70
9, 70
8, 71
9, 70
9, 70
54, 90
53, 90
53, 89
54, 88
54, 89
55, 89
55, 89
63, 92
64, 93
63, 92
62, 93
63, 92
63, 93
62, 94
61, 94
61, 94
59, 78
58, 79
59, 80
59, 81
59, 82
58, 81
58, 81
61, 80
62, 80
62, 81
61, 80
61, 79
62, 79
63, 80
64, 79
64, 79
10, 70
11, 71
10, 71
11, 70
10, 70
11, 71
10, 71
11, 71
10, 70
10, 70
56, 89
57, 89
58, 89
59, 88
58, 89
57, 89
57, 88
56, 89
57, 88
57, 88
66, 65
67, 66
67, 65
67, 66
67, 65
66, 65
65, 66
66, 66
67, 65
67, 65
55, 86
55, 85
56, 85
55, 85
56, 85
57, 84
57, 85
57, 84
57, 84
60, 95
60, 94
59, 95
60, 95
61, 95
60, 95
60, 95
56, 87
55, 86
56, 86
56, 87
55, 86
55, 87
56, 88
57, 89
56, 88
55, 89
55, 89
9, 70
10, 70
9, 70
10, 70
11, 71
10, 70
9, 71
10, 71
10, 71
57, 83
57, 84
58, 85
58, 84
57, 85
57, 86
57, 85
58, 85
58, 85
57, 80
56, 81
56, 82
55, 83
54, 84
55, 84
54, 83
55, 84
54, 85
55, 86
55, 86
59, 95
58, 95
57, 94
56, 95
57, 95
57, 95
65, 79
64, 78
63, 79
64, 79
64, 78
65, 77
66, 78
66, 78
68, 66
69, 67
69, 68
69, 69
70, 70
71, 71
72, 71
71, 72
72, 72
72, 72
73, 72
72, 73
73, 72
72, 72
73, 72
74, 72
73, 72
72, 72
73, 72
73, 72
57, 86
56, 85
57, 85
57, 86
57, 87
57, 87
11, 70
10, 71
11, 70
10, 71
9, 70
8, 69
8, 69
66, 79
67, 78
68, 79
69, 80
70, 79
69, 78
69, 78
56, 86
55, 86
54, 87
55, 87
54, 86
55, 87
54, 87
55, 86
54, 85
54, 85
54, 89
55, 88
55, 87
54, 86
54, 85
54, 85
58, 94
57, 94
58, 94
59, 95
58, 95
57, 94
57, 95
57, 95
53, 85
52, 84
53, 85
54, 85
55, 86
54, 85
54, 86
54, 86
72, 73
71, 73
71, 72
72, 73
73, 73
73, 72
72, 73
72, 73
68, 78
69, 79
68, 78
68, 79
69, 78
68, 77
68, 76
68, 77
67, 77
67, 77
7, 68
6, 68
5, 67
6, 66
6, 67
5, 66
6, 65
54, 86
55, 85
55, 84
56, 85
57, 84
58, 83
57, 82
58, 82
58, 82
57, 94
57, 95
56, 95
57, 95
58, 95
57, 94
58, 95
59, 95
59, 95
56, 87
55, 86
54, 86
54, 87
53, 86
52, 85
51, 85
50, 84
51, 83
51, 83
71, 72
70, 72
70, 71
69, 71
69, 72
70, 73
70, 73
52, 83
53, 82
54, 81
55, 80
55, 81
56, 80
55, 79
55, 80
55, 80
60, 95
61, 94
62, 95
62, 96
63, 95
63, 96
64, 96
64, 95
63, 96
63, 96
66, 76
65, 77
66, 78
66, 79
66, 80
66, 81
66, 81
53, 86
54, 86
55, 87
54, 87
54, 88
55, 87
55, 86
56, 87
55, 86
54, 85
54, 85
59, 81
59, 82
58, 82
59, 82
59, 81
58, 82
59, 83
59, 84
59, 84
69, 72
70, 71
69, 72
68, 71
68, 72
68, 71
69, 71
68, 71
68, 72
68, 72
62, 96
63, 96
62, 95
63, 94
62, 95
61, 95
60, 95
60, 95
55, 85
56, 85
57, 86
56, 85
56, 84
55, 83
56, 84
55, 84
55, 84
54, 80
53, 80
53, 81
54, 80
55, 80
55, 81
56, 81
56, 82
55, 83
56, 84
56, 84
67, 81
66, 82
65, 82
66, 81
65, 82
64, 83
63, 84
64, 83
64, 83
58, 85
59, 84
59, 83
59, 84
58, 84
58, 84
59, 95
60, 94
59, 95
58, 95
58, 94
57, 95
56, 96
57, 95
57, 94
58, 95
58, 95
57, 85
57, 84
56, 85
55, 85
54, 84
55, 84
55, 84
55, 85
54, 85
54, 84
55, 85
54, 86
54, 87
54, 86
54, 85
54, 85
67, 71
66, 72
67, 72
66, 71
66, 70
66, 70
64, 84
65, 83
65, 84
66, 84
66, 85
65, 85
64, 86
63, 86
64, 86
64, 86
57, 84
58, 83
57, 83
56, 82
57, 82
57, 82
65, 87
66, 87
65, 87
66, 87
65, 88
64, 89
64, 89
57, 95
56, 96
56, 95
57, 96
56, 95
57, 95
56, 96
57, 95
58, 94
57, 94
57, 94
54, 85
55, 86
55, 85
54, 85
53, 86
53, 87
52, 88
52, 88
67, 69
66, 69
66, 68
67, 69
67, 70
68, 69
68, 69
58, 83
57, 83
58, 82
57, 83
58, 84
58, 83
57, 82
57, 82
55, 85
55, 86
56, 87
57, 86
56, 86
57, 87
56, 88
55, 89
55, 90
55, 91
55, 91
51, 87
50, 86
51, 87
52, 88
53, 89
54, 90
53, 90
53, 91
53, 90
53, 90
67, 70
68, 70
69, 69
69, 70
68, 69
69, 70
70, 69
70, 69
58, 94
58, 95
58, 94
59, 93
58, 94
57, 94
57, 95
58, 94
58, 94
65, 90
66, 89
66, 88
65, 88
66, 89
65, 89
64, 90
64, 90
54, 91
54, 90
54, 89
54, 88
54, 87
53, 88
52, 87
51, 87
51, 87
57, 81
57, 80
58, 79
57, 79
57, 78
58, 78
57, 79
56, 79
55, 79
55, 79
57, 94
58, 95
58, 94
59, 95
60, 94
61, 94
62, 93
62, 94
61, 94
61, 94
54, 90
53, 89
54, 90
54, 91
55, 90
54, 91
54, 91
56, 79
56, 78
57, 78
58, 78
59, 77
59, 78
59, 78
70, 68
71, 67
70, 67
71, 67
71, 68
71, 69
71, 68
72, 69
72, 69
65, 89
64, 90
64, 91
64, 92
64, 91
63, 90
63, 90
52, 87
53, 86
53, 85
52, 85
53, 86
52, 86
53, 87
54, 88
53, 89
53, 88
53, 88
63, 89
63, 90
62, 89
63, 89
62, 88
62, 87
61, 88
61, 88
55, 91
54, 91
55, 91
54, 91
55, 91
55, 90
56, 89
57, 88
57, 89
58, 88
58, 88
59, 79
58, 80
58, 81
59, 81
60, 81
61, 81
60, 81
59, 80
60, 80
60, 79
60, 79
53, 87
52, 86
52, 85
51, 84
52, 84
53, 83
54, 84
53, 85
54, 84
54, 84
60, 95
61, 94
62, 94
63, 93
62, 94
61, 93
60, 93
61, 94
61, 94
73, 70
73, 69
72, 69
72, 68
72, 69
71, 70
70, 70
70, 70
55, 83
54, 84
54, 85
55, 84
55, 85
56, 85
55, 85
55, 86
54, 86
54, 86
62, 87
63, 86
64, 85
65, 84
66, 84
65, 84
64, 83
63, 83
64, 82
64, 82
61, 80
62, 79
63, 80
64, 80
63, 81
62, 80
62, 80
62, 93
62, 94
61, 93
61, 94
62, 95
61, 94
61, 94
57, 88
58, 88
57, 88
56, 89
57, 90
56, 89
57, 90
58, 89
59, 88
59, 88
71, 71
70, 71
69, 72
70, 72
70, 71
71, 70
71, 70
55, 85
54, 85
55, 85
55, 84
54, 84
53, 83
53, 83
72, 71
73, 70
72, 70
72, 69
71, 69
71, 70
71, 70
58, 87
59, 88
58, 87
57, 88
56, 87
56, 86
55, 86
54, 85
54, 85
62, 93
63, 94
63, 95
63, 94
64, 94
64, 95
65, 96
64, 96
63, 95
63, 95
63, 79
62, 78
63, 78
64, 78
63, 79
64, 78
63, 79
63, 79
63, 83
63, 82
64, 82
64, 81
64, 82
64, 82
64, 80
63, 80
64, 79
63, 78
62, 78
63, 79
63, 79
52, 82
53, 81
53, 82
54, 81
54, 80
54, 81
53, 82
54, 82
55, 82
55, 82
63, 83
63, 84
64, 83
64, 84
65, 85
65, 86
64, 87
63, 86
62, 87
62, 87
55, 86
54, 86
53, 86
53, 87
54, 88
53, 89
53, 90
54, 91
55, 90
56, 89
56, 89
64, 96
63, 96
63, 95
64, 94
63, 93
62, 92
63, 91
62, 92
63, 92
64, 91
64, 91
6, 65
6, 65
5, 65
6, 65
5, 66
5, 65
6, 66
6, 66
72, 70
72, 69
73, 70
73, 69
72, 68
71, 69
71, 69
64, 80
65, 80
65, 79
64, 80
64, 79
63, 79
62, 78
62, 77
62, 76
62, 76
63, 87
62, 87
63, 86
64, 85
63, 85
62, 85
62, 84
63, 83
63, 83
71, 70
71, 71
70, 70
69, 71
69, 70
69, 69
69, 69
6, 65
6, 66
6, 67
7, 68
6, 67
5, 66
6, 65
55, 81
56, 80
57, 80
56, 81
56, 82
57, 83
57, 83
55, 90
55, 91
55, 90
54, 91
53, 92
53, 93
53, 92
53, 91
53, 90
53, 90
64, 92
63, 93
62, 93
62, 94
63, 94
62, 95
62, 95
64, 82
65, 81
66, 81
67, 81
68, 81
69, 81
69, 81
69, 81
69, 81
69, 81
61, 77
60, 78
59, 79
58, 80
58, 81
58, 82
58, 82
64, 65
64, 66
64, 67
64, 68
64, 68
8, 66
9, 67
10, 68
11, 69
12, 70
13, 71
14, 72
15, 73
16, 74
17, 75
19, 77
20, 78
21, 79
22, 80
23, 81
24, 82
25, 83
26, 84
27, 85
28, 86
30, 87
31, 87
32, 87
33, 87
34, 87
35, 87
37, 87
38, 87
39, 87
40, 87
41, 87
42, 87
43, 87
44, 87
45, 87
47, 87
48, 87
49, 87
50, 87
51, 87
52, 87
53, 87
53, 87
61, 94
60, 93
59, 92
59, 91
59, 90
59, 89
59, 88
59, 87
59, 86
59, 85
59, 85
54, 89
55, 88
56, 87
57, 87
58, 87
59, 87
60, 87
61, 87
62, 87
62, 87
68, 70
67, 71
66, 72
65, 73
64, 74
63, 75
63, 75
58, 84
59, 84
60, 84
61, 84
62, 84
63, 84
63, 84
41, 65
42, 66
43, 67
43, 67
65, 69
66, 70
67, 71
68, 72
69, 73
69, 73
58, 65
58, 65
68, 80
67, 80
66, 80
65, 80
64, 80
63, 80
62, 80
61, 80
61, 80
62, 65
62, 66
62, 67
62, 68
62, 69
62, 70
62, 71
62, 71
64, 85
65, 86
66, 87
67, 87
68, 87
68, 87
68, 87
68, 87
57, 81
56, 81
55, 81
55, 81
55, 81
55, 81
55, 81
63, 76
63, 77
63, 78
63, 79
63, 80
63, 80
61, 88
60, 89
59, 89
58, 89
57, 89
57, 89
54, 86
55, 85
56, 84
57, 83
58, 82
59, 81
59, 81
54, 65
54, 66
54, 67
54, 68
54, 69
54, 70
54, 70
58, 84
57, 83
56, 82
55, 81
54, 80
53, 79
52, 78
51, 77
50, 76
50, 75
50, 75
51, 76
52, 77
53, 78
54, 79
55, 80
56, 81
57, 82
58, 83
58, 83
55, 65
55, 66
55, 67
55, 68
55, 69
55, 70
55, 71
55, 72
55, 72
60, 65
60, 66
60, 67
60, 68
60, 69
60, 70
60, 70
61, 72
60, 73
59, 74
58, 74
57, 74
56, 74
56, 74
69, 65
69, 66
69, 67
69, 68
69, 69
69, 70
69, 71
69, 72
69, 73
69, 74
69, 75
69, 76
69, 76
69, 76
