Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,666,0,5,55,113,97,148,235,18,0.8707865168539326:1,193,
12,660,0,11,47,119,94,148,234,18,0.864406779661017:1,190,
18,657,0,14,42,116,97,150,234,18,0.8559322033898306:1,190,
24,655,0,16,35,116,101,148,236,19,0.8555240793201133:1,189,
30,650,0,21,30,113,107,147,230,23,0.8624641833810889:1,185,
36,647,0,24,27,111,109,143,231,26,0.8591954022988506:1,184,
42,645,0,26,22,112,110,139,236,26,0.8641618497109826:1,189,
48,643,0,28,15,113,111,138,238,28,0.8691860465116279:1,190,
54,661,20,30,29,114,113,134,242,29,0.8619718309859155:1,192,
60,660,20,31,28,113,115,128,246,30,0.864406779661017:1,194,
66,659,20,32,25,112,117,121,255,29,0.8668555240793201:1,199,
72,653,20,38,19,113,118,118,255,30,0.8764367816091954:1,199,
78,650,20,41,19,109,121,116,253,32,0.8786127167630058:1,198,
84,648,20,43,18,105,124,113,256,32,0.8837209302325582:1,201,
90,646,20,45,18,101,126,111,256,34,0.8888888888888888:1,199,
96,642,20,49,18,95,129,107,259,34,0.8938053097345132:1,201,
102,635,20,56,16,91,129,105,262,32,0.8898809523809523:1,205,
108,632,20,59,16,86,130,106,262,32,0.8865671641791045:1,202,
114,626,20,65,15,83,130,101,264,33,0.8855421686746988:1,202,
120,618,20,73,15,79,129,102,261,32,0.878419452887538:1,199,
126,678,82,75,61,88,133,102,260,34,0.9044943820224719:1,197,
132,670,82,83,59,81,136,102,258,34,0.9088319088319088:1,194,
138,665,82,88,59,77,137,99,257,36,0.9109195402298851:1,193,
144,657,82,96,55,70,140,99,258,35,0.9043478260869565:1,195,
150,648,82,105,54,62,146,95,255,36,0.9058823529411765:1,194,
156,644,82,109,52,57,148,93,257,37,0.9053254437869822:1,195,
162,639,82,114,51,53,150,88,260,37,0.9074626865671642:1,195,
168,636,82,117,50,46,157,83,262,38,0.9041916167664671:1,195,
174,634,82,119,50,42,159,82,263,38,0.8982035928143712:1,195,
180,633,82,120,50,39,161,77,268,38,0.9009009009009009:1,198,
186,627,82,126,49,36,162,70,271,39,0.9057750759878419:1,200,
192,625,82,128,49,30,166,68,273,39,0.9113149847094801:1,201,
198,705,167,133,89,71,169,64,273,39,0.9002695417789758:1,201,
204,703,167,135,84,72,170,64,274,39,0.9:1,201,
210,697,167,141,81,70,169,64,275,38,0.8991825613079019:1,202,
216,691,167,147,79,66,168,64,274,40,0.8931506849315068:1,201,
222,685,167,153,77,64,169,64,272,39,0.8975069252077562:1,200,
228,681,167,157,76,64,167,64,269,41,0.8969359331476323:1,199,
234,675,167,163,74,64,165,62,267,43,0.9014084507042254:1,197,
240,668,167,170,70,64,165,58,265,46,0.9140401146131805:1,194,
246,667,167,171,69,64,163,60,263,48,0.9166666666666666:1,192,
252,660,167,178,68,64,159,61,259,49,0.9298245614035088:1,192,
258,656,167,182,68,64,157,61,259,47,0.9351032448377581:1,193,
264,652,167,186,68,64,155,59,259,47,0.9462686567164179:1,193,
270,694,213,190,47,114,170,57,258,48,0.949438202247191:1,192,
276,689,215,197,47,115,164,60,253,50,0.9573863636363636:1,188,
282,686,215,200,46,115,161,61,252,51,0.96:1,187,
288,684,215,202,46,115,158,61,252,52,0.9598853868194842:1,186,
294,682,215,204,45,115,155,63,252,52,0.9541547277936963:1,186,
300,680,215,206,45,115,152,65,249,54,0.9540229885057471:1,183,
306,673,215,213,41,115,147,64,252,54,0.9450867052023122:1,186,
312,668,215,218,40,115,137,72,251,53,0.9475218658892128:1,185,
318,664,215,222,39,115,132,76,246,56,0.9529411764705882:1,181,
324,662,215,224,39,115,127,77,247,57,0.9528023598820059:1,180,
330,660,215,226,38,115,125,75,249,58,0.9526627218934911:1,178,
336,653,215,233,36,114,123,75,248,57,0.9550898203592815:1,178,
342,706,273,238,59,109,158,77,245,58,0.9502762430939227:1,173,
348,705,276,242,59,103,163,77,243,60,0.9475138121546961:1,171,
354,701,276,246,58,103,158,77,245,60,0.9581005586592178:1,173,
360,697,276,250,57,102,155,77,246,60,0.9578651685393258:1,173,
366,694,276,253,57,102,152,78,245,60,0.96045197740113:1,173,
372,690,276,257,56,102,148,80,245,59,0.9602272727272727:1,172,
378,685,276,262,54,102,146,80,244,59,0.9571428571428572:1,172,
384,680,276,267,51,102,142,84,241,60,0.9428571428571428:1,169,
