Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,676,0,7,64,118,99,148,218,29,1.0484848484848486:1,168,
12,672,0,11,56,120,103,144,218,31,1.0425531914893618:1,169,
18,665,0,18,49,120,105,143,215,33,1.0461538461538462:1,166,
24,660,0,23,40,126,104,140,216,34,1.049689440993789:1,165,
30,657,0,26,36,124,108,137,220,32,1.0467289719626167:1,166,
36,655,0,28,27,125,112,134,224,33,1.0532915360501567:1,168,
42,652,0,31,23,125,112,131,228,33,1.0567823343848581:1,171,
48,648,0,35,21,120,116,126,230,35,1.0571428571428572:1,171,
54,658,12,37,27,120,119,129,228,35,1.0757097791798107:1,171,
60,656,12,39,23,121,120,126,230,36,1.0694006309148265:1,172,
66,652,12,43,16,123,122,126,229,36,1.0632911392405062:1,172,
72,648,12,47,12,125,122,123,230,36,1.0636942675159236:1,175,
78,646,12,49,12,119,125,123,230,37,1.0638977635782747:1,175,
84,644,12,51,12,117,126,118,234,37,1.064102564102564:1,178,
90,640,12,55,12,111,131,110,236,40,1.0711974110032363:1,181,
96,636,12,59,12,108,129,109,239,39,1.0784313725490196:1,183,
102,632,12,63,12,105,126,112,237,40,1.0721311475409836:1,181,
108,631,12,64,12,98,132,110,240,39,1.0688524590163935:1,182,
114,626,12,69,11,91,136,109,241,38,1.066006600660066:1,183,
120,622,12,73,11,85,139,106,242,39,1.0733333333333333:1,183,
126,663,55,75,44,88,145,106,239,41,1.0849056603773586:1,183,
132,660,55,78,42,83,149,103,243,40,1.0886075949367089:1,187,
138,656,55,82,42,76,152,106,240,40,1.0825396825396825:1,185,
144,656,55,82,42,75,153,102,243,41,1.0825396825396825:1,185,
150,654,55,84,42,70,154,98,249,41,1.0828025477707006:1,190,
156,650,55,88,41,64,157,95,251,42,1.0833333333333333:1,191,
162,649,55,89,41,57,162,96,250,43,1.0868167202572347:1,190,
168,646,55,92,40,52,165,95,251,43,1.0838709677419356:1,191,
174,642,55,96,40,47,167,95,248,45,1.0912052117263844:1,189,
180,640,55,98,38,40,172,89,255,46,1.091503267973856:1,192,
186,636,55,102,36,33,176,87,255,49,1.0852459016393443:1,191,
192,635,55,103,36,30,179,83,257,50,1.0888157894736843:1,191,
198,712,134,105,80,62,181,79,260,50,1.063768115942029:1,191,
204,710,136,109,79,55,185,80,260,51,1.063953488372093:1,192,
210,708,136,111,79,51,189,75,263,51,1.0701754385964912:1,194,
216,699,136,120,77,44,194,72,262,50,1.0741839762611276:1,192,
222,692,136,127,75,44,191,65,266,51,1.0718562874251496:1,194,
228,685,136,134,74,44,187,64,266,50,1.082066869300912:1,195,
234,680,136,139,72,44,183,68,263,50,1.0987654320987654:1,195,
240,673,136,146,68,44,182,67,260,52,1.103125:1,193,
246,669,136,150,67,44,180,66,261,51,1.1037735849056605:1,193,
252,665,136,154,64,44,177,68,261,51,1.0911949685534592:1,192,
258,661,136,158,63,44,174,67,263,50,1.0984126984126985:1,192,
264,658,136,161,61,44,173,66,264,50,1.0955414012738853:1,192,
270,706,188,165,50,97,179,66,263,51,1.064327485380117:1,191,
276,701,189,171,51,93,179,66,261,51,1.061764705882353:1,189,
282,694,189,178,49,93,176,65,260,51,1.0716417910447762:1,188,
288,685,189,187,44,93,171,65,260,52,1.0757575757575757:1,187,
294,682,189,190,43,93,168,65,261,52,1.0729483282674772:1,187,
300,680,189,192,42,93,166,66,258,55,1.0731707317073171:1,184,
306,673,189,199,40,92,160,69,258,54,1.0707692307692307:1,183,
312,671,189,201,39,92,157,71,257,55,1.0773993808049536:1,181,
318,666,189,206,38,92,155,68,257,56,1.061919504643963:1,179,
324,661,189,211,38,92,148,71,260,52,1.0527950310559007:1,180,
330,659,189,213,37,92,143,75,259,53,1.059375:1,180,
336,654,189,218,35,92,138,77,260,52,1.0501567398119123:1,179,
342,707,247,223,59,93,165,80,256,54,1.0257879656160458:1,176,
348,703,248,228,58,93,161,83,256,52,1.03768115942029:1,175,
354,701,248,230,58,93,156,86,256,52,1.043731778425656:1,177,
360,696,248,235,58,93,152,87,253,53,1.0470588235294118:1,176,
366,693,248,238,57,93,149,87,252,55,1.0442477876106195:1,176,
372,688,248,243,57,92,144,90,252,53,1.0598802395209581:1,178,
378,684,248,247,56,92,140,91,252,53,1.066465256797583:1,179,
384,682,248,249,56,92,135,95,251,53,1.0666666666666667:1,178,
390,678,248,253,56,91,134,92,252,53,1.0670731707317074:1,178,
