Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,688,0,1,65,106,129,120,233,35,1.1366459627329193:1,184,
12,682,0,7,56,108,129,115,237,37,1.13125:1,184,
18,675,0,14,52,109,128,111,237,38,1.1428571428571428:1,185,
24,672,0,17,49,107,130,106,242,38,1.1333333333333333:1,187,
30,669,0,20,44,109,128,107,243,38,1.1305732484076434:1,187,
36,667,0,22,36,111,132,105,244,39,1.1309904153354633:1,186,
42,663,0,26,27,116,132,102,247,39,1.125:1,186,
48,659,0,30,21,118,133,100,248,39,1.1258064516129032:1,186,
54,679,21,31,37,121,134,97,250,40,1.095679012345679:1,187,
60,676,21,34,31,117,140,96,251,41,1.1059190031152648:1,188,
66,670,21,40,24,118,140,96,248,44,1.120253164556962:1,185,
72,665,21,45,21,116,139,99,247,43,1.1246006389776357:1,185,
78,665,21,45,19,113,140,99,250,44,1.1246006389776357:1,188,
84,661,21,49,19,111,137,99,249,46,1.1185897435897436:1,186,
90,654,21,56,19,108,136,99,249,43,1.1233766233766234:1,186,
96,651,21,59,18,107,136,97,250,43,1.1274509803921569:1,186,
102,649,21,61,18,103,137,96,252,43,1.1278688524590164:1,187,
108,645,21,65,18,100,136,93,254,44,1.1217105263157894:1,187,
114,642,21,68,18,93,137,94,255,45,1.1258278145695364:1,187,
120,639,21,71,17,88,139,95,253,47,1.13:1,187,
126,685,74,78,51,99,142,92,254,47,1.1339563862928348:1,186,
132,684,74,79,51,91,144,93,258,47,1.1308411214953271:1,188,
138,683,74,80,51,85,147,93,259,48,1.134375:1,187,
144,680,74,83,51,83,145,89,262,50,1.125:1,188,
150,673,74,90,51,80,146,85,262,49,1.1230283911671923:1,189,
156,669,74,94,51,71,152,86,262,47,1.1170886075949367:1,188,
162,662,74,101,49,66,154,88,259,46,1.1217948717948718:1,186,
168,658,74,105,49,63,155,90,253,48,1.1363636363636365:1,184,
174,653,74,110,49,60,157,85,255,47,1.1339869281045751:1,185,
180,646,74,117,48,53,162,85,253,45,1.1390728476821192:1,184,
186,643,74,120,48,43,170,80,257,45,1.1433333333333333:1,186,
192,638,74,125,47,39,170,79,258,45,1.1409395973154361:1,187,
198,699,140,130,66,80,173,80,255,45,1.184375:1,185,
204,695,140,134,65,78,170,81,256,45,1.171875:1,184,
210,689,140,140,64,68,179,81,252,45,1.1735015772870663:1,181,
216,681,140,148,62,65,176,82,250,46,1.1757188498402555:1,179,
222,676,140,153,60,63,175,85,247,46,1.1736334405144695:1,178,
228,673,140,156,60,63,172,84,247,47,1.1850649350649352:1,178,
234,671,140,158,60,63,168,88,244,48,1.1928104575163399:1,177,
240,669,140,160,60,63,166,88,243,49,1.1934426229508197:1,177,
246,666,140,163,60,63,163,89,240,51,1.198019801980198:1,176,
252,663,140,166,59,62,161,87,241,53,1.2026578073089702:1,174,
258,660,140,169,57,62,160,87,242,52,1.2073578595317727:1,174,
264,650,140,179,55,61,160,84,238,52,1.2336769759450172:1,171,
270,694,190,185,49,98,172,86,236,53,1.238709677419355:1,171,
276,692,190,187,49,98,168,88,237,52,1.232258064516129:1,171,
282,689,190,190,49,98,165,88,236,53,1.2297734627831716:1,171,
288,688,190,191,49,98,163,88,237,53,1.2337662337662338:1,171,
294,681,190,198,48,98,160,87,235,53,1.2475247524752475:1,170,
300,676,190,203,47,98,158,83,237,53,1.2533333333333334:1,172,
306,675,190,204,47,98,155,83,238,54,1.2575250836120402:1,173,
312,670,190,209,44,98,153,81,240,54,1.2558922558922558:1,173,
318,664,190,215,42,98,150,84,236,54,1.2432432432432432:1,169,
324,659,190,220,41,97,146,84,237,54,1.2646048109965635:1,170,
330,656,190,223,40,96,142,84,239,55,1.2620689655172415:1,171,
336,652,190,227,39,96,137,84,243,53,1.2560553633217992:1,173,
342,707,246,228,56,93,178,83,244,53,1.266025641025641:1,173,
348,705,247,231,56,91,176,83,245,54,1.2741935483870968:1,173,
354,699,247,237,56,91,170,83,244,55,1.276872964169381:1,172,
360,693,247,243,52,91,167,83,241,59,1.2871287128712872:1,168,
