Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,715,0,3,75,111,117,128,252,32,0.9751381215469613:1,207,
12,710,0,8,66,109,122,130,247,36,0.9832402234636871:1,202,
18,709,0,9,58,110,127,131,246,37,0.9859943977591037:1,203,
24,707,0,11,55,111,126,132,245,38,0.9915492957746479:1,202,
30,705,0,13,49,114,126,129,246,41,0.9971671388101983:1,200,
36,703,0,15,40,115,130,128,248,42,0.9915014164305949:1,201,
42,702,0,16,31,118,132,128,250,43,0.9886685552407932:1,202,
48,701,0,17,27,116,133,129,252,44,0.9914772727272727:1,203,
54,718,19,19,38,120,133,129,252,46,0.9834254143646409:1,202,
60,717,19,20,30,124,131,129,256,47,0.9806629834254144:1,203,
66,715,19,22,25,123,136,125,256,50,0.9806094182825484:1,201,
72,710,19,27,19,124,137,124,255,51,0.9832402234636871:1,199,
78,707,19,30,18,120,139,122,256,52,0.9859550561797753:1,199,
84,704,19,33,17,115,140,117,261,54,0.9887005649717514:1,201,
90,701,19,36,17,111,142,115,262,54,0.9914772727272727:1,200,
96,694,19,43,16,111,141,115,255,56,0.9942528735632183:1,193,
102,692,19,45,16,108,139,117,255,57,1.0:1,193,
108,689,19,48,15,105,141,116,256,56,1.002906976744186:1,193,
114,687,19,50,15,101,143,113,259,56,1.0087719298245614:1,195,
120,684,19,53,15,95,144,106,266,58,1.0:1,197,
126,738,78,58,59,106,144,106,264,59,1.0:1,197,
132,734,78,62,59,102,144,106,262,61,0.9945652173913043:1,194,
138,728,78,68,58,95,148,105,261,61,1.0055096418732783:1,195,
144,722,78,74,57,90,153,99,263,60,1.011142061281337:1,194,
150,719,78,77,57,85,153,102,260,62,1.0027855153203342:1,191,
156,716,78,80,56,79,157,102,261,61,1.0056022408963585:1,191,
162,712,78,84,54,72,163,101,261,61,1.0169971671388103:1,190,
168,708,78,88,54,66,166,96,266,60,1.0113636363636365:1,195,
174,700,78,96,51,62,165,96,264,62,1.0114942528735633:1,192,
180,698,78,98,51,56,170,94,265,62,1.0173410404624277:1,193,
186,694,78,102,50,47,177,89,269,62,1.0174418604651163:1,193,
192,692,78,104,50,42,180,87,272,61,1.023391812865497:1,195,
198,767,160,111,83,83,181,87,269,64,1.0078534031413613:1,193,
204,762,160,116,81,79,186,83,272,61,1.0052631578947369:1,194,
210,759,160,119,79,72,192,83,271,62,1.013262599469496:1,193,
216,757,160,121,79,67,193,84,271,63,1.0132978723404256:1,193,
222,750,160,128,77,64,193,83,269,64,1.0161290322580645:1,190,
228,744,160,134,74,64,189,84,269,64,1.0108108108108107:1,190,
234,737,160,141,72,64,186,82,271,62,1.0136612021857923:1,192,
240,734,160,144,72,64,185,79,269,65,1.005464480874317:1,189,
246,730,160,148,69,64,185,76,269,67,1.0110192837465564:1,189,
252,727,160,151,68,63,184,75,270,67,1.0138504155124655:1,190,
258,722,160,156,68,63,178,76,272,65,1.0167597765363128:1,190,
264,715,160,163,66,63,171,77,274,64,1.0084269662921348:1,189,
270,762,209,165,51,114,182,75,277,63,1.0158730158730158:1,190,
276,762,212,168,52,116,179,74,280,61,1.0052631578947369:1,193,
282,758,212,172,52,116,177,73,281,59,1.0052910052910053:1,193,
288,754,212,176,50,115,174,75,281,59,1.0106666666666666:1,193,
294,744,212,186,47,114,171,74,274,64,1.0217391304347827:1,187,
300,742,212,188,47,113,170,71,274,67,1.0273224043715847:1,186,
306,736,212,194,47,111,159,78,274,67,1.0331491712707181:1,186,
312,731,212,199,46,110,154,82,272,67,1.041899441340782:1,186,
318,728,212,202,46,110,150,84,271,67,1.0449438202247192:1,187,
324,724,212,206,46,109,146,84,268,71,1.0451977401129944:1,184,
330,719,212,211,43,108,142,87,266,73,1.0601719197707737:1,182,
336,711,212,219,39,108,136,88,266,74,1.0549132947976878:1,180,
342,766,268,220,58,102,176,87,270,73,1.0318302387267904:1,182,
348,769,273,222,60,101,176,88,269,75,1.0343915343915344:1,181,
354,766,273,225,60,101,173,89,269,74,1.0426666666666666:1,182,
360,762,273,229,59,101,169,90,269,74,1.0483870967741935:1,181,
366,757,273,234,58,100,164,92,267,76,1.045945945945946:1,180,
