Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,698,0,2,72,111,94,153,230,38,0.9551820728291317:1,180,
12,696,0,4,66,110,98,151,230,41,0.9550561797752809:1,177,
18,694,0,6,60,113,101,149,230,41,0.9549295774647887:1,177,
24,686,0,14,52,109,107,142,235,41,0.96:1,177,
30,685,0,15,42,116,108,140,237,42,0.9627507163323782:1,179,
36,683,0,17,37,114,114,132,244,42,0.9570200573065902:1,183,
42,681,0,19,31,116,114,133,245,42,0.962536023054755:1,184,
48,679,0,21,27,115,117,130,250,40,0.9624277456647399:1,184,
54,698,22,24,44,118,118,125,253,40,0.9442896935933147:1,183,
60,692,22,30,36,116,123,121,254,42,0.938375350140056:1,184,
66,690,22,32,28,119,127,115,254,47,0.9327731092436975:1,180,
72,687,22,35,24,121,129,109,256,48,0.9352112676056338:1,179,
78,683,22,39,20,116,135,106,257,49,0.9458689458689459:1,180,
84,679,22,43,20,111,135,101,263,49,0.9455587392550143:1,185,
90,676,22,46,20,107,137,96,267,49,0.9425287356321839:1,187,
96,675,22,47,20,106,138,91,270,50,0.9396551724137931:1,187,
102,669,22,53,20,102,142,88,266,51,0.9504373177842566:1,185,
108,663,22,59,19,93,151,81,269,50,0.9615384615384616:1,187,
114,660,22,62,18,88,148,87,268,51,0.9526627218934911:1,185,
120,658,22,64,18,83,151,82,272,52,0.9583333333333334:1,187,
126,705,73,68,51,99,151,82,270,52,0.9859154929577465:1,187,
132,697,73,76,49,92,155,84,265,52,1.0028735632183907:1,186,
138,691,73,82,48,88,154,83,265,53,1.0087209302325582:1,185,
144,687,73,86,48,86,155,79,268,51,1.0087719298245614:1,187,
150,680,73,93,46,80,158,78,268,50,1.0:1,187,
156,677,73,96,46,77,158,78,269,49,1.0029585798816567:1,188,
162,672,73,101,46,70,162,78,266,50,1.0119760479041917:1,187,
168,667,73,106,46,68,163,77,264,49,1.0090361445783131:1,185,
174,666,73,107,46,60,170,76,265,49,1.012084592145015:1,187,
180,664,73,109,44,54,175,68,272,51,1.0121212121212122:1,189,
186,661,73,112,44,46,178,67,275,51,1.0091185410334347:1,191,
192,652,73,121,43,42,177,67,274,49,1.0185758513931888:1,189,
198,724,150,126,77,77,181,62,277,50,1.0223463687150838:1,193,
204,721,151,130,74,74,185,57,280,51,1.0252808988764044:1,196,
210,717,151,134,74,68,187,58,281,49,1.0140449438202248:1,197,
216,715,151,136,74,61,190,60,281,49,1.0140845070422535:1,197,
222,711,151,140,73,59,190,60,281,48,1.0198863636363635:1,198,
228,710,151,141,73,59,186,62,282,48,1.0227920227920229:1,198,
234,701,151,150,72,59,185,62,273,50,1.0260115606936415:1,191,
240,696,151,155,70,59,183,62,271,51,1.0350877192982457:1,190,
246,693,151,158,69,59,181,61,271,52,1.0382352941176471:1,191,
252,685,151,166,66,59,180,60,268,52,1.0508982035928143:1,189,
258,684,151,167,66,59,178,62,267,52,1.0479041916167664:1,188,
264,681,151,170,65,59,177,59,270,51,1.045045045045045:1,189,
270,735,211,176,62,104,190,60,268,51,1.053072625698324:1,189,
276,732,211,179,60,106,186,61,267,52,1.0561797752808988:1,188,
282,729,211,182,60,106,183,62,265,53,1.0593220338983051:1,186,
288,722,211,189,58,106,177,64,264,53,1.056980056980057:1,185,
294,720,211,191,58,106,171,69,263,53,1.0630372492836677:1,184,
300,713,211,198,57,105,168,71,260,52,1.072674418604651:1,182,
306,709,211,202,55,105,165,72,259,53,1.0791788856304985:1,182,
312,704,211,207,53,103,162,74,258,54,1.0705882352941176:1,180,
318,701,211,210,52,103,153,82,257,54,1.0739644970414202:1,179,
324,697,211,214,51,103,149,85,254,55,1.0744047619047619:1,177,
330,693,211,218,50,103,143,85,258,54,1.0748502994011977:1,180,
336,689,211,222,48,103,137,88,259,54,1.062874251497006:1,180,
342,729,259,230,48,113,169,89,257,53,1.0888252148997135:1,180,
348,732,264,232,53,108,172,90,256,53,1.0914285714285714:1,179,
354,726,264,238,51,108,167,92,255,53,1.0922190201729107:1,180,
360,724,264,240,50,107,165,93,255,54,1.098550724637681:1,179,
366,719,264,245,49,107,162,94,251,56,1.096209912536443:1,174,
372,718,264,246,48,107,156,98,253,56,1.0994152046783625:1,175,
378,713,264,251,46,107,154,98,254,54,1.0970588235294119:1,176,
384,708,264,256,45,106,149,100,252,56,1.1008902077151335:1,176,
390,704,264,260,43,106,147,101,253,54,1.1014925373134328:1,176,
396,700,264,264,43,106,142,103,252,54,1.095808383233533:1,175,
402,697,264,267,42,106,135,108,251,55,1.093093093093093:1,175,
408,692,264,272,40,106,132,105,255,54,1.096969696969697:1,178,
414,753,328,275,103,106,127,107,255,55,1.0517711171662125:1,178,
420,751,330,279,66,85,184,109,252,55,1.0519125683060109:1,176,
