Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,232,145,2.4680851063829787,1.5425531914893618,8.995106382978726,3.3006382978723403,
12,228,149,2.425531914893617,1.5851063829787233,8.86957446808511,3.3665957446808514,
18,228,149,2.425531914893617,1.5851063829787233,8.85148936170213,3.3527659574468083,
24,225,152,2.393617021276596,1.6170212765957446,8.725957446808515,3.3889361702127667,
30,223,154,2.372340425531915,1.6382978723404256,8.621702127659578,3.4176595744680855,
36,221,156,2.351063829787234,1.6595744680851063,8.543191489361705,3.426382978723405,
42,217,160,2.3085106382978724,1.702127659574468,8.473617021276597,3.448723404255319,
48,215,162,2.2872340425531914,1.7234042553191489,8.436382978723406,3.5051063829787235,
54,212,165,2.25531914893617,1.7553191489361701,8.32148936170213,3.5646808510638297,
60,212,165,2.25531914893617,1.7553191489361701,8.305531914893619,3.5678723404255313,
66,211,166,2.24468085106383,1.7659574468085106,8.267234042553193,3.5934042553191485,
72,208,169,2.2127659574468086,1.797872340425532,8.107659574468085,3.646595744680851,
78,204,173,2.1702127659574466,1.8404255319148937,7.999893617021278,3.6934042553191486,
84,202,175,2.148936170212766,1.8617021276595744,7.869042553191492,3.73063829787234,
90,199,178,2.117021276595745,1.8936170212765957,7.769042553191492,3.757234042553191,
96,196,181,2.0851063829787235,1.925531914893617,7.724361702127663,3.7908510638297868,
102,195,182,2.074468085106383,1.9361702127659575,7.6713829787234085,3.8059574468085104,
108,193,184,2.0531914893617023,1.9574468085106382,7.609680851063833,3.816595744680851,
114,193,184,2.0531914893617023,1.9574468085106382,7.609680851063833,3.816595744680851,
120,192,185,2.0425531914893615,1.9680851063829787,7.586276595744684,3.846382978723404,
126,190,187,2.021276595744681,1.9893617021276595,7.5192553191489395,3.920851063829786,
132,189,188,2.0106382978723403,2.0,7.3064893617021305,3.9846808510638287,
138,186,191,1.9787234042553192,2.0319148936170213,7.203297872340429,4.042127659574467,
144,187,190,1.9893617021276595,2.021276595744681,7.265000000000003,4.010212765957446,
150,187,190,1.9893617021276595,2.021276595744681,7.265000000000003,4.010212765957446,
156,184,193,1.9574468085106382,2.0531914893617023,7.1543617021276615,4.049574468085105,
162,183,194,1.946808510638298,2.0638297872340425,7.076702127659577,4.0442553191489345,
168,182,195,1.9361702127659575,2.074468085106383,7.034148936170215,4.07191489361702,
174,182,195,1.9361702127659575,2.074468085106383,7.047978723404258,4.07723404255319,
180,182,195,1.9361702127659575,2.074468085106383,7.0692553191489385,4.053829787234041,
