Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,234,143,2.4893617021276597,1.5212765957446808,9.058936170212768,3.27404255319149,
12,233,144,2.478723404255319,1.5319148936170213,9.019574468085107,3.298510638297873,
18,231,146,2.4574468085106385,1.553191489361702,8.920638297872342,3.3091489361702133,
24,228,149,2.425531914893617,1.5851063829787233,8.789787234042556,3.3921276595744683,
30,223,154,2.372340425531915,1.6382978723404256,8.658936170212769,3.4421276595744685,
36,221,156,2.351063829787234,1.6595744680851063,8.591914893617025,3.477234042553192,
42,219,158,2.3297872340425534,1.6808510638297873,8.503297872340427,3.5261702127659578,
48,219,158,2.3297872340425534,1.6808510638297873,8.503297872340427,3.5261702127659578,
54,218,159,2.3191489361702127,1.6914893617021276,8.447978723404256,3.49,
60,217,160,2.3085106382978724,1.702127659574468,8.418191489361703,3.4953191489361704,
66,214,163,2.276595744680851,1.7340425531914894,8.246914893617024,3.508085106382978,
72,211,166,2.24468085106383,1.7659574468085106,8.091595744680854,3.565531914893616,
78,209,168,2.223404255319149,1.7872340425531914,7.9352127659574485,3.570851063829786,
84,208,169,2.2127659574468086,1.797872340425532,7.9352127659574485,3.5836170212765954,
90,204,173,2.1702127659574466,1.8404255319148937,7.834148936170215,3.7062765957446806,
96,204,173,2.1702127659574466,1.8404255319148937,7.834148936170215,3.7062765957446806,
102,202,175,2.148936170212766,1.8617021276595744,7.762872340425534,3.7254255319148943,
108,199,178,2.117021276595745,1.8936170212765957,7.665212765957448,3.7894680851063836,
114,198,179,2.106382978723404,1.9042553191489362,7.62372340425532,3.790531914893618,
120,199,178,2.117021276595745,1.8936170212765957,7.634361702127661,3.7852127659574473,
126,197,180,2.095744680851064,1.9148936170212767,7.609893617021277,3.795851063829788,
132,197,180,2.095744680851064,1.9148936170212767,7.609893617021277,3.795851063829788,
138,195,182,2.074468085106383,1.9361702127659575,7.556702127659575,3.8330851063829794,
144,194,183,2.0638297872340425,1.946808510638298,7.5407446808510645,3.860744680851065,
150,192,185,2.0425531914893615,1.9680851063829787,7.375851063829788,3.945851063829788,
156,186,191,1.9787234042553192,2.0319148936170213,7.147127659574468,4.020319148936171,
162,186,191,1.9787234042553192,2.0319148936170213,7.157872340425532,4.020319148936171,
168,184,193,1.9574468085106382,2.0531914893617023,7.111063829787235,4.024574468085107,
174,184,193,1.9574468085106382,2.0531914893617023,7.13872340425532,4.020319148936171,
180,184,193,1.9574468085106382,2.0531914893617023,7.170638297872341,3.9937234042553196,
186,183,194,1.946808510638298,2.0638297872340425,7.175957446808511,4.05436170212766,
192,181,196,1.925531914893617,2.0851063829787235,7.147234042553192,4.083085106382979,
198,179,198,1.9042553191489362,2.106382978723404,7.030212765957447,4.083085106382979,
204,182,195,1.9361702127659575,2.074468085106383,7.120638297872341,4.061489361702128,
210,181,196,1.925531914893617,2.0851063829787235,7.089255319148936,4.069468085106383,
216,179,198,1.9042553191489362,2.106382978723404,7.019042553191489,4.057765957446809,
222,180,197,1.9148936170212767,2.095744680851064,7.061595744680852,4.046063829787234,
228,177,200,1.8829787234042554,2.127659574468085,6.923297872340426,4.117340425531915,
234,177,200,1.8829787234042554,2.127659574468085,6.8807446808510635,4.106702127659574,
240,176,201,1.872340425531915,2.1382978723404253,6.870106382978723,4.112021276595744,
246,177,200,1.8829787234042554,2.127659574468085,6.891382978723404,4.107765957446809,
252,173,204,1.8404255319148937,2.1702127659574466,6.762659574468085,4.165212765957447,
258,170,207,1.8085106382978724,2.202127659574468,6.683936170212766,4.224787234042553,
264,169,208,1.797872340425532,2.2127659574468086,6.6605319148936175,4.235425531914895,
270,168,209,1.7872340425531914,2.223404255319149,6.621170212765957,4.259893617021277,
276,166,211,1.7659574468085106,2.24468085106383,6.591382978723405,4.275851063829787,
282,164,213,1.7446808510638299,2.265957446808511,6.493510638297872,4.275851063829787,
288,163,214,1.7340425531914894,2.276595744680851,6.427553191489361,4.304574468085107,
294,163,214,1.7340425531914894,2.276595744680851,6.466063829787234,4.313297872340426,
300,162,215,1.7234042553191489,2.2872340425531914,6.390000000000001,4.342553191489362,
306,158,219,1.6808510638297873,2.3297872340425534,6.318723404255318,4.399574468085106,
312,157,220,1.6702127659574468,2.3404255319148937,6.231489361702128,4.431489361702127,
318,158,219,1.6808510638297873,2.3297872340425534,6.231489361702128,4.418723404255319,
324,159,218,1.6914893617021276,2.3191489361702127,6.242127659574468,4.3974468085106375,
330,157,220,1.6702127659574468,2.3404255319148937,6.167659574468085,4.471914893617021,
336,158,219,1.6808510638297873,2.3297872340425534,6.185744680851063,4.475106382978723,
342,158,219,1.6808510638297873,2.3297872340425534,6.185744680851063,4.475106382978723,
348,159,218,1.6914893617021276,2.3191489361702127,6.154893617021276,4.467659574468085,
354,160,217,1.702127659574468,2.3085106382978724,6.176170212765957,4.467659574468085,
360,160,217,1.702127659574468,2.3085106382978724,6.2080851063829785,4.520851063829786,
366,160,217,1.702127659574468,2.3085106382978724,6.2080851063829785,4.520851063829786,
372,160,217,1.702127659574468,2.3085106382978724,6.2080851063829785,4.520851063829786,
378,159,218,1.6914893617021276,2.3191489361702127,6.133617021276595,4.520851063829786,
384,157,220,1.6702127659574468,2.3404255319148937,6.059148936170212,4.574042553191489,
390,156,221,1.6595744680851063,2.351063829787234,6.032553191489361,4.586808510638297,
396,157,220,1.6702127659574468,2.3404255319148937,6.096382978723404,4.533617021276595,
402,158,219,1.6808510638297873,2.3297872340425534,6.170851063829787,4.533617021276595,
408,157,220,1.6702127659574468,2.3404255319148937,6.1410638297872335,4.533617021276595,
414,156,221,1.6595744680851063,2.351063829787234,6.119787234042553,4.588936170212765,
420,154,223,1.6382978723404256,2.372340425531915,6.02936170212766,4.6474468085106375,
426,155,222,1.648936170212766,2.3617021276595747,6.057021276595743,4.592127659574468,
432,155,222,1.648936170212766,2.3617021276595747,6.065531914893617,4.5495744680851065,
438,154,223,1.6382978723404256,2.372340425531915,6.022978723404255,4.577234042553191,
444,156,221,1.6595744680851063,2.351063829787234,6.057021276595743,4.5559574468085104,
450,156,221,1.6595744680851063,2.351063829787234,6.057021276595743,4.5559574468085104,
456,156,221,1.6595744680851063,2.351063829787234,6.069787234042552,4.538936170212765,
462,155,222,1.648936170212766,2.3617021276595747,6.030425531914894,4.563404255319148,
468,154,223,1.6382978723404256,2.372340425531915,5.987872340425532,4.563404255319148,
474,152,225,1.6170212765957446,2.393617021276596,5.886808510638298,4.627234042553192,
480,152,225,1.6170212765957446,2.393617021276596,5.864468085106383,4.632553191489362,
486,152,225,1.6170212765957446,2.393617021276596,5.876170212765958,4.644255319148936,
492,151,226,1.6063829787234043,2.404255319148936,5.801702127659575,4.644255319148936,
