Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,
12,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,
18,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,
24,33,46,49,45,41,28,36,23,4,0,26,46,19,17,30,23,29,22,10,3,
30,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,
36,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,
42,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,
48,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,
54,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,
60,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,
66,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,
72,33,46,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,
78,33,45,47,43,44,29,36,22,4,0,26,44,20,18,28,25,29,22,10,3,
84,34,45,47,43,44,29,36,22,4,0,26,44,20,18,28,25,29,22,10,3,
90,34,45,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,22,10,3,
96,34,45,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,22,10,3,
102,34,45,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,22,10,3,
108,35,45,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,22,10,3,
114,35,45,47,43,44,29,36,22,4,0,27,44,20,18,28,25,29,22,10,3,
120,35,45,47,43,44,29,36,22,4,0,28,44,20,18,28,25,29,22,10,3,
126,35,45,47,43,44,29,36,22,4,0,28,44,20,18,28,25,29,22,10,3,
132,35,45,47,43,44,29,36,22,4,0,29,44,20,18,28,25,29,22,10,3,
138,35,45,47,43,44,29,36,22,4,0,30,44,20,18,28,25,29,22,10,3,
144,35,45,47,43,44,29,36,22,4,0,30,44,20,18,28,25,29,22,10,3,
150,34,44,46,41,46,32,34,23,5,0,28,44,20,19,25,25,31,23,11,3,
156,34,44,46,41,46,32,34,23,5,0,28,44,20,19,25,25,30,23,11,3,
162,34,44,46,41,46,32,34,23,5,0,28,44,20,19,25,25,30,23,11,3,
168,34,44,46,41,46,32,34,23,5,0,29,44,20,19,25,25,30,23,11,3,
174,34,44,46,41,46,32,34,23,5,0,30,44,20,19,25,25,29,23,11,3,
180,34,44,46,41,46,32,34,23,5,0,30,44,20,19,25,25,29,23,11,3,
186,34,44,46,41,46,32,34,23,5,0,30,44,20,19,25,25,29,23,11,3,
192,36,44,46,41,46,32,34,23,5,0,31,44,20,19,25,25,29,23,11,3,
198,37,44,46,41,46,32,34,23,5,0,31,44,20,19,25,25,29,23,11,3,
204,37,44,46,41,46,32,34,23,5,0,31,44,20,19,25,25,28,23,11,3,
210,37,44,46,41,46,32,34,23,5,0,31,44,20,19,25,25,28,23,10,3,
216,37,44,46,41,46,32,34,23,5,0,31,44,20,19,25,25,28,23,10,3,
222,36,41,48,38,51,30,35,23,7,0,31,38,23,20,27,24,27,25,10,3,
228,36,41,48,38,51,30,35,23,7,0,31,38,23,20,27,24,27,25,10,3,
234,36,41,48,38,51,30,35,23,7,0,31,38,23,20,27,24,27,25,10,3,
240,36,41,48,38,51,30,35,23,7,0,31,38,23,20,27,24,27,25,10,3,
246,36,41,48,38,51,30,35,23,7,0,31,38,23,20,27,24,27,25,10,3,
252,37,41,48,38,51,30,35,23,7,0,32,38,23,20,27,24,27,25,10,3,
258,38,41,48,38,51,30,35,23,7,0,33,38,23,20,27,24,27,25,10,3,
264,38,41,48,38,51,30,35,23,7,0,34,38,23,20,27,24,27,25,10,3,
270,38,41,48,38,51,30,35,23,7,0,34,38,23,20,27,24,27,25,10,3,
276,38,41,48,38,51,30,35,23,7,0,34,38,23,20,27,24,27,25,10,3,
282,38,41,48,38,51,30,35,23,7,0,34,38,23,20,27,24,27,24,10,3,
288,38,41,48,38,51,30,35,23,7,0,34,38,23,20,27,24,27,24,10,3,
294,39,38,44,40,55,30,34,23,9,0,32,38,25,19,24,28,27,22,12,3,
300,39,38,44,40,55,30,34,23,9,0,32,38,25,19,24,28,27,22,12,3,
306,39,38,44,40,55,30,34,23,9,0,34,38,25,19,24,28,27,22,12,3,
312,39,38,44,40,55,30,34,23,9,0,34,38,25,19,24,28,27,22,12,3,
318,39,38,44,40,55,30,34,23,9,0,34,38,25,19,24,28,27,22,12,3,
324,39,38,44,40,55,30,34,23,9,0,34,38,25,19,24,28,27,22,12,3,
330,39,38,44,40,55,30,34,23,9,0,36,38,25,19,24,28,27,22,12,3,
336,39,38,44,40,55,30,34,23,9,0,36,38,25,19,24,28,27,22,12,3,
342,39,38,44,40,55,30,33,23,9,0,36,38,25,19,24,28,27,22,12,3,
348,39,38,44,40,55,30,32,23,9,0,37,38,25,19,24,28,27,22,12,3,
354,38,38,44,40,55,30,32,23,9,0,38,38,25,19,24,28,27,22,12,3,
360,38,38,44,40,55,30,32,23,9,0,38,38,25,19,24,28,27,22,12,3,
366,37,31,46,46,50,35,26,26,10,1,37,36,28,18,23,28,28,21,14,3,
372,37,31,46,46,50,35,26,26,10,1,37,36,28,18,23,28,28,21,14,3,
378,37,31,46,46,50,35,26,26,10,1,37,36,28,18,23,28,28,21,14,3,
384,37,31,46,46,50,35,26,26,10,1,37,36,28,18,23,28,27,21,14,3,
390,37,31,46,46,50,35,26,26,10,1,38,36,28,18,23,28,27,21,14,3,
396,37,31,46,46,50,35,26,26,10,1,38,36,28,18,23,28,27,21,14,3,
402,38,31,46,46,50,35,26,26,10,1,38,36,28,18,23,28,27,21,14,3,
408,38,31,46,46,50,35,26,26,10,1,38,36,28,18,23,28,27,21,14,3,
414,38,31,46,46,50,35,26,26,10,1,38,36,28,18,23,28,27,21,14,3,
420,39,31,46,46,50,35,26,26,10,1,38,36,28,18,23,28,27,21,14,3,
426,39,31,46,46,50,35,26,26,10,1,38,36,28,18,23,28,27,21,14,3,
432,39,31,46,46,50,35,26,26,10,1,38,36,28,18,23,28,27,21,14,3,
438,39,30,41,46,51,39,23,29,10,1,37,34,31,16,22,29,27,23,14,3,
444,39,30,41,46,51,39,23,29,10,1,37,34,31,16,22,29,27,23,14,3,
450,39,30,41,46,51,39,23,29,10,1,37,34,31,16,22,29,27,23,14,3,
456,39,30,41,46,51,39,23,29,10,1,37,34,31,16,22,29,27,23,13,3,
462,39,30,41,46,51,39,23,29,10,1,37,34,31,16,22,29,27,23,13,3,
468,39,30,41,46,51,39,23,29,10,1,37,34,31,16,22,29,27,23,13,3,
474,39,30,41,46,51,39,23,29,10,1,37,34,31,16,22,29,27,23,13,3,
480,39,30,41,46,51,39,23,29,10,1,38,34,31,16,22,29,27,23,13,3,
486,39,30,41,46,51,39,23,29,10,1,39,34,31,16,22,29,27,23,12,3,
492,39,30,41,46,51,39,23,29,10,1,41,34,31,16,22,29,27,23,12,3,
498,39,30,41,46,51,39,23,29,10,1,42,34,31,16,22,29,27,23,12,3,
504,41,30,41,46,51,39,23,29,10,1,42,34,31,16,22,29,27,23,12,3,
510,41,30,41,46,51,39,22,29,10,1,43,34,31,16,22,29,26,23,12,3,
516,36,33,38,49,50,38,22,31,11,2,43,35,28,16,23,30,24,24,13,4,
522,37,33,38,49,50,38,22,31,11,2,43,35,28,16,23,30,24,24,13,4,
528,37,33,38,49,50,38,22,30,11,2,44,35,28,16,23,30,24,24,13,4,
534,37,33,38,49,50,38,22,29,11,2,45,35,28,16,23,30,24,24,13,4,
540,37,33,38,49,50,38,22,29,11,2,46,35,28,16,23,30,24,24,13,4,
546,37,33,38,49,50,38,22,29,11,2,47,35,28,16,23,30,24,24,13,4,
552,37,33,38,49,50,38,21,29,11,2,47,35,28,16,23,30,24,24,13,4,
558,37,33,38,49,50,38,21,29,11,2,47,35,28,16,23,30,24,24,13,4,
564,37,33,38,49,50,38,21,29,11,2,47,35,28,16,23,30,24,24,13,4,
570,37,33,38,49,50,38,21,29,11,2,48,35,28,16,23,30,24,24,13,4,
576,37,33,38,49,50,38,21,29,11,2,49,35,28,16,23,30,24,24,12,4,
582,37,33,38,49,50,38,21,29,11,2,50,35,28,16,23,30,24,24,12,4,
588,34,36,33,47,55,36,23,30,12,2,48,33,29,19,20,31,22,27,12,5,
594,34,36,33,47,55,36,23,30,12,2,48,33,29,19,20,31,22,27,12,5,
600,34,36,33,47,55,36,23,30,12,2,48,33,29,19,20,31,22,27,12,5,
606,34,36,33,47,55,36,23,30,12,2,49,33,29,19,20,31,22,26,12,5,
612,34,36,33,47,55,36,23,30,12,2,49,33,29,19,20,31,22,26,12,5,
618,36,36,33,47,55,36,23,30,12,2,49,33,29,19,20,31,22,26,12,5,
624,36,36,33,47,55,36,23,30,12,2,49,33,29,19,20,31,22,26,12,5,
630,37,36,33,47,55,36,23,30,12,2,50,33,29,19,20,31,22,26,12,5,
636,38,36,33,47,55,36,23,30,12,2,51,33,29,19,20,31,22,26,12,5,
642,40,36,33,47,55,36,23,30,12,2,51,33,29,19,20,31,22,26,12,5,
648,41,36,33,47,55,36,23,30,12,2,51,33,29,19,20,31,22,26,12,5,
654,42,36,33,47,55,36,23,30,12,2,52,33,29,19,20,31,22,26,12,4,
660,37,40,32,47,54,34,28,28,14,2,48,37,29,19,20,31,22,27,12,4,
666,37,40,32,47,54,34,28,28,14,2,48,37,29,19,20,31,22,27,12,4,
672,37,40,32,47,54,34,28,28,14,2,48,37,29,19,20,31,22,27,12,4,
678,37,40,32,47,54,34,28,28,14,2,48,37,29,19,20,31,22,27,12,4,
684,37,40,32,47,54,34,28,28,14,2,48,36,29,19,20,31,22,27,12,4,
690,40,40,32,47,54,34,28,28,14,2,48,36,29,19,20,31,22,27,12,4,
696,40,40,32,47,54,34,28,28,14,2,48,36,29,19,20,31,22,27,12,4,
702,40,40,32,47,54,34,28,28,14,2,48,36,29,19,20,31,22,27,12,4,
708,39,41,32,47,54,34,28,28,14,2,48,36,29,19,20,31,22,27,12,4,
714,39,41,32,47,54,34,28,28,14,2,49,36,29,19,20,31,22,27,12,4,
720,39,41,32,47,54,34,28,28,14,2,49,36,29,19,20,31,22,27,12,4,
726,39,41,32,47,54,34,28,28,14,2,49,36,29,19,20,31,22,26,12,4,
732,40,41,29,48,49,38,29,29,15,2,49,34,26,24,18,30,24,26,11,6,
738,40,41,29,48,49,38,29,29,15,2,50,34,26,24,18,30,24,26,11,6,
744,40,41,29,48,49,38,29,29,15,2,50,34,26,24,18,30,24,26,11,6,
750,40,41,29,48,49,38,29,29,15,2,49,34,26,24,18,30,24,26,11,6,
756,40,41,29,48,49,38,29,29,15,2,49,34,26,24,18,30,24,26,11,6,
762,40,41,29,48,49,38,29,29,15,2,49,34,26,24,18,30,24,26,11,6,
768,40,41,29,48,49,38,29,29,15,2,50,34,26,24,18,30,24,26,11,6,
774,40,41,29,48,49,38,29,28,15,2,51,34,26,24,18,30,24,26,11,6,
780,40,41,29,48,49,38,29,28,15,2,52,34,26,24,18,30,24,26,11,6,
786,40,41,29,48,49,38,29,28,15,2,53,34,26,24,18,30,24,26,11,6,
792,40,41,29,48,49,38,29,28,15,2,54,34,26,24,18,30,23,26,11,6,
798,40,41,29,48,49,38,29,28,15,2,54,34,26,24,18,30,23,26,11,6,
804,40,41,28,46,47,41,30,28,16,2,54,34,24,25,19,28,25,26,11,6,
810,40,41,28,46,47,41,30,28,16,2,54,34,24,25,19,28,25,26,11,6,
816,41,41,28,46,47,41,30,28,16,2,53,35,24,25,19,28,25,26,11,6,
822,41,41,28,46,47,41,30,28,16,2,53,35,24,25,19,28,25,26,11,6,
828,41,41,28,46,47,41,30,28,16,2,54,35,24,25,19,28,25,26,11,6,
834,41,41,28,46,47,41,30,28,16,2,54,35,24,25,19,28,25,26,11,6,
840,42,42,28,46,47,41,30,28,16,2,55,35,24,25,19,28,25,26,11,6,
846,42,42,28,46,47,41,30,28,16,2,55,35,24,25,19,28,25,26,11,6,
852,43,42,28,46,47,41,29,28,16,2,54,36,24,25,19,28,25,26,11,6,
858,43,42,28,46,47,41,29,28,16,2,55,36,24,25,19,28,25,26,11,6,
864,45,42,28,46,47,41,29,28,16,2,54,37,24,25,19,28,25,26,11,6,
870,45,42,28,46,47,41,29,28,16,2,53,38,24,25,19,28,25,26,11,6,
876,45,41,27,45,45,43,32,27,16,3,53,36,24,25,20,25,25,28,12,7,
882,45,41,27,45,45,43,32,27,16,3,53,36,24,25,20,25,25,28,12,7,
888,46,41,27,45,45,43,32,27,16,3,53,36,24,25,20,25,25,28,12,7,
894,46,41,27,45,45,43,32,27,16,2,53,36,24,25,20,25,25,28,12,7,
900,46,41,27,45,45,43,32,26,16,2,52,37,24,25,20,25,25,28,12,7,
906,46,41,27,45,45,43,32,26,16,2,51,38,24,25,20,25,25,28,12,7,
912,46,41,27,45,45,43,32,26,16,2,51,38,24,25,20,25,25,28,12,7,
918,46,41,27,45,45,43,32,26,16,2,52,38,24,25,20,25,25,28,12,7,
924,44,43,27,45,45,43,32,26,16,2,52,39,24,25,20,25,25,28,12,7,
930,43,44,27,45,45,43,32,26,16,2,52,39,24,25,20,25,25,28,12,7,
936,43,44,27,45,45,43,32,26,16,2,52,39,24,25,20,25,25,28,12,7,
942,43,44,27,45,45,43,32,26,16,2,52,39,24,25,20,25,25,28,12,7,
948,43,44,27,45,45,43,32,26,16,2,53,39,24,25,20,25,25,28,12,7,
954,42,43,24,47,42,48,30,27,16,4,54,39,18,28,21,27,24,28,13,7,
960,42,43,24,47,42,48,30,27,16,3,54,39,18,28,21,27,24,28,13,7,
966,43,43,24,47,42,48,30,27,16,3,54,39,18,28,21,27,24,28,13,7,
972,43,43,24,47,42,48,30,27,16,3,54,39,18,28,21,27,24,28,13,7,
