Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,370,0,1,0,160,25,92,76,
12,370,0,1,0,160,25,92,76,
18,369,0,2,0,159,25,92,76,
24,368,0,3,0,158,25,92,76,
30,368,0,3,0,158,25,92,76,
36,367,0,4,0,157,25,91,76,
42,367,0,4,0,156,25,91,77,
48,367,0,4,0,156,25,91,77,
54,367,0,4,0,156,25,91,77,
60,366,0,5,0,155,25,91,77,
66,366,0,5,0,155,25,91,77,
72,366,0,5,0,155,25,91,77,
78,365,1,7,1,156,26,91,77,
84,365,1,7,1,156,26,91,77,
90,365,1,7,1,155,26,91,78,
96,365,1,7,1,155,26,91,78,
102,366,2,7,1,154,26,91,79,
108,366,2,7,1,154,26,91,79,
114,366,2,7,1,154,26,91,79,
120,367,3,7,1,154,26,91,79,
126,368,4,7,2,153,26,92,80,
132,368,4,7,2,153,25,92,80,
138,369,5,7,2,153,25,92,80,
144,368,5,7,2,152,25,92,81,
150,366,5,9,2,153,26,92,80,
156,367,6,9,2,153,26,92,80,
162,367,6,9,2,153,26,92,80,
168,366,6,10,2,152,26,92,80,
174,366,6,10,2,152,27,92,80,
180,366,6,10,2,152,27,92,80,
186,366,6,10,2,152,27,92,80,
192,365,6,11,2,151,27,91,80,
198,365,6,11,2,151,27,91,80,
204,365,6,11,2,151,27,91,80,
210,365,7,12,2,150,27,91,80,
216,366,8,12,2,150,27,91,80,
222,367,9,12,2,151,28,91,80,
228,367,9,12,2,151,28,91,80,
234,367,9,12,2,151,28,91,80,
240,366,9,13,2,150,28,91,80,
246,365,9,14,2,149,28,91,80,
252,365,9,14,2,149,28,91,80,
258,366,10,14,2,149,28,91,80,
264,367,12,15,2,147,28,90,81,
270,368,13,15,2,147,28,90,81,
276,369,14,15,2,148,29,90,80,
282,369,14,15,3,149,29,91,79,
288,369,15,16,3,148,29,90,79,
294,370,17,17,3,148,34,90,79,
300,370,17,17,3,148,34,90,79,
306,370,17,17,3,148,34,90,79,
312,370,17,17,3,147,34,90,80,
318,370,17,17,3,147,34,90,80,
324,371,18,17,3,147,34,90,80,
330,371,19,18,3,146,34,89,80,
336,371,19,18,3,145,34,89,81,
342,370,19,19,3,144,34,89,81,
348,370,19,19,3,144,34,89,81,
354,370,19,19,3,144,34,89,81,
360,369,19,20,4,142,33,89,82,
366,369,19,20,4,145,37,89,82,
372,369,19,20,4,145,37,89,82,
378,370,20,20,4,146,38,89,81,
384,370,20,20,4,146,38,89,81,
390,370,20,20,4,146,38,89,81,
396,370,20,20,4,146,38,89,81,
402,370,20,20,4,146,38,89,81,
408,370,20,20,4,146,38,89,81,
414,370,20,20,4,146,38,89,81,
420,370,20,20,4,146,38,89,81,
426,370,20,20,4,146,38,89,81,
432,370,20,20,4,145,38,89,82,
438,372,22,20,4,144,45,89,82,
444,371,22,21,4,143,45,89,82,
450,371,22,21,4,142,45,89,83,
456,371,22,21,4,142,45,89,83,
462,372,23,21,4,142,45,89,83,
468,372,23,21,4,141,45,89,84,
474,373,24,21,4,141,45,89,84,
480,374,25,21,5,142,45,90,83,
486,374,25,21,5,142,45,90,83,
492,374,25,21,5,141,45,90,84,
498,374,25,21,5,141,45,90,84,
504,374,25,21,5,141,45,90,84,
510,375,26,21,5,141,45,90,84,
516,375,26,21,5,139,46,90,85,
522,374,26,22,5,138,46,89,85,
528,375,27,22,5,137,46,89,86,
534,375,27,22,5,137,46,89,86,
540,374,27,23,5,136,46,89,86,
546,374,27,23,5,136,46,89,86,
552,374,27,23,5,135,46,89,87,
558,374,27,23,5,136,46,89,86,
564,373,27,24,5,135,46,89,86,
570,373,27,24,5,135,46,89,86,
576,373,27,24,5,135,46,89,86,
582,372,27,25,5,134,46,88,86,
588,372,27,25,5,134,48,88,85,
594,372,27,25,5,134,48,88,85,
600,372,27,25,5,133,48,88,86,
606,372,27,25,5,134,49,88,85,
612,372,27,25,5,134,50,88,85,
618,372,27,25,5,134,50,88,85,
624,372,27,25,5,135,51,88,84,
630,372,27,25,5,135,51,88,84,
636,374,29,25,6,136,50,89,83,
642,375,30,25,6,136,50,89,83,
648,375,30,25,7,136,49,90,83,
654,376,31,25,7,136,49,90,83,
660,375,31,26,8,132,49,90,83,
666,374,31,27,9,132,47,91,83,
672,375,32,27,9,131,47,91,84,
678,374,32,28,9,130,47,90,84,
684,374,32,28,10,129,46,91,85,
690,374,33,29,10,128,46,90,85,
696,376,35,29,10,128,46,90,85,
702,376,35,29,10,128,46,90,85,
708,376,36,30,10,127,46,90,85,
714,376,36,30,10,127,46,90,85,
720,376,36,30,10,127,46,90,85,
726,375,36,31,10,126,46,90,85,
732,376,37,31,10,125,47,90,85,
738,376,38,32,10,124,47,90,85,
744,376,38,32,11,124,46,91,85,
750,376,39,33,11,123,46,90,85,
756,377,40,33,13,123,44,92,85,
762,377,40,33,13,123,44,92,85,
768,378,41,33,13,123,44,92,85,
774,379,42,33,13,123,44,92,85,
780,379,42,33,13,123,44,92,85,
786,380,43,33,13,123,44,92,85,
792,380,43,33,13,123,44,92,85,
798,381,44,33,13,123,44,92,85,
804,382,45,33,15,123,45,94,84,
810,382,45,33,16,122,44,95,85,
816,383,46,33,16,122,44,95,85,
822,384,47,33,16,122,44,95,85,
828,385,48,33,16,122,44,95,85,
834,385,48,33,17,121,43,96,86,
840,385,48,33,17,121,43,96,86,
846,385,48,33,17,121,43,96,86,
852,385,48,33,17,121,43,96,86,
858,386,49,33,17,121,43,96,86,
864,386,49,33,17,121,43,96,86,
870,386,49,33,17,121,43,96,86,
876,387,50,33,17,118,43,96,86,
882,388,51,33,18,124,42,97,86,
888,389,52,33,18,124,42,97,86,
894,390,53,33,18,124,42,97,86,
900,390,53,33,18,124,42,97,86,
906,391,54,33,18,124,42,97,86,
912,391,54,33,18,124,42,97,86,
918,391,54,33,18,124,42,97,86,
924,389,54,35,18,122,42,97,86,
930,390,55,35,18,122,42,97,86,
936,389,55,36,20,121,41,99,86,
942,389,55,36,20,121,41,99,86,
948,389,55,36,20,120,41,99,87,
954,389,55,36,20,123,41,99,88,
960,391,57,36,20,123,41,99,88,
966,393,59,36,20,123,41,99,88,
972,392,59,37,20,121,41,99,89,
978,392,59,37,21,120,40,100,90,
984,392,59,37,21,120,40,100,90,
990,391,59,37,21,119,40,100,91,
996,390,59,38,21,118,40,99,91,
1002,390,59,38,21,118,40,99,91,
1008,390,59,38,21,117,40,99,92,
1014,388,59,40,21,115,40,98,92,
1020,388,60,41,22,114,40,98,92,
1026,388,60,41,22,124,43,98,91,
1032,388,60,41,22,124,43,98,91,
1038,388,60,41,22,124,43,98,91,
1044,389,61,41,22,124,43,98,91,
1050,388,61,42,22,122,43,97,92,
1056,388,61,42,22,122,43,97,92,
1062,388,61,42,24,122,41,99,92,
1068,388,61,42,24,122,41,99,92,
1074,388,61,42,24,123,41,99,92,
1080,389,62,42,24,123,41,99,92,
1086,390,63,42,24,123,41,99,92,
1092,391,64,42,24,123,41,99,92,
1098,391,64,42,24,120,41,99,91,
1104,392,65,42,24,120,41,99,91,
1110,395,68,42,25,120,40,100,91,
1116,395,69,43,25,119,41,99,91,
1122,394,69,43,26,118,40,100,92,
1128,394,70,44,26,116,40,100,93,
1134,394,70,44,26,116,40,100,93,
1140,396,73,45,26,115,40,99,93,
1146,396,73,45,26,115,40,99,93,
1152,398,75,45,26,115,40,99,93,
1158,398,75,45,26,115,40,99,93,
1164,400,77,45,26,115,40,99,93,
1170,400,77,45,26,110,41,99,93,
1176,400,78,46,26,110,41,99,93,
1182,401,79,46,26,110,41,99,93,
1188,400,79,46,27,109,40,100,94,
1194,400,79,46,27,108,40,100,95,
1200,399,79,47,27,108,40,100,95,
1206,398,79,48,27,108,41,100,94,
1212,398,79,48,27,109,41,100,94,
1218,398,79,48,27,109,41,100,94,
1224,398,79,48,27,110,41,100,94,
1230,398,79,48,27,110,41,100,94,
1236,399,80,48,27,111,41,100,94,
1242,399,80,48,27,108,41,100,94,
1248,399,81,49,27,107,41,100,94,
1254,399,81,49,27,108,41,100,94,
1260,398,81,50,27,107,41,99,94,
1266,399,82,50,27,107,41,99,94,
1272,399,82,50,27,107,41,99,94,
1278,399,82,50,27,107,41,99,94,
1284,399,82,50,27,107,41,99,94,
1290,399,82,50,27,107,41,99,94,
1296,398,82,51,27,106,41,98,94,
1302,397,82,52,28,105,40,98,94,
1308,396,82,53,28,105,40,97,95,
1314,396,82,53,28,103,45,97,95,
1320,396,82,53,28,104,45,97,95,
1326,396,82,53,28,104,45,97,95,
1332,396,82,53,28,104,45,97,95,
1338,396,82,53,28,103,45,97,96,
1344,395,82,54,28,102,45,97,96,
1350,394,82,55,29,101,44,97,96,
1356,394,83,55,29,101,44,97,97,
1362,393,83,56,29,102,44,97,97,
1368,393,83,56,29,103,44,97,97,
1374,394,85,57,29,103,44,97,97,
1380,392,85,59,29,101,44,95,97,
1386,392,85,59,29,101,44,95,97,
1392,393,86,59,29,99,47,95,98,
1398,393,87,60,29,98,47,94,98,
1404,394,88,60,29,98,47,94,98,
1410,393,88,61,29,97,47,93,98,
1416,393,88,61,29,97,47,93,98,
1422,394,89,61,29,98,47,93,98,
1428,395,90,61,29,99,47,93,98,
1434,395,90,61,29,99,47,93,98,
1440,395,90,61,29,98,47,93,99,
1446,395,90,61,29,98,47,93,99,
1452,395,90,61,29,98,47,93,99,
1458,395,90,61,29,98,47,93,99,
