Steps,Total # Non-GTGP Parcels,Total # GTGP Parcels,Avg # Non-GTGP Parcels,Avg GTGP Parcels,Avg Non-GTGP Area,Avg GTGP Area
6,235,142,2.5,1.5106382978723405,9.139787234042556,3.264468085106383,
12,235,142,2.5,1.5106382978723405,9.033404255319152,3.2495744680851066,
18,232,145,2.4680851063829787,1.5425531914893618,8.929148936170217,3.2761702127659573,
24,231,146,2.4574468085106385,1.553191489361702,8.899361702127663,3.2814893617021275,
30,230,147,2.4468085106382977,1.5638297872340425,8.830212765957452,3.297446808510638,
36,229,148,2.4361702127659575,1.574468085106383,8.791914893617026,3.3229787234042547,
42,227,150,2.4148936170212765,1.5957446808510638,8.696170212765962,3.3868085106382972,
48,222,155,2.3617021276595747,1.648936170212766,8.533936170212769,3.476702127659574,
54,220,157,2.3404255319148937,1.6702127659574468,8.48925531914894,3.4852127659574466,
60,216,161,2.297872340425532,1.7127659574468086,8.195957446808515,3.552553191489361,
66,210,167,2.234042553191489,1.7765957446808511,8.003404255319154,3.6429787234042545,
72,209,168,2.223404255319149,1.7872340425531914,7.9736170212766,3.645106382978723,
78,206,171,2.1914893617021276,1.8191489361702127,7.803404255319154,3.772765957446809,
84,204,173,2.1702127659574466,1.8404255319148937,7.7642553191489405,3.781489361702128,
90,202,175,2.148936170212766,1.8617021276595744,7.675638297872344,3.82404255319149,
96,199,178,2.117021276595745,1.8936170212765957,7.55457446808511,3.8934042553191492,
102,198,179,2.106382978723404,1.9042553191489362,7.524787234042558,3.9040425531914895,
108,195,182,2.074468085106383,1.9361702127659575,7.340744680851069,3.938085106382979,
114,193,184,2.0531914893617023,1.9574468085106382,7.280106382978728,3.982765957446809,
120,191,186,2.0319148936170213,1.9787234042553192,7.233297872340429,4.018936170212767,
126,191,186,2.0319148936170213,1.9787234042553192,7.233297872340429,4.018936170212767,
132,190,187,2.021276595744681,1.9893617021276595,7.174787234042555,4.077446808510639,
138,188,189,2.0,2.0106382978723403,7.117340425531917,4.12,
144,186,191,1.9787234042553192,2.0319148936170213,7.103617021276598,4.084893617021277,
150,186,191,1.9787234042553192,2.0319148936170213,7.103617021276598,4.084893617021277,
156,186,191,1.9787234042553192,2.0319148936170213,7.103617021276598,4.084893617021277,
162,186,191,1.9787234042553192,2.0319148936170213,7.103617021276598,4.084893617021277,
168,180,197,1.9148936170212767,2.095744680851064,6.855744680851066,4.18595744680851,
174,180,197,1.9148936170212767,2.095744680851064,6.81744680851064,4.162553191489361,
180,179,198,1.9042553191489362,2.106382978723404,6.806808510638298,4.183829787234042,
186,177,200,1.8829787234042554,2.127659574468085,6.751489361702127,4.238085106382978,
192,177,200,1.8829787234042554,2.127659574468085,6.72063829787234,4.223191489361701,
198,176,201,1.872340425531915,2.1382978723404253,6.71,4.226702127659574,
204,174,203,1.851063829787234,2.1595744680851063,6.600425531914894,4.239468085106383,
210,173,204,1.8404255319148937,2.1702127659574466,6.536595744680851,4.244787234042553,
216,172,205,1.8297872340425532,2.1808510638297873,6.524893617021278,4.238404255319149,
222,170,207,1.8085106382978724,2.202127659574468,6.440851063829788,4.262872340425531,
228,170,207,1.8085106382978724,2.202127659574468,6.42808510638298,4.313936170212766,
234,168,209,1.7872340425531914,2.223404255319149,6.355744680851066,4.3458510638297865,
240,168,209,1.7872340425531914,2.223404255319149,6.355744680851066,4.3458510638297865,
246,169,208,1.797872340425532,2.2127659574468086,6.366382978723406,4.342340425531914,
252,167,210,1.7765957446808511,2.234042553191489,6.260000000000002,4.365744680851063,
