Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,683,0,9,70,110,99,142,232,30,1.0510510510510511:1,185,
Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,663,0,2,70,109,102,126,226,30,1.145631067961165:1,186,
12,677,0,15,61,114,99,142,229,32,1.0515151515151515:1,183,
12,657,0,8,65,112,100,124,225,31,1.1540983606557378:1,183,
18,676,0,16,51,121,101,141,226,36,1.0547112462006079:1,180,
24,672,0,20,42,128,102,136,227,37,1.0676923076923077:1,179,
18,651,0,14,57,118,98,123,225,30,1.1627906976744187:1,182,
30,669,0,23,37,125,108,132,228,39,1.0712074303405572:1,180,
24,644,0,21,47,120,100,122,225,30,1.1683501683501682:1,182,
30,642,0,23,40,120,102,121,228,31,1.1616161616161615:1,182,
36,666,0,26,33,123,112,128,227,43,1.0683229813664596:1,181,
36,639,0,26,35,121,104,117,228,34,1.1587837837837838:1,180,
42,664,0,28,21,132,115,124,226,46,1.075:1,180,
42,635,0,30,31,118,110,112,228,36,1.1672354948805461:1,180,
48,661,0,31,18,133,115,120,229,46,1.065625:1,181,
54,677,16,31,30,129,123,116,231,48,1.0766871165644172:1,181,
48,634,0,31,23,118,116,111,229,37,1.1712328767123288:1,179,
60,673,16,35,26,129,125,111,233,49,1.08359133126935:1,181,
54,641,9,33,28,118,119,110,229,37,1.1728813559322033:1,179,
60,639,9,35,23,116,122,110,229,39,1.1661016949152543:1,180,
66,669,16,39,19,134,124,111,233,48,1.090625:1,178,
66,635,9,39,15,119,122,109,229,41,1.1746575342465753:1,180,
72,666,16,42,15,133,125,111,234,48,1.08125:1,178,
72,631,9,43,11,119,125,108,228,40,1.1833910034602075:1,178,
78,664,16,44,15,127,129,108,234,51,1.0815047021943573:1,178,
78,627,9,47,8,114,130,106,228,41,1.2:1,177,
