Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,667,0,3,64,118,100,123,230,32,1.1378205128205128:1,176,
12,664,0,6,55,118,104,121,233,33,1.1419354838709677:1,177,
18,660,0,10,50,116,107,117,237,33,1.1498371335504887:1,178,
24,657,0,13,45,113,113,113,238,35,1.1540983606557378:1,177,
30,651,0,19,40,112,115,114,235,35,1.17:1,175,
36,648,0,22,33,110,116,116,237,36,1.16:1,175,
42,643,0,27,30,108,117,113,239,36,1.157718120805369:1,177,
48,640,0,30,22,114,116,112,240,36,1.162162162162162:1,178,
54,647,9,32,24,116,121,108,242,36,1.1638795986622072:1,180,
60,645,9,34,17,119,122,107,241,39,1.1717171717171717:1,181,
66,645,9,34,12,120,124,107,241,41,1.1717171717171717:1,180,
72,641,9,38,8,118,124,107,243,41,1.1728813559322033:1,180,
78,639,9,40,8,112,126,104,245,44,1.1734693877551021:1,182,
84,635,9,44,8,105,133,100,246,43,1.1746575342465753:1,183,
90,632,9,47,8,95,138,100,248,43,1.1793103448275861:1,183,
96,628,9,51,8,88,142,97,251,42,1.1805555555555556:1,185,
102,625,9,54,7,86,140,93,256,43,1.1853146853146854:1,187,
108,620,9,59,7,82,141,92,255,43,1.1830985915492958:1,186,
114,614,9,65,7,75,145,90,255,42,1.1928571428571428:1,187,
120,612,9,67,7,73,144,89,256,43,1.1857142857142857:1,187,
126,667,64,67,55,76,145,90,257,44,1.2013201320132014:1,188,
132,660,64,74,53,71,150,84,259,43,1.2147651006711409:1,190,
138,654,64,80,51,67,153,81,260,42,1.2094594594594594:1,191,
144,652,64,82,51,62,156,80,259,44,1.217687074829932:1,189,
150,646,64,88,49,60,157,79,257,44,1.2275862068965517:1,189,
156,645,64,89,48,56,159,80,257,45,1.2241379310344827:1,188,
162,643,64,91,48,50,164,79,257,45,1.2249134948096885:1,187,
168,641,64,93,48,46,166,79,257,45,1.2256944444444444:1,187,
174,641,64,93,48,45,165,78,258,47,1.2256944444444444:1,186,
180,638,64,96,48,38,171,75,259,47,1.2229965156794425:1,188,
186,632,64,102,46,35,169,76,260,46,1.2332155477031803:1,190,
192,625,64,109,44,26,176,76,258,45,1.2241992882562278:1,189,
