Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,681,0,4,69,111,103,142,226,30,1.0267857142857142:1,172,
12,675,0,10,57,115,105,139,227,32,1.039274924471299:1,169,
18,671,0,14,50,113,107,138,230,33,1.045731707317073:1,172,
24,666,0,19,43,113,108,136,234,32,1.036697247706422:1,175,
30,664,0,21,40,111,110,135,234,34,1.043076923076923:1,173,
36,663,0,22,33,113,113,134,236,34,1.0462962962962963:1,174,
42,662,0,23,28,113,115,131,239,36,1.0495356037151702:1,175,
48,660,0,25,24,109,122,128,240,37,1.049689440993789:1,175,
54,676,18,27,34,111,125,124,245,37,1.017910447761194:1,180,
60,674,18,29,33,108,128,118,249,38,1.0179640718562875:1,182,
66,670,18,33,25,111,128,115,252,39,1.0241691842900302:1,180,
72,668,18,35,19,111,132,115,254,37,1.0181268882175227:1,181,
78,666,18,37,16,106,136,117,254,37,1.0243161094224924:1,181,
84,661,18,42,15,101,138,113,256,38,1.0214067278287462:1,182,
90,658,18,45,15,99,140,110,257,37,1.01840490797546:1,182,
96,657,18,46,15,96,142,104,262,38,1.0153374233128833:1,183,
102,651,18,52,14,93,139,105,262,38,1.0092592592592593:1,180,
108,647,18,56,14,88,143,97,267,38,1.021875:1,181,
114,644,18,59,14,85,145,93,270,37,1.0188087774294672:1,183,
120,638,18,65,13,79,148,93,268,37,1.0253968253968253:1,182,
126,683,67,69,49,89,149,91,267,38,0.9797101449275363:1,179,
132,676,67,76,48,84,149,88,268,39,0.9824046920821115:1,180,
138,674,67,78,47,82,151,83,271,40,0.9882005899705014:1,180,
144,671,67,81,47,79,151,84,270,40,0.985207100591716:1,180,
150,668,67,84,47,72,158,83,268,40,0.9940298507462687:1,180,
156,667,67,85,47,65,162,81,272,40,0.9970059880239521:1,182,
162,665,67,87,47,60,166,79,272,41,1.0030120481927711:1,180,
168,661,67,91,47,54,168,79,272,41,1.0152439024390243:1,182,
174,659,67,93,47,50,170,77,274,41,1.0091463414634145:1,183,
180,656,67,96,47,46,171,79,273,40,1.0122699386503067:1,182,
186,654,67,98,47,39,172,77,277,42,1.0185185185185186:1,186,
192,651,67,101,46,37,171,75,280,42,1.0217391304347827:1,188,
198,725,148,108,81,76,170,78,278,42,1.0422535211267605:1,187,
204,721,149,113,79,72,172,79,278,41,1.0541310541310542:1,187,
210,713,149,121,77,67,173,76,281,39,1.060693641618497:1,188,
216,712,149,122,76,61,179,71,286,39,1.063768115942029:1,192,
222,708,149,126,75,57,180,71,287,38,1.0701754385964912:1,193,
228,702,149,132,74,57,178,70,284,39,1.0707964601769913:1,191,
234,699,149,135,74,56,177,68,286,38,1.0803571428571428:1,193,
240,692,149,142,72,56,175,66,283,40,1.0656716417910448:1,192,
246,687,149,147,71,56,170,67,282,41,1.063063063063063:1,192,
252,683,149,151,70,56,168,68,280,41,1.0759878419452888:1,192,
258,676,149,158,69,55,166,66,279,41,1.0864197530864197:1,192,
264,667,149,167,66,55,161,69,275,41,1.0974842767295598:1,190,
270,709,198,174,50,107,167,72,272,41,1.0852941176470587:1,189,
276,706,198,177,48,109,167,72,270,40,1.0887573964497042:1,187,
282,702,198,181,48,109,164,69,270,42,1.0769230769230769:1,187,
288,700,198,183,48,109,162,69,270,42,1.0833333333333333:1,188,
