Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,691,0,7,68,139,104,127,233,20,1.1003039513677813:1,191,
12,686,0,12,60,137,108,127,233,21,1.1042944785276074:1,191,
18,680,0,18,55,133,113,125,233,21,1.0987654320987654:1,190,
24,680,0,18,51,129,121,119,238,22,1.0987654320987654:1,195,
30,678,0,20,42,131,125,118,238,24,1.1055900621118013:1,195,
36,675,0,23,33,134,130,116,238,24,1.102803738317757:1,196,
42,670,0,28,23,138,131,114,240,24,1.113564668769716:1,195,
48,669,0,29,18,138,135,112,242,24,1.1170886075949367:1,195,
54,677,11,32,23,141,132,113,241,27,1.1222570532915361:1,194,
60,676,11,33,19,138,135,116,240,28,1.1257861635220126:1,193,
66,674,11,35,16,136,137,114,242,29,1.1329113924050633:1,194,
72,672,11,37,10,135,140,115,240,32,1.1333333333333333:1,192,
78,669,11,40,10,131,142,112,242,32,1.1305732484076434:1,194,
84,668,11,41,10,127,144,108,247,32,1.134185303514377:1,198,
90,666,11,43,10,122,146,107,248,33,1.1277955271565496:1,197,
96,664,11,45,9,118,147,105,250,35,1.1282051282051282:1,196,
102,659,11,50,9,107,154,101,252,36,1.132686084142395:1,197,
108,656,11,53,9,102,158,99,252,36,1.12987012987013:1,197,
114,652,11,57,9,96,161,96,253,37,1.137704918032787:1,198,
120,651,11,58,9,91,163,95,254,39,1.1414473684210527:1,199,
126,724,87,61,75,90,171,94,256,38,1.1939393939393939:1,200,
132,715,87,70,70,82,179,89,256,39,1.1798780487804879:1,198,
138,715,87,70,70,79,180,88,257,41,1.1798780487804879:1,199,
144,714,87,71,69,77,181,86,258,43,1.1768292682926829:1,199,
150,711,87,74,67,72,185,84,260,43,1.1809815950920246:1,199,
156,707,87,78,67,63,193,84,256,44,1.1820987654320987:1,196,
162,699,87,86,64,58,194,82,254,47,1.170807453416149:1,194,
168,696,87,89,63,54,196,77,260,46,1.1682242990654206:1,197,
174,694,87,91,63,49,198,79,259,46,1.161993769470405:1,196,
