Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,688,0,3,75,109,81,131,257,35,1.1039755351681957:1,204,
12,682,0,9,64,113,85,125,259,36,1.111455108359133:1,203,
18,680,0,11,59,111,90,122,261,37,1.118380062305296:1,204,
24,679,0,12,49,115,94,122,259,40,1.115264797507788:1,200,
30,677,0,14,42,119,96,122,256,42,1.115625:1,198,
36,675,0,16,36,120,96,124,256,43,1.109375:1,197,
42,672,0,19,29,122,97,123,254,47,1.1065830721003134:1,196,
48,669,0,22,23,126,97,121,252,50,1.110410094637224:1,195,
54,679,17,29,31,128,100,114,255,51,1.121875:1,196,
60,674,17,34,22,127,104,114,252,55,1.1261829652996846:1,195,
66,669,17,39,19,123,108,113,252,54,1.1305732484076434:1,195,
72,665,17,43,14,125,108,113,250,55,1.1314102564102564:1,193,
78,662,17,46,14,123,105,113,252,55,1.1286173633440515:1,194,
84,656,17,52,14,120,107,110,250,55,1.12987012987013:1,191,
90,651,17,57,14,111,114,109,250,53,1.1414473684210527:1,191,
96,648,17,60,13,106,119,103,254,53,1.1456953642384107:1,193,
102,646,17,62,13,102,120,102,256,53,1.1461794019933556:1,194,
108,641,17,67,13,96,124,95,259,54,1.1582491582491583:1,196,
114,635,17,73,13,90,128,93,257,54,1.1598639455782314:1,193,
120,635,17,73,13,88,129,88,262,55,1.1598639455782314:1,196,
126,700,87,78,67,96,132,85,264,56,1.121212121212121:1,196,
132,696,87,82,65,91,132,82,270,56,1.115501519756839:1,200,
138,690,87,88,65,86,135,82,267,55,1.1362229102167183:1,199,
144,683,87,95,61,81,140,75,270,56,1.141065830721003:1,199,
150,681,87,97,60,78,140,76,271,56,1.134796238244514:1,199,
156,673,87,105,60,72,144,74,267,56,1.1570512820512822:1,199,
162,664,87,114,58,65,150,71,264,56,1.1699346405228759:1,198,
168,659,87,119,57,58,153,70,263,58,1.167763157894737:1,196,
174,653,87,125,54,49,160,69,262,59,1.1622516556291391:1,194,
180,645,87,133,54,43,165,66,258,59,1.179054054054054:1,195,
186,641,87,137,54,39,165,60,265,58,1.1728813559322033:1,198,
192,631,87,147,51,33,169,56,264,58,1.1986062717770034:1,196,
198,702,161,150,74,75,174,56,265,58,1.146788990825688:1,195,
204,700,163,154,72,72,177,56,264,59,1.1406727828746177:1,194,
210,693,163,161,72,69,175,54,263,60,1.158878504672897:1,192,
216,687,163,167,72,65,178,51,263,58,1.1536050156739812:1,191,
222,685,163,169,71,63,179,52,261,59,1.1540880503144655:1,189,
228,679,163,175,69,63,179,52,259,57,1.1693290734824282:1,189,
